"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"State"	"MaxFC"	"InitialState"
"COL14A1"	"COL14A1"	-0.0640890727433136	-0.374678688292256	-0.410296964351938	1.06446094655373	-0.394637775951419	0.364561538409421	-0.646845605298989	1.37563118438687	-0.450202762870395	"S04"	1.37563118438687	"IS08"
"NPC2"	"NPC2"	0.803411345076903	0.279957488789052	-0.367213644705548	0.477005680695559	-0.543271113660261	0.118320696424038	-0.529526674127049	1.36485542573982	-1.06223277011707	"S04"	1.36485542573982	"IS08"
"ADGRD1"	"ADGRD1"	-0.0971836785680032	-0.0814425175407546	-0.164887964382558	-0.0575612509956661	-0.255435314475557	-0.267567086623275	-0.293848161383538	1.35030705715841	-0.264338114504895	"S04"	1.35030705715841	"IS08"
"BIN1"	"BIN1"	0.442563398391678	0.203477148837277	-0.194097706472869	-0.256934686637913	-0.507670906904232	-0.100977145426481	-0.355187672670692	1.34976996119054	-0.624217831783335	"S04"	1.34976996119054	"IS08"
"RERG"	"RERG"	0.0361853411580473	0.294642956752672	-0.431057004371014	0.375908323312902	-0.509436768098886	-0.381309125147487	-0.155023004600836	1.34882680799144	-0.484639205851728	"S04"	1.34882680799144	"IS08"
"FBLN5"	"FBLN5"	-0.166439477962996	0.0367542013893875	-0.314681315197255	0.610464485155084	-0.356239763095229	0.333736894108566	-0.426947851953159	1.348342416007	-0.704683136997415	"S04"	1.348342416007	"IS08"
"DCLK1"	"DCLK1"	0.0221354228965488	-0.318613018343206	-0.30308226700654	0.352721056951064	-0.225746755454032	-0.146888728629352	-0.295913463235644	1.33600168238998	-0.332620991487768	"S04"	1.33600168238998	"IS08"
"PHGDH"	"PHGDH"	0.192832205756632	-0.00483373673210688	-0.273447223001663	0.229426695193992	-0.390071535214799	-0.177653960554002	-0.442511011785293	1.31980643497229	-0.385317387978043	"S04"	1.31980643497229	"IS08"
"TIMP3"	"TIMP3"	0.0576779542618237	0.700841352962391	-0.738144509225294	0.0859097272784551	-0.522252573309852	0.249899461480457	-0.285762159463743	1.31432831292471	-0.876139506888715	"S04"	1.31432831292471	"IS08"
"PID1"	"PID1"	0.147527647853012	-0.307591510322323	-0.448209501730699	0.664951566106795	-0.369440741902866	0.18357841700491	-0.374408771046591	1.29092134189561	-0.50321491592432	"S04"	1.29092134189561	"IS08"
"GREM2"	"GREM2"	-0.256356005443641	-0.137148979842388	-0.298019488512961	0.638301875021622	-0.311399955344155	-0.247584175223249	-0.271317676017978	1.28971683446362	-0.238450542730051	"S04"	1.28971683446362	"IS08"
"HSD3B7"	"HSD3B7"	0.129611885829943	0.536337378948995	-0.387751154298961	-0.270862086036729	-0.467483407130287	-0.228651149907879	-0.307378792945471	1.27672336254117	-0.498342379526199	"S04"	1.27672336254117	"IS08"
"GALNT16"	"GALNT16"	-0.188677954641716	-0.160875989533346	-0.15822029793506	-0.134104189540222	-0.232268172875413	-0.199724974948573	-0.236614147004059	1.27459073349706	-0.180310793220962	"S04"	1.27459073349706	"IS08"
"HSPB8"	"HSPB8"	0.564631532295866	-0.0893348039004573	-0.353569538884287	-0.0648226237903431	-0.308239693203102	-0.125508451973842	-0.312031130907598	1.27341288236379	-0.57135127592794	"S04"	1.27341288236379	"IS08"
"PLD3"	"PLD3"	0.554673977495581	0.556576043747505	0.147851457405355	0.0763816303261375	-0.748148774659143	-0.0950955569016616	-0.451127081288449	1.26947700051592	-0.895631180147772	"S04"	1.26947700051592	"IS08"
"SERPINE2"	"SERPINE2"	0.270682714389534	0.109713175447062	-0.447154231213113	0.200280925151549	-0.472025102066718	0.323408315150121	-0.448102047600927	1.26471825677563	-0.683093497558329	"S04"	1.26471825677563	"IS08"
"SOD3"	"SOD3"	-0.197883431436247	-0.358335338551894	-0.533789194316	0.966153563891991	0.0762359569463255	0.962572502341211	-0.898771442451931	1.2625193729141	-0.746025198711211	"S04"	1.2625193729141	"IS08"
"LTBP4"	"LTBP4"	-0.499644803565283	-0.685193539025663	0.12640921907255	0.813792964892189	0.0150322100339466	0.965342644187552	-1.00973139435589	1.25172571202367	-0.439596841408309	"S04"	1.25172571202367	"IS08"
"AHNAK"	"AHNAK"	0.421706612384123	0.569013791178324	-0.406019459032484	-0.0251569223581858	-0.611274320169028	0.130022164506959	-0.398301929208277	1.24524765175304	-0.833792216286347	"S04"	1.24524765175304	"IS08"
"KLF4"	"KLF4"	0.2511139886504	-0.433741120149004	-0.206267500229112	0.107664997000754	0.327537776272186	0.569551518376799	-0.667775788877055	1.23658094358468	-0.857066909236775	"S04"	1.23658094358468	"IS08"
"DBN1"	"DBN1"	0.40240710576996	0.48253943082707	-0.252550439370301	-0.278039346960166	-0.599229084469695	-0.326908993930993	-0.24613447174653	1.23337528294593	-0.536896659528558	"S04"	1.23337528294593	"IS08"
"NUPR1"	"NUPR1"	0.379156089322686	0.717932911580935	-0.177319303381748	0.328216132888984	-0.607318537393802	-0.110115111249812	-0.268117248669416	1.23225959774733	-1.02339032116643	"S04"	1.23225959774733	"IS08"
"GPC3"	"GPC3"	-0.101290657126028	-0.143518625140044	-0.400031606655967	1.05602240869632	-0.389552607786567	-0.309764398464112	-0.250742605521893	1.23224976884703	-0.292016493076694	"S04"	1.23224976884703	"IS08"
"FBLN1"	"FBLN1"	0.485667019226428	0.247121807812532	-1.0313787035748	0.939541591191393	-0.397241211749328	0.637125378539358	-0.505066855661341	1.23138838795747	-1.09333687305476	"S04"	1.23138838795747	"IS08"
"GPBAR1"	"GPBAR1"	-0.129968959086959	-0.152697910130225	-0.133400254456325	-0.055055301031086	-0.246261913153409	-0.254238722190371	-0.216025386649602	1.22241015791424	-0.183484475822456	"S04"	1.22241015791424	"IS08"
"OMD"	"OMD"	-0.298182269436645	0.500043978212744	-0.378000400861753	0.205404547425296	-0.376522198155808	-0.401944351487471	-0.214092681342734	1.21689008546316	-0.322775135116964	"S04"	1.21689008546316	"IS08"
"CREB5"	"CREB5"	0.666549042705766	-0.0563196165247048	-0.327414203112499	-0.286518016173799	-0.448258295539901	-0.223432160948033	-0.202367010470053	1.21479281267136	-0.477126032015867	"S04"	1.21479281267136	"IS08"
"FEZ1"	"FEZ1"	0.14973877157876	0.291598500631398	-0.266235377093699	0.435011860328608	-0.471577302543188	-0.0141766662258391	-0.497943027778989	1.21276895571807	-0.570041135842099	"S04"	1.21276895571807	"IS08"
"GSTM5"	"GSTM5"	-0.17825885874738	-0.204059327143345	-0.28192467449866	0.643682692850308	-0.176992657448714	0.236078856946224	-0.470500784153921	1.2071144872519	-0.464175560223857	"S04"	1.2071144872519	"IS08"
"S100A10"	"S100A10"	0.904530728982555	0.82582636508556	-0.453343263135289	-0.0564876435198081	-0.758428530437881	-0.165922200156763	-0.228371678147495	1.19825391512836	-1.05504806677739	"S04"	1.19825391512836	"IS08"
"LSP1"	"LSP1"	-0.557916980576379	-0.71817189112304	0.127684439506389	0.710071281146043	0.181932237291069	1.0139161580669	-0.898368035045822	1.19114701433536	-0.520259059854784	"S04"	1.19114701433536	"IS08"
"MFAP4"	"MFAP4"	-0.177808497398847	-0.348100834038644	-0.317769529428197	0.404866865537485	0.227880728713951	1.1838338351987	-0.898371079356384	1.19002044548079	-0.873952336486549	"S04"	1.19002044548079	"IS08"
"SCPEP1"	"SCPEP1"	0.0327403607067584	-0.0314560851012512	0.566766375530997	0.678722273110875	-0.451201453560286	0.271305029038761	-0.694394881671782	1.18758707315854	-0.738619849532939	"S04"	1.18758707315854	"IS08"
"PIGT"	"PIGT"	0.563122749577758	0.54183359524988	-0.11410506158181	-0.172221999134454	-0.628047223652335	-0.0852949440974083	-0.279174307861594	1.1837666179566	-0.848602786662702	"S04"	1.1837666179566	"IS08"
"PQLC2L"	"PQLC2L"	0.0770225481955927	-0.192909354110134	-0.269039511347202	0.241834830546628	-0.173739733250644	-0.210673018514414	-0.259501987069789	1.17723724025839	-0.325443825909085	"S04"	1.17723724025839	"IS08"
"UGDH"	"UGDH"	0.940544018350843	0.359341913444268	-0.410827643589873	-0.168609782592625	-0.567798362636419	-0.333967487433655	-0.256296166694644	1.17610559340008	-0.708064611601843	"S04"	1.17610559340008	"IS08"
"NFIB"	"NFIB"	0.0958491403904183	-0.276430385840792	-0.412144103030551	0.843366886269984	-0.21655333841832	0.2295920515104	-0.501462943403118	1.17438895404818	-0.511804143000727	"S04"	1.17438895404818	"IS08"
"GRN"	"GRN"	0.592093093288543	0.603173291875401	0.264786840669124	-0.0377818502672248	-0.709045759170865	0.191271021537002	-0.541774821015871	1.16388370079525	-1.04165172239309	"S04"	1.16388370079525	"IS08"
"MAPKAP1"	"MAPKAP1"	0.0830953518178799	0.219123002858857	-0.187865213247013	0.670424547081806	-0.45949660743658	-0.243427108297858	-0.325615973534163	1.16217246954458	-0.514159004229535	"S04"	1.16217246954458	"IS08"
"CDKN2C"	"CDKN2C"	0.0142705663462501	-0.122445535731574	-0.34730316357608	0.211576324617249	-0.25143529781257	-0.0602004681029357	-0.206585769976771	1.15483086505277	-0.372440807868275	"S04"	1.15483086505277	"IS08"
"VAT1"	"VAT1"	0.298075188066842	0.528038528426165	-0.275852819510047	0.0687087150913215	-0.598642934080752	-0.230426745612333	-0.269047565041568	1.15101766710845	-0.590483311649795	"S04"	1.15101766710845	"IS08"
"FHL1"	"FHL1"	-0.325412193719431	-0.141544488164227	0.161531494346	0.333972959174912	-0.163788469689287	1.01057928707331	-0.813420851223049	1.14932289701419	-0.763412852054078	"S04"	1.14932289701419	"IS08"
"GPX4"	"GPX4"	0.935882131214278	0.81057024485647	-0.407012646239267	-0.229781953094069	-0.596087582623886	-0.0844305638143476	-0.144252876255604	1.14921009600823	-1.20749612432734	"S04"	1.14921009600823	"IS08"
"OLFML3"	"OLFML3"	0.33681519506862	0.711462049934567	-0.0639061192102964	-0.0173065009190894	-0.647642063095257	0.176496265616343	-0.404173122833962	1.14795709953312	-0.950864869758341	"S04"	1.14795709953312	"IS08"
"KRT222"	"KRT222"	-0.195534646660129	-0.199178149392926	-0.187896574524967	0.197563121136808	-0.196332747258741	-0.199798642070163	-0.200006332966285	1.14348210958166	-0.187965275894254	"S04"	1.14348210958166	"IS08"
"ANXA4"	"ANXA4"	0.318029677899126	0.536187304967731	-0.115303505865938	-0.0162161720317205	-0.639528180239378	0.0364163693960145	-0.361493620029106	1.13847179521132	-0.731622024564469	"S04"	1.13847179521132	"IS08"
"PSAP"	"PSAP"	0.90224416049304	0.810725705855763	-0.297802903852857	0.280670127258122	-0.91384090573232	0.270488645893578	-0.230312373266979	1.1357775313112	-1.36488255317644	"S04"	1.1357775313112	"IS08"
"S100A6"	"S100A6"	0.917202459304192	0.785710186536796	-0.353762806824824	0.0698008227717037	-0.649917426408598	-0.116082143925248	3.72626023680252e-05	1.13346215950268	-1.32442158212311	"S04"	1.13346215950268	"IS08"
"FAM198A"	"FAM198A"	-0.115454362010785	-0.149845280243513	-0.167269012487413	-0.14392216366532	-0.238825446332419	-0.172926800667988	-0.208464198982716	1.13168937965505	-0.152412958208565	"S04"	1.13168937965505	"IS08"
"ACKR4"	"ACKR4"	-0.0500563049110084	-0.113252137570138	-0.223825449712838	0.0823874720125576	-0.233874755618312	-0.238003385779798	-0.17785951323402	1.12638585883088	-0.237087205364089	"S04"	1.12638585883088	"IS08"
"BST1"	"BST1"	-0.0826241888451843	0.208312899798603	-0.375476431211813	0.425362677236808	-0.294012310916268	-0.134633888112375	-0.366229056721361	1.120674989274	-0.378038169308679	"S04"	1.120674989274	"IS08"
"EMP3"	"EMP3"	0.686814450654003	0.750337367634358	-0.129409133516506	-0.307105656944803	-0.601681507763929	-0.102385696976774	-0.121328220365066	1.12044358426559	-1.0839131695497	"S04"	1.12044358426559	"IS08"
"NT5E"	"NT5E"	0.536446144968625	0.22969864411583	-0.46083941745393	0.422211057213399	-0.474618422411088	-0.41387858162141	-0.287030965237759	1.11771411701816	-0.474759061183504	"S04"	1.11771411701816	"IS08"
"MEDAG"	"MEDAG"	1.04922263136165	0.0287726650850515	-0.485691343346457	-0.0684156084736328	-0.507497893455889	-0.458554759901779	-0.178546360061229	1.11352665724361	-0.507342060906285	"S04"	1.11352665724361	"IS08"
"PODN"	"PODN"	0.270727873428265	0.258859244884624	0.130385896602414	0.243208072725392	-0.558657238423643	-0.464696895293877	-0.222444433085731	1.10718918314817	-0.46714873128145	"S04"	1.10718918314817	"IS08"
"MMP23B"	"MMP23B"	0.514985888303516	0.0432638899888901	-0.308181953240837	0.0191548177396035	-0.417417950323943	0.0655761413544445	-0.295737529237858	1.09907902155467	-0.621591731307522	"S04"	1.09907902155467	"IS08"
"RNH1"	"RNH1"	0.649698279503577	0.638852821107696	-0.159377134763556	0.364186010335787	-0.696206425904348	0.0346139302449392	-0.375978512459908	1.09268082932286	-1.014963271011	"S04"	1.09268082932286	"IS08"
"ADAM33"	"ADAM33"	0.0482010083139659	-0.196500610143289	-0.347942537702407	0.235063860832432	-0.264589488729443	-0.0293896137071427	-0.253233841155856	1.08639142483725	-0.278986634153095	"S04"	1.08639142483725	"IS08"
"PALM"	"PALM"	-0.129086556450819	-0.0549498677546295	-0.356587953771121	0.114413250719698	-0.185792358863353	0.0421515396056526	-0.219732126763539	1.0854345212901	-0.350326290357674	"S04"	1.0854345212901	"IS08"
"RGS22"	"RGS22"	-0.184373804964898	-0.145480071673017	-0.177171703208456	0.072787243891786	-0.185126351107612	-0.188394417534226	-0.188590253727089	1.08328372463524	-0.175609913881964	"S04"	1.08328372463524	"IS08"
"ADI1"	"ADI1"	0.516160437194754	0.62599778821895	-0.403450690073131	-0.217729731357879	-0.478942967149963	0.307791793011844	-0.302615368760221	1.07868079718649	-1.0182856831801	"S04"	1.07868079718649	"IS08"
"QSOX1"	"QSOX1"	0.312630374030069	-0.0654786169188981	-0.260188612380229	0.228959957036022	-0.350802277667765	0.643074979699836	-0.465033561610752	1.07468863363897	-0.813844583249995	"S04"	1.07468863363897	"IS08"
"CLTB"	"CLTB"	0.934984283499888	0.571431572795716	-0.00140056982311081	-0.210068927633537	-0.727889297376877	-0.305975678025689	-0.150434556990848	1.07298289926106	-0.916087533146279	"S04"	1.07298289926106	"IS08"
"ACKR3"	"ACKR3"	-0.121035653408347	-0.0849050613931461	0.159906842667023	-0.387383796706033	-0.182639903175984	0.136970484311299	-0.30293132422296	1.0714299192046	-0.387488154711033	"S04"	1.0714299192046	"IS08"
"ABHD14A"	"ABHD14A"	0.130756012563177	0.078390762685428	-0.317238087108537	0.454375031485761	-0.275257474909184	-0.000396891645369082	-0.374885672701521	1.07016534003051	-0.509176296765174	"S04"	1.07016534003051	"IS08"
"S100A13"	"S100A13"	0.777484419609267	0.218045335730551	0.27381939875862	0.0635982736121088	-0.215497621534574	0.0610437361245209	-0.351216306695563	1.06884989120314	-1.19913617464578	"S04"	1.06884989120314	"IS08"
"CKB"	"CKB"	-0.243556445281486	-0.26512479624064	-0.221549270115888	0.273770073040494	-0.0765165468259995	0.493637347757143	-0.4766544824817	1.05503728378848	-0.418853739755	"S04"	1.05503728378848	"IS08"
"PBX1"	"PBX1"	-0.266398923122059	0.0454054033261319	-0.541408513289751	0.577368318615614	-0.203820989380615	0.797946600892105	-0.509924933896454	1.04421907666425	-0.68167084161795	"S04"	1.04421907666425	"IS08"
"HEXB"	"HEXB"	0.658388588937765	0.45278974477711	0.0741507164701199	0.0183688250605947	-0.589000298581262	0.000196605688334765	-0.326708219838867	1.03850346038351	-0.918319041751852	"S04"	1.03850346038351	"IS08"
"SH3BP5"	"SH3BP5"	0.517950695021012	0.351420017087582	-0.432034741983509	0.192683569257585	-0.538236469013848	-0.190683310274693	-0.186183538827193	1.03236050507193	-0.610670332604476	"S04"	1.03236050507193	"IS08"
"GYPC"	"GYPC"	0.985397019015968	0.320019690801434	-0.265768438597489	0.0642364847274463	-0.624819934697932	-0.104673261684203	-0.124477317902376	1.00383942422412	-0.922409319766512	"S04"	1.00383942422412	"IS08"
"NGF"	"NGF"	0.357198146688409	-0.211416263153677	-0.2398544288787	0.069230946845029	-0.250623403236519	-0.255047700074547	-0.160939605954795	0.946931897666502	-0.258265428546191	"S04"	0.946931897666502	"IS08"
"RP11-736N17.11"	"RP11-736N17.11"	0.0631150511691073	-0.124192863289777	-0.117158501892504	-0.115134650612212	-0.122418679528494	-0.124579756944885	-0.0457291321005881	0.611755078608481	-0.135101695876041	"S04"	0.611755078608481	"IS08"
"IL17RD"	"IL17RD"	-0.167339537847504	0.0458628989490087	-0.160802837150336	0.208060271820499	-0.108225371662492	-0.117972994552031	-0.0658228828119461	0.552955583943517	-0.148767860624873	"S04"	0.552955583943517	"IS08"
"PARP16"	"PARP16"	0.120866642844889	0.187293600834372	-0.24920269970095	0.252375036942946	-0.260391392340585	-0.0798092825697558	-0.0506230860620159	0.48509311993081	-0.287368878934429	"S04"	0.48509311993081	"IS08"
"ACADL"	"ACADL"	-0.082562399720569	-0.0841008295290268	-0.0793373059814843	0.190503774881264	-0.0828993891071836	-0.0843628258826998	-0.0844505211279001	0.455909108236163	-0.0914880645552251	"S04"	0.455909108236163	"IS08"
"MTUS1"	"MTUS1"	-0.097465252030565	0.0204205749616945	0.175954562448727	0.397750350118864	-0.196464194963199	0.0962267713329812	-0.23223734008036	0.439035886462266	-0.256549187223116	"S04"	0.439035886462266	"IS08"
"ADGRG2"	"ADGRG2"	-0.0997698217502315	0.258378283264369	-0.0958725630881131	-0.0942164151652858	-0.100177045512477	-0.101945487645096	-0.102051460085476	0.354167173387116	-0.110555748425932	"S04"	0.354167173387116	"IS08"
"C1orf167"	"C1orf167"	-0.169047605289624	0.0269562779485038	0.0140956634042528	0.271323525378613	-0.0890356574234041	0.221457896596016	-0.187529274006488	0.347340262428682	-0.23171576958972	"S04"	0.347340262428682	"IS08"
"SPSB4"	"SPSB4"	0.139910033978072	0.00593375578025755	0.0850762355286525	-0.0901110858606482	-0.0958119912926484	-0.0975033763933494	-0.0976047312544651	0.276660063360585	-0.105738458859004	"S04"	0.276660063360585	"IS08"
"RCOR2"	"RCOR2"	0.155633098063582	-0.0431009221435004	0.0218323535487657	-0.115134650612212	-0.0327541617467543	-0.0450839330202644	-0.0457291321005881	0.242801668674417	-0.135101695876041	"S04"	0.242801668674417	"IS08"
"C10orf142"	"C10orf142"	-0.0336288457475087	-0.0342554702024312	-0.0323152189604967	-0.0317569906099315	-0.0337661063423965	-0.0343621850628749	-0.0343979045899673	0.229797112607976	-0.0372643966391313	"S04"	0.229797112607976	"IS08"
"ANKRD2"	"ANKRD2"	0.103897842618131	0.0758885970685663	0.0556420696632066	-0.100840068619133	-0.107219746429732	-0.109112514539083	-0.109225937111369	0.225582379230446	-0.0557342493110548	"S04"	0.225582379230446	"IS08"
"FAM133A"	"FAM133A"	0.00291350216299596	0.221024164372879	-0.0958725630881131	0.108866976192016	-0.100177045512477	-0.101945487645096	-0.102051460085476	0.224361409201371	-0.110555748425932	"S04"	0.224361409201371	"IS08"
"CERS1"	"CERS1"	-0.0673500996331638	0.0769812708937202	-0.0647192363662433	-0.0636012457188418	-0.0676249979990134	-0.0688187933946346	-0.0688903306019056	0.195269255745048	0.0240658552253638	"S04"	0.195269255745048	"IS08"
"VSIG10"	"VSIG10"	0.116087074953318	0.0942053341205121	0.134524202175851	0.105530099021562	-0.141944319981984	-0.0323069570863631	-0.197750052904942	0.194569656213996	-0.115698381734922	"S04"	0.194569656213996	"IS08"
"PAPOLB"	"PAPOLB"	-0.0475801206565164	-0.0484667067557062	-0.0457215221933713	-0.0449317070307219	-0.0477743252306247	-0.0486176933811134	-0.0486682315239212	0.137949829316698	0.0867270236878571	"S04"	0.137949829316698	"IS08"
"CNNM1"	"CNNM1"	0.0889222486933773	-0.0260605099919158	0.0432888530904966	-0.105810728162421	-0.0151192323841988	0.0581916779763	-0.114609957115637	0.124499051135472	-0.0644523715795225	"S04"	0.124499051135472	"IS08"
"SPHK1"	"SPHK1"	1.6858720126634	0.905290474583375	-0.438773000135401	-0.356625344031494	-0.592604692018156	-0.541555429164859	0.441673920586034	-0.371992340482194	-0.627232624492392	"S05"	1.6858720126634	"IS01"
"PDPN"	"PDPN"	1.64485072585611	0.861926255149587	0.232544152282104	-0.479562876091934	-0.713917740350733	-0.43363793143027	0.423757800548052	-0.330710609608473	-0.82058274519119	"S05"	1.64485072585611	"IS01"
"WTAP"	"WTAP"	1.62449936526954	0.221568367633624	-0.179559257347691	-0.554478647114196	-0.441875368316289	-0.0545564167782502	0.265461541870885	0.12991258259739	-0.850794647298175	"S05"	1.62449936526954	"IS01"
"INHBA"	"INHBA"	1.6176288701871	1.3606470352631	-0.29406411018929	-0.60150274174962	-0.675909475106187	-0.684007179995227	0.597984118429863	-0.653215444843551	-0.628747353264983	"S05"	1.6176288701871	"IS01"
"SOD2"	"SOD2"	1.6158513164755	0.0547424549666154	-0.159391374161024	-0.443051823856683	-0.112321764368417	0.174075346694818	0.211256437710494	0.172662088001517	-1.12829461019357	"S05"	1.6158513164755	"IS01"
"ABL2"	"ABL2"	1.53563265443017	0.534840239965588	-0.26624964728007	-0.47235988012578	-0.488867322159416	-0.335347897441364	0.243286455758146	0.0433787527373907	-0.697856116223039	"S05"	1.53563265443017	"IS01"
"PRELID1"	"PRELID1"	1.51325980712642	1.09511090602428	-0.0527905409963708	-0.41612560531838	-0.807015960615594	-0.284011201341728	0.136516370772749	0.0883160060535548	-0.965309916012358	"S05"	1.51325980712642	"IS01"
"S100A16"	"S100A16"	1.51226492256565	1.11498987291479	-0.413108722305925	-0.535906060691564	-0.756465283735555	-0.387696322859539	0.175060275957554	0.156514888845791	-0.836621191972327	"S05"	1.51226492256565	"IS01"
"PTMA"	"PTMA"	1.47320014505279	1.02220009793384	0.300167856143599	-0.437494335398555	-0.374962162681211	0.0847233674174884	0.219511757266285	-0.157637288479485	-1.4196872284983	"S05"	1.47320014505279	"IS01"
"SLC16A3"	"SLC16A3"	1.46799623538152	1.06087196362334	-0.0253460143400734	-0.552506580979752	-0.594233584419313	-0.423690263890804	0.465170079502833	-0.624108028444748	-0.616950098013413	"S05"	1.46799623538152	"IS01"
"IL1R1"	"IL1R1"	1.46392345074936	0.173614429430319	0.195982710696003	-0.198309023029436	-0.425390153482804	0.182489266792815	0.0593041981775011	-0.292601600432412	-0.694176856730765	"S05"	1.46392345074936	"IS01"
"PRRX1"	"PRRX1"	1.45410026335918	1.19158203958981	-0.642516309246144	-0.0556077364867953	-0.722553115072185	-0.690395951843389	0.419128041414402	-0.147650142043607	-0.662291641073486	"S05"	1.45410026335918	"IS01"
"GAPDH"	"GAPDH"	1.45092207793867	1.17915348818741	0.247307512797242	-0.444197911374563	-0.732560885522815	-0.0240773773108475	0.326042472610185	0.0602716325551081	-1.43193712370599	"S05"	1.45092207793867	"IS01"
"CXCL2"	"CXCL2"	1.44931392821217	0.0720280404939537	-0.287035000133413	-0.401476471273721	-0.0999252689980129	-0.0296980044536336	0.303177943723673	-0.0575974254753941	-0.762181466706162	"S05"	1.44931392821217	"IS01"
"RPL28"	"RPL28"	1.43650522213708	1.06851056680183	-0.0621276446613243	-0.259925985385299	-0.434588879383606	0.125280417246754	0.207388244112929	0.188469117365621	-1.5802313798026	"S05"	1.43650522213708	"IS01"
"TPI1"	"TPI1"	1.42182312367689	0.909359776135934	0.0626286851347459	-0.388691107432192	-0.38679565316925	0.121828898998209	0.060270426460977	0.0302818764695608	-1.28093573093191	"S05"	1.42182312367689	"IS01"
"SEC61B"	"SEC61B"	1.42165342543189	1.05235064587115	-0.0562921133675127	-0.343263176176313	-0.735057877188082	-0.273525011454345	0.189410837627295	0.300939913940925	-1.14898827978433	"S05"	1.42165342543189	"IS01"
"CTSB"	"CTSB"	1.41801676211384	1.37665461713936	0.249763300579467	-0.53224773503806	-0.874445334223769	-0.341179811691927	0.364238088244914	-0.095918433621202	-1.1247373962558	"S05"	1.41801676211384	"IS01"
"LY6E"	"LY6E"	1.40503963051768	1.0369418575644	-0.259127670902246	-0.199192853932712	-0.702336755089376	-0.0592468069553809	0.167463921022806	0.253540270786659	-1.20938257157107	"S05"	1.40503963051768	"IS01"
"IER3"	"IER3"	1.40350315303241	0.0430982838287869	-0.027493921156955	-0.649360961081046	-0.0890764306183921	0.0734130169692869	0.0594709984113219	0.533823921201038	-1.09246456352799	"S05"	1.40350315303241	"IS01"
"GPX1"	"GPX1"	1.40306235722543	0.952862000450787	-0.441650267099953	-0.262346265559465	-0.606701846098115	-0.105290507461352	0.224828743551088	0.319128411223322	-1.17562783281098	"S05"	1.40306235722543	"IS01"
"MARCKSL1"	"MARCKSL1"	1.40045791441052	1.06347690913535	0.00917582319346353	-0.539080555197318	-0.265081366340358	-0.124953920471049	0.246906652880711	-0.620326132937487	-0.855562340743054	"S05"	1.40045791441052	"IS01"
"ALDOA"	"ALDOA"	1.3906845094487	1.05046196092364	0.190580309966858	-0.362731110339212	-0.712969532832977	-0.0216652091454207	0.174292057937309	0.190863399550108	-1.31628401320685	"S05"	1.3906845094487	"IS01"
"RPL37A"	"RPL37A"	1.38534514946704	1.16487292935938	-0.109452066180258	-0.235855157832657	-0.540662708831896	-0.0915469797146072	0.186462535364738	0.275455229932496	-1.43893228694693	"S05"	1.38534514946704	"IS01"
"C11orf96"	"C11orf96"	1.3820541044457	0.159612340143002	0.302495449994928	-0.748142288201665	0.132389987451947	0.361263515579843	0.100032434117164	-0.254911711618454	-1.03501315369022	"S05"	1.3820541044457	"IS01"
"ARID5B"	"ARID5B"	1.37833371784725	0.608170349523864	-0.401257997093955	0.0651974642219291	-0.400839011585527	0.42728622901169	-0.202192704538105	0.0833447078189032	-1.06326633832853	"S05"	1.37833371784725	"IS01"
"LXN"	"LXN"	1.37021993791131	0.502369538914069	-0.291111040875088	-0.0618106781300661	-0.38329884627339	-0.230290220346499	-0.0194401292973368	-0.18794975507502	-0.473231149235227	"S05"	1.37021993791131	"IS01"
"RPL37"	"RPL37"	1.36793820419527	1.07494861845215	-0.171675000634018	-0.127343087502356	-0.50282352327329	0.146849609872022	0.11239096687149	0.242547547026877	-1.48760364071299	"S05"	1.36793820419527	"IS01"
"POMP"	"POMP"	1.3622638678971	1.02423749713516	0.194210305095756	-0.719987591844515	-0.638826844287541	-0.257719994368179	0.251322916051518	0.167060100739537	-1.09381986087806	"S05"	1.3622638678971	"IS01"
"PLOD2"	"PLOD2"	1.35902168786148	1.22165145571395	-0.00476291741659599	-0.334834033940283	-0.529785877781787	-0.437733793800343	0.391024686032993	-0.530748168013016	-0.782479554724013	"S05"	1.35902168786148	"IS01"
"SURF4"	"SURF4"	1.35529710326188	1.097739596818	0.0374124323395154	-0.42655073734569	-0.696196323942015	-0.221546769950795	0.129116238170591	-0.0853845526099853	-0.882358306696562	"S05"	1.35529710326188	"IS01"
"AP2S1"	"AP2S1"	1.35442253905134	1.19086210587549	0.0407952864423943	-0.550336839374325	-0.672157784503542	-0.335100136112594	0.324551269696074	-0.143623051796773	-0.937973660686625	"S05"	1.35442253905134	"IS01"
"MAPKAPK2"	"MAPKAPK2"	1.34074837107417	0.337401094450841	-0.0298926161511914	-0.432137785021394	-0.472844281311129	-0.106571756127542	0.202805278488835	-0.111683322957754	-0.578107908520408	"S05"	1.34074837107417	"IS01"
"EMP1"	"EMP1"	1.33911622675241	0.297698628286325	-0.32247261962375	-0.311852475783648	-0.280273815616869	0.436298536258521	-0.12398258044737	0.229450141147889	-0.99080626309885	"S05"	1.33911622675241	"IS01"
"PFN1"	"PFN1"	1.33639750663879	1.30951181200603	0.0691511368115236	-0.415777080628269	-0.693073477965603	-0.207761889271434	0.323793026076905	0.105770088906279	-1.31984922797074	"S05"	1.33639750663879	"IS01"
