"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"IS17"	"IS18"	"IS19"	"State"	"MaxFC"
"FABP3"	"FABP3"	0.137538361545326	-0.111415605595444	-0.119420280730689	-0.0593852543672445	-0.000865853732238412	0.23241130641554	-0.0439346364672021	-0.0911874461270598	-0.153623757037958	0.145274217131541	-0.0515061725046745	1.71867518029973	0.0393718118165483	-0.087505483446581	-0.0790742001696438	-0.0519282521759187	0.0284195513383212	-0.0810049789102724	-0.00245677494719181	"IS12"	1.71867518029973
"MEF2C"	"MEF2C"	0.269491170654231	-0.173580747604422	-0.008669453486067	0.925388944913647	-0.107574669395333	0.303695530083625	-0.097935096398435	-0.527369235052419	-0.255800401301239	1.11834456774839	-0.18156292190437	1.66775327573294	0.0715652050469651	-0.0921821992387295	-0.228465563579615	-0.454254098011978	0.211949371621987	-0.172860949353551	-0.290529723633501	"IS12"	1.66775327573294
"MAP3K7CL"	"MAP3K7CL"	0.0276458246149452	-0.228355224846851	-0.00766806810039994	0.188476982195654	0.114940492649812	-0.027229669036325	0.103851421309708	-0.215823208007713	-0.171084498515042	0.309571536555137	0.0125127996488991	1.43737012116948	-0.000738126168552427	0.0900123841042443	-0.0847744816602134	-0.369263108091379	0.712785158536014	-0.220410680757228	0.000534628402402395	"IS12"	1.43737012116948
"CAPN3"	"CAPN3"	0.0789974863873688	-0.216573423422103	-0.119560414308706	0.202646306029013	0.0113703927243247	0.311224608003061	-0.061536110295873	-0.233839122681679	0.0155574058777232	0.303715546941196	-0.115237907573125	1.15551702918837	-0.0033684844010453	-0.0634324183769814	0.0436502625251847	-0.343154222648109	-0.226071010429942	-0.320807119767261	0.819061445687131	"IS12"	1.15551702918837
"CHAT"	"CHAT"	0.00967935940848731	-0.0174217080704609	0.0792534613594569	0.00656169166693717	0.343824736179701	0.0479478488039601	0.100414645164351	-0.133107956114705	0.133843126318162	0.0901745159495612	0.000994956229361001	0.497466202771503	0.164683608742267	0.201404521665463	0.0318772193959014	-0.179332148803538	0.042511366279824	0.0770309983552484	-0.0496848193827553	"IS12"	0.497466202771503
"CD1A"	"CD1A"	0.246368349059653	0.291783970902125	-0.123856390088832	0.442229034639476	0.036357336882118	-0.0144743278318766	-0.0784040155463554	-0.680798747925745	0.259209768656872	-0.350192121822445	0.17055032631694	-0.0726463143222438	2.41735402199779	-0.19044546859262	0.175732351251329	-0.138958199904237	0.305283313445002	0.0576414019952005	-0.0771398501531792	"IS13"	2.41735402199779
"CD207"	"CD207"	0.0971306758207938	0.267313610623445	-0.0584941031832012	0.298799821314574	-0.0894002419740753	0.227088709445411	-0.37861170516072	-0.628627719949825	0.424165927024887	0.0268636180071049	0.00995609167060155	-0.0241438213807183	2.32553224823702	-0.197928055904539	0.173141975408928	-0.196840735088122	0.116750059737853	0.0622176681681624	0.0286291799956449	"IS13"	2.32553224823702
"CD1E"	"CD1E"	0.300787950799955	-0.0398077801957569	-0.0377740270036735	1.14516284076296	0.0285375031125319	0.244114942166022	-0.125728433028993	-0.945443879475511	0.239661876980132	0.216628323392983	-0.205139006426242	-0.0342183577902065	2.03686305375808	-0.112926653340884	-0.0590340324214675	-0.157800020593219	0.036980080614861	-0.120491058349972	-0.076123654941766	"IS13"	2.03686305375808
"FCER1A"	"FCER1A"	0.373251461630444	-0.201496120465975	-0.0670085944681136	0.454540267225495	-0.155336193674267	0.477203691716821	-0.568680933359659	-0.848283527974554	0.340235482433772	1.08336830935192	-0.200498652463826	-0.0150739329779027	1.84852412785803	-0.321870721086364	-0.0180040993872061	-0.225531217960923	0.117174819970858	-0.224617780608532	-0.0157580499314941	"IS13"	1.84852412785803
"CD1B"	"CD1B"	0.633717717358356	-0.123243666489338	-0.138578660913285	1.10350586813394	0.0272892135569205	0.0837773506985197	0.151073639651323	-0.836952626653272	-0.107883240856346	-0.0435578000366431	-0.094496194859163	-0.023240815659117	1.79635743010212	-0.140372921347386	0.124536039920176	-0.112876312658025	0.0164915926531626	-0.171075924968634	-0.121960318820572	"IS13"	1.79635743010212
"CD1C"	"CD1C"	0.522117088236145	-0.358673682407239	-0.131699347344686	1.2902578600114	-0.193929319563298	0.382903968386028	-0.23709183551069	-1.04847173570432	0.147728021745573	0.655392325870755	-0.186358791546796	0.0630689179601837	1.70692097803213	-0.401571314334941	-0.0570886329667005	-0.180436343876919	-0.0050673848216364	-0.11645281156593	0.0380593544157888	"IS13"	1.70692097803213
"S100B"	"S100B"	0.142301478914368	0.0614144862145885	-0.289162637094326	0.457760187990982	-0.079605075824085	0.118957256776465	0.161363888627633	-0.76716944880076	-0.0291315427198797	0.795422776681115	0.0338005173187292	0.137548794724302	1.69471060616216	-0.135370990669073	-0.0130530337991606	-0.205864366149701	-0.0285434136517034	-0.0483056561406892	0.0262268705367352	"IS13"	1.69471060616216
"IL22RA2"	"IL22RA2"	-0.0200107420512201	0.558548700818438	-0.148564122012697	0.936210280111805	0.118758090793943	-0.171686244303475	0.347594845243536	-0.734964553063023	-0.17343611108018	-0.0888901858109101	0.365311582809779	-0.0463005817352714	1.62160527331572	-0.25737988278073	0.0613393665554118	-0.173919700904657	0.0719671017621785	0.11650261574025	-0.160010305821503	"IS13"	1.62160527331572
"HLA.DQB2"	"HLA.DQB2"	0.422606926487309	0.156953362963874	-0.231065251970537	0.867350419660276	-0.156338898525469	0.447270752480805	0.618001649925686	-0.767650007301094	-0.110250533991506	-0.0931628999358488	-0.106112535350834	-0.130168468377066	1.54220631770047	-0.081200497671025	-0.14317543779887	-0.116671026354822	0.183675357679107	-0.212828694570991	-0.0319720634238999	"IS13"	1.54220631770047
"GPR33"	"GPR33"	0.204310098104032	-0.0715709149410011	0.253214327412114	0.704914514160552	0.514989980615565	-0.0010629041699797	-0.0469997133898415	-0.490030383346595	-0.0105754423491019	-0.0167002933610492	-0.102246280076368	0.00802402074177583	1.32127621457704	-0.318484970121803	0.0457314395938733	-0.279202584430473	0.0962695163479486	-0.0317633859566504	-0.181103423084815	"IS13"	1.32127621457704
"CCL22"	"CCL22"	0.60858237518657	-0.131823129364015	0.0242366017303629	1.11800847191043	0.0596503780640812	-0.104478749205223	0.210280121419661	-0.821667508981915	0.0315499722883354	-0.193717654222988	0.233121674408236	-0.0399649117925067	1.14008101355169	-0.359865884574247	0.168854523927768	-0.173719671356463	0.204531142764324	-0.111605869584639	-0.0339895327025946	"IS13"	1.14008101355169
"CCL17"	"CCL17"	0.777812924538912	-0.0653717310430049	-0.188037793341414	0.953179965273939	-0.0265255079872116	0.166864590107499	0.143849099088684	-0.689394112099112	0.249443563233728	-0.128221740201684	-0.00317519548350517	-0.0933908916078637	1.13846555778707	-0.487018368209691	-0.0543096804845297	-0.103591020654954	-0.0139773410066301	-0.177208179240037	0.123623978680049	"IS13"	1.13846555778707
"HPGDS"	"HPGDS"	0.778948880627716	-0.257897877724624	-0.060421082700949	0.320634440159828	0.0970674315970012	0.477076895131924	-0.282334553405821	-0.618537675103921	-0.133391565421632	0.91024482888514	-0.305409792806591	0.103948090291475	0.943543680773235	-0.142819406701809	-0.131707271641828	-0.198633545530323	0.379306218802699	-0.305779368059273	-0.100332817873875	"IS13"	0.943543680773235
"T"	"T"	-0.222277435618904	0.122999865263242	-0.129318286052823	0.0737870279969705	0.243407419264802	0.00695275104836845	0.0102685268367345	0.017160268481055	-0.108254321778737	-0.131115619337817	0.095996494800111	0.187801662147431	0.066617471005329	2.26928065026099	-0.00365093085224355	-0.200746273650272	0.042414493452865	0.174126535325951	0.0699223811132436	"IS14"	2.26928065026099
"SATL1"	"SATL1"	-0.202097681419075	0.264244835060543	0.0145966671388632	-0.08264233823652	0.197209190168971	-0.0755986247259248	0.0539120070264718	-0.0290895717446354	-0.0823047965898846	-0.102767874710169	0.0618501137802747	0.0628329065362885	-0.0588338767825076	2.21042888923858	0.166363133199214	-0.142986583981305	-0.042066522070545	0.198546016126563	0.0584314736272711	"IS14"	2.21042888923858
"RP11.294C11.1"	"RP11.294C11.1"	0.0118149819333286	-0.0398249581664951	-0.0690368138937845	-0.0325395986998398	0.364151415746955	-0.0815005603874343	0.00131101570842917	-0.0308546857403558	0.028396409792375	-0.0770455851173852	-0.0047845584334584	-0.0629587106253386	-0.0535691636230428	2.03022577471066	-0.0543510237277638	-0.0932391869572889	0.0472326395768656	0.219572186670043	0.0901496329310158	"IS14"	2.03022577471066
"UBTFL1"	"UBTFL1"	0.0407821462331852	0.126135039697276	0.0312678430620982	0.180051934003814	1.03663421015132	-0.0638416656945832	-0.140685531516454	-0.118128440087771	-0.032877560293516	-0.0435488636723569	-0.0663596095442997	-0.109360004822004	0.290335068212535	1.87912385006348	-0.0142030156586439	-0.198091602899593	0.00407514592356655	-0.113818384654055	-0.0697038388289013	"IS14"	1.87912385006348
"OR2L2"	"OR2L2"	-0.146763324222536	-0.0884038029153061	-0.0364269185079093	0.150177119620518	0.522253080508813	-0.179626418180254	0.104495757122668	-0.106254940548704	-0.136191147668561	0.19656634815899	0.0306014544419065	0.0731062059516607	-0.104688583114376	1.77353077501639	-0.0189996226277988	-0.123055480829283	-0.0658638440380622	-0.0280425436430451	-0.0318753616760921	"IS14"	1.77353077501639
"HORMAD2"	"HORMAD2"	-0.0672866184995462	0.356830960356951	0.0299901768013717	0.065355913971444	0.676120209781253	0.145826788150858	0.0753768629214286	-0.131794577949444	-0.177691890837301	-0.041249708721027	-0.0295513750128538	0.0492503969055661	0.0558817230789069	1.36781866463813	-0.0966932547691756	-0.0908041288323894	0.00216922758891953	-0.225016234483282	-0.00245419851551649	"IS14"	1.36781866463813
"C6orf10"	"C6orf10"	-0.0707299736151751	-0.0336292872961312	0.279579443414529	0.123955062428085	0.278430975957198	-0.0631574629717422	-0.0933088769029982	-0.0682929714921898	-0.0363836746824371	0.0703135618774325	-0.00244214886751626	-0.189361513496468	0.0224988833275479	1.28043018000996	0.0194826301233722	-0.182891079959563	-0.204209760954383	0.11521931005671	0.0593126499007928	"IS14"	1.28043018000996
"SRY"	"SRY"	0.0139206464939275	0.153487389495242	-0.0446338721513937	0.0219219260631877	-0.0511241669479105	-0.118099439096398	-0.0841215475315416	-0.0772806283184238	0.627535169248467	0.170972839048216	-0.0548212659552243	-0.0459033669811162	-0.0443926197972859	0.859299617450581	0.0829971786645532	-0.168076320911898	-0.0488536901965676	0.214489821479104	0.0519690766615974	"IS14"	0.859299617450581
"OR52N2"	"OR52N2"	-0.0567537121407408	0.674397985943612	-0.0700925177324009	0.198606974693744	0.365219486513956	0.616659694257772	0.392871953482086	-0.177100150598926	-0.158700543959033	-0.0631778051143083	-0.067463716438117	0.00628028599187055	0.0038522330097181	0.690030105113555	-0.179939907844236	-0.183529186129343	-0.109415803397859	0.129699184885005	0.12814085442589	"IS14"	0.690030105113555
"STXBP1"	"STXBP1"	0.0973035310250474	0.0863810203693993	0.264601266979373	-0.0147009923821101	0.00959613795355022	0.275082221558598	-0.131697697064942	-0.0466390493869243	-0.315226307882606	0.226686108890305	-0.00672674042544479	0.250468116336715	0.0377856323988483	0.633453750786216	-0.0818887764862911	-0.294597909187632	0.201134220524042	-0.0291729785031649	0.020831059701429	"IS14"	0.633453750786216
"HDAC9"	"HDAC9"	0.111672318586548	-0.0507927676041866	0.364415396085906	0.441223651482809	-0.136229659738588	-0.0420537820491857	0.191624249053161	-0.328758858209196	-0.248767592863693	0.395592601656509	0.453905019213261	0.166921329296855	-0.00256251286693331	0.600605959854254	-0.0284611766820379	-0.367085015973244	0.194552155271244	0.00653434460529664	-0.277665850848035	"IS14"	0.600605959854254
"LCE2B"	"LCE2B"	-0.108221741193797	-0.0955713596534632	-0.165420834611311	-0.103539434140886	0.0652833719342253	-0.0982793648612427	-0.187893761831149	-0.0999088852004118	-0.0468413533121076	-0.141837059436521	-0.06207369614416	-0.136188505074158	-0.0906393291130157	-0.067098369306428	2.47903564505087	-0.232593435308397	-0.0780296710326115	0.0175173082780881	-0.0998505464668574	"IS15"	2.47903564505087
"LCE2C"	"LCE2C"	-0.123329247497044	-0.0774216910904136	-0.118825490405237	-0.119447726322748	-0.0130594333496682	-0.196062449682098	-0.226800581625028	-0.113736643286901	0.059991669597899	-0.0838651201257016	0.0313291947510759	-0.132931387352459	-0.126110239332829	-0.130327103174203	2.35688682378336	-0.279921759387007	-0.0917571796555357	0.0198683637334497	0.0514974423736533	"IS15"	2.35688682378336
"LCE2A"	"LCE2A"	-0.0493588576955508	-0.0704623966991667	-0.180111618823542	-0.121451990162008	0.0674028878439222	-0.128812882442509	-0.126832527685856	-0.163216975811671	-0.0818337158337127	0.11869756012103	0.0305167949219793	-0.212123043442929	-0.180012383642554	-0.166872323328089	2.35512951996101	-0.277363050672799	-0.0263606973479855	0.0432918173928878	-0.0849014360001034	"IS15"	2.35512951996101
"LCE2D"	"LCE2D"	-0.11113733939291	-0.173712009614031	-0.108939279917392	-0.0894330692550542	0.218793398233824	-0.187519958016195	-0.182526788480272	-0.133406188009053	-0.0500789198152466	-0.0612305867756241	-0.0837364706853193	-0.127173462594003	-0.10043692048482	-0.0835760854925338	2.33991022478819	-0.243786603182962	-0.0626274068024276	-0.086398583337102	-0.0306402248445174	"IS15"	2.33991022478819
"LCE1A"	"LCE1A"	-0.103057146126007	-0.0665417385203697	-0.145917388674876	-0.118088309574376	0.335144529849986	-0.176189867309678	-0.136488847164915	-0.0940092572725097	-0.142464371544137	-0.122377760593458	-0.0743883222263668	-0.230701178879814	-0.00921052488331837	0.08534950438664	2.28613711766908	-0.255835191926757	-0.0798321616794978	-0.0957275600167756	-0.0346007583529347	"IS15"	2.28613711766908
"KPRP"	"KPRP"	-0.0634597433417012	-0.13342164123109	-0.0959995692828024	-0.150028317800701	-0.118830211862857	-0.21780481229489	-0.148328336771567	-0.0826470990671175	0.676769166759646	-0.156552568406493	-0.151080173989455	0.171675375530407	-0.135707428514894	-0.076896164767709	2.03806641965971	-0.240252457316051	-0.0826626407945167	0.00297775629616697	-0.0640344171464579	"IS15"	2.03806641965971
"LCE6A"	"LCE6A"	-0.134573845844026	-0.0959888785942482	-0.112742282305308	-0.0856021848265534	1.15080347853679	-0.195856491085587	-0.0984335539638631	-0.105206795927436	-0.165472610907546	-0.0972002569389875	-0.130334292614422	-0.0774054616614633	-0.132952358106693	-0.0624617612446562	1.98147334270711	-0.260479978153716	-0.0850513776198029	0.0698818940228672	-0.048553802357082	"IS15"	1.98147334270711
"LCE3D"	"LCE3D"	-0.0679541604644603	-0.114054530252227	-0.143117230285263	-0.116464125576605	-0.013620220363578	-0.177938684998557	-0.107545773830988	-0.0905718190136371	0.0649628736232516	-0.113843597287506	-0.0191592478497749	0.0840741675667742	-0.0945647590725308	-0.141226980493904	1.87368212719778	-0.163147563206674	-0.0135165196658351	-0.0868104685490712	-0.0524935875720181	"IS15"	1.87368212719778
"LCE1F"	"LCE1F"	-0.0944391699472074	-0.131103261973646	-0.121450751784205	-0.130723597610069	0.109577613360269	-0.0615101201378321	-0.0361190150537607	-0.0676941712566474	-0.147805231089423	-0.115494985876075	0.0206733428365221	-0.076459066834807	-0.0461071534271882	-0.102580063787376	1.7845297387455	-0.17506030536583	-0.0216320283397487	0.249998466990286	-0.111531286815759	"IS15"	1.7845297387455
"LCE1D"	"LCE1D"	-0.0802947836840051	-0.069384742760588	-0.111253660892653	-0.0621786806773828	0.0841681549736234	-0.0839693477909556	-0.0898434707780397	-0.0331701938973663	-0.188980701592707	-0.0636158799193419	-0.115107402052447	-0.204681674967343	-0.0447342873191161	0.159814816380511	1.65359437664645	-0.18263037783199	-0.0853646760443095	0.205797531655235	-0.0622750019753726	"IS15"	1.65359437664645
"C1orf68"	"C1orf68"	-0.0314324751021422	-0.0149038606437673	-0.154783782447271	-0.145585261031747	0.186309069667377	-0.249700107370822	0.0950284180273283	-0.142448356985401	-0.0407849113482784	-0.117401365158817	0.539598496526904	-0.226762486340213	-0.0377456349136003	-0.100411017922558	1.58203970260513	-0.235064046526874	0.0683202571103292	0.287534805041142	-0.107750567866409	"IS15"	1.58203970260513
"LCE3C"	"LCE3C"	-0.0281543795814856	-0.0856317370726307	-0.171646291230682	-0.118681692277717	0.290776326946174	-0.160857295406916	-0.153822671072476	-0.0597513826325091	0.338765610536827	-0.0938714256400811	-0.0550016004101867	-0.0488356021705753	-0.109944018480977	-0.192838754878113	1.58117460138756	-0.183689299538611	-0.0907018037600636	0.231743181318895	0.00392679670870673	"IS15"	1.58117460138756
"LCE3B"	"LCE3B"	-0.0590724208646567	-0.0313929997063249	-0.101218224420127	-0.0544411011781509	0.0828678722697601	-0.12441943000011	-0.080717839727716	-0.085310875402163	-0.0446756945064876	0.00456613254528473	-0.0892543027626814	-0.184813086812561	-0.0678958941033211	0.0122644900520422	1.39406549156634	-0.115994263031074	-0.00869794260914086	-0.0656702846079439	-0.0699319009716167	"IS15"	1.39406549156634
"LCE3A"	"LCE3A"	-0.0587902659024489	0.19908590971762	-0.159397213983021	-0.0240673634547181	-0.0243917633718671	-0.157955196346964	-0.00549152007114712	-0.133917573460245	0.143657730116924	-0.0374254378715009	-0.0871782222284693	0.044369110703018	-0.0292752497199298	-0.118196825184618	1.39041427042855	-0.155044194904585	0.035630008656348	-0.113432136869095	-0.0386673025085291	"IS15"	1.39041427042855
"LCE1B"	"LCE1B"	-0.0728430595760805	0.20068089037705	-0.0241828986882221	-0.0940263224072372	0.26780029052063	-0.234007218098118	-0.112253942542631	-0.120115670907523	0.0675651832895975	-0.147820189844718	-0.0196214679010122	-0.0838423430152343	0.102333654567779	0.00382217538847097	1.38210591640225	-0.243533252280031	-0.0940471583288329	1.1518542618658	0.0337123682916817	"IS15"	1.38210591640225
"FLG2"	"FLG2"	-0.0459154266223639	-0.127430646802787	0.148366309288718	-0.0251971743825472	0.120376819122148	-0.126378406557124	-0.0936794849986232	-0.117778879011865	0.242060818662733	-0.0103243138881553	-0.138878767923449	-0.110711200301547	-0.0155854095779713	-0.0776891530664039	1.37473545389938	-0.321343873811827	-0.0973937951195468	-0.176127549808814	0.163959815821737	"IS15"	1.37473545389938
"RPTN"	"RPTN"	-0.0188677603602707	0.130549972589909	-0.0985670886343563	-0.0883734497585886	-0.124688483364312	-0.116866374081365	-0.128570538359561	-0.114058086177409	0.447917591214515	-0.126924921262263	-0.0324303387115507	0.573018351623831	0.0336005487183196	-0.134833699269897	1.34422621501188	-0.159852746808925	-0.0178679878388629	-0.070978995025756	-0.12441810862165	"IS15"	1.34422621501188
"LOR"	"LOR"	-0.0877653014307206	0.512075704473106	-0.222563674533712	0.707593822673218	0.294926238150868	-0.27745448808666	-0.141934476919891	-0.340800011800591	0.556834595693374	-0.075911859410942	-0.175059648485006	-0.337327173973031	0.285287448061291	0.018566974678611	1.27976849211878	-0.417780873326777	-0.209717677123179	-0.0405188715222833	0.305889809443107	"IS15"	1.27976849211878
"CARD18"	"CARD18"	-0.0972763226236687	0.577373228876393	-0.0875751932124808	-0.121771565851146	-0.0312616468354788	-0.171147252412152	-0.113340542972937	0.00510962175235129	0.168444575151091	-0.161963539923709	-0.0433091498170869	-0.154433270240798	-0.102771830471425	0.268077965238382	1.20111517011988	-0.196713031931206	0.0160914674250005	0.0270868115345552	-0.0113223417331005	"IS15"	1.20111517011988
"ALOXE3"	"ALOXE3"	-0.118207792430694	-0.17063442851021	0.00045457347583365	-0.185567560146791	0.164591814301853	-0.233957102928043	0.160896226931394	0.0379628097892947	0.404136165952576	-0.245948607691071	0.0114847154050896	-0.271283807106452	-0.130073003722967	0.0688522835870819	1.15914576650343	-0.237807209991032	-0.121692431788912	0.0878812346554574	0.151765705644105	"IS15"	1.15914576650343
"DMKN"	"DMKN"	-0.229893397971279	0.0477705649785887	-0.227176769328441	-0.296156674545699	-0.0460380129947904	-0.0309645947313463	-0.0652621454028514	0.122697657945934	0.486625623906178	-0.115101861471244	0.119432977898309	-0.21350719769038	-0.187931425793141	0.0355470534753152	1.0809890864014	-0.334905610154883	-0.223065093031747	-0.0913377699102695	0.600527456347245	"IS15"	1.0809890864014
"KRT79"	"KRT79"	0.609157093989079	0.360462495175653	-0.117770795714402	-0.0652974879174244	0.0795282483476977	0.00383790406162699	-0.0921593330610202	-0.187157949595665	0.611528507589348	0.0061657708303502	-0.0333629386908305	0.0380784587429843	0.00391612037203951	0.0713617378707217	0.662768675640645	-0.206822404170245	-0.0319829832469891	-0.0343147050736189	0.0551792361396302	"IS15"	0.662768675640645
"IL37"	"IL37"	-0.0608446924549658	-0.0792875845269899	-0.0699153958235575	-0.0826667601852012	0.263625596186706	0.129356292505056	0.129116976221084	-0.121988415434414	-0.228821318377572	-0.329033142656475	0.00433343582588355	-0.00270906069189718	0.242934975699963	0.0581140896082112	0.619517098941288	-0.0141244652155405	-0.132250516862084	-0.0208040125412566	0.317386615516908	"IS15"	0.619517098941288
"CST6"	"CST6"	0.0280902759395001	-0.00607559593837836	-0.159954996097481	-0.100094855117482	-0.055183651259664	0.0604274076593599	0.050220080312877	-0.207236922829345	0.113599390625188	-0.136096706820781	0.548833561674469	-0.152642118566914	0.0510476161298634	-0.192166591666816	0.568501258998313	-0.1639424254788	0.103180695096224	-0.155460415272428	0.467942668813294	"IS15"	0.568501258998313
"TCHH"	"TCHH"	0.3580898801134	0.419311491803718	0.333888530035199	0.041804355309435	0.047266827003973	-0.153919614611862	-0.108154936992112	-0.150127518862511	0.369342899498052	-0.192361631381555	0.108983051757828	0.162680055445423	0.0185696409299386	0.518169259728317	0.524178171665524	-0.446113765182402	0.304481383693238	0.116397127337271	0.00805390566734199	"IS15"	0.524178171665524
"INHBA"	"INHBA"	0.600904059773691	-0.179649329419951	0.0374049016742743	-0.0897973280387689	-0.0777869309991457	-0.155977839038762	0.0994907745900539	-0.384919117373479	-0.328146418497122	-0.139581169555248	1.05253400816542	-0.0428270708708522	0.132503377535071	0.0748706962482857	0.143379509361237	-0.386235509915108	1.85544265205501	-0.116389274495635	-0.209789947781165	"IS17"	1.85544265205501
"LUM"	"LUM"	0.384670358790396	-0.207004997644485	-0.12041875172493	0.223946249741771	-0.0963901523174521	-0.111859886424898	-0.11519011240236	-0.477440464025937	-0.178666171364775	0.334990851724029	0.00520419159126795	0.0748254823503289	0.345338274198035	-0.101468385718404	0.101347956715546	-0.302807984461403	1.82488137029523	-0.175347351847525	-0.152709470196426	"IS17"	1.82488137029523
"METTL11B"	"METTL11B"	0.075358122346024	0.132646569525855	0.0558650195490212	-0.205387544953522	0.414824781047651	-0.343674957940481	-0.130172561710188	-0.12619505396566	-0.137665847653993	-0.440312126102311	0.109266485198297	0.0523778241482795	0.340842532714897	0.432236650619149	0.0736686117270391	-0.262859537640784	1.80236085887388	0.0748320506778297	-0.110863514853555	"IS17"	1.80236085887388
"MMP13"	"MMP13"	-0.056307909064102	-0.153593993271264	-0.0924346596783272	-0.15339219072669	-0.125248923319627	-0.136875634989787	-0.0995210187232102	-0.174931477269782	-0.130591099136785	-0.264045503974609	0.4438291557528	0.0202188642196636	0.383595630494753	-0.0136035203289679	0.109625248595745	-0.217738522728344	1.71529052190501	-0.038866883801004	-0.0637390121283326	"IS17"	1.71529052190501
"RUNX2"	"RUNX2"	0.0770518254485066	0.0116109895575269	-0.00119257982950337	0.0221836982321114	-0.0708786641664215	0.0924484122508843	-0.0732661352948762	-0.234742234191952	-0.0219293455244888	-0.0794103907980175	0.0725309735295852	-0.0133081384868821	0.00704358360706076	-0.0133530873874876	-0.0473886186257026	-0.242373223031962	1.56450257001732	-0.0256919145902968	0.0159316558503972	"IS17"	1.56450257001732
"PDPN"	"PDPN"	0.443760395496946	-0.103639456771983	-0.157219604371173	0.143015719338658	-0.21437856407976	-0.17033272118329	0.013551275444796	-0.457954482870092	-0.367318886901531	0.348978581998021	0.758721632400396	0.00628512555154399	0.0958222059440854	-0.126042447174864	0.228983332023248	-0.408774929132282	1.55534472878153	0.00962348223781874	-0.0631573689021069	"IS17"	1.55534472878153
"GPR1"	"GPR1"	0.0602294411142688	-0.121203768857935	-0.0942732758713762	-0.0589495688252767	-0.016448914691184	-0.284794835528898	0.105867387172446	-0.305421654593252	0.805059514803272	0.125886471440724	0.0107613608724062	0.0714224304874718	-0.00470392378234976	-0.11462577909482	0.343703716531529	-0.317761759281583	1.53128218748643	-0.161150085465739	-0.201949667160674	"IS17"	1.53128218748643
"TNFAIP6"	"TNFAIP6"	0.447186414281426	0.0984645803298304	-0.154870469017475	0.0377789599680171	-0.0949129807659979	-0.230890086097081	0.130998455317007	-0.395023506947281	-0.253361981117668	0.140783386378436	0.547049253550188	0.229021312217141	0.200872634485557	-0.135163027636197	-0.0393361015842169	-0.271339763115793	1.44436164179712	0.260721410085245	-0.138968855842069	"IS17"	1.44436164179712
"MSC"	"MSC"	0.436031400444289	0.077966695326256	-0.186972112380218	0.749636769103919	-0.176622598531022	-0.217977088117387	0.136271048723484	-0.571281663143114	-0.412096835175621	0.147269261308268	0.293566810057304	0.31286744803988	0.131423478741664	-0.193769867089817	0.0791504904107064	-0.287313868557882	1.17729221679346	-0.00141203093706123	-0.0145010851696419	"IS17"	1.17729221679346
"AXL"	"AXL"	0.462956104136371	-0.300238246467844	-0.149294108565792	0.0825165134558772	-0.0727302458597395	0.130203557116666	0.174280664292327	-0.38794384066221	-0.24781290525333	0.593873308724851	0.574347699124733	0.00387482993537453	0.0768713282387235	-0.0297120568174936	-0.127978395446832	-0.323924926308783	0.941335832450184	-0.115169881098397	-0.0729695506386349	"IS17"	0.941335832450184
"ACVR1"	"ACVR1"	0.242263919085549	-0.106401268333128	0.507618513155635	-0.0340215420876159	-0.145383467432129	-0.0472014244059136	-0.170943967879449	-0.20210408190841	-0.193784846897251	0.37085818724391	0.237959431655139	0.00145015681733328	0.152375693104244	0.00714353466575081	0.136677499159196	-0.416109404535217	0.840778861515123	0.240820827506762	-0.327962458294887	"IS17"	0.840778861515123
"NKAIN3"	"NKAIN3"	-0.115762970511949	-0.0254817484047707	0.0514421017544047	-0.065131487395837	0.321437480132568	0.252439721038672	-0.168381654447117	-0.0119268630260476	-0.0367776579336137	0.0401749629494179	-0.113855546249157	0.386488738964239	-0.0185311989467809	0.217100670888801	-0.113955001575629	-0.141881550119046	0.544891792482535	0.220143133232354	-0.0933854068443302	"IS17"	0.544891792482535
"GPR85"	"GPR85"	0.386415745021755	-0.0905830356424143	-0.0182180252277051	0.174761906185991	0.297043975326782	0.128045441735412	-0.0979029515514503	-0.257881230081498	-0.189581128280253	0.157488804618651	0.169322241049275	-0.140911847551743	0.167067488305329	0.0334467383104291	-0.169101122448466	-0.275017112968296	0.493783784003623	-0.229519694697505	0.378807124155299	"IS17"	0.493783784003623
"GPR50"	"GPR50"	-0.0478082826619185	0.0902846722680235	-0.025020336709949	0.0608867211676073	0.0847855823094442	-0.101168343971391	-0.0873169182083193	-0.0406996257635113	-0.15082420278179	-0.0215959127488374	-0.0880726508661959	0.0541663196154453	0.012922164170701	0.39700452079402	0.083388068028503	-0.152907469862222	0.103412413244282	2.52131013274559	-0.0180820647700031	"IS18"	2.52131013274559
"AMTN"	"AMTN"	-0.0873950672444858	0.0478169420172186	-0.0355977189807082	0.0485759080043743	-0.159072460636493	-0.0747962204294784	0.0196362631990246	-0.128090600000423	0.0924906135284366	-0.0249718170156611	0.188464854462602	-0.164118577389405	0.0277810397221096	0.184681328144676	0.0731829835626763	-0.136960591693156	0.152662956676827	2.35615978936725	0.0118924218685492	"IS18"	2.35615978936725
