"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"IS17"	"IS18"	"IS19"
"GPR1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	95.7588263478745	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	14.0515872220742	2.22044604925031e-16	255.567643860531	2.22044604925031e-16	2.22044604925031e-16
"SP140__pos"	10.4623996003443	4.04351998403755e-09	28.9797233437994	164.98725645872	0.887295782271297	3.49097768722728	117.472421060159	2.22044604925031e-16	7.91698118248858	6.89501603504148e-08	5.40049103466445e-08	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	9.99359237921779	4.02268626310849	2.22044604925031e-16	3.16185942600234
"FCER1G__pos"	166.108022952913	9.09999893080879e-05	22.1999442762254	10.3284761319317	0.0430522609448641	2.22044604925031e-16	72.1833691151706	4.50764422405433e-07	3.7537566129715	5.71977050559302	2.22044604925031e-16	2.46166041237359	2.22044604925031e-16	4.31384839060285	6.80107222591734	41.3582263985605	15.4153093849452	6.370717976928	13.5533048781421
"CXCR6__pos"	7.43510021655136	2.22044604925031e-16	2.22044604925031e-16	129.400414496065	2.22044604925031e-16	1.97941768662235e-08	228.204663956769	2.22044604925031e-16	2.22044604925031e-16	6.53358613698411	2.22044604925031e-16	2.22044604925031e-16	13.9654536746105	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"SCGB1A1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	208.463938727202	2.22044604925031e-16	2.22044604925031e-16	49.0440407109378	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"TCHHL1__pos"	2.22044604925031e-16	199.353564882208	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	6.87864276844331	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	112.40492019947	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"NOX5__pos"	2.22044604925031e-16	19.1732783936034	72.503979870302	1.00168591050226	51.0218023711598	2.22044604925031e-16	13.0363108726441	42.2261649878525	1.89509391988619	2.22044604925031e-16	63.8575666311473	5.49642945857879	2.22044604925031e-16	16.7384250367611	31.1126827290749	2.22044604925031e-16	41.1441912442248	2.22044604925031e-16	100.483908592841
"SRGN__pos"	127.794536011264	1.36393123040001e-12	2.95971571817891e-10	51.3232044670338	1.64600420986813e-11	2.22044604925031e-16	52.2199921157666	51.232194742169	3.77471447524071	33.207458829428	21.4616122008399	2.22044604925031e-16	2.22044604925031e-16	0.00250181054458015	3.26413703159805	13.6735333342232	6.32926138660363	5.7876421968553	2.22044604925031e-16
"MEF2B__pos"	2.22044604925031e-16	9.53310459672318e-07	35.6562089943234	144.968386367079	6.48403104715768	2.22044604925031e-16	16.15675244653	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	10.1369062279322	2.22044604925031e-16	21.7985722236779	2.22044604925031e-16	7.51879401656195	194.130756674175
"CFH__pos"	2.22044604925031e-16	2.22044604925031e-16	23.6694459679196	11.2632332785134	2.22044604925031e-16	7.81338822463317e-13	41.1644423342425	2.22044604925031e-16	2.20532051971154	126.538360188406	25.9869710726255	2.22044604925031e-16	28.9855428218569	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	97.8418356278915	2.22044604925031e-16	2.22044604925031e-16
"LCE3C__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	260.866546405414	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"ADGRE1__pos"	196.420389455626	15.3771061666455	2.22044604925031e-16	0.151338604664322	3.80141298085265	2.22044604925031e-16	103.654674764331	2.22044604925031e-16	2.22044604925031e-16	1.61070168846683	10.969138260633	2.22044604925031e-16	2.22044604925031e-16	19.1939285784717	2.22044604925031e-16	2.22044604925031e-16	8.6387138175499e-10	2.22044604925031e-16	8.36891166057818e-06
"KRT3__pos"	2.22044604925031e-16	113.952194321592	9.1935651235292	2.22044604925031e-16	26.3969492396841	2.22044604925031e-16	7.07858013586395	22.4075137924376	210.76779911392	2.22044604925031e-16	22.218044757745	6.9987542778739	2.53648126263614	16.996586803398	31.2317732020129	2.22044604925031e-16	38.6577864772797	2.22044604925031e-16	30.5033314862921
"KATNBL1__pos"	2.22044604925031e-16	2.22044604925031e-16	242.120793280497	8.44693486558463	8.04730988487299	2.22044604925031e-16	8.95430040889222e-05	2.22044604925031e-16	29.4577306395684	3.40531240606618	42.6747524887546	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	4.13386571263374	2.22044604925031e-16	10.530186021799	2.22044604925031e-16	1.18419327656151
"ABC7.42404400C24.1__pos"	16.9469834167612	0.0952026389947695	52.3734287367901	44.341980744682	2.22044604925031e-16	18.0122316733138	2.22044604925031e-16	2.22044604925031e-16	62.1295486826186	157.669789882299	2.22044604925031e-16	23.1932791336346	6.33809002591426	5.23201711938077	1.07646838668077	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"HORMAD2__pos"	1.83582139271941	12.3377480939384	2.22044604925031e-16	2.22044604925031e-16	5.6632388962828	5.51012493560966	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	542.97281804158	2.22044604925031e-16	2.22044604925031e-16	6.37366065849696e-08	2.22044604925031e-16	2.22044604925031e-16
"UBTFL1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	33.4335648592015	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	487.489813869241	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"PDHA2__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	60.28985836601	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	204.732201039385	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.00139692902620388	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"DLC1__pos"	18.8436792104827	2.22044604925031e-16	17.163888472233	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	245.795028055386	13.4037290481798	3.78185486323724e-14	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	25.1079510694719	2.22044604925031e-16	2.22044604925031e-16
"KRTAP29.1__pos"	2.22044604925031e-16	149.727798356772	81.3057947944033	47.9792015454195	15.3707961997656	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.47053199189276	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	16.3728772475021	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	9.51861931412769e-05	2.22044604925031e-16	16.1861539110959
"NFE2L2__pos"	2.22044604925031e-16	2.22044604925031e-16	248.086083575284	1.75306974118239	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	38.973989461708	46.0453694278006	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	10.5823356049612	29.0510163846388	2.22044604925031e-16
"KCNA7__pos"	2.22044604925031e-16	2.22044604925031e-16	101.527966976694	15.8896535420873	14.7709012703825	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.166406976336219	199.521621596749	2.22044604925031e-16	30.7354184205061	2.08123594570946	2.22044604925031e-16	0.0222472654678347	2.22044604925031e-16	126.062839832127
"VANGL1__pos"	18.6536895706522	7.80838779049398	241.553507660483	4.65180166130928	2.22044604925031e-16	9.70609039082409e-10	16.5924284723346	17.1153748593223	5.70139302210763	1.67936971806117	40.3910713871521	2.22044604925031e-16	1.82068445224622	7.22446202197057e-09	19.5044724079891	7.71769950115299	45.5242255671631	4.78382625893484	2.22044604925031e-16
"SPAG17__pos"	2.22044604925031e-16	2.22044604925031e-16	121.636728287244	2.22044604925031e-16	2.22044604925031e-16	24.9065055996148	2.22044604925031e-16	13.8347736997047	126.984333081729	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.61174479188992e-09	0.648213439037525	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	100.288708784478
"AKR1B15__pos"	2.22044604925031e-16	313.119244220447	13.6107552259098	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.34777165948001e-13	21.8105204329966	2.22044604925031e-16	2.22044604925031e-16	26.4397935499642	2.22044604925031e-16	2.22044604925031e-16	8.60505678688304	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"CCL26__pos"	3.36988668647463	2.22044604925031e-16	2.22044604925031e-16	0.51031149718032	2.22044604925031e-16	2.22044604925031e-16	12.3236645099432	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	50.5508883664855	366.18929836259	7.94715923187942
"OR5B21__pos"	21.2138359060108	2.22044604925031e-16	86.3613564806768	108.02907677845	40.8661011547709	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.92395453019172e-10	2.22044604925031e-16	1.31567035441164e-11	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"GPR33__pos"	13.2045309500432	2.22044604925031e-16	103.335331222243	51.6361536821626	45.6868796905745	2.22044604925031e-16	3.13921715369508e-12	2.22044604925031e-16	1.3076402198754	3.06515751304038	2.22044604925031e-16	4.78614547317364	260.609988453537	2.22044604925031e-16	5.15144221024486	2.22044604925031e-16	9.45968510089964	10.8724553846264	2.22044604925031e-16
"RASGRF1__pos"	64.6510929348804	8.50975974325731e-10	9.43770739864057	7.40778006753742	0.0128083662145073	164.984314090668	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.78553214774332e-09	111.009018527538	2.22044604925031e-16	2.22044604925031e-16	11.4782735148694	2.22044604925031e-16	2.22044604925031e-16	4.31599244285923e-16	41.3426414170081	15.2720444090631
"PPY__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	6.84421198621071	2.22044604925031e-16	2.22044604925031e-16	0.0080305735798677	2.22044604925031e-16	2.22044604925031e-16	3.63626589879492	2.22044604925031e-16	0.000235309656782588	2.22044604925031e-16	1.22262128136457e-06	11.932287091549	2.07384999156764	2.22044604925031e-16	2.22044604925031e-16	105.296461285859
"BORCS8.MEF2B__pos"	5.37951541629122	8.90132261022078e-12	183.697299693618	24.7313335349853	2.22044604925031e-16	2.22044604925031e-16	9.05037505265098	2.22044604925031e-16	2.22044604925031e-16	10.8006397248611	10.6888575475279	2.22044604925031e-16	4.51014369526418e-05	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.66754315851856	13.3825683633555	18.2566843947098
"CAV1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	201.335954915581	148.74445547496	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	4.6910273826888	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"LCE2D__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	322.102095084059	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"LCE1D__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	274.450029919425	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"PLEK__pos"	158.279401841432	21.8689073897868	16.8080874484782	111.979727118804	2.02841842307655e-13	2.22044604925031e-16	49.6232108007239	2.22044604925031e-16	0.280911968890288	5.95772980652182	6.59304917651131	3.43455430032873	1.34581429510688	2.22044604925031e-16	3.86719273247037	14.8968574404439	8.95254964016659	3.29204207780853e-13	2.22044604925031e-16
"LCE2C__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	355.184587857269	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"DCANP1__pos"	17.7992948091911	2.22044604925031e-16	2.22044604925031e-16	144.405592387774	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	17.7376815149207	16.3132470244255	2.22044604925031e-16	2.22044604925031e-16	139.828094789475	2.22044604925031e-16	2.82149939003551e-09	6.59827184913874	2.22044604925031e-16	2.22044604925031e-16	86.8822724681136
"KRT76__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.50115591946242	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	331.813567261264	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	18.5584792394328	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"LOR__pos"	2.22044604925031e-16	65.3829296036658	2.22044604925031e-16	65.6738525861086	14.4124096424182	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	51.1038830065548	1.85041636771376	2.22044604925031e-16	2.22044604925031e-16	51.3283491993668	4.59293966882201	149.006800781706	2.22044604925031e-16	2.22044604925031e-16	31.4116190984987	89.0019871727347
"KRTAP13.1__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	380.513514324111	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"LCE6A__pos"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	63.4612642055033	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	292.599108365189	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"ICAM4__pos"	22.5456873054347	83.9360704241619	18.7728586408016	44.9292471153088	2.22044604925031e-16	32.0160073874912	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	38.301153149974	20.1428254401825	2.22239576203334	2.79074316396227	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.02022510984956e-14	130.911094651035
"BCL2A1__pos"	205.926200585663	43.1436272142462	2.22044604925031e-16	37.9067090164626	2.22044604925031e-16	2.22044604925031e-16	55.2620086513081	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	74.0094605132803	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.73666002494252	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"KRT36__pos"	2.22044604925031e-16	438.170190745246	2.22044604925031e-16	35.4472323115367	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	12.6216722062764	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16
"AMICA1__pos"	149.661906640327	2.22044604925031e-16	2.22044604925031e-16	93.6590888456864	2.22044604925031e-16	0.737220543502026	30.9169429368964	2.22044604925031e-16	2.22044604925031e-16	26.9451689578024	2.22044604925031e-16	2.22044604925031e-16	110.318621642825	2.22044604925031e-16	2.22044604925031e-16	8.69701540565165	2.22044604925031e-16	2.22044604925031e-16	9.65053047313664
"PDPN__pos"	1.08384197041355e-09	2.22044604925031e-16	2.22044604925031e-16	3.34457269760317	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	26.5288631114901	67.4105208350143	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.80143774660427	2.22044604925031e-16	321.540689529601	7.17136679463758e-13	2.22044604925031e-16
"HLA.DQB2__pos"	45.9124107662827	2.22044604925031e-16	2.22044604925031e-16	39.806590379291	2.22044604925031e-16	17.7991681632389	78.8231017761641	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	267.151269277518	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.30077428638934	2.22044604925031e-16	2.22044604925031e-16
"WDFY4__pos"	102.34471932508	4.65267721653685	6.14706713996335	219.337058131357	2.22044604925031e-16	2.22044604925031e-16	4.44121384565709e-12	1.86141327443325e-11	0.652737933554634	0.179285900205496	2.22044604925031e-16	4.20009756030682	7.87234252900093	2.22044604925031e-16	0.00100905380339118	0.000123803330358872	4.07327313211545	2.22044604925031e-16	8.11987132794445
"CD274__pos"	23.16280054965	2.22044604925031e-16	5.52874977358625	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	302.828023700635	2.22044604925031e-16	2.22044604925031e-16	3.5182126027824	14.8964358504207	0.399297086310261	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.61954304046941	4.95976631479067	2.22044604925031e-16
