"V1"	"CTSP.ACY5"
"AGPAT9"	"AGPAT9"	0.725469863549182
"PUS7L"	"PUS7L"	0.688095417000969
"LOC100288535"	"LOC100288535"	0.162065999573936
"YIPF4"	"YIPF4"	-0.54496799773364
"TMEM68"	"TMEM68"	0.309002106196609
"COMMD2"	"COMMD2"	0.136154083313519
"LOC441528"	"LOC441528"	0.0722948127144965
"UGT2B15"	"UGT2B15"	0.194792579346511
"ARL1"	"ARL1"	0.319747777752251
"FAM92B"	"FAM92B"	0.458141330739687
"ALG5"	"ALG5"	1.60919523321344
"LOC100132891"	"LOC100132891"	2.41213001779492
"BATF3"	"BATF3"	0.780079391289579
"OR5B21"	"OR5B21"	-0.141689328203482
"LOC100287276"	"LOC100287276"	-0.322694297183166
"MRPL1"	"MRPL1"	1.76365731426682
"C1orf88"	"C1orf88"	0.370022843549678
"ALG13"	"ALG13"	1.08365413859547
"ULBP1"	"ULBP1"	0.160730844850593
"MX1"	"MX1"	-0.737022057613905
"CGRRF1"	"CGRRF1"	0.801099733490414
"TFRC"	"TFRC"	-0.445671889157265
"CAPZA2"	"CAPZA2"	2.27008402818475
"BPGM"	"BPGM"	-1.07911800241509
"WDYHV1"	"WDYHV1"	0.0337390039536874
"SLAIN1"	"SLAIN1"	0.0838009038174754
"C2orf49"	"C2orf49"	0.156070233880649
"SRPRB"	"SRPRB"	-0.870795923005623
"CREB3"	"CREB3"	-0.418918530798695
"EIF2A"	"EIF2A"	-0.41926012089308
"AZIN1"	"AZIN1"	-1.75119925118879
"C14orf104"	"C14orf104"	0.432231220701636
"RPAP2"	"RPAP2"	0.279205204629683
"MAPKSP1"	"MAPKSP1"	-0.0394704046347178
"CD58"	"CD58"	0.340296688964593
"GK"	"GK"	2.49181881264274
"PCNP"	"PCNP"	-0.296123648225031
"BAAT"	"BAAT"	-0.929820068151103
"FAM96A"	"FAM96A"	0.653536095048624
"SERPINB10"	"SERPINB10"	2.6865561337873
"LHFPL3"	"LHFPL3"	-0.343740694943736
"LOC100131510"	"LOC100131510"	-0.241968082266119
"NT5C1A"	"NT5C1A"	-0.545974620797757
"PLSCR1"	"PLSCR1"	-0.168754058664291
"PRPF18"	"PRPF18"	1.00312592837633
"LOC100287306"	"LOC100287306"	0.219020242936494
"MBIP"	"MBIP"	3.57849067326898
"VDAC2"	"VDAC2"	-0.907298177575049
