"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"PLAC8"	"PLAC8"	0.358243533735741	-0.00169603829685393	0.49181318746088	-0.483978302059471	0.224288017501642	-0.340806986146998	"S02"	0.49181318746088	"IS03"
"KRT73"	"KRT73"	-0.0851385725001406	-0.0729878084874128	0.462720439346918	-0.0811592696550253	-0.079012199029231	-0.0256523635138901	"S02"	0.462720439346918	"IS03"
"CD244"	"CD244"	-0.064577781358134	-0.146470201659827	0.458323582178963	0.00620744309124798	0.214299567219116	-0.262360712497108	"S02"	0.458323582178963	"IS03"
"TTC16"	"TTC16"	-0.0225471105812552	-0.107182031715019	0.450598109082275	-0.119181759178766	-0.116028802586735	-0.00857330528683781	"S02"	0.450598109082275	"IS03"
"FASLG"	"FASLG"	0.155745965653275	-0.23759768515045	0.43472238609987	-0.129017407882155	0.170637324553078	-0.276503694264216	"S02"	0.43472238609987	"IS03"
"SLCO4C1"	"SLCO4C1"	0.0820828165446416	0.100301327522704	0.433843200799171	-0.129887330822846	-0.126451158049754	-0.14862729397639	"S02"	0.433843200799171	"IS03"
"ITK"	"ITK"	-0.0478568063054073	-0.124628520266454	0.432001196000387	0.0774800976268669	-0.120795025892282	-0.108857983962388	"S02"	0.432001196000387	"IS03"
"TBC1D10C"	"TBC1D10C"	-0.0664175354617492	0.0106253610850318	0.428723301448875	0.334315965672951	-0.0513920644911875	-0.368073066867705	"S02"	0.428723301448875	"IS03"
"FAM65B"	"FAM65B"	0.209131004504237	-0.115651896499106	0.415764148487624	-0.274467303697495	-0.0698032046255589	-0.0995410088712762	"S02"	0.415764148487624	"IS03"
"C21orf62"	"C21orf62"	-0.0540647372697059	-0.0981009792630116	0.400795895345729	-0.0385823655600609	0.05174852191854	-0.12482251465928	"S02"	0.400795895345729	"IS03"
"PPP2R2B"	"PPP2R2B"	-0.00379309951768854	-0.132460226584166	0.397563014773186	-0.130254948195296	0.0273562060168882	-0.0717082274983112	"S02"	0.397563014773186	"IS03"
"CD37"	"CD37"	0.00614956009981669	0.064431048531139	0.384669394547633	0.29675744980172	-0.00964385030790751	-0.425827832729205	"S02"	0.384669394547633	"IS03"
