"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A01_830792"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A07_830800"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A11_830708"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B11_830836"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C10_830840"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C11_830764"	"MS2010072001"	"MS2010072023"	"MS2010072034"	"MS2010072805"	"MS2010072828"	"MS2010072904"	"MS2010072921"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B08_841908"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B03_830732"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C07_830734"	"MS2010072019"	"MS2010072030"	"MS2010072037"	"MS2010072040"	"MS2010072834"	"MS2010072835"	"MS2010072912"	"MS2010072922"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A12_841926"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B09_830678"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C03_830686"	"MS2010072004"	"MS2010072813"	"MS2010072837"	"MS2010072902"	"MS2010072930"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A11_841920"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B01_841924"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B03_841912"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B04_841918"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C08_830838"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C09_830750"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D08_830828"	"MS2010072024"	"MS2010072026"	"MS2010072038"	"MS2010072932"	"MS2010072937"
"HMCN1"	5.56644381093204	4.25408751588693	6.75693009976608	8.65129683978181	7.9683293087134	4.42892002579492	5.39804066312058	1.65052121701015	2.80003592027655	4.60346876551564	5.3179563377552	2.32871496008526	4.31081187246416	8.4701302674691	5.44626510311984	8.35393395281433	2.45960784539025	8.52087862666952	4.61957004626291	4.91185575509759	7.48564310050125	6.10657210537099	5.8799340232268	1.44605335665555	6.88392349704377	6.34882040886489	6.61530082972009	6.85378877934193	6.88188796076191	10.8300641817878	8.46025751872297	7.96409143617646	7.91529090974097	6.43842184579255	8.70067832531484	7.12813194619465	8.11816366020309	5.95907315743243	6.98532151464025	9.55785414899435	7.88918168326543	6.78436094374628	9.56949471642302	8.28294342802913
"SLC2A3"	10.6171835097882	10.2562468548447	10.6012709562299	9.61064854236956	11.3088455710624	9.9308022042434	10.3834365953987	9.51567245473775	10.5675246049762	8.72600144713263	10.3826788837508	9.82306514454933	10.6784295301528	9.02951532706762	9.39935721995188	9.19204105794774	8.22202519645944	9.54590431171159	9.64525598925957	9.68434299487799	8.04518497520375	9.26690211314204	8.02160277632152	9.02736010299313	8.53999011125455	9.90973887024311	7.66700678752679	9.86868070256516	9.51377417686561	9.90630282134086	9.32550617770987	10.6272590102053	10.2971025920967	10.3855738329388	8.9601027453524	10.0623353117307	9.46910357565194	9.96410345426719	12.0021180495922	10.7783571213494	9.6450198654267	11.5952799500929	9.97882832487518	9.15409741368817
"CGNL1"	6.30096280054907	6.29938847439971	7.80243294479089	6.16793240312516	5.49657871425027	6.38527412419614	7.05496298884323	7.23315749799191	6.97181637787418	7.18693571258371	6.72201372166221	6.27221638336518	6.05116052883314	9.27997408197797	6.98532208536112	7.35572174359802	5.53757007298204	7.5372047418905	7.35679757528431	6.10125494483412	7.51515144501663	7.05870359674089	6.52486191344654	3.08352126207117	7.5615467130443	7.62603444246449	7.66451908598674	7.44143330075398	6.02909425814244	8.16605906850409	8.27782530753028	7.59699318957435	7.15575841267353	7.51591939546562	6.19695841623667	8.16826916175504	8.39024071265318	7.68195623097767	8.61251575141993	9.09427218258706	7.89275045203223	6.86099750744942	8.97974168512213	7.70172373476147
"DKK2"	6.33328147389164	1.32528151989595	5.80511004003383	7.72733252911251	5.83859166346965	5.30449336066917	5.52545120916042	3.57196982175642	5.35908112835778	5.6834626656648	4.91144802180462	2.55933837588005	4.88310034994367	7.64030020007925	5.69241191177042	7.40479756737842	1.45153977639192	4.11496059340162	4.48145631419091	6.27483849926193	7.95179845337523	5.498885483876	6.11149481695491	5.03608928947274	6.91299729723155	6.30751635735514	6.33968038405705	6.30549986918851	6.78246815209964	7.391104764524	8.10803103779916	6.14561396156201	7.29232665600045	5.42759999580473	5.1555899195579	7.4135438736685	5.79663399973073	6.09934690235336	5.60804452841392	8.62983479427879	5.7805101962088	7.68008321999763	7.88384012093984	6.55172002513789
"ANPEP"	8.88321945204072	6.13841747493796	6.98689425750448	7.72646670794882	6.87455141607219	7.04018637939582	8.27141871020719	6.05873954630847	9.02982168239667	6.73204804076306	6.64280062147953	4.7225122914429	7.22554088267369	8.46108829621032	4.68928635937487	8.18524532435749	4.41992055817087	5.59113408108916	4.92998242303194	5.92710729564066	6.45119695361615	6.69715891231408	5.65300525963616	4.85174929469857	8.3667401183559	7.98273737552956	8.03709614027555	7.02235330879323	6.56457692631832	8.7016387742279	7.37900697776476	7.25955027381913	5.78511921047973	6.95128147481041	6.55406985515477	7.8781609131334	7.94614976414528	7.6788222568938	7.42124944562243	9.27498606785905	6.64501799981595	7.94137080255459	7.42183071210235	7.03986020698666
"C8orf4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SFRP4"	9.02453277332249	6.0080965640497	6.21392269083876	7.98038632518734	7.67831868864204	8.69139477475468	5.65459771067203	3.85993322293921	5.45949860520009	4.76265893485892	6.62348589670892	4.86985331851985	6.06085624687365	8.11226470423403	9.48152467506288	10.6260345928468	5.85860001913383	8.43486548466316	6.52162460048005	3.20170532848286	9.61701532132426	6.28257932457352	7.80639285956087	6.14393928260362	10.0665532163168	8.19142038782714	7.10845266849623	10.0856903187141	6.30899607422887	12.9660056058881	9.95856167256252	7.38091713841702	6.21602595682745	7.76711236623123	7.72395054435926	11.8668661252296	7.44296776285957	7.00016794499481	8.89618930674862	5.09067525859448	11.3075092686709	5.98220706534309	9.9797531252834	6.52709722175384
"MMP9"	14.6500997875539	15.1732004908536	13.285553973964	13.2902717546698	14.5627027940765	13.4592698051848	14.9032252642597	13.1101482652667	15.4230631063619	12.8005715408171	12.9630450109543	12.045135950263	13.6046179017407	12.1396970131126	13.5091851559147	14.1691630783777	12.57216974018	12.9652880269628	12.4424574543376	12.4209878905783	13.4418594792652	12.6372571040724	12.3199091415078	10.560875254605	13.3341151573826	12.9339634290251	15.2778217948731	12.5944144814499	11.3261679878602	13.5273005067575	13.4317424718751	11.1767382219471	13.8882396415282	13.1669275685377	14.2168009933563	14.1508861162163	14.4816237274334	13.9753842585936	14.6198767553137	14.9708472796802	12.6895694006164	14.7455000693013	13.5873052022438	13.9059622100038
"SERINC2"	4.9739842336424	1.56893568324123	3.14234207555625	2.27358652009921	2.16012978540767	2.26348311428812	2.88611632779336	2.13658510399595	3.00529950349326	2.46355817049703	2.43056879176521	3.39085490035903	4.13478007405984	6.96249551909898	1.76005267711989	2.92597707577658	2.95000730871814	1.89732640960738	3.00100108561298	2.15976631232814	2.76319003875218	4.59392679305246	3.62698320300152	2.34690338419284	4.55742430624504	4.00576696834342	4.06816647867899	2.7623660634568	2.2807705713624	3.83754237955343	2.20344690406271	8.00471771655866	6.50824706806553	2.45380661872774	1.88025586718088	4.23875396473955	1.87182798789896	4.97181689060924	5.92081571846903	6.74769714312087	2.42140578212208	7.16677698021829	2.39171202415282	2.74390494576457
"APLN"	6.22415646704317	6.06204093447843	3.33491794549337	6.11700130578465	6.21386804702781	2.3972459164682	3.91823703789138	5.78354279240366	5.88301755710823	5.67212346116569	7.101357781817	6.28824945713622	6.79343977641749	4.39710438716073	3.83062820027273	3.20730085941319	5.75037490391584	5.38497916341107	3.12116374583069	4.01409464872584	4.61160974838823	2.92911112372061	5.4125508887915	5.28251513920801	4.83232868750935	3.73354720915527	7.3125914419401	6.50299359941278	2.86878776701008	5.96218536768065	4.92100695341937	7.66850600456889	3.39305139476894	5.79772927215206	2.81884396208024	3.99375358741187	3.95010103853342	5.1962373801231	4.19509295768241	5.85331361009664	6.68229533326846	5.63808840976565	4.03122103330574	5.49414952760428
"PTGES"	7.14318734801069	6.90554843729457	6.58479307068327	6.41772563358801	6.85279697530385	6.27248628620131	7.33056881301488	6.7236994090658	7.29589711409411	7.107642394607	7.12913017454872	6.71736879222949	6.81119719057446	6.48941371413933	5.91131538496616	6.63527423010825	5.39263389002739	7.30495409882717	6.96111027405086	6.76159880605098	4.6740180202219	8.27203308886102	6.42643467261055	6.44683997000461	7.15251398147984	8.07319586468578	8.21775237881628	7.50232028338667	7.51270528157438	7.08460187055343	7.39997629254476	7.15312761093503	7.09635250588395	6.14051975738564	5.69816225589117	6.78379017064919	7.50115258375223	6.4352775299636	7.55672005671362	8.81172777660707	6.56909485625637	10.9889777108352	6.94148494517397	7.3690937187134
"RARRES1"	12.4396764223461	12.0990920080879	11.8910555129035	9.42322694863163	7.77288251223239	10.3901182147449	10.7813789114634	11.8333703874597	12.8706671255538	10.6574827968241	11.8272045922611	10.0361014440119	10.5521858992255	11.7041045680716	11.2845652420217	11.6972515806787	11.7438671783352	11.2330185372155	11.3935339968584	10.342977069366	10.4527154538588	8.95200481099634	10.6540586996293	9.90311608114988	11.361126480616	9.29552122281947	10.0543134014682	9.79615533844509	10.9590271457305	10.6500722979607	11.5983833292937	9.70078375542697	11.156013596043	11.0918982481914	9.91014901813516	12.1486197962299	10.7472989859501	12.0040035197959	11.7335773254002	10.4679857311022	13.1289516618888	13.320852076233	12.8339462455834	10.9699143301872
"FREQ"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SDC2"	8.14474348751588	8.33031236600329	7.78932585747507	8.04431879597631	8.36883468747658	7.94081715725573	7.77736384844047	7.59845838890888	8.73349749366387	7.30821103177985	8.23462887678384	6.03430218538924	7.02544739617871	8.8619860710318	7.83403771923011	9.45933426421224	7.83974501307782	9.14080708475223	7.68282712310178	8.22315760895941	7.50174694335349	7.34409455396328	7.67585258090345	7.2269842605002	9.26358950980689	8.28267779686667	8.12447123907618	8.17820933244301	8.74401239996467	10.0977079624832	7.655998215285	8.43468339328454	8.79219099585245	8.04688665627497	8.33085127867567	9.07867962117272	9.12446337162378	9.67257079731144	8.48746609495388	8.64923316545608	8.52047626138119	9.31646317495618	8.32979345742551	7.2651028747617
"TRPA1"	6.59433022717398	6.63128767446792	5.77451368987784	5.59247216581142	3.77471175116676	5.59380151414563	6.33395127996121	6.1573910822891	5.84986208922891	5.85804257353324	6.022332551544	6.21865061769324	7.43145121087091	3.04147469883223	5.98891196819706	6.19725608878321	5.11013643410003	6.02985221679439	5.02743396551625	5.82033151640838	5.42914209556649	2.36352354444489	6.71436206082486	4.11215661316012	5.67977660109751	5.04456173572352	6.46798474766506	5.70705767979012	5.9905269599762	3.79825074874067	7.10815311545952	8.99974645403584	6.58501978435448	6.01381559460063	4.70913363533087	6.23769552725776	7.05521754172373	6.99326468874251	7.89148114474114	7.25183002608395	4.56663863499377	7.05379635690314	6.94292465818687	7.45160553567533
"CPE"	10.5634310843219	10.3729397744711	9.33020695072918	6.58511229303186	6.49338682504071	8.6580454610338	9.89562233984053	7.55268511319351	7.35709748818461	9.93561112987156	11.208774687456	9.12954019045549	9.812941386392	10.3421653959796	9.23618137907069	9.93699982121862	9.61074168507913	8.60396604899443	10.99474468726	9.20545581926032	10.0519973048856	9.00080140838283	9.13083122053993	8.63134381086236	10.3365702201906	10.2406426349367	9.33075008729063	10.1642062800944	11.1640545636543	11.7667911252134	9.53139180164625	8.40428584755431	8.79487119998369	8.15952354961518	8.07219813152651	10.6133404555217	9.42302918989854	9.50850730034375	8.91200816525048	9.35502723852026	9.95800588576736	10.392395699484	11.0640402230941	9.03670814720739
"SLC41A2"	9.00248369991811	8.45051201617894	9.47754997159467	7.57138613786691	6.94224542466894	8.00588282271338	7.43735979983822	8.33827966488008	8.98264591847378	7.83392691559971	7.28622326367006	7.36911446938494	8.53482522961292	7.5093364399778	8.44017476427102	8.51533141433274	6.86112729984111	8.67520879325527	7.82695927717896	7.04732098441351	8.5918763811549	7.60194114173938	7.9044875866964	7.88159627686454	7.80868714345474	6.90911866363553	7.0116333400335	8.03004095752047	7.15087025403559	8.05256046544378	7.40095691015789	9.44720729597941	7.99139206915592	8.43725485769735	8.23245764353289	8.70026585885437	8.578456957212	9.03720966918855	8.83559298545471	8.6524543216825	7.8976261191418	9.5924375675484	7.69205992859359	8.79501007069124
"LYPD1"	3.01779298791036	5.11926329171528	2.72062603458993	3.23192146164925	4.24241105880559	2.79423350073286	5.49018448500563	2.56412273094326	3.97452262350212	3.23061604626178	4.62943929606613	3.27041301682861	3.07503316253679	4.24422789865141	6.16873478230672	5.82000055494074	5.69937213026334	4.51179513905976	6.40044022735616	6.02746985736531	3.33642591390229	5.27632545657228	5.20604512422774	5.84636027113178	5.86763833001955	3.19399665971331	6.050376690404	4.59986251094145	2.57603231474992	3.01312028731337	2.96919976165848	5.74846419031276	6.16427664263539	2.72507144377774	5.49060970519022	4.88715639418365	6.14227805768971	4.23439708510658	6.30038409259179	7.01532302270088	3.53079396454826	8.26128695950951	6.67213007964207	7.42764716406165
"C1RL"	8.84675145424337	9.51892293883397	8.77305076667703	8.42337679817498	8.46608262540782	8.42064432606042	8.87658002954161	9.01988244553647	9.6861469740575	8.56697998357894	9.29324390432631	8.54169044959294	9.74236067925363	8.33559347302398	7.58798566716335	8.17572634288369	7.76689311319456	8.68329825019552	8.421451178585	8.43943329370752	8.28287211910724	8.89809567853518	7.80423793214243	7.42257384468378	8.72567333659583	8.97215642449188	8.95217957273024	8.96170650749631	9.08913695945856	9.28756369443604	9.01259093702881	9.15669097284524	8.5652319590022	7.74566000254939	7.95264245844287	8.57823755340969	8.35399544908975	8.3340184064284	9.0177242556855	8.66430423964461	9.23154464998094	9.81630958930322	9.08464169170418	8.66078913006152
"CLIC6"	6.18453737055282	6.41604595593531	6.76722185408912	6.48306006652884	6.77711558985597	7.23888078049481	6.34527196153004	6.26211910842591	7.37415905494194	7.26357101274815	5.95315545781334	2.69836929484006	6.07168672089533	6.66829859865563	6.52101114901861	7.21065481812898	6.267159454242	6.06485490531433	6.80366011506286	6.38721620316208	6.79636552899743	6.28843161367779	5.4533937098403	5.36959571162888	4.8588412071382	6.48553300117576	4.3522441609638	5.56155755025174	4.51475167896547	7.33113901886712	7.89387519209884	7.50523755989294	7.59035556488909	6.56320011340881	6.28080862648697	7.64449092409444	7.32049941030947	7.66063315257389	7.96574028939939	7.32685666299898	7.06996086531862	7.66722884710327	7.39025748230909	7.32453895784396
"ST6GALNAC5"	3.42328277843204	6.48691408004015	7.34593493357683	6.32919627217953	5.7697602716381	5.44297743663788	7.22757829106451	7.19453520937787	5.13110789908048	6.83053776718758	6.31334619845819	5.76723040105332	5.81395482121293	3.14631196712139	5.80748713316243	6.83022906817548	5.37398446929703	7.75131548231556	5.37438830248938	6.7052950976137	6.49366654806974	6.97975092647153	5.89005242616447	5.48430497844175	4.60657026431155	6.90082884093076	6.80094462643746	6.164686890952	6.86323001221333	3.14129124672819	6.72742268249508	6.79638708954827	7.32054061536143	6.69697608599273	6.7059623076924	8.58579785118111	4.61399971225838	7.14123292681023	8.75243215032932	4.66969689505089	5.99954083583918	6.41400000985613	7.34008168774488	1.41189325247993
"C15orf21"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ACAN"	5.16013833665408	6.5194486528087	5.38288580341344	6.07786204149028	5.05349209275463	5.87670389916968	6.64092841018139	6.20303739302722	6.35168692705397	6.20779228423639	6.04156069295444	6.06455485388095	6.75010851661907	6.25515248665967	5.49261352702542	6.33622108193821	6.14569576767779	6.08122597804277	6.5773117977943	6.30954634902886	6.87972325276517	6.39529172311817	6.04040562982493	5.42373593637536	5.41994439157976	2.68743068044915	6.75419272582085	6.1657334228499	6.21000119689201	7.56579903475505	6.66021637525422	8.38048928613951	5.51325417153148	5.76704419113954	5.76570278303428	6.4314901947973	6.3476646550386	5.90266188987767	4.83414397313293	6.08223368170276	7.3393074318767	6.46845613343022	6.76201944916306	6.50231078116592
"XPNPEP2"	4.65813079625821	4.0067270721428	4.14134268450313	4.55646267130397	5.71505614501074	5.42633452572204	4.03064267795278	4.96152943455507	5.88358189813282	4.70661640041374	4.77118887786263	3.85156872659345	3.37368367631985	5.79923870942819	5.47305209585186	6.35663174242358	4.02902034916013	3.37869645028575	3.4105710273149	3.67192346924902	3.55534569594103	2.86736363130301	3.16895606177101	5.27851592757814	5.41278026079502	3.18427817692683	4.27837609372921	5.73902589420401	3.28466721857698	6.47389268978549	5.37704541366319	7.09308926832674	6.66086095533942	5.21971107671979	5.17910375247556	3.82823807732427	3.68333839444898	3.1723135630425	6.01613449354325	5.92191148636839	3.44491344296048	3.77943160803435	4.1248617092042	4.99639342772631
"KCNK3"	4.48584252392174	4.14984485780056	5.76078119278487	4.90748319137922	4.85067105884559	3.66665455873862	5.08277971676372	4.43815346100087	3.02073817144033	3.98203317102296	5.15784831092476	3.37865558996247	5.3669404754557	4.3388812770764	5.03814414925025	4.75744876037145	2.66538876640036	4.77994824476493	5.02849097433935	4.83087496580228	5.295722828319	5.75262735236377	2.97951003753367	5.63396342592233	5.47049219304665	5.09248257550647	5.95042132559023	5.49206543155882	4.26360436862442	6.13254958703516	5.5361033176295	7.21661595674494	5.36657776011977	4.70070123742888	4.72099587009248	5.9626741020808	4.00521847412885	4.20107811818464	5.13851589581625	6.20348381148055	4.95257929884652	7.74666135170832	5.16914669941856	5.84081347652236
"ANGPT2"	7.52350859211392	6.26607076385887	6.7267541457133	7.13292796086266	6.8102595699066	6.99053917210008	6.51987261781792	7.35123324139975	6.7360402668201	6.47323141656951	9.5671211602833	7.30988525714057	7.2538715041244	6.87543192876769	6.02779759096099	6.55866598048721	6.14543945671455	6.61946164233188	7.33404474488908	7.09080762286116	5.59948967520877	6.1749482601069	6.66847613154508	5.98481785311644	8.4683144750277	8.38856429135747	7.50335338948374	8.34640784866561	7.0426482360015	9.52642005234991	6.89295891448942	8.4857460329379	5.60803838001044	7.62942141371069	6.44131252500844	7.05948884243232	8.33985351755344	6.94776663321035	8.46337510284391	8.31476483698497	7.11203676265147	8.53677444385373	6.35563093524524	7.00581500926409
"CRTAC1"	3.58672816594693	5.78105707417029	5.18433750936927	2.75194732603978	2.70515370599041	3.06835605018988	3.64371586006596	3.44826039325312	5.90421597561037	5.76589693443526	4.72444348749613	3.97427185775969	4.34842742994912	4.0687830248815	5.78095193899053	4.98315035876898	5.86730814690457	3.63669151398517	4.58055565417648	4.73780445267681	4.75488352422918	5.12340827045283	5.13644232702733	5.32055492795656	5.25920340536769	3.47666437386019	5.36266173805989	4.4156819925686	5.48949238460858	5.75549751258461	3.20858464494245	7.87639598608194	5.63785163489935	4.98762109430534	5.7111800799156	4.59738807931919	5.84596210574817	6.50795528099215	6.33576377469989	6.16831504283158	6.1463191479222	5.83458989612554	4.53545479359187	5.69134319730147
"MMP13"	2.69083842299399	4.76853601172833	4.76559360501203	3.75224982937517	2.2474211201326	4.18683477248504	3.57918441063167	5.41490294064542	2.09576806451792	4.66206554171067	5.76268340833349	2.23671970430624	1.95210436263983	5.20803694312209	3.39674023056815	7.84127965123758	2.76481688810956	9.74108791494532	6.17082300031977	2.79020475467767	8.10219753982054	2.25458046943525	4.36302630489147	4.79689318831359	1.83303339319962	2.66193695237885	6.62404654017014	5.6136036035885	2.21828645971383	4.30057854098598	2.96201413617302	6.86083485969035	2.43601551083487	6.83195671441892	5.90535179493906	1.15870396238299	6.15242940322594	5.97493509751653	4.8543264012628	5.66679371787146	3.85609573218867	5.71205265475283	6.82252069002638	1.92770826583347
"RNF19B"	9.36980144989786	9.04016573740737	9.55999985607072	7.91398079551326	8.27664666039299	9.09691754822549	9.09766071039583	9.10749305481004	9.17272052347313	8.26807354234596	8.4715814108582	9.43201712378429	9.97301736528325	9.22431830985084	8.80752101263591	9.36438811754206	9.18060309595103	8.81716776798461	8.98037635920991	8.818775562639	9.50800554025022	9.02804892927376	9.422024583238	8.52083633457744	9.14661762430973	7.32547367011881	8.49321990654605	8.5214464910294	8.80697170796629	8.91119453174258	9.15479223591339	9.9149037226955	10.0936657343577	9.17479092708802	9.11124620530475	9.64424955967625	9.26864784777332	9.07952063865723	9.26246712188713	8.76206359150973	9.27495461574169	9.55435861419339	9.4997463744988	9.47548194178706
"COL7A1"	6.14674904800897	4.71934235158074	6.44623982127686	6.65335905126484	7.37724591118777	4.97572634985327	6.45528219893232	5.2929607541606	6.02609858234927	6.83556527500143	6.66719347677405	6.3605602171809	6.54469101303062	7.48494578629872	6.8799797537504	5.88257637032902	5.97087631861076	6.81393902030983	3.94802552977765	4.51635289808726	6.74750974434947	7.70364181828344	6.61646997705043	6.516982471342	6.67653303146465	5.70313373134072	7.66385528737483	5.85891531337961	6.31766641156555	7.15208899713879	5.60280548745889	8.01196757123051	7.99610778228161	6.37776846038513	7.35625745575032	6.3346055262431	7.75490790541983	6.57124584813361	7.78134349435773	7.12810631830634	6.45335636984641	8.2290818065602	6.50166981104004	6.97936076817569
"SMAD7"	9.2856031353701	9.06068718839732	9.59695279616234	7.89722725280515	8.58019597581639	8.40154509509202	10.4721383020369	8.329008317847	9.08137294356801	8.78021925200233	9.27977543682736	8.00689396975627	9.77529057046915	9.88073945758712	9.82751241541583	8.99096987628089	8.99450140463248	10.0282420250797	9.02393734358724	10.0331601407696	8.54868876622514	9.92190067581685	9.06283159261656	10.1455513425913	8.57687552652701	8.28543308395727	7.57613550389277	8.74531208329145	9.40198649393692	9.63833418703547	9.40514298616117	10.1028333085479	9.33318992623858	8.89891260352945	9.25701663176567	9.80046964041855	8.75991180945016	9.36024518370938	9.24635513545847	8.84867746361264	9.81695110956596	9.86535292825426	9.06689885196942	8.64198635088213
"LOC100131774"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AVPR1A"	4.80765200048452	5.00376907697972	3.62895063538825	4.66884898026969	2.9777350173283	5.66498234402708	6.17421205787064	5.49146063511781	5.53121536747023	4.91798015906464	6.19224355490316	5.68301412483843	5.25834256358689	5.95197212831917	4.16148584554448	6.78050862659996	4.84755651794079	5.36610489872439	5.72678345599569	6.10346140779836	4.99383685294468	5.19231065861061	5.27626047274891	4.83974127458384	5.97500820807183	6.35492216443366	6.68595706630505	6.11281316978445	5.69639329692526	7.96113829048226	5.84080069673646	8.48913874028008	5.17065724620052	4.95531167880724	5.6674545423682	6.26177576627167	7.03162270319246	6.10312583841823	6.04576887554441	6.65673259596155	5.88533317816432	6.18653994841102	6.33542223337979	6.03561437217612
"RGS16"	7.66628134814738	7.21197237806022	8.46557491794222	5.22299695025794	8.43948611240072	7.73627448681351	7.92757211375079	7.81987599165087	7.93956186927425	7.02437388638688	9.85322566842553	6.99450875904386	8.08030887040982	8.00784926738357	8.91642745739093	9.78983516792468	9.7390743536703	11.0374606401578	7.53873024946436	8.86908361853563	8.16057541990303	9.43304682621884	8.95925887583006	10.1698713226915	8.96797548136513	7.14486910789249	8.82349167758218	8.82489212840599	8.57709632875636	10.0482922735926	8.97677590796232	9.29952623368687	9.95679406830545	10.1207182230391	8.11171929080116	9.17011606839809	9.89090727342457	10.3472541067674	10.6542205539192	10.8175606579639	9.63491274677479	9.95554104549794	9.10153276446848	10.2194053322575
"PTGFR"	6.13642461377787	6.23231024057455	6.63264026934	5.63012540423825	5.29641776847764	6.39818565556858	2.64979621656874	6.22444553001735	6.36091303977728	6.49962642281146	6.04303283322097	6.15446716475104	5.55941900147343	6.23730476452715	6.12420352602652	6.43229559177727	4.61203257993829	4.02660190537371	6.42220659126149	6.7955456826909	6.76224402283957	6.15962323431372	6.56744677244526	5.61829321512438	5.98195584590356	6.80829355533131	3.34632274256816	6.74773215547436	6.71034698604929	7.00868857475457	6.99298503639227	8.61325252512468	5.80399065934218	4.89949311825138	5.5435518561946	7.0789956730109	7.35838107794469	6.91487665791474	4.89068450242368	5.49232618958114	6.35896493622164	6.32518869315302	6.46331602444114	6.5305027791078
"OMD"	5.70739974107167	4.79354702778503	5.35135861623026	3.34025002196108	4.56774711805008	5.2103625718682	5.0465286335251	5.94120821852197	4.35680331618533	5.42288586404821	5.29327418353115	4.32334580808635	5.25019111908207	7.513831228408	6.624773981975	7.68076812837363	4.7109966751173	9.16681007159211	6.26032290942757	3.95136290495051	7.80231945576778	6.01307581383831	6.12835173207796	5.35508345566044	5.95970096371495	6.60001253824624	5.13625171998188	5.8699005676995	6.6853894391369	9.26817974167067	7.33697145769739	8.55624841894087	5.75634865276585	5.88367969396342	7.22545425310308	7.85782663035609	6.53429650354168	5.04321769417702	4.74114131452919	4.92355524091038	7.15718719545755	6.64468559213935	7.33644047686587	6.09404553619136
"LAMA2"	7.05173002830603	7.07333925773473	8.1868318854798	7.12654273740814	7.6055125754303	6.5455107206294	5.83908146199532	5.80849551835864	6.30202590999371	7.05701529540359	7.21807935615188	5.80316553798396	5.72696013435989	8.48593357917459	6.9035563129228	7.80925729237009	6.59696940851838	6.44014251346148	6.27845829779752	6.20639721492424	7.28936396044619	6.72102821199584	6.92760369081655	5.76415454507199	7.420235903911	7.42952627493325	3.90278828818116	7.77049854449288	7.60068916323762	9.77706483213455	7.96446344111981	8.29777816124164	8.07548792511179	7.77233798873486	7.14382196776292	8.03874270206186	8.66748656307863	8.1063498609814	8.69413282909122	8.28817813394262	7.93794370498788	7.46287451960956	8.6795419450269	6.78665936095345
"OLFML3"	8.00595975594174	8.4521503158887	9.12211390189279	7.21122568567653	5.94071056013473	6.54301207709299	8.30467860404387	7.58463058310716	7.8745205947126	8.16140922357313	8.98242750143172	7.38931139165711	7.33914058691504	10.6123850542585	7.30971145022187	9.41616413915647	6.78779678482052	8.76057134162273	8.89426077009713	7.20991614966869	9.45652176287967	7.96915175688505	6.51069824481552	6.52242868582845	9.8178575931053	8.97985798912164	7.90152875164221	8.60063635078505	7.90858365177221	10.7512488659417	9.52199404919435	8.02661537551395	8.69347267170152	8.66408291149676	8.54466473186747	10.9024879530375	9.10189280876833	9.05226756683147	8.80729270019983	2.94603604715354	10.3731872363184	5.59913476938752	9.90746458282406	6.9697499895573
