"TCGA.44.6775.01A.11R.1858.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.05.4410.01A.21R.1858.07"	"TCGA.55.6970.01A.11R.1949.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.77.8008.01A.21R.2187.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.63.A5MM.01A.11R.A26W.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.55.8085.01A.11R.2241.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.62.8398.01A.11R.2326.07"	"TCGA.78.7161.01A.11R.2039.07"	"TCGA.55.A48Y.01A.11R.A24H.07"	"TCGA.62.A470.01A.11R.A24H.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.75.6211.01A.11R.1755.07"	"TCGA.75.7031.01A.11R.1949.07"	"TCGA.62.8394.01A.11R.2326.07"	"TCGA.78.7159.01A.11R.2039.07"	"TCGA.50.5946.02A.11R.2090.07"	"TCGA.J2.8194.01A.11R.2241.07"	"TCGA.50.7109.01A.11R.2039.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.55.8087.01A.11R.2241.07"	"TCGA.86.6562.01A.11R.1755.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.55.7913.01B.11R.2241.07"	"TCGA.55.8508.01A.11R.2403.07"	"TCGA.4B.A93V.01A.11R.A39D.07"	"TCGA.66.2756.01A.01R.0851.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.56.7223.01A.11R.2045.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.98.8021.01A.11R.2247.07"	"TCGA.85.A4JB.01A.51R.A262.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.37.4132.01A.01R.1100.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.37.5819.01A.01R.1635.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.O2.A52S.01A.11R.A262.07"	"TCGA.77.8139.01A.11R.2247.07"	"TCGA.22.5483.01A.01R.1820.07"	"TCGA.55.7570.01A.11R.2039.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.64.5774.01A.01R.1628.07"
"RASGRP3"	1.2152651371088	-0.970748722811318	1.6386401983447	1.63086468160234	1.16152507603529	0.971225187132449	-1.1742565201149	1.55972317642853	1.09856323396445	1.69893230410141	1.17149284224737	1.5363555207349	1.19964239251556	0.143728449535681	1.69697246240448	1.52384231977476	0.35719282953506	1.34762089186411	0.875300090326909	0.891666163841926	0.702506412556961	1.75058670929415	1.78462606454541	1.21497921839257	1.49589942784236	0.303709765668054	1.65711838132535	0.330181053324489	0.972182226903069	0.354618557566632	1.6709733744609	0.420166331394743	1.65365498393737	0.391453490669903	1.75022022543925	1.61306814494095	0.70988096312379	1.52847506504154	1.68066266852976	0.463070272157992	1.12862939792642	1.40144507678115	1.7645778675157	1.17790168883472	0.91822058489593	0.351987478526866	1.00867907384812	0.166095304056748	-0.861775612297863	1.46483840863195	0.46551510936407	1.07345004270529	1.36739702519628	0.875736242513041	0.9591437595514	0.99146960138816	-1.02103148347578	0.275711831539762	0.899697911475052	-0.540732043504318	0.626169597189084	0.433080283431247	0.730927506114582	0.932318032042374	1.21894739542484	-0.996457196993572	1.13361689113928	0.999161824576618	0.89588343794206	0.166363687718632	0.839882787223737	0.435040052261766	0.247004471901393	0.526498254982816	0.0318615805810338	0.0800967966130441	-0.0633262291534052	0.0704917616569549	1.15235612743421	0.473444778342375	1.06489377926609	0.92382616291757	0.378801812025874	-0.352840077706915	0.555646697228806	1.10954947165847	0.891564187179738	-0.322707526219891	0.0166662641835244	-0.0771292163958592	0.163290445172772	0.00819652708076161	-1.35520290689708	0.685520538329868	-0.215483363448781	-1.36831191607246	1.07415258442496	0.949292602862831	-1.2729663881256	-1.04428129636156	0.138841011781896	-1.17751560634754	-0.731226912457878	-0.729694144913621	-0.842033648792856	-0.979229147346228	-0.0260559482825248	-1.17934356642283	0.177467654628194
"CEP295NL"	0.711025991829543	-0.904684599364267	1.75805573876066	1.55836030514763	1.44216623220376	-0.321198800089318	1.51794479588689	0.549440933486073	2.08227490389273	2.02014430617873	-0.321304017153307	1.60777313337655	-0.469013585032779	1.8144241557348	2.0052909261844	2.59072495180508	-0.366291208314525	1.93780166331318	1.26129053020822	0.855614730865362	1.86491258099655	0.795227370075916	1.95059082454928	1.84479484559256	0.145789330236459	1.92748782971251	1.87888539145971	-0.235033494505475	-0.367951235305182	-0.595392365031555	1.04243588124681	-0.39194603296263	0.644604674848672	1.95947119720535	1.52043126055588	1.86910414789175	1.55146649686934	1.37769979560862	1.34194768082834	-0.262172629696238	0.595762039929436	2.10998145970304	1.87608197010426	-0.34255289216904	1.57791175594224	-1.03905397314022	-0.684510187624907	0.229958996844269	-0.869138747960709	-0.263306981393275	1.76455707538866	-0.313687648082257	1.39845049107764	1.87010041018988	0.616693300300347	-0.3805244867868	-0.962037098122264	-0.342323789754041	1.63804612136469	-1.09304458517051	0.765087849901786	-0.603498472636681	0.633460431794013	1.6111291913755	0.578706747654947	1.45802157708258	-0.959634585575956	0.325378767237283	1.29358015390415	1.00823834430163	-0.976493265385844	0.179435569459681	-0.914908560190857	-0.263423814933341	0.189157998135479	1.57989454473787	-1.09683561470454	-0.380188160961897	-0.269944742713291	-0.329340659216452	-0.636072483743782	0.256174877643074	0.311150761738659	1.84631370240486	-0.379995305414971	-0.106574727247654	-1.0185134442275	-0.473498863057454	-0.481618066677904	-0.678544042938285	-0.960807673794234	-0.139026927369315	1.82173758251494	2.08205566360673	-0.8375761081125	-0.858664471846388	-0.575944277426904	0.160066237157283	-0.441632853495522	-0.71516089811919	1.6705906679447	2.02177281761117	0.484994600049004	-0.697028024996989	1.92710020756597	-1.0485125369604	-0.588109124703749	-0.564503805421828	2.08654414259154
"TAS1R3"	0.228032979412165	1.36431570773983	1.16839016141155	1.62171618833746	0.249164546242306	0.382628036796924	1.41592839687291	1.54258700079235	1.38900212150162	1.5523615664003	0.517043432981509	1.2994354761808	0.223864701570851	1.34629534991593	1.53504284563054	1.41902611238795	0.743679738972362	1.04976590287812	0.688093192939663	1.55161236760517	1.67747634962633	0.305460477691808	1.95622613875899	1.62767602580517	1.32819232999602	0.299094203386113	0.799232995465058	0.989789771685718	1.33990154739189	0.961120934629928	0.928584983576869	0.341068042743158	1.44977734702548	0.594539637432412	1.43822193669222	1.62987259533005	0.926094350344972	1.52664642231768	1.70136286922892	0.416637039866185	0.372290538409091	0.849354799789562	0.64494596754117	-0.807636549565218	0.567906682654061	-0.781695644816718	0.417749203238553	0.268776862040758	1.9129921051253	0.121300496459327	0.610620746719492	0.189952347973859	-1.3558068818436	1.69568507720188	1.51471300546697	0.868812950076303	-1.19462551825525	1.03024536593778	1.29476094373789	-0.626944682130208	-0.263050754359116	0.287190306085397	-0.077617357696733	-0.290366756594017	0.60205177562874	-1.31083287651897	0.316572147208793	1.32048881000038	-0.959015415519566	-0.487035775733912	-1.34315418053139	0.254276907295514	-0.732718323785934	-1.10102551692866	1.38695703383051	1.48163903278319	-1.09077506088707	0.284475044745647	1.31332641688657	1.9518222581867	0.668755308385207	1.32529615270243	1.20224752519413	-0.333694092159127	1.42962779404152	-0.841388457378766	-0.16298769210313	-0.146614024779642	1.83598044420974	1.34745991727928	-0.541122237325331	0.0607440232654892	-1.07977144665529	-0.343130456156822	1.45258083464748	-0.00267418976962355	-0.0830718994678339	1.47708374736426	1.54986841401967	0.556566239526573	0.526135197396668	1.49635935139787	-0.057494874770047	-0.699446093202431	1.31468170061306	1.35552582737524	0.202149044784334	-0.654638759949955	0.632642874475701
"GFI1"	0.421199969302683	1.53567902326129	1.36355266986152	1.45106328320723	1.43878645701668	0.415689695808835	0.900403376380401	1.37341675089728	0.837752012939093	1.47627622613983	1.44181831317923	1.49918552164328	1.19638139689167	0.695980527179621	1.41778656534891	1.47810307442573	0.391949102330949	1.39626526092842	0.748373182888752	0.432651107402741	0.983322364236986	0.443022473238953	1.57307942459729	1.45904819211306	0.107187834223486	0.885983299005489	1.25005881308185	1.12281621536213	0.268508070664465	0.836125633487163	1.41179473629915	-0.26343830712845	1.2370760727998	1.48281178429533	1.45727601074639	1.37943813158488	0.122026987775397	1.47676693807515	1.38840692042075	1.51086646656726	1.27355925697252	0.587988697716327	1.432316183977	0.000276538090579914	-0.437029929429358	0.637093212097839	0.637546688924864	0.834337892902009	1.03293416127325	0.850380654940978	0.673748740674008	0.0493491322507526	-0.0601307489279862	1.3228988845409	0.093657473020802	0.743077517151425	0.786271206561585	0.852485913448208	0.684644392428598	1.1318561555249	1.41986562081523	0.390429341830799	0.337963283313514	1.517447543087	0.340866117110775	-1.14340259961699	1.20396324387828	0.187223554223803	0.0170668784058056	-0.266826220976916	-1.36149843955691	-0.347751969262235	-1.49412561905686	-0.290030667355352	-0.278351646317918	0.0892523416044995	-0.29950481169936	-0.857425861537859	-0.274848274546649	-0.412168450435018	-1.50038215573416	0.735595441451028	-1.40981107538952	-1.29301185859262	-1.60281606880583	0.707044416755691	-0.504259850419964	-1.44854684514024	0.433216942773207	0.107618852879938	0.333540290316893	0.818817256562593	-1.44322345600178	-0.477022886282204	0.0537639283269412	0.698340313080897	1.5192547800592	0.475025538271514	0.322700249142514	1.53302693881197	1.49909643835528	1.36818483310503	0.143810272003636	1.509114238558	1.12819694829333	-1.21373026986092	0.380545085092878	0.374792190909245	-1.29702270287994
"PLCG2"	0.780410871589735	1.326578914967	1.23185127604908	1.12366163139801	0.662285800020082	0.783862087314282	0.142232898840148	1.25340703619586	0.110568455585771	1.48292541883133	0.374934217075305	0.667824674937959	1.60654576254717	0.707706209140141	1.54429434501808	1.51859513310664	0.27971144045579	1.48030050306216	0.762060412930954	0.806650570449273	1.30430522561177	1.79699833328243	1.69217773349923	1.29199153899214	0.74700378052404	0.754091154015899	1.44498521621873	0.567146792317452	0.146777658409445	1.43160517506484	1.44183542901167	0.751871669091739	1.12123892631391	-0.0345354391313617	1.23091754504245	1.8312633598747	0.684963493755837	1.66421271409974	1.60716596013243	1.50493146621666	0.796630497481288	1.47920357624202	1.13999067409891	-1.22771036524604	0.475314821907517	-1.57467725240336	0.452339521684094	-1.34478915131434	-0.944362164803754	1.27022036596533	0.22206352584661	0.566962238639954	-0.0345535827178321	0.921050354415597	1.45582437177275	0.707235531858528	-1.36364354843984	-1.22393440811161	1.44498676121679	1.16271267109933	0.443999263442668	1.46146579130605	-0.608136969171946	0.857921351617086	0.278161822672532	-1.21765474605257	1.15268090873479	-0.951854149497553	1.80933234361722	1.3372735405006	-1.05488875389425	-0.68633256628651	-0.96641621655555	0.719816126686411	-0.728940348251008	1.78861232720396	-0.993401501932928	-0.826979033075167	0.573399227968556	-0.398100030711369	-0.876887615818615	-1.29302190750055	0.76900713506412	0.944192597423331	0.033645181140464	0.543907416717484	-0.111381533553598	-1.08363444568845	1.37266854499229	0.696422275037296	-1.01776570873225	-1.34053142550182	-0.943829091122338	1.16031703572684	1.20667423662955	-0.901629186901795	0.28175721489984	-0.588710532644009	-1.41480147412839	1.55928053450377	0.12859874385266	0.353918432246897	0.040821611700286	1.44055493613749	0.473708450809805	-1.01678742202503	-0.929194933634149	-0.958621829201998	-1.47763379977206
"SEL1L"	1.57995214548739	2.18019474303568	2.1146841532402	0.868669457990548	-0.574194957697731	-0.418994491235384	-0.722549970280533	2.27392051646844	0.0428636574993655	-0.524831713432814	-0.0885656641741459	1.43414735377057	-0.544690241403584	1.8742998478321	1.98839977026317	-0.270135703977158	0.394511833617577	1.99883835459993	1.50099268907386	-0.597455154777125	1.84550185035844	-0.39416369834595	2.18321944803786	1.37689916405562	1.65671480201468	-0.532154512298366	1.96224355015468	1.85390235097096	1.51580098493106	1.92933152952174	0.489513119483657	1.42908612864468	0.811879260969761	1.42967609310314	2.0495864978672	1.84115697077813	1.85098507263472	1.77709419707064	2.37614129731499	-0.433425926658686	-0.170340750976399	1.68007057721833	1.82249013104458	-0.167136324659602	0.912115977311618	-0.55571872852883	-0.629070848505785	-0.977652060537397	-0.881302837918241	-0.86470618136146	-0.641563566694401	-0.495306880324787	-0.489773095318863	-0.170130505449115	-0.530642368781689	-0.805640428857644	-0.551498677569368	-0.724792980177105	-0.383701041880128	-0.303995667333165	-0.631995928700101	-0.471687334424875	1.46217529897628	0.479783100011205	-0.806921617161255	-0.287979790391903	-0.321161154570235	1.56954564800464	0.661146321470879	-0.435471554286013	0.85360620549365	0.632599003031213	-0.70623093924564	-0.463384080453656	-0.462917467345145	1.0133894663971	-0.25916853264671	-0.783510078867664	1.88757357303879	1.34694772092675	-0.428102278442399	1.94929967255823	1.80125718741666	-0.306335603358053	1.27775008895194	-0.506427635389686	-0.69688590438183	-0.420479054884589	1.30395446129864	-0.914442064373849	-0.529931514058536	-0.401071664184799	1.39327164420572	1.76076123920619	-0.624161103902045	0.775325261074424	0.82865551019047	-0.952362365524589	-0.714292599667733	-0.601139245293106	-0.529676115615067	0.185429679600109	0.0988134701989146	1.96149731817347	1.83695099914445	-0.763898995983288	-0.71671995164267	0.632099925911369	1.75823658938859
"UTS2R"	0.242912231825711	2.16104591300424	0.175473130670362	1.58673033847501	0.491511583969981	-0.165408182800306	0.12117368242426	1.63070091706963	1.86251351810459	1.90670755549758	-0.810777139658885	0.775693171329305	-0.641812117837105	1.09091557717817	1.79470140889078	1.65692819869237	1.72408515004232	0.469148510342457	1.64022162889983	1.63508471013944	1.80528262100514	-0.810777139658885	1.89978023380547	1.75793100405323	0.895959800622961	-0.810777139658885	1.68219104050129	1.68133794145779	0.239953379015828	1.61569031514407	0.332920350520215	-0.209517056537386	1.68267011312035	1.61826167561247	1.96916248102094	0.0374506204990387	1.52578542041298	1.65716607410878	1.86116678429884	0.999753488403987	1.89453864701302	1.49457241293796	-0.0071618082998767	1.66597927419271	0.347772850710063	-0.810777139658885	-0.124031985821947	-0.810777139658885	0.915589236646053	-0.810777139658885	1.6201983270154	-0.656795452805313	-0.810777139658885	-0.229340038676593	0.533669000311063	1.73859089515716	-0.810777139658885	-0.0450190374357069	1.70968939554653	-0.766663264780753	-0.384247612208702	-0.810777139658885	0.457242680616212	-0.810777139658885	0.64700268776052	-0.572475692968426	2.20334501801977	-0.810777139658885	0.423807282519342	0.0573206971452688	-0.810777139658885	-0.810777139658885	1.71508013673789	-0.810777139658885	-0.162823981123841	1.71248508720473	-0.810777139658885	-0.810777139658885	-0.810777139658885	0.352741683099802	0.320710024832594	-0.672745313077505	0.139784227344743	-0.32774110203463	0.107547284044883	-0.361662698973534	-0.810777139658885	-0.810777139658885	1.9235174295954	1.15180119519295	-0.810777139658885	1.42359513721222	1.63640688927586	0.529223968595104	1.648570641802	1.6408502464756	2.21755725814329	1.67017054445176	0.671459886780305	-0.703875380268065	1.82705977591554	1.78710443720205	-0.799569540937869	0.622241232230611	0.408913681054904	-0.810777139658885	1.49440728994566	2.00337491596573	1.55382592734171
"ADORA2A"	0.786708705213433	1.40526956409002	1.38782629831802	1.45625809241332	1.65310030367952	0.436894432978664	0.714978424398062	-0.0861540743922421	1.32556082536016	0.697229139622818	1.47537668745314	1.30013563311247	1.37036410036433	1.48194416295216	1.47692074227804	1.35839355086329	0.0659517328172993	1.32713422471445	0.0106163957988195	-0.0701441797412244	1.34565672701366	1.38320705038297	1.53866987983066	1.31133709880066	1.42278488340613	0.878704381479898	1.35165697388695	1.01354339519253	0.00444215919731349	1.5932289617022	-0.681763450052276	0.874657755203305	1.21681112527198	1.36373539069319	1.35008869033307	1.36511337763388	0.352038681736558	1.40230356124958	1.37011705805106	1.36704878492697	0.831470654087747	1.03538426775582	0.829444944196819	-0.112222263136569	1.00361613798604	-1.06658236334118	0.415016764278564	1.00229466727316	1.01868037318444	0.914989907609697	1.4676349288316	0.243294651616285	0.0614574339172161	0.901982131625729	0.787663968906666	0.848357332972683	-0.640997351509829	-0.110070586524404	1.50080771271587	-0.770920597626818	1.35057587384779	-0.08083352767457	0.312730342271983	1.30755718308204	0.908144491896864	-0.817301362977646	-1.53007977294281	0.919082469003925	1.11943710154521	-0.423938980194651	-1.20029650234512	-1.13206203518679	-1.61196265418998	1.08478837510479	-0.235127416954292	1.4071794680663	-0.432162143412356	0.84162872629758	1.11819891133102	-0.172006514396213	-0.882034445838154	1.52800785082764	1.19857903548248	-0.47879542064501	-0.697587453666447	-0.14467554484352	0.884067480049879	-0.314203353333432	1.44189160872069	0.514815831244855	-0.255426813577004	0.381163996220429	-1.07575176226544	1.3510652623869	0.830948712121083	1.42656568469494	0.813148003851692	-0.489163745798601	-0.815044103496963	1.37680786806931	1.3935687500375	-0.628380271236476	1.45228296737814	0.303442046900363	1.51338439236505	-0.490896973329918	0.571336961230557	-0.705879242387702	-0.4942754852071
"SIGLEC8"	0.942853885869036	1.74579284292907	1.19475736090693	1.30262163285835	1.50400564159041	0.0141572617754521	1.32394619756935	0.443654825350249	0.579587000654179	1.3085330705883	0.362516356708481	2.06442314356358	1.1698597222295	1.42551435609775	1.48572850883189	1.69646068387386	1.16442415008476	1.20610555037459	0.44475238593894	-0.472622159694109	0.74208701979207	1.34802319470759	2.17143167016506	1.54639553452378	0.446503841252971	0.309174543649197	0.451603594489141	1.92359109551819	1.68528670710898	1.5287728925638	2.00527158456093	-0.157813479649691	0.253140721868397	1.59952937677089	0.315164293593752	-0.246000307034803	1.26411538715916	0.879921904848234	-1.05743637906915	1.52011995551429	1.85603193102076	1.22879851263115	1.44501781765295	-0.55289027679131	0.242521552495863	-0.865091923286427	-0.138434946217509	0.685639969335791	0.799282468864844	0.391789894063792	-0.172131337132154	0.168510455727239	-0.881475079988914	0.530476757854269	0.588721426992252	1.19925169366034	0.162399612313792	-0.00252503110983383	1.18419871128174	-0.408388869636301	1.46356697715008	0.365429210214329	-0.273622968645471	1.5470297657795	-0.482784788757786	-0.0471904654672507	-0.503374633575412	-0.555040299178182	1.46412301751301	0.254167591840089	-1.13496330668644	-0.709998044145073	-0.150716280755116	-0.527319568820404	1.0749421613923	-0.0416900048554896	-0.0264880699245337	-0.554932769488032	-1.16330072201948	-0.0278904590683451	-1.14651273614117	1.47405243567187	-0.392659013516054	0.513952385878879	1.75447445722882	-0.908878770860316	-0.400598356658609	-1.20526728906449	-0.690961693073273	-0.0615305845172892	-1.06839762123281	1.69046697953269	-0.928341412859857	-1.59606321583637	-0.344776453500464	-1.08551703002798	0.308620291263438	0.228938818342225	-0.0965448890193635	1.3975502619509	-1.1989706722161	-0.133377171970149	0.20425987328397	0.944315740746024	-1.37948965506188	0.466680548232817	-0.439141679920398	-1.25273619702337	-1.37939069268884
"IL21"	1.3002783882599	1.5180222512294	1.39907956514362	1.1547278590445	0.48882033968032	0.0192998213006983	1.25526476466243	1.64400188833777	0.579818798947185	1.01707306453126	1.50014765460923	1.74404754675469	1.53288506025462	1.36770581881635	1.70827671154418	-0.251551720342288	0.407700071022845	1.32134980489488	-0.968306564784837	-1.13730095393683	1.29759616053768	1.74335087018369	1.74017533771078	1.39159144282654	1.10604033621575	0.0916151888673736	0.539983180871161	1.42348141717515	1.42065476005409	1.31758531687733	1.34396810672523	-1.02420064688639	1.3767543160705	1.6897239271124	1.62202427214866	0.614948214075199	0.476720942427647	1.80824212350537	0.560173445509463	1.40631236229987	1.33414483993311	1.37557439648459	1.4085522229322	0.272058594403569	-0.558873077987255	-0.246438970691017	-1.27535060967364	1.21141633583184	1.16091824570338	-0.0923224297965835	0.262083595388094	0.156717283791478	0.67689777058962	1.38331668131056	0.449653612898376	0.462904070197142	1.49946086529185	0.997502458246411	0.66072793491269	1.28113596791357	1.40407325201339	1.38385275979971	0.182134319637242	1.5524172163557	1.36051887183687	-1.10916144138764	-0.955501428712463	0.529939408972588	-0.288819204638763	1.25045183163057	-1.39385869160696	0.542140478903769	-1.39385869160696	0.176561204343267	-0.2107201649932	0.358222557314656	0.635627341410568	-0.85223039043444	0.80638310240238	1.07629147444781	0.214745782221134	1.35689713545899	-0.0151767445191099	-1.17182540752634	0.0168677495914217	0.861111439044311	-1.23774839752973	-0.0979854165348144	-1.39385869160696	0.366936742779503	-0.233684952769886	0.629392235156437	-1.32849020681251	-1.39385869160696	-1.39385869160696	-0.859767135814885	1.2116715610797	0.540281334982952	-0.478475266575349	0.656495059254861	-1.39385869160696	0.403460193897804	-1.13201621983724	0.777343461624014	0.672611966880515	0.616597773254918	-1.17070490314913	-0.138814064771271	0.792430181648411
"SNAI3"	0.49213247840671	0.295498120177441	1.19579554699392	1.75390032554816	1.22129382037303	0.973317090324193	1.14663210808453	1.84354677737901	1.29499098249001	1.84831020690463	1.13304919346074	1.6303859607342	2.05734021724947	0.170033113299609	1.90268048805462	1.95259156186754	-0.0928246019693402	1.5152255878844	0.19318986130371	1.62312914748704	1.3532913707753	0.800137245175363	1.89424119163227	0.381913750830227	0.398901420703982	0.186388529150235	0.23442493387385	1.36983454187266	-0.00773467729693548	-0.013197433832725	1.19908949130933	0.0806402487999544	1.3192307625821	-0.195007428689859	1.30552219134019	0.783656662495336	0.783341043324783	1.59204975701015	1.24726228169408	1.8992761084353	1.45428480664948	1.21235839538233	-0.0688318220224909	-0.0188109121841935	0.105043106100037	-0.892235540154176	1.51633765184483	0.353146587983872	1.20060201987311	1.26476575538421	0.0831912443234257	0.443967259962346	1.21279727400079	1.09184754468927	1.20967951293998	1.54499360613919	0.128473229110575	0.0720420260181608	1.2318402972095	-0.849694587831634	0.332914904980593	-0.0417644063813348	0.726429912805364	0.159062894021515	0.0833354226615643	0.11119576991169	0.483380396911027	0.0545527419396448	1.56156164247736	0.0774308313459573	-0.556084439731094	-0.743867212652809	-1.1707843353382	0.667481265778929	1.30016332733353	1.19102822947486	-0.00530585416705146	-0.939462178088691	0.0663580113136739	-0.0667952357091581	-0.303639959174139	-0.139271383670282	0.120758770830952	1.26754940128888	0.891489091593069	0.0515480713365298	1.1375694268876	-0.609257747903318	1.62020279606515	1.83665546037511	0.79689458983606	1.11471389481206	-1.01257012124512	-0.945781870656411	0.451316245296919	-1.13946125408988	1.17507600440912	0.0342160243464677	-1.18874669347913	1.36805418467901	-0.851113529924922	-0.0809784693794889	0.124834173781018	0.0422127258891889	-0.723934362996311	-0.416365538056329	-1.0858268321165	-0.997040762173382	-0.174662132768352
"RP4.583P15.14"	-0.597395672476223	-0.120262374854296	2.06562608400118	1.71531644970863	1.63348429627309	0.334949865066621	1.02196717219225	0.790705499263245	-0.298141386897523	1.98809247611384	0.604181697306521	1.70684648678759	0.593899456316554	0.352885948591585	1.68554058464201	1.59696001267555	1.63063986745544	1.67897030202531	0.663621907157802	0.434218019956082	1.89888392825518	1.6189810729878	1.80721246157013	1.73742205322333	1.69959235487759	1.67766347088249	0.136035618518838	-0.303912909594036	-1.13445793028186	0.567047718885095	-1.05075907417721	-0.121539476491875	1.73285077815674	1.57210920482917	1.5471779907511	2.14455479946944	1.8355081473274	1.81414259299579	1.66504179838543	1.67791761488465	0.430013595539508	0.925276230120897	-0.57748535469389	1.57184177976006	0.676684201914926	1.65396953646779	1.77561761546903	-0.461537478686991	0.463506572190683	1.65972311909914	0.445072000091101	0.521106856469761	-0.715151309422737	1.64344160401511	0.420842783388862	0.461578134085162	1.71196826164717	1.31220372104198	1.79383594626639	-0.323278625534713	1.59706573542598	1.71540554726053	-0.681145211537936	-0.423792168849965	0.853523313439185	-0.695276864403981	1.75801425945697	1.5630856287295	-0.562080197710932	-0.775133087043329	-1.10167875088216	-0.610679326856004	-0.957093529748246	1.59959202205294	-0.050629051449312	1.77333386185413	-0.572183619166269	-0.685699243576419	-0.68536671387472	-0.648504199516194	-1.07442736577923	-0.0919299573957324	-1.16033030542182	-1.07751602145306	0.285906219658898	0.172374474339508	-0.848465615407416	-0.841580154128742	1.57756125905616	-0.469738226189455	-1.24045991734698	1.54471250423792	-0.432579310524301	-0.669551979468301	0.247957585297942	0.376974274131436	-1.01188854563555	0.448438576845085	0.740334740595689	1.55357134118275	-0.504545237098775	-0.628956522503205	-0.318417060953941	-0.444722283118071	1.78244731483173	-0.925108213129186	1.75068557761564	-0.304613933517751	-0.23419295002309
