"DLBCL10849"	"DLBCL11257"	"DLBCL11682"	"DLBCL11574"	"DLBCL11271"	"DLBCL10996"	"DLBCL11472"	"DLBCL10860"	"DLBCL10535"	"DLBCL11448"	"DLBCL11587"	"DLBCL11469"	"DLBCL11429"	"DLBCL11483"	"DLBCL11480"	"DLBCL11656"	"DLBCL10922"	"CTSP.B02B"	"DLBCL10857"	"DLBCL10870"	"DLBCL11497"	"DLBCL10872"	"DLBCL11479"	"DLBCL11473"	"DLBCL10955"	"DLBCL10538"	"DLBCL10509"	"DLBCL11184"	"DLBCL10529"	"DLBCL10921"	"DLBCL10879"	"DLBCL10865"	"DLBCL11675"	"DLBCL11655"	"DLBCL11496"	"DLBCL11468"	"DLBCL10835"	"DLBCL10883"	"DLBCL11475"	"DLBCL10859"	"DLBCL10891"	"DLBCL11463"	"DLBCL11476"	"DLBCL11494"	"DLBCL10885"	"DLBCL10871"	"DLBCL11262"	"DLBCL10971"	"DLBCL11467"	"CTSP.ACYV"	"DLBCL10450"	"CTSP.B02I"	"DLBCL11188"	"DLBCL11517"	"DLBCL11258"	"DLBCL11453"	"DLBCL11462"	"DLBCL11662"	"DLBCL10867"	"DLBCL10477"	"DLBCL10861"	"DLBCL10490"	"DLBCL10850"	"DLBCL11436"	"DLBCL11446"	"DLBCL10936"	"DLBCL10897"	"DLBCL10978"	"DLBCL11534"	"DLBCL10932"	"DLBCL11208"	"DLBCL10851"	"DLBCL10844"	"DLBCL10970"	"DLBCL11661"	"DLBCL10458"	"DLBCL10928"	"DLBCL10517"	"DLBCL10913"	"CTSP.AD28"	"DLBCL10985"	"CTSP.AD4F"	"DLBCL11455"	"DLBCL10522"	"DLBCL10565"	"DLBCL10782"	"DLBCL11186"	"DLBCL11581"	"DLBCL11673"	"DLBCL11560"	"DLBCL11520"	"DLBCL10554"	"DLBCL10545"	"DLBCL11589"	"DLBCL10493"	"DLBCL11683"	"DLBCL11562"	"DLBCL11559"	"DLBCL11577"	"DLBCL11571"	"DLBCL10494"	"DLBCL10549"	"DLBCL11585"	"DLBCL11558"	"DLBCL10523"	"DLBCL10459"	"DLBCL11531"	"DLBCL11428"	"DLBCL10541"	"DLBCL10465"	"DLBCL10555"	"DLBCL10484"	"DLBCL10501"	"DLBCL11206"	"DLBCL10456"	"DLBCL11651"	"DLBCL10454"	"DLBCL10498"	"DLBCL10553"	"DLBCL11672"	"DLBCL10514"	"DLBCL11447"	"DLBCL10472"	"DLBCL10473"	"DLBCL10528"	"DLBCL10544"	"DLBCL11569"	"DLBCL10519"	"DLBCL10470"
"ADAM6"	-0.405068211393579	0.0597306322814752	-0.66318071008871	2.92377935353567	1.31135670350533	-0.135394469841113	0.359044561493084	-0.187335356582084	0.144184741944274	2.60750541681436	-0.146160326349466	-0.0419789729859826	-0.502353715312511	2.62425822699106	-0.0558246058909846	-0.071943784069598	1.30593435330609	0.0360380884921931	-0.517446397400298	0.0532674651560276	-0.00732982024385944	-0.0593286597870349	-0.208576865543149	0.0248279663618187	2.65464912404796	-0.130763645829791	-0.12070701825416	0.0690704433118503	-0.133331470726165	0.268710585960048	-0.0744097691086745	0.013541592480411	0.0222259617103583	0.0369235196603215	0.0260842413270265	-0.0135103049473537	-0.140695649976512	-0.0997305997067234	0.0739353577362524	-0.040523591113051	-0.0886072457611097	-0.126915450901701	0.0341437963767409	2.63216290371056	-0.0763974708146365	-0.00694385507191806	2.58687313742878	-0.515994828598114	-0.309406046723078	-0.434172046963581	-0.520547017833924	-0.300735845632135	-0.556144278563323	-0.46975674419845	0.644198169073751	-0.4638931325323	2.7127611279409	-0.566106206822049	-0.0315162485542567	-0.451956032589257	0.165643429471754	-0.520787707714809	-0.389820755589465	0.122181564095748	-0.574857239782658	-0.516842794825398	-0.0744128553227801	-0.480820113106166	2.93286677001487	-0.49082873283691	-0.509282215580542	-0.500660751712489	0.128749680450306	4.26154060736181	-0.552482284534016	0.110475623408137	-0.0994951209566894	-0.497763048386203	-0.55358110378125	-0.523727832099397	-0.165759451483577	-0.41857721521242	2.60965122306035	-0.487220542254183	-0.572752147376184	-0.518031599879685	-0.540278063537594	-0.485971315977089	-0.293985021564392	3.20737357693362	0.737756884704235	-0.517759858965661	3.28343725535598	0.853780411373529	2.66345270568916	-0.464947697744608	0.311513483129517	2.91549803772884	-0.254112326944024	-0.354084046477178	1.24060953070554	-0.454185138988564	-0.492106942441339	2.62755259532548	-0.010438491728676	-0.0631164233188267	-0.609122683976333	-0.262754578485454	2.97225644540147	2.68907122257529	-0.1642266448478	3.0189799490937	-0.557011280799278	-0.23989371009422	2.65308422984842	-0.355638690003754	-0.546216522611384	-0.495870302880423	-0.670478975715825	-0.0229560658028178	0.619700724853933	0.0534200819407234	2.75203709132324	1.07133557054958	0.64473529390734	2.81890614597136	-0.542443922411209	-0.502639825223876	-0.566407771903298
"FAM129A"	-0.0713115312284105	1.91796511505734	0.11877501178378	0.576573596624942	-0.467322415880781	-0.521693195618282	0.305803575872642	-0.727784823307197	1.75349386521099	1.86086204647759	1.94327298705092	-0.0508538106432394	-0.360945583581856	-0.215777850172952	0.194707945122994	1.52657109210761	0.942825306413464	0.476122309003923	0.214012596924413	-0.132693179361887	1.80547595737339	-2.19250265907749	0.483967971494226	-0.337486304999698	-0.449323560476704	1.65213477848183	0.426920554734277	-0.2702825598164	1.12113864055043	-0.487210986132457	-0.493334272744354	-1.17304720303499	2.20377905194818	-0.00621606671648483	-0.0685745532939609	0.852425075820465	0.000532978023614204	-0.635546642875339	0.167999188899242	-1.54749570778557	0.485578562051668	-0.352152405497742	-0.0347163625578282	1.25877401530505	-0.161015971185795	-0.698998455172305	0.0119025032011357	1.72131168750638	-1.5290746034672	-0.347754267215897	-0.410785882301507	0.824186035808533	-0.49422757696853	0.743788737879619	-0.0418835950495906	0.478216336703087	-0.0551114302134599	0.19681444610429	-1.21873310918232	-0.372175346365385	-0.0533613329189831	-0.320788412050339	-0.792321656075272	-0.0695772817998844	0.873259546087012	0.18345236177821	-0.99378911785915	-0.623751806835888	0.361778393357239	0.0983166613600379	-0.180723810296356	-1.12948118028137	-0.0653558407591289	1.94461235561957	-0.453920157419248	0.17379992226495	0.466768053660028	-0.577760188263856	-0.0762603967554677	-0.269442758979941	0.0857615843912067	-0.433846477681648	-0.119257647252201	1.43546508352088	0.276559381017458	1.85929861192094	-0.664545374043675	-0.0726634323155396	0.272887088357706	0.0937151170840985	-0.184883337363035	1.7268849589976	-0.160186970859907	-0.245781216889021	0.237950422647189	2.0850624415565	-0.421612040530022	0.335660534403815	1.15772510630195	0.216728346584238	1.76416894423232	1.28994039389373	-0.551250875152047	1.89417793070044	1.82897545345687	1.90265255117492	1.18932409991646	2.19110901394013	-0.209571661881551	1.87113626329899	1.4235831114309	-0.379443163639501	0.37581535213715	0.409084931448911	1.75033068654344	0.285786031614972	-0.296258851452255	-0.865250313576306	1.36608201512764	0.935963683159148	0.00929712689255235	-0.00494695599849913	-0.404900337597573	0.375569631879787	-0.564125450412719	-0.310991184560574	-0.61761906055942	2.01257824666305	-0.569718320647607
"OBP2A"	-0.556731795931483	2.71576054968474	-0.556731795931483	0.136450791304163	-0.556731795931483	-0.273114521653688	-0.244790399361233	0.948080776398888	0.240407111269267	0.438025016189149	0.892073465490699	-0.0586955055463213	-0.414318656373402	-0.455180425444098	-0.556731795931483	0.80102456968129	0.277006122529121	0.361726770833122	-0.0973254334865017	-0.556731795931483	0.324506735353113	0.186035997098992	0.469341724629513	0.420245521631311	-0.556731795931483	0.265329731499028	-0.268579094259163	0.0533831202387217	-0.0876468147320422	-0.383009048469644	0.0385265928233274	0.915323983760281	2.68875214484186	0.575216149355739	0.835828398231404	-0.31595736077961	-0.30708911162321	0.452508660334716	1.01726055800324	0.177218226168526	-0.556731795931483	2.69694126460259	-0.0181999990080083	0.965176412389237	-0.198208000484325	-0.556731795931483	-0.387641148691622	0.114531164023716	-0.0220430878679338	-0.242529214405389	-0.287429429287224	-0.473501110327677	-0.556731795931483	-0.316558323000945	-0.556731795931483	-0.213825664953211	2.74144057978406	-0.556731795931483	-0.556731795931483	-0.556731795931483	-0.391558976928397	-0.403019263395397	0.516774791064871	2.89020849525733	-0.556731795931483	-0.556731795931483	-0.556731795931483	-0.556731795931483	-0.556731795931483	-0.556731795931483	0.655974777482753	0.946573479053595	2.71556262069673	3.15141149599717	2.75445545417151	-0.158610262598511	-0.556731795931483	-0.556731795931483	-0.556731795931483	-0.556731795931483	0.0957564744331254	-0.556731795931483	-0.5443410502774	2.71006487647686	-0.556731795931483	2.71951764539709	2.73174260653536	-0.556731795931483	-0.0120478756305646	-0.556731795931483	2.72877409031166	2.72067653996171	2.71492206341749	-0.556731795931483	-0.556731795931483	-0.556731795931483	2.70455843143186	2.69969031961381	-0.556731795931483	-0.262822091655397	2.72943877295951	-0.556731795931483	-0.556731795931483	0.85723557766927	2.71965520329935	2.70276516562999	-0.458393738854776	-0.519665869214639	-0.556731795931483	-0.556731795931483	-0.306489169196483	-0.556731795931483	2.69535623973139	-0.556731795931483	-0.445025162419923	1.37731383347642	-0.556731795931483	-0.556731795931483	-0.556731795931483	-0.37075426726897	-0.34952051313158	-0.344365077655452	2.71257404376808	-0.556731795931483	-0.129815674297022	1.13192108225645	1.1541079630257	-0.556731795931483	-0.556731795931483
"IRS1"	0.77579991185452	1.08232987261732	0.852319349620742	1.01726239888435	0.323667375250921	1.18704296081946	0.792000283241782	-0.0560682893563468	-0.310860441745203	-0.581440718907157	1.13448903128898	0.302876211665888	-0.315738542825154	0.151250488879314	-0.0125291090239707	0.0417790415198712	-1.22792452725122	0.441707137434757	-0.0581365231272418	0.139345456267943	0.82237091092673	0.614696586547611	-0.223728992957281	-0.0927352967315983	0.232933265478628	1.0184275886539	0.647198484416767	-0.338496727081452	1.54354202123314	0.273362296319204	1.0656431129138	-0.172932022411137	-0.805070138630141	2.39761593052877	0.810413829086183	-0.0255516440266964	0.278900516104843	0.125695138860702	-0.445158116587105	0.510949199814487	-0.381490971914454	-0.242777754028567	-0.572273661679701	0.354597724812019	-0.265797458106947	-0.354194992814131	1.73665709017536	0.0791868800141885	0.68161508399339	-1.30045540586408	-1.27337679523164	0.0956210720106688	-1.19917759501532	0.420297066562215	0.868531022663732	-0.744509423247762	0.00765987905247495	-0.0237713662993273	-0.0216614766626402	0.0507193342147788	-0.36948034392976	0.678582373173631	0.160783622034405	1.28892225303665	-1.19350628121148	0.623468885115328	0.884988244444123	-0.0419319883047966	0.0125649260269149	-0.29843740099237	-0.680844615030009	-0.459500546757262	0.0211600647704135	2.40988456154762	0.934253967244399	-0.946007585460815	-1.13332447590551	-1.35686252483425	0.203896897402271	2.89099914093766	0.0396547592274849	-0.00952665665974433	0.235960412772596	-0.219680811864989	-1.36387198445491	0.832980099973605	-0.963888767823768	-0.0628549200678953	1.63458179669437	-0.135991528909525	-1.25911376046183	1.6873504481869	1.16995579088768	1.06686805091446	0.106692868020762	1.78914281036535	-1.04865096202665	1.35662236542096	1.72377781715356	2.9264575660045	-0.0449523134429112	2.59256228250035	0.957263162329325	2.39094048834528	-0.466459569071982	1.37721284642184	0.881473023185775	0.26006185205327	0.0618486455586752	2.06522557691438	1.07904736908499	0.75900826463349	0.521000151396957	0.0544830398693121	0.533379201984814	-0.191390899319044	0.63477025081087	-0.299503425582565	-0.0797555764106186	0.664319389688661	0.537063991039981	1.0091129465481	-0.517446258400273	-0.0802407493148642	0.875586070838896	-0.356855006339162	-0.259292881268444	1.23188792261822	0.538942156345497
"ALK"	-0.604021432741041	1.48513572349033	-0.604021432741041	1.42447276069973	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	0.0350439205499445	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	0.666573475703059	2.31997324937306	-0.604021432741041	-0.167364990616305	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	2.36129230623011	0.886637104938528	2.31824179052267	-0.00384848761718427	-0.604021432741041	-0.604021432741041	-0.126614263946709	-0.604021432741041	0.0998832311057894	1.42479953109858	0.761739782527875	-0.604021432741041	-0.604021432741041	-0.604021432741041	2.35181836716512	1.58495177176135	0.779998953998299	2.34830717319868	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	0.443221092778417	0.73922804123274	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	2.38363024692506	2.66530542771386	0.251414302203599	1.44827999919117	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.604021432741041	-0.0528645807993768	-0.604021432741041	2.37327549121418	-0.604021432741041	-0.604021432741041	-0.604021432741041	2.33024873348154	-0.352830272096867	-0.604021432741041	2.35892026882317	2.36610672372494	1.41941060609504	-0.604021432741041	2.38641222685628	-0.604021432741041	1.14536413971677	0.978843643864695	1.10687083723466	0.949901582002221	1.58050044969037	2.33778262985264	-0.604021432741041	-0.197495218639704	2.32538520787379	-0.604021432741041	-0.604021432741041	-0.320773049964254	-0.604021432741041	1.44822754416325	2.37440351684118	-0.604021432741041	-0.604021432741041	2.36694889301844	-0.604021432741041	0.97018149504768	-0.604021432741041	0.242249754142011	-0.604021432741041	-0.604021432741041	-0.034886716666796	2.36021939880517	2.3875101582112	-0.604021432741041	-0.604021432741041	0.670643797430112	2.32778048863115	-0.604021432741041	-0.604021432741041
"LOC100288271"	-0.767462909940068	1.42786433687343	-0.767462909940068	0.88307822896683	-0.767462909940068	0.36044782763597	1.48882269182871	0.454014586916972	0.190189648435977	0.667156726828355	0.27490746143269	2.46017801146352	-0.0862350605862375	0.982498500396456	0.537229181088014	0.285399342442456	2.3507778354196	-0.474627473282922	-0.372549010051174	-0.176738895385938	2.30211742568575	-0.767462909940068	1.44767457180674	1.38738270393476	-0.417056678039265	-0.767462909940068	-0.767462909940068	-0.287636374495499	-0.767462909940068	-0.767462909940068	0.214595060216383	-0.767462909940068	0.621738918953746	2.29834203500373	2.51196213295246	2.30063166267479	0.345275930075458	-0.369432834866877	1.66962671895358	-0.468208963161379	-0.767462909940068	0.6450269861954	-0.767462909940068	0.00846891308023445	0.0178602716869526	-0.0194796754773499	-0.767462909940068	-0.184030023526375	0.225101156020067	0.75244697372013	-0.767462909940068	-0.767462909940068	-0.767462909940068	-0.767462909940068	-0.767462909940068	-0.595146865889517	2.46381423881399	2.30828145965886	-0.767462909940068	-0.767462909940068	-0.767462909940068	-0.767462909940068	-0.643711120920821	-0.767462909940068	-0.486037805877455	-0.767462909940068	0.207178987567324	-0.767462909940068	2.26583321646448	-0.767462909940068	0.35984861099158	-0.226096941084113	2.27589059360878	2.81096638985491	-0.391882999458486	-0.19585336410271	-0.349618989010338	1.06061512123597	2.37392726596095	1.00810623238171	-0.425290262648471	2.3030232803654	0.0306482169686884	2.34491635640531	0.0910879468781307	2.28349946699895	1.72880332727659	2.35860376402859	-0.767462909940068	0.381217184542532	2.32061064702841	2.29893141705552	-0.767462909940068	-0.767462909940068	-0.767462909940068	1.31806315977962	0.485219584937727	0.493776747808271	2.33286834893519	-0.477587700200942	-0.767462909940068	-0.767462909940068	-0.767462909940068	-0.767462909940068	0.583938080327767	2.48092799479703	-0.767462909940068	0.316854284558945	0.189760080030756	-0.767462909940068	-0.767462909940068	-0.767462909940068	-0.767462909940068	2.40345381614392	-0.625018110144182	2.25849490230062	-0.0352193565366133	1.12876639720422	-0.328714101258512	2.31741188794741	1.77384177481382	0.701419739117682	2.34633547458858	-0.767462909940068	-0.767462909940068	0.388234235552851	0.638710932728407	1.29855098704744	1.44861755403255
"LOC642373"	-0.527753855167326	2.09949347031434	0.116912586928581	1.29307288851715	0.770235000847447	-0.107389731817423	-0.260169636367098	-0.761041414954525	3.47990445316057	-0.0685290541878204	1.23458069804237	2.1828241899521	-0.607462104953437	0.22076510058536	0.089615845747375	-0.723198044769563	-0.187959479283756	-0.739712216350925	-0.406454235704343	-0.637929614914955	2.76346862524125	-0.183309994776893	-0.571142040575824	-0.400863832446493	-0.391399944487865	-0.652440547618263	-0.0303660657600164	-0.294553984703778	0.0363185659151621	0.270659208512941	2.44630682796632	-0.929707145472297	-0.565060620332168	-0.753899667857939	0.210537488549614	4.78158766062433	-0.415170239964599	2.73396612139207	2.68976206646399	-0.067855103346544	-0.150137714854572	0.000316556945154223	0.530242878090979	0.102228254041309	-0.458182163257327	-0.115115459655127	-0.723066391606482	0.074696057820908	0.420342491061723	-0.562465396076677	-0.227442407383844	-0.0968937384130317	-0.149729365054006	-0.12499671474704	-0.970082844557737	0.374492208907699	0.156765827035963	-0.607769837994266	-0.53082825788978	0.0421029421924369	-0.168071016106882	0.128761072485965	-0.291769873478222	2.38446994031444	0.426219251179695	-0.941208145335956	2.21236366814604	-0.110914409996277	3.02501100820682	-0.62956459364923	0.134852589074818	-0.411389414413611	0.059836375422876	3.9644687606398	-1.09152161890913	-0.267078338760904	-0.690225470684498	0.00972866545342425	-0.956787807308192	0.146662604157342	0.139978846302935	-0.657204703202387	-0.439554367556044	0.20089284547566	-0.236884365429935	-0.310825930935944	-0.409426688009932	2.63930349224353	-0.981059100950156	2.65212348914884	2.17170417149303	2.7762487555099	-0.76168960814798	-0.279681493593144	-0.627625615304043	-0.714925229628672	2.51894496726197	0.0184024749040422	-0.209056364185959	0.0876211113863635	-0.602038236166498	3.09945683258216	-0.369177667198346	0.702982969193885	2.71238756118543	-0.438113196813685	-0.413907271479716	-0.544333403951016	-0.0862060584658291	2.84279082703619	2.34782294075577	-0.425651321579113	0.308599553196192	2.30980509378858	-0.14709534520428	2.08475549846362	0.0560192815746855	-0.488050886575474	-0.906582108557415	-0.0281275683967796	0.621486853566122	-0.763799397314224	2.9941373612271	-0.592042324904198	2.678042962278	-0.82290087370518	2.30766425463618	-0.341667961771354	-0.898957026135452
"CCDC144B"	-0.26310995919628	0.110218291003994	2.8180708074016	2.86946894648388	2.74437451166388	-0.0362847638256076	0.085302930007059	0.163199284607819	2.73953756465762	0.231422949448765	0.134403939653291	0.238116307199567	-0.373096590748793	0.700821248833233	0.569913358821265	-0.329487034312385	0.130517972013029	-0.555641325004824	-0.579627107000973	-0.382891511124188	-0.521566070894007	-0.637164613012155	-0.681399198692217	-0.551239939120582	-0.542433931976247	-0.0302673336580273	-0.388142273271004	2.59647467617833	3.65210969943766	-0.38981162358138	-0.221229847997399	-0.302175362477568	0.335184258065248	-0.527242459157742	-0.0281309986419934	-0.275151289747138	-0.676109165625348	-0.618985464635494	0.315898981506893	0.448951029950785	-0.64649533034625	-0.52005204862464	0.591992557887112	0.124977583045454	-0.521863839787779	-0.144702437062961	-0.534023814985399	2.68286892343691	-0.0124524315336708	0.301408536639057	0.273820919052322	-0.731505506331273	-0.460114661585563	-0.298735619722706	-0.482151236506048	-0.141097768577228	-0.572798431400533	0.603315270186474	-0.615829375186354	-0.543301566635448	-0.446097671735235	-0.760248005683634	-0.671788752630639	2.63388788046556	-0.399013468135031	0.221236326438568	2.42540977724718	0.482625722290467	-0.68055206261654	-0.343676889697505	0.274799266647285	-0.594070300882731	-0.673754047707007	2.61572777004617	0.733346797859716	0.419192582447665	-0.594155903146948	-0.745300875323713	0.289085806200997	2.81460904534798	-0.299244659556805	2.55473325459663	-0.437436510377764	2.98238940073807	0.187479457685482	2.67300516397621	0.38654967509603	-0.374470476889546	-0.565431574004463	0.399735533587492	2.57259190377735	0.269669190460691	-0.431877668127692	0.33767061311258	-0.544491173185022	2.41715002774808	0.0653515120288574	-0.407037688294235	3.01593920710737	2.57234733001656	2.57448427887499	-0.502494645937669	-0.642283767407707	0.372651006795423	1.13211489059899	-0.654024192888764	4.469149674313	-0.00037364621633028	0.228957837612006	-0.585912935929592	-0.550191799527199	0.326019582005136	0.321072679952297	1.85488342271468	-0.580699891769021	0.5618419996921	-0.713637883811647	-0.383246041950032	0.37402980403649	2.61187315595444	-0.132578472795034	-0.751684767619246	-0.495555554439806	0.174262082707427	-0.498723107942318	-0.622306977676703	0.174168703033319	2.82703795959791	-0.759472243998685
"PAGE5"	-0.519088100131762	-0.405582944898833	-0.512548054971515	-0.23364988104168	-0.49387617906147	-0.449274074800735	-0.507881419019114	-0.293451003068772	-0.510762685722665	-0.302202909550498	2.6513654953876	-0.505869914298051	-0.477101369222134	-0.502556783642422	-0.506798280646564	-0.505777922868829	-0.476029957948141	-0.462254437002758	-0.496598690195346	-0.495533911088218	-0.505872137068552	-0.505552129485353	-0.505499706929612	-0.0875889104095964	-0.484213131392431	-0.507146642181346	-0.465520455059415	0.0499745366502933	-0.0988844672589918	-0.404998825124391	-0.22676892096158	-0.213623427560925	-0.0945673371570075	-0.262578039174136	-0.0366758333939364	-0.0249842679442314	-0.296453859057588	2.74091938745262	-0.202448850345039	-0.241016622626067	0.670481078645928	-0.424693307727779	-0.276708054366165	-0.466478689238498	-0.168136252099778	-0.488132924988812	-0.488357434520662	-0.47384899490127	-0.503948822304253	2.65838243909176	-0.0966256564890345	2.85642244031118	-0.506975150892704	-0.493391036104781	0.0729759178502742	-0.504558808064066	-0.316895847670438	-0.442219407292193	-0.00796687743860785	0.066253131502222	-0.518148212332474	-0.270349338435463	2.90100372181433	3.2939402581552	-0.52086816929974	-0.520374468185251	3.54050230589317	3.12698002500152	-0.507675335669554	-0.51174017106119	-0.493573500944423	-0.484894525791945	-0.519408826828639	3.19339943748721	4.61787456501325	-0.408438029608968	2.64317500111292	-0.186819132541534	-0.00301919315080087	-0.292882430445101	-0.480310439978016	-0.468441626305453	-0.513169761821128	0.083043018054881	-0.141669776087545	2.79803143895444	-0.480871115298823	3.32133984544769	-0.129623481296367	-0.0963825924844678	3.13887187688289	-0.0524208727007637	2.6146084504568	-0.433908234739275	2.73510633757247	0.0670992625468037	-0.279357618041503	0.0484201933497393	-0.465121959957074	-0.410220069327569	3.20824366110494	0.0057637179050841	3.17687544935649	-0.150549158197309	-0.513873462620409	-0.0451922725178201	-0.134329921897851	0.0537714213559438	-0.487339471400346	-0.376496684650846	2.64330068463524	-0.0629179541063923	-0.518716761903076	-0.335803220299306	-0.432365771481894	-0.299875035862683	2.83942248400842	-0.519323798795593	-0.520165260307501	-0.503617809454819	-0.510729486946394	-0.475964246117806	2.73127086073034	3.19791444209106	-0.482777997695338	-0.420782464098613	-0.498291722263974	-0.0624386556148565	2.70256536706439
"IGSF1"	-0.615747647770857	1.3309029747665	0.735146697900144	-0.0690266135072067	1.91966443403773	0.192400031981911	1.23484960320597	-0.389836423877177	1.87641233486788	1.53422738240439	1.80019747716247	-0.0728144182246385	-0.226287397300157	0.143748188178753	-0.0746968807752189	1.98346652038682	-0.840060226107599	-0.455049429404931	-0.174383883711034	-0.566237191337672	-0.859919925517749	-0.932086119499415	-0.566766773564493	-0.332561768458783	-0.551015756612614	1.548638952367	-0.397078168453374	-0.682777010357298	-0.697983152193137	1.10745056950917	-0.607549665674606	2.0906964907421	-0.566726917687205	2.34371644980953	1.46574391708409	-0.0997215678619075	-0.428120648382136	1.89994415918003	-0.614501165324726	-0.859865400245938	-0.755946423244694	-0.518832829427086	-0.256293385958207	1.79022768693021	-0.776553314934879	0.675405630074576	1.42844169070857	0.0296276318630424	-0.493357008625602	-0.0536243255336385	2.05802959805807	-0.882834523948714	-0.327902278024049	-0.871943738349573	-0.884054258382714	0.54955392150935	-0.733108142364249	-0.901718109347562	1.72238545205269	0.58825684006488	-0.786365674627531	1.4163066423369	0.8950845888846	1.88466917038288	-0.232337580845194	1.91833416439654	-0.251105435467097	1.25055114301774	1.53211956917786	-0.88489219742557	-0.544685182732439	1.71881708133175	-0.666052717227385	1.81030726635877	0.155660543809756	-0.56963410528788	2.05671712841689	-0.898396945747203	-0.252641259812247	-0.88115291631115	-0.868594634404052	0.452261029068298	1.01925762044494	0.629341563691196	1.64194882902376	2.09957560499794	-0.75354681789503	1.92816543775081	1.57255624831899	0.346299352532454	1.79031823122426	0.32034832907753	0.80362849092729	-0.294638957626208	-0.413559875294516	2.10761676246576	-0.238024780985006	2.13438035323803	-0.869363632713288	-0.267575066690284	1.77164581465064	0.0797275041176083	-0.87947984466539	-0.426315640898809	1.84969186479149	-0.672833984742155	1.47390158452967	1.1030941373662	1.89143933615828	-0.512518620988555	0.884950977173637	-0.876534394834531	0.541428094279101	-0.47866324592549	-0.0578931513546133	-0.0935600489846568	-0.191608448710021	-0.874909234219794	1.69944473375579	-0.345511576081605	0.405466461313213	1.89198966750671	0.0350270181210138	-0.859085333853589	1.85203134353468	2.18930959385143	1.43440120541154	0.97946588060657	-0.896324505158957
"ERC2"	-0.985975762011485	-0.985975762011485	0.961420279639033	0.815000093084543	-0.180797505949557	-0.184864587640406	-0.394098079665429	-0.90793082326966	2.12954683593779	2.10922499165205	-0.309110001378365	-0.465094023628264	-0.985975762011485	-0.985975762011485	1.30250217716952	-0.0461243947868822	-0.985975762011485	-0.541784056209104	1.01310263684663	0.686095960892328	-0.285135446314506	-0.985975762011485	0.860182118553228	0.975310822801984	1.08317886834559	1.0098997988254	-0.495532688514113	-0.985975762011485	-0.667535500246065	-0.889180965932697	1.18223316232699	-0.290999666241791	-0.345239105395626	2.08890984952853	1.51065622354625	0.179926899330298	-0.574116562860776	1.17696073584952	1.27949834279746	-0.661723934403541	-0.456957620030467	0.215342903489885	-0.985975762011485	2.09315271648885	0.738791161569622	-0.828528030217494	-0.985975762011485	0.039204432880623	0.414644065757573	0.90209480454129	-0.509913523929882	2.10280802900012	-0.985975762011485	2.08089815344618	2.08586107818702	2.07854102996735	0.820206477485465	-0.985975762011485	-0.985975762011485	0.72718058784155	-0.985975762011485	-0.0808585249522184	-0.985975762011485	0.480856212239191	0.926935436615717	1.24299766243972	2.08442652941634	-0.985975762011485	0.813420573951799	-0.21877620458551	1.24420635266832	-0.854731528845956	0.850501986401259	2.17519902369549	2.08780843896657	0.835288824644527	0.972347906091647	-0.214124973360097	-0.351501389381608	2.43663866280283	0.16382289332429	-0.967042243770507	0.0971130578704265	2.09457463272963	-0.985975762011485	2.11286221246771	0.685986392756171	2.08486265968335	0.7529936016419	2.09135631243015	1.10766756097352	0.903756243518538	0.947253034593074	-0.832991524104369	2.09412468206082	1.1637993591766	-0.321147113902441	0.981644506282057	1.16218957786676	1.16805163827931	2.11897421488814	-0.985975762011485	2.10692603757275	-0.985975762011485	-0.724101535821944	-0.835570663202809	2.0977808667677	1.21438778506803	-0.985975762011485	0.873082017865094	0.955305592942047	-0.985975762011485	-0.985975762011485	0.114617752606207	-0.694987069865331	0.216789376499282	-0.975128164860085	0.0583029918003559	-0.985975762011485	-0.985975762011485	-0.547426429940141	2.08680809258951	0.955880273110359	2.07931457505028	-0.985975762011485	2.11648696068657	0.790434664240674	0.889070180044372	1.13761972958984
