"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"State"	"MaxFC"
"CXorf36"	"CXorf36"	0.352292720685886	0.368404708382057	0.0732936439753467	-0.205697187297065	-0.373978798373182	-0.761810736858697	-0.485767057346121	-0.0528967454600912	0.344647058645715	-0.118728619555163	1.66760954904712	-0.416948219234192	"IS11"	1.66760954904712
"ZCCHC24"	"ZCCHC24"	0.191034095311349	0.598728278654656	0.109349917403702	-0.261873491898733	-0.319521498576677	-0.758010747457638	-0.654454924211799	-0.109632600480684	0.721106964489761	-0.097151504551853	1.6633626303314	-0.542018618345943	"IS11"	1.6633626303314
"SLIT3"	"SLIT3"	0.151877164709944	0.353485899471148	0.110449718355804	-0.200216429210857	-0.376883570533928	-0.74115116667764	-0.673411840552316	-0.137383179222745	0.621525666121595	0.230264969451386	1.64473897083431	-0.381123398728484	"IS11"	1.64473897083431
"PTGIS"	"PTGIS"	0.255995236696829	0.606082109246706	-0.122437846126048	-0.186076753780083	-0.21743043193306	-0.794788085243623	-0.478546942609052	-0.198539401598062	0.601649117449377	-0.0247171707781605	1.64362247039346	-0.430018962165465	"IS11"	1.64362247039346
"SYNM"	"SYNM"	-0.0495013364839247	1.19025470233423	0.0888622615752019	-0.253852264643998	0.0961323434005199	-0.683954864189564	-0.414265328913628	-0.146693389900442	-0.18450237911798	-0.0734154036435943	1.6375939985702	-0.0239176283742919	"IS11"	1.6375939985702
"ABI3BP"	"ABI3BP"	0.746809518128914	0.457998237230467	0.19308947578463	-0.212943786895663	-0.438099102184805	-0.750105392886286	-0.679198822650804	-0.0463874647610662	0.206250837523277	-0.201382143983502	1.63401296518953	-0.260846434978226	"IS11"	1.63401296518953
"PRICKLE2"	"PRICKLE2"	-0.0200578226723741	0.194623380954932	0.434393892039975	-0.226571004941603	-0.235076150589846	-0.785699191418741	-0.82551464845034	-0.0617496556304551	0.693308431164457	-0.129551547011669	1.62516268025467	-0.23994990677169	"IS11"	1.62516268025467
"CFL2"	"CFL2"	-0.0992082537138427	1.3988037121158	0.233700685329532	-0.0224327749739118	0.157118363477754	-0.570293764380521	-0.789017400352401	-0.417851502571578	0.0227308116850477	0.0599883579198256	1.61899124901817	-0.322867621410843	"IS11"	1.61899124901817
"GNG11"	"GNG11"	-0.0261048460645659	0.296275866613388	-0.26443850024998	-0.11030672137791	-0.326967452751531	-0.465146823965571	-0.149445395770906	-0.182730553155638	0.0797889317300108	-0.0436292775751952	1.61502184419617	-0.226141067045756	"IS11"	1.61502184419617
"GRASP"	"GRASP"	0.431332455920868	0.259552039082196	-0.188420106983043	-0.476368324474971	-0.364353490616222	-0.750979719060903	-0.307807278016152	0.193470294748296	0.222684524257615	0.235568347224201	1.60683371448538	-0.397524565643026	"IS11"	1.60683371448538
"SRPX"	"SRPX"	-0.01917689218661	0.185852765019831	-0.221533385661598	-0.222857195357741	0.263547318197213	-0.627068161101489	-0.313755196630844	-0.293241526818479	0.255961820956936	-0.0419179768878016	1.60380746894134	-0.398562189379617	"IS11"	1.60380746894134
"C7"	"C7"	0.676019570588779	0.0949302977320076	-0.00742101238780978	-0.0435391857007618	-0.38860751605095	-0.701616220421251	-0.413054833289185	-0.0926164325988382	-0.0249779478755113	-0.198488602040426	1.60020583359241	-0.228961636471574	"IS11"	1.60020583359241
"DENND2A"	"DENND2A"	-0.05291512696704	0.292976664826487	-0.124261342750738	-0.331340409529349	-0.0941547510008869	-0.661789357480632	-0.428688929447206	0.0284819541924538	0.161650064593872	0.583613934221198	1.59561674014177	-0.416623610127758	"IS11"	1.59561674014177
"LHFP"	"LHFP"	0.182161586769616	0.271565917502393	-0.126240015887394	-0.204590587434118	-0.169397513915498	-0.623070739007147	-0.463752627156145	-0.116076509146399	0.446924953029161	-0.0545928169258601	1.59325191902101	-0.534161793570112	"IS11"	1.59325191902101
"PPP1R12B"	"PPP1R12B"	0.267516595498048	0.736010463431289	0.514680019974414	-0.225906684619535	-0.282807562374075	-0.728182128035459	-1.00125024204909	0.177429645511918	0.218898678826857	-0.200497113934068	1.58667030077261	-0.106228821118612	"IS11"	1.58667030077261
"FAT4"	"FAT4"	0.233500506549687	0.356814785651728	0.491723988370753	-0.100433213949169	-0.317488070387003	-0.806352950164996	-0.905540320921863	-0.130334526377449	0.543901340801802	0.0862561734235756	1.58665331937331	-0.484612409783811	"IS11"	1.58665331937331
"JPH2"	"JPH2"	-0.197839761791925	1.34595913123326	-0.227415808274525	-0.281777290649697	0.347545698441591	-0.793928373758102	-0.356055674320316	-0.176556376534354	0.417640750020399	-0.28378167828955	1.57823185170319	-0.197271338122105	"IS11"	1.57823185170319
"COX7A1"	"COX7A1"	-0.0417779240152355	1.38314998396254	-0.358237291921716	-0.0752836703740103	-0.456649459684276	-0.845125021087072	0.0905461963693261	-0.146544950578008	0.415835286964955	-0.247890250797891	1.57709310088439	-0.238487996767912	"IS11"	1.57709310088439
"SLIT2"	"SLIT2"	0.14412212135245	0.19672705783575	0.216941250210322	-0.217393967788167	-0.357366859078004	-0.63937382160383	-0.669335408910725	-0.123194193819879	0.54030248841223	0.0876195619605739	1.5748017341426	-0.45375232519245	"IS11"	1.5748017341426
"GYPC"	"GYPC"	0.953427936816298	0.362406437286318	-0.38546011039209	-0.246181791983497	-0.26263852495875	-0.769942236792961	-0.160542625360263	-0.225778179094736	0.178687618951698	-0.204636711518797	1.57386013708511	-0.362272280582708	"IS11"	1.57386013708511
"MRVI1"	"MRVI1"	0.165088354794652	0.356034068129264	0.16171948508444	-0.163317423810834	-0.295854950125881	-0.864512051720738	-0.671302896609876	-0.0977476943564291	0.993310226186016	-0.259231141912793	1.57305348425837	-0.577162214830564	"IS11"	1.57305348425837
"HSPA12B"	"HSPA12B"	0.145725875992199	0.389612304830443	-0.263505579987515	-0.333899945759353	-0.394438121018841	-0.597014511589813	-0.305055308565046	0.0233604259625686	0.429402243084951	0.157425325717561	1.56571503439061	-0.401881017929468	"IS11"	1.56571503439061
"PLN"	"PLN"	-0.0832324513164722	1.33608062382628	-0.0752446579622775	-0.0880072618446434	-0.251573865567781	-0.598512858905338	-0.384488561609712	-0.246425142751342	0.359875822870838	-0.181291584789207	1.55524539242564	-0.341893114560781	"IS11"	1.55524539242564
"MYL9"	"MYL9"	-0.154889510154863	0.287499068270834	-0.350534004113786	-0.209603024507784	-0.0439228965381311	-0.833054440985769	0.0446958730896102	-0.115315580377255	0.679105826184794	-0.304316092680569	1.53324360958146	-0.527826963323017	"IS11"	1.53324360958146
"NEGR1"	"NEGR1"	-0.0123453220126007	0.399714743062439	0.160458746202762	-0.189769175620371	-0.38465915163115	-0.710576845176304	-0.528321678651704	-0.197909256911	0.64776898748785	0.223545242547187	1.52658822767725	-0.413437999670446	"IS11"	1.52658822767725
"MEOX2"	"MEOX2"	0.396045092638495	0.931674449328958	-0.0888841168788556	-0.0745771005007107	-0.400879035198926	-0.895376812685351	-0.472080132409471	-0.155994963351048	0.554715119051867	0.159985239398723	1.52219352276091	-0.375720125578956	"IS11"	1.52219352276091
"SLC2A4"	"SLC2A4"	0.0613625150619643	1.18413594872036	-0.0172811885192064	-0.246792282076141	-0.413921179209514	-0.562327819979929	-0.322494457010935	0.0601848515502444	-0.238731226624468	0.134640947544473	1.52084862687381	0.174735620067284	"IS11"	1.52084862687381
"CCDC178"	"CCDC178"	0.0906930449446009	0.267551735079029	-0.0491019665067046	-0.147161507658678	-0.40162909412359	-0.567929350038283	-0.217095803269154	-0.0636935253773633	-0.182668373881798	0.270020536212065	1.51656241184583	0.0929549106061107	"IS11"	1.51656241184583
"ADGRL4"	"ADGRL4"	0.390087656417826	0.292877833215702	0.111128461923358	-0.0552055158508513	-0.309236405515841	-0.751188686225042	-0.62063718657765	-0.193606612050026	0.601522080524567	-0.101846265990151	1.50993650183482	-0.544186467952839	"IS11"	1.50993650183482
"ADCY4"	"ADCY4"	0.425841767092985	0.523204330154671	-0.202267235406872	-0.532959591156786	-0.40945295209039	-0.661733339238152	-0.218630626621927	0.46667377406396	0.0854010678917293	-0.169373550537786	1.4738481164283	-0.344103951399954	"IS11"	1.4738481164283
"PECAM1"	"PECAM1"	0.786328486088915	0.217185878945186	0.196562031606705	-0.0329725104493621	-0.373791015604548	-0.729869778186124	-0.656816503813005	-0.249326005927352	0.369173378327808	-0.193152604679141	1.47059006968934	-0.455725427730833	"IS11"	1.47059006968934
"RSPO1"	"RSPO1"	0.406898833278822	0.360401651353952	-0.0728679230711484	-0.17158332937166	-0.36677266289927	-0.642664180222852	-0.374464161693854	-0.0494147447391089	0.212085633687221	-0.179017995863127	1.46564046491362	-0.00268764847707308	"IS11"	1.46564046491362
"KCNMB1"	"KCNMB1"	0.507489694576361	0.300421472486736	-0.159165667833828	-0.281548545557497	-0.0597560340456253	-0.888676310978634	-0.352820920617355	0.0147685557447674	0.474239453809756	-0.201492176744683	1.46499590634262	-0.381355428442217	"IS11"	1.46499590634262
"TGFB1I1"	"TGFB1I1"	-0.120736163091284	0.157122723068449	-0.222148640156942	-0.30486103375021	0.0212988222099769	-0.803016219064915	-0.42011122703974	-0.075798330055449	1.16979552665714	-0.168758395169078	1.46255722414323	-0.588069174920959	"IS11"	1.46255722414323
"AKAP12"	"AKAP12"	-0.0338465887686426	0.234059060234366	0.303027771001947	-0.230505649938977	-0.0670307736149695	-0.578194233047079	-0.687322313475109	-0.214088764913727	0.464292376669722	0.0767879484785553	1.46132791020045	-0.436954173717984	"IS11"	1.46132791020045
"ACTA2"	"ACTA2"	-0.0685437340715415	0.200474932303082	-0.252679597019445	-0.150111544251737	-0.14727278483968	-0.800651579389001	-0.239531755893265	-0.183367184110393	1.0109308798718	-0.237022067812231	1.45851353945466	-0.468008084967249	"IS11"	1.45851353945466
"TAGLN"	"TAGLN"	-0.0530473175472412	0.406023664262837	-0.326467482435792	-0.0755013011221312	0.0323683841700005	-0.888322331990687	-0.168900916511361	-0.200239771753942	0.939392429713976	-0.346278440042424	1.45038009827051	-0.588724706516931	"IS11"	1.45038009827051
"CNN1"	"CNN1"	-0.0346858733331467	0.322734585407364	-0.104255967515196	-0.0489010111276391	-0.232120475715396	-0.955961403876636	-0.203228410580342	-0.0241635874918952	0.753395272057984	-0.158795733284212	1.44782585828046	-0.495481219677102	"IS11"	1.44782585828046
"PODN"	"PODN"	0.308678950204653	0.593512191958831	-0.0139695891566416	-0.133839160113328	-0.54070131334763	-0.959096495890912	-0.451159413203489	0.00645063485080371	1.16825845415026	-0.267518324653866	1.43940928981767	-0.741326724896834	"IS11"	1.43940928981767
"LTBP4"	"LTBP4"	-0.021136416084123	0.161454920658626	-0.104439857944662	-0.493427919987725	-0.0778667373996307	-0.594181749841183	-0.264547035895453	0.342154504086112	0.0462599438688903	0.0566437451565039	1.43467844878579	-0.255351387662655	"IS11"	1.43467844878579
"FGF7"	"FGF7"	0.332216385721735	0.515565684490787	0.0302540604614415	-0.0619091986314295	-0.236014992666836	-0.746693921799645	-0.615019857562851	-0.265922555058902	0.852505700263998	-0.243259845943867	1.42945807311569	-0.515520941086518	"IS11"	1.42945807311569
"ITGA7"	"ITGA7"	-0.0495524136848285	1.39866140761974	-0.117460401134024	-0.447921103265185	-0.288293268376417	-0.506895814706339	-0.321278118983443	0.294940196839493	-0.0666892250745765	0.139592013349544	1.42498867391291	-0.306724909739383	"IS11"	1.42498867391291
"COL14A1"	"COL14A1"	0.3413694760892	0.599769269424014	0.15585504404088	-0.145759348538162	-0.466484715407226	-0.855892928196177	-0.560776421774917	0.0158230966724615	0.629216062695221	-0.00374396713096638	1.41726480013564	-0.388150365045374	"IS11"	1.41726480013564
"PRKG1"	"PRKG1"	-0.100567478516757	0.767826475113378	0.3251802037132	-0.0846472367553519	-0.324094184762489	-0.775360838788398	-0.692397774869402	-0.271151281648872	1.05685278468256	-0.124219674237978	1.40896408641397	-0.549110168909913	"IS11"	1.40896408641397
"CCDC69"	"CCDC69"	1.01032549071436	0.465527720768663	0.0100459231314618	-0.0187890008836833	-0.278493636637326	-0.915129845710697	-0.450914808499317	-0.0304541287940719	0.00620162898223506	-0.325060509766425	1.40885516042914	-0.0563347064396607	"IS11"	1.40885516042914
"VIT"	"VIT"	0.151457803876019	0.708142524664345	-0.103501742218815	-0.120247933136907	-0.0523459436244839	-0.538529595021222	-0.351012066547855	-0.114814349953105	-0.120073666865991	-0.111536554113418	1.39603270459757	0.152373027181711	"IS11"	1.39603270459757
"KLF2"	"KLF2"	0.496779708143106	0.451493140356816	-0.23262218297987	-0.156749250359772	-0.519708846304251	-0.652047327452675	-0.136226025163051	0.0716489127017564	0.23624833869784	-0.345563210334193	1.39193965867032	-0.243183528750856	"IS11"	1.39193965867032
"LAMA2"	"LAMA2"	0.285082651595025	0.617389462959431	0.283569387469914	-0.11414022298465	-0.246211744145052	-0.867089582381946	-0.811165724460748	-0.0260734213700987	0.763063189498562	0.0557331492490433	1.38744451618603	-0.611756793983801	"IS11"	1.38744451618603
"ZNF366"	"ZNF366"	0.630120200901024	0.104551372992311	0.16265648375011	-0.209166764348266	-0.320301819283463	-0.516176010306307	-0.48817003046968	-0.189498668697071	0.0748218590351068	-0.144543852590966	1.38566863572816	-0.274288011371828	"IS11"	1.38566863572816
"CTSG"	"CTSG"	0.409415089883209	0.489810056872255	-0.149808691519038	0.0439058446722352	-0.35754490085775	-0.697667289933504	-0.184536038039625	-0.133057404417536	0.184516362182324	-0.292834125213588	1.3824390491535	-0.290045268444855	"IS11"	1.3824390491535
"PTH1R"	"PTH1R"	0.0812898588804436	0.394589726992693	-0.391208771831356	-0.307626663446696	-0.365504507525103	-0.878180701619436	0.149963426280224	0.0194208045021026	0.553055532701166	0.230123495830801	1.3807751988181	-0.429898868416949	"IS11"	1.3807751988181
"EFEMP1"	"EFEMP1"	0.228698823369782	0.253821641743115	0.148327156493479	-0.0663720325349912	0.190848421303048	-0.682343896799298	-0.625917999580976	-0.27406417840922	0.364205974246495	-0.232495520063517	1.38039156773633	-0.358870483259362	"IS11"	1.38039156773633
"WISP2"	"WISP2"	0.120122626080047	0.50822850026548	-0.327713239337675	-0.12719640538161	-0.361516815354976	-0.624800187000334	-0.14526612814604	-0.157965676894617	0.713980465798052	-0.255546675185977	1.3751252148877	-0.436995181397293	"IS11"	1.3751252148877
"PKD2"	"PKD2"	0.0661951016343738	0.0029221786596323	0.660834542253175	-0.362554381460848	-0.13768875742107	-0.678123048978072	-1.11560998244989	-0.0553024910817226	0.939396823403242	0.0624678049153955	1.36375930048746	-0.414121765169597	"IS11"	1.36375930048746
"SELP"	"SELP"	0.875377224013764	0.491026611839634	-0.0140691050633649	0.013593029828121	-0.509988194297003	-0.889496243387254	-0.290005053722735	0.0303906556683434	0.0798172647265452	-0.330418468338972	1.36356089563051	-0.121961195300316	"IS11"	1.36356089563051
"FILIP1L"	"FILIP1L"	0.274112631852284	0.582306691944557	0.046785011547506	-0.149733714235669	-0.119086717840211	-0.731583560791812	-0.648281493601709	-0.218599067371324	0.951013758831159	-0.214934860821642	1.35479015044454	-0.713487763183689	"IS11"	1.35479015044454
"CLEC1A"	"CLEC1A"	0.733116975968722	0.0119988170379068	-0.0352975087601358	-0.246311447148299	-0.214738851744081	-0.710039521434114	-0.402251296494713	-0.0564304293227392	0.230718151907523	-0.0569187676154796	1.34804158717177	-0.339965735492464	"IS11"	1.34804158717177
"BCHE"	"BCHE"	-0.191137230955195	0.0687319465073013	-0.0387138906029157	-0.0798195825045649	-0.067444136785865	-0.505953090738052	-0.279239386664525	-0.200985572350585	0.147390637510805	0.222614048821339	1.34202463888159	-0.20506498839438	"IS11"	1.34202463888159
"ITGA1"	"ITGA1"	0.121409629034282	0.0797296797887137	0.511806925975539	-0.159138474182065	-0.130915897649344	-0.787666360391719	-0.741749028317457	-0.223303517921626	0.772369201240561	0.00601929655401747	1.33774607007201	-0.631363419273914	"IS11"	1.33774607007201
"GAS7"	"GAS7"	0.521701527603256	0.193263608378602	0.0857401400429164	-0.21416187236738	-0.250572487741511	-0.796990619358043	-0.65716348948777	-0.103273917496246	0.823982167186114	-0.128560390743733	1.32884360966959	-0.285109384877011	"IS11"	1.32884360966959
"TWIST2"	"TWIST2"	0.175170389965809	0.149406474760932	-0.241599859196106	-0.239414953986295	0.197600915866224	-0.765893737593175	-0.186641922146839	-0.210525511720408	0.55806668264126	0.00613534048655579	1.31624518590647	-0.704504388824774	"IS11"	1.31624518590647
"DACT3"	"DACT3"	-0.122733259350438	0.195735870889834	-0.118643607962662	-0.262415778475115	-0.170872756795254	-0.673748748789826	-0.347009187078417	-0.00246935866455137	0.770787330801112	0.179065817854652	1.31358488716854	-0.558936071431484	"IS11"	1.31358488716854
"A2M"	"A2M"	0.251160336273942	0.420734912237849	-0.0932631208269633	-0.169778014036326	-0.104933666775798	-0.574063950384301	-0.117986530001367	-0.206574014512876	0.128111985696653	-0.211856859880398	1.29292264401651	-0.397850969252946	"IS11"	1.29292264401651
"ITM2A"	"ITM2A"	0.660108986325326	0.376158434987587	0.0195107736700702	-0.041884982190404	-0.396408818931896	-0.547812553533973	-0.427358741473499	-0.128772230286967	-0.0623219776830796	-0.0649175612230939	1.29212764050586	-0.0431599848313604	"IS11"	1.29212764050586
"MTURN"	"MTURN"	-0.376030333628227	0.706299042898632	0.297119038325567	-0.195099968575306	-0.305814266050398	-0.379566148791695	-0.567469240583766	0.13216381350849	-0.138302662235904	0.426975244520292	1.29039628015921	-0.0103421604773776	"IS11"	1.29039628015921
"ACTG2"	"ACTG2"	-0.114844005039284	0.285708893221096	-0.192895442744698	-0.0490090581078031	0.0194456561800829	-0.818595981997899	-0.15559864759176	-0.16077662502002	0.658545018131429	-0.124922587889992	1.28136165799514	-0.30469549702908	"IS11"	1.28136165799514
"GPM6B"	"GPM6B"	0.0906417684673763	0.0845336607057458	0.24329883327032	-0.201676410547431	0.158353685515399	-0.708392005643625	-0.79776507280202	0.0108379034763855	0.269023962683155	0.334427837907969	1.2744874089037	-0.0214839040952443	"IS11"	1.2744874089037
"CYGB"	"CYGB"	0.347729454663578	0.0852150830117154	-0.214909569706082	-0.228917538961222	-0.170386617192027	-0.794299409411103	-0.225498359914006	0.0510426077303136	0.553657526315485	0.0829299105642944	1.27447516606247	-0.632747244278492	"IS11"	1.27447516606247
"MEOX1"	"MEOX1"	0.768961178789032	0.425725621797893	-0.137579239603004	-0.12483728316706	-0.206405517506695	-0.664424190664202	-0.315864418184523	-0.106789783492373	-0.00148529272816698	-0.0600991870160114	1.26890881481755	-0.221634407852946	"IS11"	1.26890881481755
"CALD1"	"CALD1"	0.0204286863576954	0.123619544304769	0.198268316137201	-0.136185141330278	0.325548979711071	-0.740638290101708	-0.743920510086863	-0.315362180509695	0.997866793749099	-0.200722720598787	1.2588636260122	-0.721682038287783	"IS11"	1.2588636260122
"BNC2"	"BNC2"	0.193466645594011	0.323725922707605	0.211187863342315	-0.16962021476442	-0.162561562570192	-0.829930730488508	-0.725746623405975	-0.168294022502773	1.09470226776396	0.0504188768364715	1.25390687327251	-0.592001864247146	"IS11"	1.25390687327251
"POPDC2"	"POPDC2"	0.518652336288382	1.13081049400827	-0.051814099636496	-0.423592346601026	-0.372672586952882	-0.785143821407052	-0.30500155337945	0.237975660159691	0.230572507826354	-0.0168276840892748	1.25324813633055	-0.22645065349022	"IS11"	1.25324813633055
"EBF3"	"EBF3"	0.386939438113761	0.573957770895296	0.109711987464338	-0.252462304845998	-0.247231081126397	-0.732529272739206	-0.60929824752034	0.105918095768336	0.386198329756459	0.272555405903716	1.22823088496293	-0.375182117723083	"IS11"	1.22823088496293
"NACC2"	"NACC2"	0.057922447562384	0.329691739500481	0.471791267742669	-0.328390263129555	0.0635381218129541	-0.378156680482593	-1.00338963457573	0.150095001162735	0.2079676788261	-0.0935932035765339	1.2260777275696	-0.299201007304401	"IS11"	1.2260777275696
"TIMP3"	"TIMP3"	-0.0668006105017038	0.26205761162233	0.0676512180047706	-0.132986219921045	-0.0622445809415152	-0.695776537316043	-0.541316542347625	-0.283650791315176	1.15978520934824	-0.169778785186308	1.20908745775753	-0.523368708467426	"IS11"	1.20908745775753
"CCDC80"	"CCDC80"	0.219907063837429	0.476783810053292	-0.107434018349747	-0.187589089823433	-0.171834605601727	-0.708221942152502	-0.350055077640744	-0.210977719810574	0.912754697854925	-0.145427293378036	1.20658480427819	-0.574131181859954	"IS11"	1.20658480427819
"FBXL22"	"FBXL22"	-0.187041055677193	0.301176702219753	0.16193975894579	-0.262531278080972	-0.309418468201055	-0.5912795253482	-0.604350066067494	0.300272400951836	0.522857065175234	0.111834031839784	1.206293463026	-0.0564229314106944	"IS11"	1.206293463026
"HAND2"	"HAND2"	0.00436534809471941	0.216109686974568	-0.180211450595195	-0.187306228821322	-0.121411818658527	-0.601098353034817	-0.251259981496199	-0.130466299192873	0.461334837982728	0.417401012956322	1.19018280910035	-0.445425602123351	"IS11"	1.19018280910035
"FAM180A"	"FAM180A"	0.0750799880778862	0.0470352947185657	0.0290722409813117	-0.195475744883926	0.0426616502342441	-0.784781046964166	-0.485140876378288	-0.127518167340394	1.03333099253911	-0.245636162665243	1.18872062645732	-0.458786617699224	"IS11"	1.18872062645732
"ZNF781"	"ZNF781"	0.260596042913082	0.249732998283639	0.121997284559068	-0.368051120582607	-0.39681418625194	-0.694665177533722	-0.388460184596981	0.252068863483342	0.161854837837453	0.467075634360821	1.18504269598238	-0.137491488430386	"IS11"	1.18504269598238
"PGR"	"PGR"	-0.0964995601955336	0.193874140011443	0.241180369904806	-0.0523061010926652	-0.427065448074203	-0.420852031876721	-0.488414187575678	-0.00270430716576898	0.245244578672672	0.113715034408539	1.17129203047431	-0.193610727504077	"IS11"	1.17129203047431
"TLL1"	"TLL1"	0.262593131845229	0.164821857744838	0.167127884122275	-0.112395467527607	0.291699818850781	-0.676825394272647	-0.654591532155173	-0.273504636473182	0.493196347811102	-0.101316310367815	1.17047661267524	-0.384237749636294	"IS11"	1.17047661267524
"CYTL1"	"CYTL1"	0.280318933561956	0.0767035617589911	-0.0442156877255519	-0.0151660885255251	-0.225128183304544	-0.757484454489395	-0.337846960122635	-0.154832048824011	0.431339590494338	0.3566539602377	1.16537211867495	-0.301389206909078	"IS11"	1.16537211867495
"ADAMTS5"	"ADAMTS5"	0.0135859246089179	0.274646190886041	0.195902662916215	-0.146900513813255	-0.00703745159677221	-0.646806193571526	-0.647035064237479	-0.22523898976705	0.819665579070361	0.117473476884567	1.15607389764719	-0.549402089128729	"IS11"	1.15607389764719
"SLMAP"	"SLMAP"	-0.00655510809060809	0.30628184007521	0.877949879516581	-0.113292235206662	0.0666020967152195	-0.296814305651503	-1.31450092018921	-0.0796083051849982	0.240235464296947	-0.286902305160153	1.1443793085916	-0.0388939965446386	"IS11"	1.1443793085916
"EBF2"	"EBF2"	0.0765031013657159	0.672231985551503	0.114477393369152	-0.214093300456103	-0.363407346327385	-0.540873086815209	-0.54696018930342	0.0232378499666673	0.608087125866028	0.153553802042085	1.14174109565614	-0.52459862850457	"IS11"	1.14174109565614
"PRG4"	"PRG4"	0.21192691720274	0.452590422538025	-0.0822013208665186	-0.164680006376568	-0.281972264979983	-0.479235080359232	-0.199979677805313	-0.0655577523215211	0.185884670403531	0.00173212199517423	1.12488988742449	-0.336718855215798	"IS11"	1.12488988742449
"AC013461.1"	"AC013461.1"	-0.225401332038129	0.78624455897223	0.504792683009185	-0.224269056400062	0.342448727072467	-0.250054521510113	-0.857977661839034	-0.209778193735834	0.0734618728032297	-0.123251093820361	1.12296621880878	-0.451049759891242	"IS11"	1.12296621880878
"ZFPM2"	"ZFPM2"	0.0448377595329026	0.612602374149839	0.332313982870598	-0.256219216476874	-0.0961370749062967	-0.701397928341262	-0.761484790794465	-0.045772230475812	0.878888573965523	0.0959135398003077	1.11029290509307	-0.541566436125054	"IS11"	1.11029290509307
"PCDHGA12"	"PCDHGA12"	0.381949655371453	0.456654340257842	0.327220039408016	-0.0962683388594521	-0.0199073903531575	-0.648511661724447	-1.0173864441409	-0.128669625268519	0.976110147761177	-0.20357119849393	1.09231315024586	-0.634239704035075	"IS11"	1.09231315024586
"HMGCLL1"	"HMGCLL1"	-0.00956009031807816	0.446220793564446	-0.00131015942350212	-0.0646198293544484	-0.267405213019457	-0.399180620455917	-0.338495790676221	-0.104399691648509	-0.075359608399067	0.590365381672841	1.08159414278753	-0.10941910686331	"IS11"	1.08159414278753
"PCDHGA9"	"PCDHGA9"	0.0787850425606168	0.161828165556124	0.437179419886768	-0.0908071174420824	-0.0385133827477248	-0.591249232479598	-0.94111508274243	-0.0834546379946922	0.732231168763886	-0.0567383039452642	1.07997461575126	-0.199797791140855	"IS11"	1.07997461575126
"TMTC1"	"TMTC1"	0.0111647364338457	0.180489420793411	0.321293669432145	-0.117133717657383	-0.11312132076521	-0.363987326121025	-0.590603009257856	-0.235687783931706	0.0915235265965	0.373691804280897	1.07578015852142	-0.188316004223942	"IS11"	1.07578015852142
"HIC1"	"HIC1"	0.372273304816637	0.299306660260922	-0.283451245521285	-0.371082744598875	-0.149956133479141	-0.632090737825399	-0.291241633188691	-0.0402492423003458	0.938922491149356	-0.10545495692044	1.07354352612577	-0.53570207279562	"IS11"	1.07354352612577
"IL17B"	"IL17B"	0.0665646774355107	0.358924630451948	-0.326584162303495	-0.273174288568767	-0.00534786924880775	-0.617794393203385	-0.0687237116636618	0.1363791331618	0.18041931076534	0.17780039246875	1.06394615136276	-0.138495142577343	"IS11"	1.06394615136276
"PCDHGB6"	"PCDHGB6"	0.0369043894354203	0.056428650068785	0.358067465150249	-0.148714977097476	-0.0792078476357774	-0.47771239273953	-0.826798537634699	-0.0219435191715706	0.554648766095943	0.00220373771590197	1.06277430041662	-0.161219250749991	"IS11"	1.06277430041662
"SMTN"	"SMTN"	-0.30200927292256	0.13074598868722	-0.317432874516704	-0.491267421403698	0.46756240912399	-0.398557026647239	0.0597504974624413	-0.00486830638282811	0.11881227036811	0.010638246049149	1.05126524216818	-0.424361148603823	"IS11"	1.05126524216818
"DNAJB5"	"DNAJB5"	0.0772450370698402	0.812223381207018	0.00209995474780389	-0.229959646706055	0.304508791117383	-0.57371917710222	-0.527721189381497	-0.215641592122902	0.523652330528166	0.0707220647466757	1.05115895484218	-0.638002932720987	"IS11"	1.05115895484218
"HGF"	"HGF"	0.682517792706815	0.203279037286426	0.284904808973557	-0.0323767781399403	-0.355120844126664	-0.793378434749655	-0.580911318948895	-0.162490976154408	0.602741926904825	0.0761098719296641	1.04644032698869	-0.536323733502128	"IS11"	1.04644032698869
"PMP22"	"PMP22"	-0.051793796221426	0.0714424272648499	-0.0166409646992379	-0.163034405275754	-0.229951196592792	-0.308711523302642	-0.344141315641191	-0.205186312574694	0.642149536583506	-0.138697477182065	1.04409610991975	-0.37864665135653	"IS11"	1.04409610991975
"DSTN"	"DSTN"	-0.468143326243097	0.0583430105292207	0.478075688755963	0.231934979267896	0.10299651809349	-0.35323783617705	-0.78524739324391	-0.183598969490101	0.217963457447085	-0.109615982266759	1.03959033655046	-0.0372759595683619	"IS11"	1.03959033655046
"LRRC32"	"LRRC32"	0.0523133544742521	0.246035297923417	-0.215361247333283	-0.247435336139119	-0.374373549487085	-0.635818164752077	0.0763822461476454	-0.045513430024501	0.780903072431612	-0.127493012863885	1.03176487399807	-0.539629777258436	"IS11"	1.03176487399807
"GPER1"	"GPER1"	-0.149030683656853	-0.118083871256163	-0.0313581929439895	-0.182068403760141	-0.189630396227246	-0.286272742219023	-0.117851575121824	0.0601897256836824	-0.203999970873385	0.355756411173853	1.02953211725845	-0.166327398157982	"IS11"	1.02953211725845
