"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B03_830732"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C01_830810"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C06_830812"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C07_830734"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D07_830762"	"MS2010072003"	"MS2010072019"	"MS2010072024"	"MS2010072030"	"MS2010072037"	"MS2010072040"	"MS2010072811"	"MS2010072829"	"MS2010072834"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A12_841926"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B04_841918"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B08_841908"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A01_830792"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A03_830756"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A07_830800"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A11_830708"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B09_830678"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B11_830836"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C09_830750"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C10_830840"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C11_830764"	"MS2010072004"	"MS2010072026"	"MS2010072034"	"MS2010072828"	"MS2010072837"	"MS2010072921"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C03_830686"	"MS2010072001"	"MS2010072036"	"MS2010072831"	"MS2010072835"	"MS2010072902"	"MS2010072917"	"MS2010072925"	"MS2010072930"	"MS2010072932"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A11_841920"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B01_841924"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B03_841912"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C08_830838"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D08_830828"	"MS2010072038"	"MS2010072827"	"MS2010072907"	"MS2010072908"	"MS2010072912"	"MS2010072937"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B05_841916"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B02_830752"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B07_830666"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C05_830694"	"MS2010072023"	"MS2010072817"	"MS2010072821"	"MS2010072838"	"MS2010072904"	"MS2010072913"	"MS2010072916"
"NEDD4L"	8.11868651141609	7.26276313964396	6.07746639786517	8.26641834483457	8.60949493043123	7.03695360720463	5.97829371394939	6.8989558720851	6.41590785557645	7.65253091939559	8.94119355243829	8.07867557939749	7.16812227619047	8.72114077867435	7.53679521335109	6.50020612257716	8.92106044045729	6.85961660342987	7.05459447253332	6.47977264331991	6.62770942592325	7.08817253954061	7.66019963900789	8.72216737859393	7.13530695831271	5.53148851606088	6.83548259837799	8.3503456779554	7.27672240073295	7.43753608123629	7.28680285407732	7.06678716392461	7.75617394076078	6.36915804842183	5.8003694325758	7.72753922702959	8.49289041657891	7.23425280744503	6.55677367081383	7.47469922979584	8.05034728409744	8.5575638811984	7.46646231718699	7.65443845343518	9.55722896940008	7.23446937901277	7.74872086527842	7.8707683984199	8.09300705569683	7.67370140709037	7.36519237646154	7.79527401862315	8.28309675997589	9.82717746620742	5.57164568948401	8.0983967189896	9.86769437431924	8.52616494634004	7.77985188688245	7.24617469905385	10.3467176905603	7.54034117692119	7.71320430680824	9.73895517881344
"ABCA9"	6.92510355907868	5.78330103778138	6.37622918606394	6.27327509042448	4.80974962879848	4.62177169087024	5.98561100114667	5.73603149392094	6.772876295703	7.96210060802911	5.17644486966025	8.58769100616505	5.30614400866762	6.44502961047204	6.88369407433854	7.75581065843986	7.12155780475519	6.22541594720782	5.4849054647607	6.54614257881987	5.92678521495845	6.89595803234971	4.79844031017346	5.70684098050004	3.08020578126556	5.91276547032443	6.87202993589622	7.99090488624715	7.16287068984374	8.39834449212064	9.0266406066747	6.8311487836397	7.56435699734767	6.93065374747496	6.00274828761485	6.15826636112062	6.72130467396285	8.25200963337209	6.07569356323915	7.41803587157415	8.83055545104593	7.92813770037804	4.89244698361837	5.20219614178273	5.06379192484855	4.97811070497356	6.30452282313227	6.40517224530823	9.44768681234684	6.35194778463869	4.27878835862026	5.64008448328303	6.91402417799002	7.68368517221476	5.12011373765442	2.72805711762489	6.29681438613567	11.2989335163638	6.83093284653527	7.92847750996054	6.11207731161469	6.97185209535341	7.84974484982825	5.58464642467204
"XYLT1"	6.32139667612007	8.02991285217509	9.13781142658875	6.30184283920546	7.10161357214157	6.66951701361412	7.41512168765202	6.7005811384348	6.34591473603209	5.0423091078561	6.35279886008111	6.11270177582484	7.33170969073875	6.67738154428042	6.9838339941946	6.491312123016	5.92022921473972	5.77911001607164	7.75130519307154	5.96323128273936	5.78123943249827	7.43727019687313	6.65655681105213	6.25982769791079	6.884537110866	5.50230238478134	6.05147328576373	6.65416470170463	6.05928158794257	5.43699679406224	7.64700208674012	6.05898638687377	7.26731978121667	7.18617989203997	8.39440530902845	7.5570384544268	5.60486850411943	7.1291700453422	6.77967823461155	4.43758592401881	7.79719290390808	6.13266235161561	7.20771179306985	6.96633641971308	6.87611741808719	6.45872324891569	4.89908821081038	5.94092240203946	6.26338528730013	2.6860156860864	5.1036671975695	6.1120340258781	6.13067689143721	7.79375342019659	5.88061126775178	7.51083978699946	7.23473571855566	6.24125700959996	6.96560839772405	7.24258076797857	6.30368107304585	5.79391518774935	8.61611393186563	7.67313577551953
"PNOC"	9.84610631228871	8.89839286080423	11.3012318531468	9.72050778480996	9.71417369191804	10.1234472215396	11.4680502310501	9.55678526244487	10.6483755621382	11.2314978994571	8.92764400457459	10.8604372588463	11.2392735999674	7.58304875201312	10.060698418094	7.44644297072111	9.45884884185476	7.80804281398004	10.4669812823706	6.95123775185946	8.14535167421554	9.49593395137346	10.0506485605907	9.07349837834141	9.89990012831244	8.41315006955636	9.33676314059474	9.94554849939863	7.29944909731698	11.2393282215038	8.50632018665609	5.12234040281822	9.55342448640798	8.01002758167663	8.37783466370245	9.9063546795802	9.12489957518152	9.29420192226615	10.6221143264091	8.89642375970884	11.0705099953523	8.81486617444025	8.87171537756158	9.16312070374367	8.05211103786724	7.87550270058862	7.06617555202027	7.81882603470038	10.4741407000077	5.59798602903402	7.49780082103796	8.3001546732482	8.76125303122469	10.566687406691	13.1897920628864	10.9561611083741	9.86402386220038	9.38489513185561	10.925790740487	7.21773686254792	8.00709951478986	8.21405463060722	11.7222684924824	10.1930907877881
"MYEF2"	8.19630392558474	7.56346962379783	8.06802128143556	7.4474253810068	4.5993884900637	5.73221580973548	7.89363196909382	8.45779779175354	7.51036747292705	7.42366615546921	8.48315620288181	9.3632591227849	8.32225480854348	8.10049085025786	6.91489281764106	6.81772150476096	7.6095783490335	6.84386036377292	7.49293508203771	6.70586781170137	7.70464076041974	7.91545593121216	6.69573078425723	7.70303353231812	6.60077654841688	7.09218513380593	8.03071095631863	7.77330331170896	6.71126142740231	7.63063008777981	7.68812841579608	7.36448743889008	8.36121831613706	7.56552551136602	5.38749043940969	6.94521948328414	7.65636326945881	8.02194953008364	8.10084827412515	8.1396368484927	9.31466264560211	8.0376245975942	7.03222848861183	4.84398136833188	7.64549541044998	5.76921819575936	5.65011133881829	6.5924863147571	6.84344929602984	8.28652500060437	7.25842557852472	8.48401363492314	7.44863498968047	7.72553618339742	7.88798920197911	6.65196708171769	6.64264279098555	7.27149549948524	8.22805954800717	8.13232142897109	8.91604347889139	7.5988712940749	7.75366876839589	2.79765928732572
"FLJ23834"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DNAJA4"	6.08681976311219	7.1725539712359	5.63101906740476	7.58753941666633	6.07288894354281	6.52963116819193	6.0232064893357	6.17490639376419	4.86097697307217	8.99691178279206	8.10650881389561	4.97253803006614	3.60132574779277	6.20134160311654	7.83909390473267	8.07223172513195	6.43280336080134	7.97357562547469	8.07236388610462	8.36832010677204	7.68908020501071	7.31515357976252	7.29641960457943	7.57166394175796	10.678479826062	7.47328572052701	6.67561064343652	7.66295874249272	8.30491787696481	9.40099005226754	7.73330274636108	10.2908312281502	7.06554333335318	8.26710064702219	8.87465543390205	8.91836268137054	7.74631619039629	6.95203501021818	7.37415222769393	6.6786062074091	8.79062285968807	7.88372589414431	7.32123059249399	5.80512930327157	6.48438337032744	9.07717049911617	8.18646697983282	7.61154523661446	8.3954204129026	8.91441016358097	6.66726385588818	6.87907372550154	6.0970682066728	11.6168459237532	8.55298092892291	8.61777783538777	8.32576319757914	7.56548093291018	6.0419340227602	9.00497234935162	7.13605798337916	8.23255565519844	8.53559474468982	7.71786599328744
"COL4A5"	3.57398363382432	3.38833816541596	5.30630560472741	2.33075149883621	5.3676656241491	5.49368115567035	4.55519966859507	5.66735666489614	3.70439370710079	4.71172288639541	7.4173692959547	2.76724488031382	5.04757883453146	8.2330247017445	4.43923853738694	5.20597653252761	5.88633513813299	4.67891403328351	2.22399507927892	3.01681912546679	5.35121863951137	4.17199741931941	5.2928392589125	5.30379653945574	5.27490544250356	2.38157296938683	6.36438726109234	5.30997470817267	5.31301366857605	2.46642254143334	7.01273065306226	3.96746012980566	6.112137983482	4.47763742986243	4.66625122616675	4.5133285011697	5.90829476042812	3.3978864169905	5.68766745822782	5.3162728025123	8.34096448591125	5.49320963861214	5.62788097635138	4.93509698990438	4.5940477787338	3.78546139625487	5.42034419664544	4.45078589696941	5.93882381205717	2.16693065568399	4.6349968712116	5.50870412090514	5.02238676852301	7.25106220689318	4.9920793700903	2.46648202884279	6.66475378008185	3.69814810606317	4.11447798874952	4.80582535903965	7.70698663805521	4.61570116752991	5.73409995175008	3.44978591578835
"HIVEP3"	8.71065640284748	8.32658472974512	8.60920578565579	7.72870418001539	7.45894892705869	8.59103668446887	8.24135353723262	6.87022122339382	7.44333696232868	8.22235292639752	7.65708264949553	6.83192531240926	6.15191350688535	7.63376768567122	8.42745090543698	8.47850683725498	8.76838758760103	8.341726268701	7.8055976259489	8.56156031430355	8.77524032134147	8.25874384578349	7.76633379152144	8.49467790497324	7.41528877943243	8.7981080793597	7.62851944879446	8.84973083687637	8.42006339642388	8.25730674735063	7.92973375952619	7.80472727652032	8.89840291299229	9.06772206505906	7.85095360107863	8.95502728921404	7.97066972655852	8.28930774215118	8.82587987157551	8.85596473211121	9.42671085884786	7.90100895261357	7.65292070811056	7.77290186830085	8.06392809759652	8.31832134005968	8.49626716409218	7.85594103057035	8.20917463020652	7.43812418015539	6.95928028111389	7.43644970436544	7.73385201471518	8.44023568480894	7.29465627763249	7.78017378018862	8.03366308663105	7.93204654328966	8.13245712004476	7.82561646091538	8.3338544401374	7.85171325338579	8.22800061305378	8.72234717403594
"ERAS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"BAMBI"	6.28475199881228	6.21649746670701	7.64019873041402	7.9186506072904	7.25282873071347	6.7837531865388	6.63067376643399	9.63363990887611	7.41130502409474	7.43688995309477	6.01372429325869	6.11457080793636	7.49318229168556	7.24295054808315	7.74764937496848	8.1152970896029	7.58713700051663	6.89575629748443	6.51089161291728	6.36956187430052	7.58742471367927	8.1929736050776	9.75958107324558	7.52914677475299	8.90333555856125	6.40855768765933	7.69244353329021	7.0972208607295	6.72541576711432	7.03211165980589	8.4973763581427	7.1813304573973	8.13859689365137	7.27764245019792	7.43250479835842	6.90303823328902	6.32161943222233	7.51819741916617	5.85860476395186	6.04653816951651	8.60712456501843	7.45063707307452	8.87980378724	8.67639498339819	6.7769895357885	7.26614192241731	9.78430422567807	10.1644708567947	7.84812459246752	6.37399586975748	7.72819693001363	8.06834787646203	8.70527454541495	9.66194116530722	6.10702078532139	9.69896698561994	10.1069147104497	8.77475152045869	9.42639248453367	9.91780334764018	8.25512826944531	8.11951862293706	8.2494071192762	7.63301302158372
"PMAIP1"	12.3700544260952	12.484659193038	12.9368263345225	10.9410434254298	11.5354583572811	10.4608588831675	11.9986950796949	11.6683889328664	10.7707997998962	10.2941629797343	12.0281810036663	12.7608615648831	13.2196411034917	11.8396651911005	10.6027038686368	9.93137519585007	12.4500176827567	11.4646814991493	10.3359248884418	10.4753079291231	11.2050773324477	11.0046532845991	11.1793024302013	12.1487586921761	13.0558735035221	11.1020207301804	11.8263592271977	11.5245106667979	9.48010003016692	11.137564097614	9.62646630700127	10.2713658761443	10.2898345200302	10.6958465779701	10.0113776000823	11.873304210249	11.5749874123783	10.3131877985698	10.9981490008081	10.4139601197556	10.6441761415502	11.6319267210228	12.0294571504279	13.7772817802738	12.38302825635	11.7577711188222	13.1146191836734	9.8129687278678	10.8365208655874	12.9187450036764	12.1055485546284	11.8160778798038	12.2170390599833	14.6551852610772	10.9451792630138	12.9374373958769	13.6486578277632	11.9880160397053	13.0684945508872	11.8156479572281	13.23136012035	12.0870555159341	11.6002064752483	13.6497929682836
"C18orf20"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CD200"	9.00159039795484	8.3074495210869	8.2207434544367	8.64555038249597	6.80046243497003	8.1346582383495	8.01401756234248	7.78015698245964	8.01290096020291	8.29021351071806	8.0915136529059	8.07267157267556	9.38589236800474	7.62921368451224	8.85579348813513	10.3498076066731	8.32883023764007	7.88180702051974	8.77878830453726	9.06316250731438	8.70832942244584	9.93164918292728	9.73161878692403	8.10341711484554	7.18504638349283	10.0927727181706	8.96824944108015	9.26166553087914	9.54624795057678	10.6753697806279	8.73072013162462	9.08357362281717	9.26518339378836	9.29431204530763	7.96070527091257	9.75826683548279	8.7042789067929	10.0878475941261	9.73925048524799	7.17627880010985	9.61255378586671	9.86410387950512	8.45840678787888	7.21644484746016	7.81002990719561	8.57916442941854	9.21292558707932	8.738918144167	7.98989044503418	7.42358460202711	7.9291252931603	7.5199892631653	7.95760009160548	10.5117859240268	11.3847525798826	9.98978310504204	8.06796541249695	9.28449448135837	8.45844239563978	9.88890810173769	8.17619375332872	8.93767923773904	8.5618935766855	6.74561572684585
"C5orf13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RASAL1"	6.2563358539861	3.47934312808551	3.46636101696807	3.60105245423901	7.7315599519968	4.08519084109679	4.05226740277873	8.35834780102933	3.55160775160021	5.5871813678603	5.23882678482776	7.10463861682815	7.17821209079968	7.53650828752724	5.2759154386783	2.96523405526467	7.21042190831553	5.69541591713475	3.56747580126231	4.19314121746512	3.71723675425599	6.12751243365745	5.97355586333839	6.98500289412017	6.43965685487293	3.54973033182678	4.33635848784201	5.02427945062828	4.70825470126568	5.73044514710791	5.72252001032246	3.63691145103252	4.49715277910331	3.59640905251593	6.69953135962801	5.91151406439696	5.12773673485217	3.816316885637	4.18824727364435	6.5299254413214	7.87919591740926	6.72921928121197	2.46848815149032	5.32283145407503	3.04143741804054	7.20645492591843	4.96627693832555	4.14495133056112	4.81618868946981	5.65382579373448	5.53770685600997	7.16419032540712	7.57658349958735	6.46272314486946	3.45721784657686	7.4533264410152	7.03198748361172	6.09874203906158	3.93299936483173	7.36110055925108	6.68325562110447	4.64066217402699	4.59010257320544	7.46104513849211
"PPP1R15A"	7.27497625704831	7.22581256720279	7.6174391142043	7.0664191463481	7.46083112271864	7.87217259125749	6.85312244139429	7.30153778174053	7.21946958501034	7.60689705401844	7.60735266414209	7.24282339750684	7.9059767597302	7.35121118450487	7.46982551134787	8.18037719874802	8.30998348405944	7.74419057722067	6.55136576069437	7.28534457426492	7.04708548893223	7.42990735880283	7.11144254761924	7.9437326435229	9.36787956357395	7.11029686109508	7.43354746771674	7.29957009903071	7.42531578291124	7.86102286683481	7.96445626311466	7.96151284337927	7.93426319312815	8.6292608298927	7.61273492062793	8.51016077469902	7.79281088076774	7.34591083988024	7.50134480461466	7.24508008717583	8.8468352303966	7.3131539540028	8.63980432665314	7.78935097787739	6.99163552478366	7.61947924067994	8.04386779130192	8.78119786983622	7.52700464383025	7.69371418807773	7.9646723572278	6.83589172025481	7.53224270898439	8.69070634296927	7.31579791374645	7.24478379617953	6.75442471198388	7.27023939582981	7.62947258762837	8.58094705990795	7.47924403123307	7.80799527680813	8.85470526344643	7.29313666514779
"PFN2"	7.74049067228426	11.0326417659536	11.2650154126631	9.43103068845218	8.78452751124103	8.6368421565438	9.76551141084239	10.9614995629041	8.44366351518498	9.06634476005372	9.39702855371996	8.39496863239125	9.12625667715261	9.85779483248762	10.0775111341621	9.43646383389102	9.92126504081193	7.08043206535261	9.02300669089203	7.91492285796416	9.30273489153444	9.09493545832339	8.51955643907071	9.58370844925153	8.66559565933184	7.67964890907414	9.14649071517385	9.71815270039888	7.49752397097475	8.16052158862912	10.2651906537403	7.84282098143283	7.72200385586898	7.20818491081413	7.04172861149797	8.54735996753304	9.11204139304901	9.22219621121606	6.93840065463698	9.14326835988077	9.55418217443329	9.55332389668131	8.6313937183584	9.54039673122297	11.0377608392091	9.23678125060579	10.0516995470386	9.07100323588134	9.2061730611079	9.44076826544408	7.71803326478076	9.18131404209476	10.4818482484864	11.4294631043921	8.70228506689123	8.97532371765741	10.0507752156541	8.4181812406079	9.45210465150054	8.38102345080135	8.37916915535542	10.9155743170316	7.93327621167304	6.82326063388903
"B4GALT1"	6.17034414681907	5.50575151861337	6.44012853401693	6.79128257714553	5.58656895347551	6.67268648881205	6.75270734566067	7.15706944763481	5.98129872251821	6.2593554571539	6.90718897062356	6.68457718790349	6.7157449281188	6.25447610168254	6.87294991958041	6.89525997041945	6.57423046715504	7.07247638328283	5.80458037714521	6.85244934117547	6.45916430165383	6.62245000759165	7.01252782559441	6.56169372303557	7.15791702094886	6.49223558443663	6.95128495455933	7.03548972949319	6.79636044613134	6.73071462965757	6.26772921462538	7.25461301841127	7.36108071573996	7.1306094129102	6.81502431025494	7.24893918854714	6.63305816023769	6.97386175401342	6.66968476282594	7.28854280687318	8.30025780888491	6.6559438303251	6.48097415700508	6.93636581376708	6.5129053149693	6.74217107544736	6.67632751101891	6.92462180583677	6.56115777894645	7.17965586532208	6.53367932762127	6.33512855185019	6.90835660415252	7.49298347265689	6.80294485104046	6.57158668074195	5.96275273905486	7.21883835728304	6.73597386071302	6.71281759467477	6.60147802717947	6.79781772922407	6.93950779606476	6.53695065315605
"C16orf5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DMD"	9.025720424791	8.1580434557886	10.0465424293795	7.02197296623022	6.84487579822043	6.6151993839036	8.88874552208359	8.27787329739017	7.99294371422028	9.8325305708463	9.15047324987743	10.1145396296799	10.3726183243161	6.58797078698097	9.15701105965375	7.15846548812009	7.85313168214198	6.42941206679204	7.03724793807237	6.5769363812981	7.28332972256486	7.73296077821999	7.14191779866433	8.89874800810087	6.58806775298385	7.73991492857212	7.18621872017661	8.41158144513812	5.44840101606044	9.06027026437586	10.0320481035508	6.67830139858405	9.11177696624388	7.03288495006546	5.98196585987503	6.48054959955199	9.37482863425891	8.47651608269861	7.25516424311937	9.8716233096076	9.29309106628856	9.86896909027527	7.65912990241259	8.71321825806452	8.34164652331248	9.85785287328219	8.94740502998551	5.43816470895942	7.91173381956196	7.68069178355441	9.08579544636673	7.86559451337	9.02243923931893	9.47090369334068	5.4888838893174	9.89170119994914	8.08275841592643	8.82297283173994	9.69823772518343	9.53438729687312	8.9895269216444	7.99109921995072	7.15221579130092	7.82422539477439
"PRR18"	2.11902197393589	3.09913047716579	2.42582584853937	5.76913758939899	4.02180280828142	2.52279011816721	1.81160750194821	2.06846436300279	1.52835803292458	2.47425709506725	2.44455033702389	2.55439468717864	2.2960881748349	2.25987927050408	4.80219462827031	1.39602978463656	1.99813740427123	1.59869501060202	1.58297052461639	5.3224605429425	2.04331068865984	4.90137752854863	1.76923728689986	1.87094066943762	2.51370739166382	5.50663811784995	1.84221560452941	4.81933238511872	4.25558251862078	6.34341800018982	5.21899592957131	4.92881798253251	6.25226230358842	3.58127178563276	3.6927267034332	2.38161580861418	1.90842014456835	2.60930540704073	6.20940838379904	7.10279662201054	3.95344509014784	5.04284580691341	3.64187880367735	3.35215461788934	2.49802267860888	1.99292104237857	1.85346890154306	2.58916794229307	2.13748887081689	3.35165565599849	2.46236828669458	3.47821761925446	2.48141614311978	7.40039882848505	1.89785951985217	3.44501260680245	2.33284917063257	2.74440546722006	3.94415545911572	1.88451168982801	2.30030708294998	2.39484827749441	3.21163067075175	4.72680504423432
"MYO7A"	6.1898725625815	4.60524546060851	5.73116957522691	6.52817742025525	5.38633072421783	5.82463907060025	6.52601098196933	5.40846747154248	2.99778818794439	8.16269895042386	7.00734552441836	5.24864826556473	5.30435660199734	7.01936300245915	6.88522848166473	7.83011314247757	8.60642402662779	6.8484275352026	6.44933103452792	8.08099117586559	6.91031509036148	8.28138966518097	7.04337443491797	9.09339158017639	6.59275710600706	6.52534677130421	6.60515037367366	8.434515801991	7.47840443876308	6.70063042355625	6.79369455037768	7.61399289649365	7.2555243133958	6.67315847505984	6.53862847062362	7.7108342814	8.16669299436628	8.71956282701865	7.88307490272702	7.17082927692808	8.36563753442022	6.12892436335805	8.96608941812548	8.90317181698608	10.0345992131042	6.86952204425575	7.14469908218273	6.19090529530362	5.38444996262069	8.32786780569115	7.09769206839207	6.23375290979813	4.84665879632296	8.24097310786582	5.14415823367872	6.44560159303242	8.63855246689717	5.99220660972399	7.72570449107765	7.04803128952944	8.76788156449395	7.23017827516277	6.4468089707952	6.2068261911265
"ARMCX2"	10.9560834641083	10.3039591873487	9.67850077659622	12.9224566896788	8.04636877817771	8.06887033829636	7.42826442662482	7.75330390995346	9.12985161883011	8.04696989013646	8.09734134150615	6.2236851267188	9.92932828029823	7.97821176513672	10.1922870443531	10.2394973485036	10.5720609594539	10.7004758838613	8.61417379284087	8.75926599588867	10.221635424101	10.2108354049904	10.5718813006008	9.23467031937352	9.57428470099053	8.98880972568273	8.91650542729433	8.87942430710351	7.58682451092717	8.63551955003586	9.98423746431331	8.7927355944763	8.44039768494231	8.95398969904647	7.86605274962296	7.61329432652015	12.2636569641134	9.11898139955796	8.10118360702503	5.87468219362455	7.78789925502915	12.9252356086067	8.86805575683501	9.52249567966878	13.1283600903695	9.02961816061609	9.8065467119697	9.60134406285985	9.6206649804711	6.68446151698218	8.16344800630631	10.1804549132263	7.41327695286425	11.3798708737899	10.8332051074453	9.99022614506903	10.2335656570505	9.85954026690358	9.91166893377844	11.6695934351363	9.43695800973086	10.5509518979704	8.68987133511736	9.74259691357735
"SLC16A4"	7.42956238879099	6.34936261834672	13.5298342756852	8.41047528409193	8.34374600488962	11.1424157018206	12.7636227223723	6.25095576812819	7.42635018178688	8.02487734333253	7.1895591096289	6.09989644077722	7.00225838820636	8.13488292745953	7.83824357220244	7.98618075823863	8.30873652333054	7.1881674225199	7.80119339347672	7.05595621201513	8.04164422945427	8.23814916238532	7.30264199108657	7.79389309127251	7.16101563894904	7.58440790420661	7.70311514001717	7.91032907800354	6.86774163491284	9.56767847632474	8.75280268406068	7.00961629227686	7.17133835521375	7.14476637313432	6.9122643399131	6.53607578487059	7.59791939935093	7.4978549898424	6.11547972170875	6.00743360112729	7.9730922559035	11.1900471199715	8.15827185332591	7.86396310886112	9.74638867505125	7.72950108575457	9.08016967740857	7.80842637016064	7.58922281440262	7.77158273633779	6.81425861690959	10.3213660939123	10.2533196840848	9.3435876813181	7.47204638793482	8.46430562966283	8.40656174235962	11.4666725614974	8.40188248782598	10.4563147063808	6.34391895169514	7.73068946972639	5.57458358179956	7.90463473783009
"TREML2"	5.9927304486903	3.09655596097564	4.48748353739076	3.20377589124318	4.02382554614771	4.3689994950275	6.51983084974282	6.08238636861166	7.28809941402258	7.16233701607841	7.8181976948876	8.21084268560125	4.52436900235956	3.63493451649151	7.30492579924983	6.60982641805296	5.94625652399176	7.00155457075928	6.78936787905682	5.24960769327616	4.07067495082761	7.90448061477795	7.58448550378982	4.00941647098154	4.88669670682445	6.7257580149281	6.71662467703041	6.26321321403422	4.24769878501473	4.65621446678364	6.11320864916265	6.08981599327776	5.47443410369366	7.07737108359463	5.86155400133201	7.84862292851412	5.83988604656527	6.45230095629238	6.66744428151173	3.51376927569758	5.28292362697339	5.9379857365594	3.41319695741226	3.66852695834595	3.98799783539417	5.21031506295699	4.19256682330239	4.41076733060532	6.62592053976345	3.56562888971433	5.98255035288385	4.91799567175115	6.84524056050568	8.08236633547264	7.13177669252312	4.12359531636211	6.74728919703903	7.38686310029331	8.21736850129062	7.74688185395401	6.93788947056403	3.97882590914927	6.52737320926415	7.94434732461206
"RAB15"	7.61632201919873	6.91464762773515	6.71294030669533	7.41590001782943	10.8149842796692	7.06600102817975	7.20113695951304	11.1766450872757	7.06842599371718	6.58392289883799	6.3995094664834	6.6660201212924	7.63915458477712	10.0523396141506	6.93755542929967	8.15699739514163	7.51081511991572	6.81991807024865	6.88668346690893	7.638182625578	7.95329045112553	7.84765027942173	6.85897359071358	8.07141651248695	7.42668381000044	7.7716544107773	7.44965915525568	8.07945354853546	7.66648340731268	7.30848364061418	8.03019684205512	7.98996748855015	7.48239168231809	8.05252494595949	6.41402506009041	7.30637501516243	7.99414170489698	7.70246528544471	8.41110388604884	7.15162234658731	8.89025435903229	7.35655409387169	7.8548653883819	7.72600497991784	7.6159528393137	8.77082154432563	7.21555087556381	7.22752696311312	6.87718862851178	8.15671270604625	8.67153531551847	7.80996303885544	7.59486014300344	9.94160618537617	6.86399838517673	6.64346027238075	10.9742083218389	9.59946016859502	7.72453446289623	7.96366408103217	9.83521009089019	7.4356762807166	7.15854776694187	8.10730183061039
