"TCGA.05.4410.01A.21R.1858.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.50.5066.01A.01R.1628.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.63.A5MT.01A.21R.A26W.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.NJ.A4YG.01A.22R.A262.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.J2.8194.01A.11R.2241.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.55.8087.01A.11R.2241.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.95.8494.01A.11R.2326.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.34.5241.01A.01R.1443.07"	"TCGA.63.A5MM.01A.11R.A26W.07"	"TCGA.66.2734.01A.01R.0980.07"	"TCGA.66.2768.01A.01R.0851.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.85.8351.01A.11R.2296.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.50.5946.02A.11R.2090.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.77.8008.01A.21R.2187.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.86.6562.01A.11R.1755.07"	"TCGA.92.7340.01A.21R.2045.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"
"MRGPRX3"	0.167528825230247	0.222970001993672	2.74045508030555	0.166605081731673	0.840336587766892	0.158102839252406	0.772165869370772	0.133738937556122	0.0487254995339839	0.18344840664875	0.542801998512146	0.132016670800245	1.27441317560107	0.768915293670357	0.117033226969775	0.186964911935722	0.441299550497394	0.536204504315476	0.600386992634042	0.937269571394859	0.0744995567237641	0.278304996380039	0.141184635422908	0.202218272809223	0.307896320457929	0.158696894947097	2.01416494852585	0.315819236949078	0.18266512293096	0.20357829464531	0.174029590448975	0.265322359587542	0.144544673979164	0.114288971180658	0.283077589324944	0.134937125631189	0.149890128209272	0.430233327682703	0.394167950508192	0.159079797524354	0.224936266121128	0	0.478707369800524	1.61507558191452	0.224712590101185	0.0797572691898394	1.36249942892321	0.228381776989969	0.120668376017059	0.190795479836432	0.249692572487483	0.272569048740096	0.22785040139901	0.178932777333998	0.222950852781365	0.444811410851678	0.184014968158322	0.193045084526906	0.13303623154594	0.206441180324721	0.0789117245116292	0.129206761575762	0.128319910984245	0.0986363237886389	0.327240638301731	0.119186304652188	0.200459760816096	0.643353005827668	0.259260910267582	0.216868732942768	0.151775978785981	0.186664972374633	0.378961850768622	1.29173029076253	2.40869939634353	1.76989675096881	1.82070730252612	0.453036390110659	0.517034276811468	0.218746471700186	0.192489163819087	0.63212663142395	1.36205592396781	0.102075764675787	0.100186816012067	3.21994983268609	0.436436615028305	0.289240036011311	1.29606366047414	0.364967032271352
"INHBA"	2.87689850968813	4.42637452290142	4.66216018459413	3.23325397197053	2.20317538599124	4.88997794155637	4.77670097922197	4.78163794243239	5.45653616878045	3.63635431855791	4.73264921256633	2.92448580558338	6.86167023725919	4.70157799821402	5.69882433080001	4.97260970415069	2.41548301721327	4.15755643826596	4.73520671284259	5.39403678465191	3.71310848657951	3.03553587906983	5.09188891364237	3.65916113367559	2.88170448475349	4.29924069161869	5.22738984499444	3.26612787032308	4.40288968844946	4.8428419831242	1.94294646998512	4.24537070550413	4.12256669208991	2.38487534927775	5.04548700197676	4.4128756949534	5.83264862264288	4.57907550945606	4.00688674956381	3.30608163362163	4.54203470476675	3.15135794733176	3.76865579058843	3.50545520897044	4.47754969683456	4.76187629553145	3.68680718354264	2.86819388777557	2.89554728389677	4.81646052219608	3.81342976972278	3.88810758807353	3.49161912206317	5.76378080165939	4.63056185351243	3.59802963310197	4.18500152676371	3.84444084151104	2.98781643723557	3.85510448086824	3.05762757086759	3.98801949477269	4.0374234382674	4.2089834936443	4.20377832371639	2.64545004266322	2.05411341748642	3.33949022707917	2.56925109162324	3.2327064257679	2.74030845171107	4.23180979168191	3.88642787211805	4.31532562570741	4.34343628251005	4.32058554598876	4.77084733922843	2.5178733960548	5.61057016128424	5.2501969348596	4.6290382521037	5.55583451544623	4.593267076831	5.27693299480027	5.5451358593564	6.89479092554484	5.31794303162425	4.98272008405248	5.22891394284108	5.26821269284953
"LUM"	8.96715476823927	10.408224815019	10.2647543440149	10.1360853890124	8.20914474758791	10.8947595798811	11.5682978155535	10.9249123231023	11.2065414012292	9.48599763963456	9.94208176837371	9.1857963029288	10.69378777052	9.75625044333286	9.85410910745828	9.82696424109495	7.77583123694282	10.2008724573102	9.85577831513435	11.0744425123525	10.1292338141166	9.04486575430245	10.0692926924652	10.5061783594215	8.76954018715053	10.3052542770662	11.2739558476988	9.21797873953045	9.98597580767962	10.1207643377956	9.69632378479495	9.17492690579073	10.114543469029	9.97982330202111	9.03751612549838	8.83459127901117	11.1268255300202	10.1945274576015	9.07482297165404	8.76049879702389	9.48619177330504	10.1253594101306	8.70425286938928	8.51210607913252	9.50997129809071	9.55233071748966	8.45501148072601	9.09033506374178	8.64438899065049	9.02039139569252	9.1560908910872	9.01933052717751	8.01269696455883	9.53338078673505	10.4647350039532	8.10408358390696	9.19234943329713	8.89056347661168	10.7440505465275	9.47344797061103	10.5957960869392	9.8582699656	8.67846883105527	8.91346568782587	9.859663075213	9.05758848148627	9.64456235398783	9.07368870893871	9.4165603626437	9.76175013020434	7.61647968347943	10.9444063494631	11.0062976895537	9.02179979465962	9.23187619200835	8.20645990789569	10.636649009302	7.6012039565312	12.1552615724095	11.0893114998404	10.13423235509	10.8136164292984	11.4096408891855	10.5772280881037	11.0749945030758	13.2566174111531	10.3565712184728	10.2052784561674	10.7743186918637	10.7879833842964
"METTL11B"	0	0.0441226762404219	0.82837060544075	0	1.13201379912648	0.0246689597281583	2.40528367792473	0.806867268607409	0.155215558804066	0	0	0.307670959229084	0.46525262905634	1.22278903728353	0	0	0.18828180542387	0.343351156121451	0.401442475798139	0.615078955086295	0	0.270017063481335	0.171262265169952	0.151529919981072	0	0	0.126101702668878	0	0.265466422647078	0	0.188257688433376	0.0639441010590803	0.218254582937547	0	0	0	1.04449755000253	0	0	0.0699870054439427	0.096358601846735	0.221750682778094	0.117929034326747	0.294629003925896	0.450464356155528	0.0978570152879561	0.978466942821731	0.283167806260337	0.0463334201561877	0	0	0	0	0	0.0361039414016678	0	0	0	0.0390379096652057	0	0	0	0	0	0.270133501366764	0.221012678590008	0	0	0.0739337146557958	0.0884838701110045	0	1.75404650599165	0.328715603725363	0.32160397117808	0.192873881825838	0.294401109947885	0.466883578726049	0.32553363639425	1.64701250246403	0.4765153775063	0.764846378876681	0.687989270491158	1.31718413290146	1.68820995366409	1.36474330713124	1.51679022407284	1.9725891878615	0.185146050487369	0.443378341096863	1.15949659504254
"MMP13"	2.82977244824358	4.71867475675255	4.00152940391977	2.33456188152983	0.262120671667254	3.82792620798466	6.90294638373505	3.86552898919854	4.24899348665807	1.83786857420662	0.338617119796137	3.53196160214904	3.04450361310306	6.15395065694922	1.90522279694481	3.52751166391804	0.178569380627561	0.595818911467792	2.93504929317606	7.71356011376591	0.996569133970311	2.25705212641536	0.788016495891572	4.91513351346408	0.678094824545634	1.45101842883959	2.84676443522244	3.66327155828451	3.10290494486856	1.62169564108662	2.50903808257704	1.34068318168667	6.92320955769891	1.2687639631512	0.715556465326344	0.0292137563325305	6.17579407346526	0.59859834425436	0.594911152329038	0.335396251469613	4.47741356116945	3.18397303291513	2.38008343802562	4.32043595527601	5.52253998883797	3.44511867943214	0.561105603693574	4.36590482529433	0.202212634513205	0.349563072735274	0.256029121671865	0.331062954193563	0.063272606738294	0.0955569674590244	5.12375240665695	0.171176057200118	0.140185869240117	0.112133907089459	0.362984045412647	0.144524799905608	0.0598089668402407	0.150531590344382	0.0992782578848795	0.0705973204599877	4.40604192747446	5.75324563917952	0.315518801898114	6.36204946570253	1.29619112140562	4.6680100169349	4.94354604705439	5.94278984538636	3.83573754086318	1.99951040021443	6.9453391411794	6.74481082394572	6.89820303344903	1.36909069631216	9.29235117176384	3.54866134319829	4.30430544327174	7.37838720972382	8.79324476496215	7.11729982356413	5.27894684647062	7.99066446110248	6.41039128255242	5.34256518184097	6.77380942603323	6.03822486949444
"RUNX2"	3.13145217727367	2.83306496161304	3.39549882344765	2.62087456691121	2.00512027351705	4.80587363322979	3.36611784530031	3.274949879115	5.08390812993363	3.67728452306088	3.32253508652289	2.98832786807128	4.06299405982298	3.05018990793573	2.98919759639569	3.62395602245879	1.9339624251742	3.41860109718985	3.63116799848546	4.42915124807789	2.77766841449051	3.70037747686522	3.64289110366448	2.78788051368367	1.96553250270395	2.82718627593235	3.75310437763293	2.92864313551341	3.46409799545949	3.56058763590562	2.85265779958814	3.07528772186526	3.29958022002135	1.74107165465951	1.63033839307212	1.26069578147949	4.39811982288667	2.13355814558761	2.01640811176873	1.70081415938129	3.08883448500705	2.61813532583581	4.08331715437648	3.0171073606712	3.51608501802508	3.32950138230632	2.47095756273256	2.3084270289155	1.89026566040103	1.64563329146681	1.62754957150543	1.47181979820841	1.82119125809857	1.97137832118888	2.60773853992373	1.43064738293548	1.78292237840949	2.11291295297018	2.09261963041495	1.5982620379953	1.56265695437573	1.77090089921875	1.93827430586881	1.58306885390013	2.66755974351784	2.43217851103869	2.90053376786526	2.90056265060474	1.57106944902386	3.1926399608294	2.05937980904892	4.38093032225145	2.71422353002823	2.67150597037814	2.98891956029418	3.3764128062252	4.08972775176767	2.80342199480728	3.71206748179709	3.95318331322221	3.72421446091521	4.42594351132289	5.07901580739344	3.97431263752105	4.04455653746135	4.53616195192762	4.41256302889092	4.10981249357199	3.77502403761755	4.43081860552473
"PDPN"	3.34051482297233	5.52566334583417	7.28703079059496	4.67556405945671	5.29531606993656	5.76348910303594	6.39643678078592	5.59108402481488	5.99486830847558	5.26963231616925	4.41745314807546	3.90836796415981	7.00069303544678	5.97518848316023	4.33369009688132	5.2978373758796	4.01852157208228	5.92552562213119	5.85725593239979	6.83026238307194	5.00610104797769	4.86837086872044	4.46403348955109	4.4580562686608	3.04085367466272	4.98517931944893	5.96171342441538	4.24143576926606	4.83632628400989	5.57579443567943	3.57009149744555	4.59861027712331	5.37065276802164	5.39922418510416	5.43183882580359	4.40614670961157	5.92819949226666	5.27794679019458	4.83596144267546	3.5185801587272	5.10004502905071	5.00838830840752	4.66631024914413	4.35751756305208	5.58841429470928	5.8118344546571	2.65592550345606	3.24292229625902	5.30109681525174	5.3210252172928	5.73535784429475	6.01060074922521	5.93211538630417	5.12204558004534	3.87722669445941	5.96093537139604	5.71848186335595	5.71944913994656	5.33308938316658	5.16221492485715	5.28324980630295	6.01665137309084	4.85199738680385	5.29648141849493	3.96201567026229	3.5777607031918	5.65151293679537	4.24420927129179	2.99243419845476	3.01837554855938	2.28085492394229	5.02706287304277	6.45594257264129	4.77426643951396	5.15630857773503	7.27379472872471	6.61524837685442	3.87261831267262	6.62242562531163	5.38028735207205	5.10313637559134	6.88431395911611	6.47455998437565	6.13057489109189	5.75899175747237	8.72905731322214	6.3897686238573	5.285725408222	6.18720024373845	5.02476509635672
"GPR1"	0.644037876676046	1.16128139783792	1.31298536487926	0.524041155861194	0.293175536329707	0.964337660214914	1.62524244010531	1.33648873234451	1.59019451762825	0.343583734471812	0.247899298071126	0.907527061303248	1.72966046482065	0.713296217208042	0.759189627780836	1.27922780765624	1.00810954252359	1.02693448879652	1.20331565492542	1.60282749311302	0.454224344819219	0.32990798616884	0.453243847709658	1.03717547239135	0.596258317693743	1.01396311782958	1.13736419435026	0.816215814643137	1.18860227357926	0.902341914213691	0.507268813261948	0.369375634605019	1.61731267564827	0.99305933227365	0.261329552152743	0.275903797443712	2.56056929404943	0.535047210250488	0.332356535321857	0.310424516528506	0.368827152425877	0.81604069558831	0.719025447955086	0.284117235165563	1.20592231294803	0.949335358218083	1.52429882924273	0.799178612125037	0.260205619360206	0.293311501058801	0.312928170211505	0.554985516442389	0.343592994870222	1.44018447952176	0.56829048727956	0.231598983070845	0.542771798789171	0.625917876185144	1.22705778526273	0.509401740165262	0.229916636961817	0.514229016512559	0.472188503249715	0.629512379308526	0.216628113261552	0.196266533069436	0.280250702875407	0.565365306370738	0.633982581376515	0.3403885568376	0.1844956267558	2.62471841762425	1.01790883428673	0.449284518434564	0.408398103807973	1.69087721350719	2.1302644800135	0.775536693329469	1.82750912272962	1.02942190724498	1.34526700174581	1.33717872045793	1.58677921949418	1.99575370956051	1.71550551227533	2.6070626570147	2.06739122339029	0.943899610058961	1.71515261027251	1.59720588667158
"TNFAIP6"	1.31193700800444	4.24110070446437	5.00318365105771	2.11178666071907	2.36232763215372	5.09944508331848	5.11538878207476	4.02615562210317	4.33391895132065	3.419907942919	2.98358732085156	2.5636788756157	5.13067743313135	4.53945772718299	4.4087806058175	2.81691841408087	1.83384371947515	4.15188853860862	5.46242738121659	5.79235520820082	3.46162082871831	2.3749982236619	3.74721375194561	2.91356637436195	2.01916262135767	3.34117180156479	5.6566990181636	2.65315278276752	3.22443122017222	3.97289229124063	1.66009958978318	3.29033591849224	3.61241127398983	2.82336344674147	2.03207767022625	1.25633760258714	3.47553355882737	3.54869199355126	2.31994176962703	2.10768333949195	3.53940310003116	4.10425165591335	2.93685114931859	3.55496115991998	5.21809831417472	3.67373118324483	3.56897776744772	2.49407593145712	1.5563892303475	2.42244863203192	2.85567782665456	1.48989891437869	1.20530043780895	3.76192910346725	2.82029490304639	2.94656079862859	1.24856791080687	2.40777995266566	3.58853257758751	2.32107894630536	3.00326350767201	2.65834399421413	1.43580583066838	1.80144637251703	3.66875146705218	2.42571879738968	1.06208164694402	3.29080443635067	1.28865343644079	1.96556854747123	1.64187637532044	3.52693041667995	5.22982112198715	4.05591279100426	4.62497616453168	3.45031616183939	4.83710231780592	2.95706488465898	5.72632251412009	4.55759362606018	3.84225918939561	5.71265303172202	4.24860890387639	3.80469879681424	5.00575740225598	6.23635615007871	4.72854235913576	3.82994424559734	5.28826669980375	3.36342991805354
"MSC"	2.37302708111661	3.64565088414242	5.90041356722344	3.730221931007	4.97005876984471	3.33081899549341	3.75086462163666	3.80049608078053	4.09853611351226	3.10673857725115	3.60683376488282	3.62508720906209	3.75024213137925	3.82561814279743	3.24183099459591	3.18949258742718	3.3114222872307	4.05409859006062	4.98359430119695	4.15703519125969	3.03255756028813	3.62345791087683	3.45513431065909	3.29706569521181	2.04619267130803	3.96560277353842	4.27351108685572	2.58359763702903	3.02434703815396	4.36005565943436	2.50206643468813	2.93321414357023	3.23762325636216	2.75667198769559	2.01015200768024	1.3970202579084	3.832933871212	4.01365430604924	1.09712016421766	2.63884896072719	3.08753446061338	4.04871130079962	6.87799849061241	4.2297011222726	3.13941074070679	3.22287521646441	2.62965178009829	2.40305820656939	1.75268132613487	1.83663329798863	2.48991347910026	1.60762799578671	0.720315669101473	2.29593984643334	2.11445720649336	2.64556562122855	2.49805694846681	1.54541666455521	2.50340126689456	2.21035474740348	2.18129248040978	2.28012339681859	0.957338758783102	1.85043432370661	2.49759383006593	2.70082272337931	3.43285017242953	3.22403680141506	1.89449010762064	2.40362491344366	1.30642983604987	3.50573161595557	3.31252247216998	3.1904368118891	2.33948878517564	3.42699925177349	3.59483326148785	2.20034097594367	4.34829772655449	3.74762842615631	3.61837823400561	5.2378134467008	3.09603608438791	3.41903211403738	4.12810749411367	6.34277360279845	3.69144159863012	3.60805821636556	3.86885847933947	3.23821587944634
"AXL"	4.02438093361032	4.89331073608806	5.48793060170506	4.00299574797135	3.72128502513132	4.16724958711342	5.27226237458271	5.22425374598736	5.09931033483179	4.30451925321019	4.0135818554796	4.18947815864127	5.04822126708987	4.07689529238782	4.46843938166438	5.64007442215677	3.06493950978554	3.90940044725468	4.7842280348324	5.10247955544159	3.40013254777685	5.01701294825511	3.65270503672405	4.93555563972817	3.37899012322489	4.66148304790151	4.49885575996194	3.72376240760039	5.04066520436874	3.7223307338909	4.23344799119299	4.03488618898901	4.69948850750166	5.2927626908544	5.73718507567943	5.08835497511585	5.39887511707303	5.88001197578984	5.19445384517722	4.35512357460214	4.82624069659677	4.59335110154802	5.81642952950301	3.90950172980217	3.78788156114659	5.95378474576503	3.69674950061184	3.7351367927797	4.49401367302285	4.46714047214532	5.67031897282827	5.01698668458117	4.61052997478817	4.65212280195593	5.17838687351124	4.594220445555	5.22795604644617	5.25478948194082	5.07601791817475	5.05999525026224	4.7835712394364	5.29531574876905	4.92253237692578	5.02370448915187	3.72894057483364	4.53090971687598	4.59714839798982	4.52376687471991	3.77564130816714	4.10168206556302	3.23613040450041	4.63385099228499	3.91929907186509	5.22044540657926	4.03872302008432	4.45489384687136	4.70781987264269	3.12772178825817	5.17568915279075	4.88928889552527	4.46041608036031	4.56322265694584	5.10001602152199	5.46082208786908	5.29773423797748	5.52848577184484	4.86964279138187	4.68961917631064	4.61240127331234	5.11898919134318
"ACVR1"	5.73873294537126	5.4015417904107	4.82262226923186	4.67435511668237	3.90920108812948	5.07139607785831	5.38856523714548	4.69888547666076	5.04455014815565	4.80116071274095	4.36056919051898	4.05455071062844	5.87711374703187	4.69076036909803	5.62791782661666	5.64838425468064	5.2452893456861	5.00146004051382	4.63660208912133	5.87400963057063	4.09846174107565	5.61532799580133	4.8580526070824	4.94967556560145	4.95160379759257	4.57783612581289	4.85778996488744	5.15295080352473	5.02521986435165	4.70324940684588	4.80661745884281	5.85921282835625	4.48505210227949	4.75011427012781	4.77141943859397	4.09488981598765	5.53598195679673	4.29025500713301	4.42453831362936	4.29405031914133	4.64995906547398	3.6983249051389	4.99186483652793	4.36101192820214	4.08352853607322	4.75338749563476	4.39362578938609	4.28051306042826	4.29556419239473	4.59858155880611	4.65005133693557	4.49882956839234	4.49255667335041	4.49344730931021	5.52909023271403	4.25811704483759	4.79510998655301	4.43714151282946	5.09633610019702	4.62960109481526	4.16638789888465	4.75494511267792	4.48367848687271	4.49203716436944	5.05192634456457	5.52595635547144	5.06265893566865	4.79150753378228	5.10721970437941	5.18485348547412	4.48504869262227	5.17403521150092	4.79551224299337	4.36931286024583	5.21956664650479	4.80706711378484	5.44450869880267	5.38844244352757	5.43131479171239	4.69532271550437	5.84784702213474	5.07943257214996	5.0450032736598	5.46908837644849	5.90236478192413	5.4748788963469	4.69967547026738	5.10580437757947	5.34551466053769	5.55937039633504
"NKAIN3"	0	1.48038936398037	0	0	0.62428917249791	0.226641552160455	0	0	1.59211119956994	2.34231155749553	0.4536138053265	0.268906545920979	0.144674922959259	0.0292603823268085	0.886757472894974	1.23184996474438	0.472043521495971	0	0	0.215049356304408	0	0.0433208409819361	0.373895640947228	0.784322655050932	0.631367444106741	0	0.0193983258898781	0.0250042302332378	0	0	0	0.0705709935212916	0	0.020027913610305	0	0	0.221216043461027	0.014926703819095	0	0.41105523946851	0	0.297444842466466	0	0.0376043252138799	0.295596891499684	0.793129862334424	0	0.170150415236491	0	0.0179088990582384	0	0.0247593904533216	0	0	0.545957117280051	0	0	0	0	0	0	0	0	0	0.286290799669409	0	0	0	0	0.0525533344532472	0.419759652353351	2.23277987691724	0	0	0	0.106220175539717	0.700724378660586	0	0	0	2.34712875588158	0.269821461092145	0.151032825337294	0.05660026323089	0	0.0279663143870615	0.171123921955738	0	0	0.0453072492744719
"GPR85"	0.667466660940592	1.63276651060694	0.933924192458934	1.83590764712052	1.37311289549758	3.43655959610734	1.82236251633277	2.16229038043549	1.6494658349593	1.40760742877704	0.528336042757451	0.950455427960018	2.26432257049264	1.01775345642857	1.12861129737548	1.78570195102069	0.803872186002549	1.66887831575634	1.18396374893521	1.46729846639918	0.716993083434375	1.24649598322124	2.21006232862377	1.57379336903547	1.2072608116452	1.55704590961864	1.57411114878059	0.766079055966244	1.12411529613023	2.0116586399211	2.93539278007725	1.58154904120849	2.19537131754046	1.70810281501683	2.16781291646343	1.22425749204383	1.84564280121072	1.57519408899809	1.53828420157371	1.86411249523996	2.30720822592036	1.32810335487684	2.09424996368229	2.35716786534159	0.842093354229931	1.36527080005765	2.2055482075498	1.77480817912959	1.61894573326185	2.10764692665467	1.43812246063405	1.84798963293742	1.55949027120254	2.1865647607683	0.750552800753276	2.34761457178903	1.85968485869347	2.03181317941816	2.54546082929196	2.15249640918049	1.58393237796405	1.3280746396367	1.7148882955094	1.65571387271996	1.34374977671996	1.82879137192985	1.58554496727781	1.14202788223472	1.51508857908922	1.64966073158043	0.716787576417665	1.4938313163084	1.80183384077378	0.793024841807	1.48941479897499	1.083550670805	1.04146212204172	0.887515776951031	2.1553444452006	1.08499054958092	1.85327162187579	1.82089201635557	1.16006970367369	1.54963938068112	1.989721681292	2.10700093046803	0.958758774256477	2.440250672058	3.64133141246205	2.06660536963719
