"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B09_830678"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C03_830686"	"MS2010072805"	"MS2010072902"	"MS2010072925"	"MS2010072930"	"MS2010072004"	"MS2010072828"	"MS2010072835"	"MS2010072912"	"MS2010072937"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C09_830750"	"MS2010072024"	"MS2010072037"	"MS2010072040"	"MS2010072834"	"MS2010072932"
"EYA2"	2.95433024246882	9.06426418928432	4.50173784505264	7.95196738245735	3.40692510478894	8.48887098476828	8.40354909214943	9.15124377624279	7.46311954590674	2.61749040505741	3.40819515836813	7.9454162449895	1.58408243828634	8.5722843490003	3.57663493078792	5.27297378634218	7.12598998683965
"ST8SIA5"	3.21832381638883	6.29341777628999	4.96842932165409	6.04984272034878	3.07535076603147	7.79484001309283	6.42874391558586	4.44813890056651	4.65637250153614	6.1989649814192	5.38681217016582	3.97040739317031	5.82347425463874	5.51612495450129	3.46824247988112	4.27723686603089	3.62692678988708
"TMEFF1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RIMS1"	3.71154166134219	2.61460032802552	2.84143302879578	3.18413496605467	5.46502615451273	8.86222270814923	6.81557569341466	2.84249519540351	3.33602714775283	3.00699577543848	6.00965821256091	3.11166276217038	2.12951026294263	2.42787896354098	1.81877097520856	2.48221510062576	2.67963708004472
"LOC653198"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PTCRA"	6.43905269832856	7.01719138548514	6.76759109548737	5.74806231381459	6.85307435955653	8.04279739368691	6.62349148458687	6.97941420086334	6.19029458705933	6.362481085766	6.31184156515489	6.41096535013393	7.07718150556419	6.9740700302902	6.82773708424453	6.04196604422942	5.10970107752104
"LOC100101938"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LOC727770"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SYS1.DBNDD2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IGJ"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DHRS7"	9.5436758623478	8.99193287320224	9.62473068106405	9.14654124979854	8.91301896670232	10.3749788543253	8.99263981879055	9.50314747267889	9.6626436372726	9.0998634671043	9.92762026703135	9.68041679646433	9.18180193282344	9.20721159828821	9.9687924353121	9.36425348851689	9.23885661184317
"FMR1NB"	2.57486852006832	2.10304288794535	4.38435784836097	4.91914826989256	5.90408647747973	9.55063837836902	5.08682032452351	2.67606087475601	4.36280580117427	4.44552354808334	4.18492653593021	5.36471732641385	5.1947657112997	6.20384304574241	5.43743252538428	5.14992012447635	2.30438194348949
"ZNF560"	2.7039671299981	6.29208633963422	2.20662654257602	1.54073133217867	6.30494347738763	10.066771463377	2.84799273389288	4.40633709488247	2.45487909529663	2.37947468466894	1.3803939005001	4.76187818836682	1.65002618796697	1.08334655426592	1.1448649390519	2.08027799399818	1.38141061678861
"PSMD6"	12.5126315330173	11.8155547275976	13.3324985598343	12.4220379643622	12.5351206199572	10.6976370251339	12.9175206051434	12.6909594541881	12.3694179401958	12.9625316475448	13.1926586872455	12.6228265687663	12.6466732911788	13.1113552271145	12.8127050310266	13.1983712153712	12.9461203475563
"ENSA"	9.15989527139381	9.31938699386286	10.2675248698159	9.58323473815719	9.7921838146751	9.748816091606	9.7901178257059	9.9790186566531	10.0854767068225	10.9373262005228	10.4104104870213	9.46015064275559	10.1625612401966	10.8939711694783	11.2237609044743	10.7422657883411	9.64248314185753
"C3orf37"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SLC39A9"	8.59778733232618	8.60711826853777	8.38665383981533	7.87409784042433	8.14309252167246	9.3982557908284	8.83491703014437	8.28588043682996	8.63901726934416	8.7672630860039	8.88100865455646	8.67948445620804	8.24966544155503	8.93265972938438	9.16548794190178	8.31158357930139	8.41439722600958
"CCT7"	12.004613399726	12.0788763218315	12.203088219464	12.0524886194754	12.2838395748845	8.94471976392595	12.3777325047676	12.2964085338591	11.8098693800311	12.8703653728294	12.716897700859	12.382478004858	12.5370074209976	12.6865842077	13.3903500275692	12.1787630342918	11.6607901593503
"PIN1"	8.0083516302142	8.74259602887749	9.86294263164373	9.73473710996388	9.42983906976549	9.07197366328729	9.72793839034832	9.49208556220741	9.27603337132889	10.7134833562371	10.4686505951923	8.90052364353924	9.19767498337101	9.2797917604036	10.0738108402371	9.19153418859614	9.61496645817749
"ZNF322A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
