"V1"	"CTSP.ACY5"
"FCHO2"	"FCHO2"	0.953327457160398
"FBLN5"	"FBLN5"	0.796385391762822
"IKZF2"	"IKZF2"	-0.330962811377753
"FCGRT"	"FCGRT"	1.74988623608845
"NPC2"	"NPC2"	0.970694401875159
"CRISPLD1"	"CRISPLD1"	1.806288049976
"SIRPB1"	"SIRPB1"	0.429557286613696
"UBD"	"UBD"	0.86028390432256
"VAMP5"	"VAMP5"	1.93705246958221
"LTBR"	"LTBR"	1.0895903345907
"N4BP1"	"N4BP1"	0.429192756522766
"CASP1"	"CASP1"	1.30879425912521
"XCL1"	"XCL1"	0.215595603802036
"TMSB10"	"TMSB10"	2.42949679732496
"RNF125"	"RNF125"	-1.10801599868066
"SLC13A3"	"SLC13A3"	0.829880076887118
"DAPK2"	"DAPK2"	0.495420432590599
"CCR5"	"CCR5"	1.07078289352414
"RPL13AP3"	"RPL13AP3"	-0.810350483634863
"NOXO1"	"NOXO1"	-0.264199208327336
"LY6K"	"LY6K"	0.828569195639545
"SLC40A1"	"SLC40A1"	-0.457905201459152
"LGALS9"	"LGALS9"	-0.163855038536013
"RNPEPL1"	"RNPEPL1"	-0.543389035874676
"CRY1"	"CRY1"	0.948336194244498
"FLJ32255"	"FLJ32255"	0.127089571914341
"C2orf18"	"C2orf18"	1.28225619916107
"LOC541471"	"LOC541471"	0.217599398878742
"NDUFB1"	"NDUFB1"	2.04980398244333
"MRPL54"	"MRPL54"	1.17952842358867
"CRAT"	"CRAT"	0.887880691868507
"RHEBL1"	"RHEBL1"	0.486211292553541
"APOBEC3F"	"APOBEC3F"	-0.0537344325210081
"PLEKHO2"	"PLEKHO2"	0.902502675707758
"GSTM5"	"GSTM5"	0.467467444428405
"LOC400759"	"LOC400759"	1.26814232452584
"HEBP1"	"HEBP1"	1.84507170999726
"CARD16"	"CARD16"	1.83478285625622
"LOC645744"	"LOC645744"	-0.231690929826115
"ASCL2"	"ASCL2"	0.353690521255606
"GALNT11"	"GALNT11"	1.68169689526377
"SEPT10"	"SEPT10"	1.96179546475112
"S100A3"	"S100A3"	2.17786705525068
