"V1"	"CTSP.ACY5"
"C19orf43"	"C19orf43"	-0.578206277284549
"GATA3"	"GATA3"	-0.589336015892168
"NUDT22"	"NUDT22"	1.25479962947859
"PMCH"	"PMCH"	-0.481125148227761
"TRAPPC3"	"TRAPPC3"	-1.5913952594926
"HTRA2"	"HTRA2"	0.730463638288239
"TOR2A"	"TOR2A"	0.522093585885201
"SLC1A2"	"SLC1A2"	1.87232118111703
"CDRT4"	"CDRT4"	-0.469607297660546
"SMCR7"	"SMCR7"	1.05195367619135
"WHAMML1"	"WHAMML1"	1.22500571798972
"LOC100130128"	"LOC100130128"	-0.557218009550465
"TUSC4"	"TUSC4"	0.423755441910468
"LOC100288522"	"LOC100288522"	0.221937314449416
"C12orf40"	"C12orf40"	-0.314396626646807
"CCDC157"	"CCDC157"	-1.40198649186
"SLC24A4"	"SLC24A4"	0.547757011131817
"ATHL1"	"ATHL1"	0.14759043866867
"CLEC1A"	"CLEC1A"	1.86650376677657
"LOC100127899"	"LOC100127899"	-0.121143318246138
"EN1"	"EN1"	0.410881320019897
"HAL"	"HAL"	-0.502822563814534
"SSPO"	"SSPO"	0.34200156622992
"RIC8A"	"RIC8A"	0.266274337524596
"C6orf122"	"C6orf122"	0.85746899382681
"SLC25A11"	"SLC25A11"	0.132498729427622
"CFHR1"	"CFHR1"	-0.333400464447552
"C20orf11"	"C20orf11"	1.12498247668595
"LOC100130325"	"LOC100130325"	-0.0225794989116029
"CIAO1"	"CIAO1"	-0.96671407465651
"CXorf40B"	"CXorf40B"	0.596513889640381
"ZCCHC12"	"ZCCHC12"	-0.613819913828974
"C5orf56"	"C5orf56"	-1.16647567533986
"ACTR1B"	"ACTR1B"	-0.277456948319989
"SNORA31"	"SNORA31"	-0.355201102249553
"PCGF1"	"PCGF1"	-0.0574215238591371
"LOC644173"	"LOC644173"	0.814176314765974
"LOC728769"	"LOC728769"	-0.268805931250264
"C17orf87"	"C17orf87"	0.483173736025625
"C14orf133"	"C14orf133"	0.421228141064613
"ZNF354C"	"ZNF354C"	-0.404881681212907
"LOC649873"	"LOC649873"	-0.905252740587244
"RIPPLY1"	"RIPPLY1"	-0.322386942581351
"LOC100287938"	"LOC100287938"	0.381988011515458
"FAM89B"	"FAM89B"	-1.64372632823906
"LY6G5C"	"LY6G5C"	-0.919075218075779
"LOC400456"	"LOC400456"	1.41836111366444
"LOC100130360"	"LOC100130360"	-0.711417402910933
"NRN1L"	"NRN1L"	-0.251890656003401
"TRIM13"	"TRIM13"	-0.14148701177058
"ANAPC5"	"ANAPC5"	1.01144232525968
"SNAPC5"	"SNAPC5"	1.41940748702825
"LOC613038"	"LOC613038"	-0.681489884971146
"PMF1"	"PMF1"	-0.376559837961982
"LOC100132111"	"LOC100132111"	-0.581900101913133
"C19orf62"	"C19orf62"	0.310895251482917
"SAA3P"	"SAA3P"	-0.328590689799606
"LOC115110"	"LOC115110"	-0.0262167826221608
"ARHGAP4"	"ARHGAP4"	-1.09672372177265
"DOK6"	"DOK6"	1.26995914709626
"SPIN2B"	"SPIN2B"	0.574832991855157
"LOC730268"	"LOC730268"	0.76084278525812
"GPR155"	"GPR155"	0.757053811608126
"LOC100288060"	"LOC100288060"	-0.342299497416205
"CHRNA3"	"CHRNA3"	-0.155928708828344
"C5orf40"	"C5orf40"	-0.501423444627111
"RNF114"	"RNF114"	0.412297208491288
"DIO3OS"	"DIO3OS"	-0.479001349315205
"TMEM203"	"TMEM203"	-0.0320503769938481
"LOC729839"	"LOC729839"	-0.271701914228882
"TBP"	"TBP"	-1.05928938368989
"AK1"	"AK1"	-0.459958765947495
"PFDN1"	"PFDN1"	0.418437500234852
"ZMYM1"	"ZMYM1"	-0.00419901397815541
"GLUD2"	"GLUD2"	-0.161865342344469
"ANGEL2"	"ANGEL2"	-0.165493964938804
"LOC100289233"	"LOC100289233"	-0.347115608668955
"FLJ45983"	"FLJ45983"	1.97101929622706
"PHF23"	"PHF23"	-0.278512025668041
"CHKB"	"CHKB"	0.540993120403626
"NRIP2"	"NRIP2"	-1.25215652119642
"LOC401433"	"LOC401433"	0.0743672736121286
"LOC100288560"	"LOC100288560"	-0.371763393330956
"FAM98C"	"FAM98C"	-0.0304025277244226
"MBOAT4"	"MBOAT4"	-0.673182971621897
"GPR17"	"GPR17"	-0.700415559646528
"OR10A4"	"OR10A4"	-0.0437688109532408
"NPDC1"	"NPDC1"	0.875515988160119
"SUOX"	"SUOX"	-0.198387421740443
"CASC1"	"CASC1"	-0.648649193935076
"COQ4"	"COQ4"	-1.52418335373988
"PLCH2"	"PLCH2"	0.395300830862246
"TMC8"	"TMC8"	-1.14942854216145
"GGCX"	"GGCX"	-0.801810508352302
"VMAC"	"VMAC"	0.820555232490746
"LOC100128542"	"LOC100128542"	-0.401059640583267
"GPR19"	"GPR19"	-0.582679912250001
"RNF34"	"RNF34"	0.406349859185717
"SLAMF1"	"SLAMF1"	-0.529935814600282
