"V1"	"CTSP.ACY5"
"SIGLECP3"	"SIGLECP3"	-0.687818246410059
"UPB1"	"UPB1"	0.212106251835391
"NTN5"	"NTN5"	-0.276705854479891
"TNFSF14"	"TNFSF14"	-0.175183346183744
"LOC651714"	"LOC651714"	-0.680184224495593
"LOC100130958"	"LOC100130958"	0.800887964943902
"ECHDC2"	"ECHDC2"	0.359206892399244
"GUCY2D"	"GUCY2D"	1.61358114299596
"HCG4"	"HCG4"	1.78905955207336
"LOC100286968"	"LOC100286968"	-0.819911741223845
"LOC342346"	"LOC342346"	-1.10511154935184
"SLCO2B1"	"SLCO2B1"	0.423680211531841
"LOC100129550"	"LOC100129550"	0.425639594417189
"IPCEF1"	"IPCEF1"	-0.511408978840243
"MRPL23"	"MRPL23"	-0.456968207214793
"LOC646396"	"LOC646396"	-0.87484241883274
"MATN4"	"MATN4"	0.0541802502964344
"PRIC285"	"PRIC285"	-0.925616548617058
"MGAT5B"	"MGAT5B"	-0.349928607474287
"ADAM11"	"ADAM11"	-0.0282026011113851
"IL4I1"	"IL4I1"	0.0894491551708497
"LOC100287000"	"LOC100287000"	0.159435355486117
"C19orf28"	"C19orf28"	-0.240865478694371
"RPS28"	"RPS28"	-0.263034606715964
"CD300LB"	"CD300LB"	1.85137898131894
"C9orf142"	"C9orf142"	0.105807127419523
"CPAMD8"	"CPAMD8"	0.26628231626265
"C1orf159"	"C1orf159"	-0.52076729416639
"TTC39A"	"TTC39A"	2.28880733707684
"SNX21"	"SNX21"	0.991959013181813
"STMN3"	"STMN3"	-0.601880776580936
"P2RY11"	"P2RY11"	-1.06650844681624
"OGG1"	"OGG1"	-0.679205871693226
"LOC100131225"	"LOC100131225"	0.0374933319919939
"FOXS1"	"FOXS1"	1.68899886332988
"ARHGAP10"	"ARHGAP10"	0.872405522609789
"PIWIL2"	"PIWIL2"	0.676981718417616
"LOC100128440"	"LOC100128440"	1.60486377148471
"CLEC18A"	"CLEC18A"	-0.00718925095947162
"CECR2"	"CECR2"	-0.124670228212541
"REEP6"	"REEP6"	-0.902219999258801
"LOC100132288"	"LOC100132288"	-0.653459389754629
"PALM"	"PALM"	0.229689709318811
"GGN"	"GGN"	0.572698981220286
"MAP6"	"MAP6"	1.14881155351166
"ARFRP1"	"ARFRP1"	1.10260115664479
"REEP2"	"REEP2"	0.46425070569009
"C16orf54"	"C16orf54"	-0.359928799489641
"KCNF1"	"KCNF1"	0.289979929093744
"ANKRD53"	"ANKRD53"	0.874193692190937
"TUBB2B"	"TUBB2B"	-0.270062264750251
"NPB"	"NPB"	-0.916985898144099
"C19orf24"	"C19orf24"	-0.378380991775837
"LOC100287751"	"LOC100287751"	0.285200866737547
"ASIP"	"ASIP"	0.392931725534469
"PCSK4"	"PCSK4"	0.0385145162919118
"TMEM160"	"TMEM160"	0.377444376557967
"CABP1"	"CABP1"	1.81189502999923
"NFATC2"	"NFATC2"	-0.586003526453652
"LOC100131831"	"LOC100131831"	0.0682118543152417
"GJA4"	"GJA4"	1.93946323515374
"LOC100289246"	"LOC100289246"	-0.759121022169982
"COL18A1"	"COL18A1"	0.708965050324296
"SNX32"	"SNX32"	0.0703743249286495
"NKD2"	"NKD2"	-0.262473124908615
"LDLRAP1"	"LDLRAP1"	-0.775330902165492
"PSTPIP1"	"PSTPIP1"	-0.261626712872257
"TMEM149"	"TMEM149"	-0.355662000052963
"MICALL2"	"MICALL2"	0.637605775556075
"C20orf112"	"C20orf112"	0.847492392147844
"SYTL3"	"SYTL3"	-0.598150373747314
"TLE6"	"TLE6"	1.10186390413843
"NSFL1C"	"NSFL1C"	-0.583101111349739
"ATOX1"	"ATOX1"	2.06579912743241
"HES4"	"HES4"	1.28586506129032
"LOC284889"	"LOC284889"	-0.401524687892904
"NCRNA00085"	"NCRNA00085"	0.504951893277193
"SLC25A28"	"SLC25A28"	-0.727796882767006
