"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.NJ.A4YI.01A.11R.A262.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.8496.01A.11R.2403.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.66.2734.01A.01R.0980.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.35.4122.01A.01R.1107.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.66.2800.01A.01R.1201.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.66.2786.01A.01R.0851.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.98.7454.01A.11R.2045.07"
"GRB2"	1.09021980272642	0.755477049747515	-0.216532658889323	-1.48727987976668	0.289285319085239	-0.615107698811529	1.05446937881867	0.894145517326766	0.675284242616436	0.887406185647334	0.767101181679024	1.08181317937321	1.07512596115227	0.71380187176402	-1.71313682061846	0.499000280815641	1.21232366511821	0.373480151632903	0.353117479753765	0.574296269766254	0.765234491582133	1.05707716195936	-0.130801130914887	0.952479701873795	0.903727448048046	0.823764145539643	0.949371983171386	0.522930801011783	0.642731983376425	0.987701886077315	0.81248865388065	1.13189500272814	1.1333812802525	0.670154936298437	0.662449806012015	-0.399981927336139	1.10014969975518	1.01545719364832	1.09646273593079	0.976325887333189	1.14318391037697	0.698033096061811	0.258560058874116	0.853749527964587	1.21784162312414	0.926883197764277	0.389930240040246	0.94059088447434	1.01420998310229	0.76564366018263	0.956515037685313	-0.0835678501229723	1.03848995909683	0.361299101520067	0.673068094422218	1.0485061666585	0.709284227003033	1.11448092219413	1.15846334452486	0.89016347393952	1.01504997479923	0.799965162869921	1.17033174736701	-0.982705262686625	1.02855916923279	0.517980678315777	0.276921830250375	1.10014431640015	0.65353641712124	1.00914299630849	0.550810901785861	1.1629836483937	-0.102350164724733	1.08159248643075	0.909272584969268	1.00692554670132	-0.736476417991326	-0.302656238461105	1.05142597886083	1.13146471322064	-1.57416412801212	0.287549671822151	-0.500325331802924	0.992523091881008
"CAPG"	1.34994108158716	1.28258468215145	-0.951951748619258	-0.132530965489929	1.54734826771645	1.22958992495679	0.876187334898394	-0.26763740131136	-0.310391839755013	-0.632071763386481	0.571737048229506	0.583000276126045	1.49069226596573	-0.13980798777592	1.05587046339796	1.31166713126778	0.858402535352315	1.43360845196498	1.41788717735144	1.10373187093894	0.0536121534815524	0.423622947472128	1.14704988114251	0.32371422293585	1.26144561254143	0.0475825140818972	0.203699187811642	0.571325936771997	-0.36487288432399	1.46891851679254	0.660460170730533	1.06910333805728	1.29701030022617	-0.385385944271848	1.65952379162979	-0.61215287851697	1.16775514650607	1.3971442912814	0.809621241304043	1.0908159545718	1.49901996595033	0.810738773271948	0.759499745842628	-0.0114159516103033	1.43645615829808	1.28744847906816	0.385159124855538	0.443193401483449	0.534769733595258	0.212345355655968	0.65355623075375	1.18816336387809	0.387440330295105	-0.368641248827561	-0.19652966415527	1.36845369043917	1.22270027277205	0.794193444208888	0.751189067621858	-0.000348689203849927	1.4028906927252	1.2712162574313	1.6205632367929	1.40346280821557	1.32828274475993	1.39014962437959	0.370394380242613	0.995232279398326	1.25794856466748	1.62944195686488	1.2256872642469	1.49625047914817	0.318707084329089	0.901039410369919	1.6199339801976	1.40802067113461	-0.262456144457728	1.18391515170134	1.15976388373727	-1.27369902304471	0.202137359251226	0.129419779825558	0.995379919770546	-0.629563194244055
"CD300A"	0.720740041000617	-0.640671552583401	-0.726345921683028	-0.0565037992101002	1.44461363152677	1.4850318490687	-0.852130857057397	0.952424683102997	1.43537902381041	1.58731121726677	0.584007531116584	-0.415552195182881	1.18198940332581	1.55149465846393	0.212382510047126	0.0513135085107771	0.392321392042696	-0.141465236167339	0.0525534143510791	1.46148386082627	0.741624625992329	-0.0037166254069494	0.0925902190020037	0.112745252322782	0.654078818985551	-0.608307475570641	-0.362748532392541	-0.317978794761939	-0.714673468214442	-0.301089831003919	0.690863678512423	1.44121951304202	2.09531726905898	-0.397591698946346	1.58816157480414	-0.362593156685512	0.112043572364269	-0.231873415091766	-0.503171152044072	1.85915633305081	1.98146687744962	1.21650064173144	0.981079242944685	-0.709084147602545	0.889143200320539	0.19810703467298	-0.0173295686850442	-0.443923097715325	-0.739055327445735	2.17626495548172	0.986495558651732	1.43549790139878	1.63692542096255	1.41134575166892	0.223736350026191	1.53250288859707	0.0941509907888506	1.01882600948167	1.3480859464843	1.77157933287698	-0.462424482584144	1.48830774763043	1.84450153509505	1.92903543892887	0.866735586646583	-0.0386700657468598	1.94888364352579	1.5877468085005	1.96603010058314	2.35812966044735	2.4028106168325	1.62444603107199	1.48349826825173	1.85699695789418	2.419854518197	1.5197873220036	0.566780454833223	0.180262551690456	1.8585892507472	1.93181096937847	1.33581754190297	1.60310579871266	1.74760850474719	1.4591949026597
"GPR34"	0.103074723121763	-0.0802620749948871	1.0416005296115	1.65039991400305	1.00894566973842	0.749696167312261	0.00157305460704374	1.42204770283309	0.602520834510742	1.65836030185033	-0.324121086319696	0.433088337322918	0.647071052516256	1.52933251304131	0.562650911433744	-0.408416278447936	0.0772801016920484	1.20947907988867	0.878577686201415	0.336233993376629	0.782850755952579	-0.265973095623419	-0.108377436635011	0.853910016262844	0.951331760052605	0.233078183068649	1.26900161409237	0.847571287388101	-0.137650279076913	0.319769243227356	1.11727570230169	1.55080319402217	1.56198088357059	1.74958702289355	-0.0814190737023711	-0.581742860490003	0.725408946635925	0.0948843959646869	0.173451028993798	0.213636952970578	-0.368123304529123	0.303377076803129	0.11391957181462	-0.000185446668504573	1.5043963674566	0.163168653280511	-0.218410790309509	0.406338623085936	0.263527926721669	0.870974106202796	1.06113515391275	0.352581530132071	1.22014238892547	0.270788261249794	1.07785358791973	0.719381721222532	0.23565065112848	0.118510766833535	0.796016348949042	0.172224756389323	-0.852578560645148	1.76813838534386	0.256092622641047	1.83688614478176	1.47280378878951	1.62227983448254	1.17160678142798	1.60358025561177	2.20128602749894	2.00268382342513	1.13773661771034	1.53041659269655	1.10375128271683	1.34127925763928	1.91556086931053	0.927259682006497	0.962456453750395	0.902315233781108	1.57024552355282	1.61369561463763	1.39677649856761	1.36050820152644	0.805320944986599	1.57501881347982
"HAVCR2"	0.476529177067224	1.52823586063023	-0.202777504880852	1.3094532850375	1.44934253398056	0.199416601899163	0.104238077255244	0.897746801760716	0.644971106336097	1.52827873955022	1.0805973263586	1.15518966586176	1.5106243415117	1.40246773880021	0.568431074110924	0.600097364447442	1.54843515740434	1.33375382133909	1.15439143935776	0.610657098810133	1.44745756562174	1.07153658338806	1.41069852903939	0.497063811156877	1.45958483508591	0.548955818107445	1.02603338178837	0.23747219790756	-0.24888250614951	1.44407097534693	1.38395976309286	1.93029211924318	1.81045369761893	1.36591252169751	0.725897570002354	-0.175568649072875	1.39720307428944	1.5658982892081	-0.374680207889785	1.53188970159038	0.343301923278758	0.631432838429581	1.17583340793213	0.703392157788445	1.75961113255238	0.860785372342452	0.628242317292887	-0.541389264319511	-0.211337968336081	0.187052670571904	1.57048489588329	0.939734401226536	1.53065121583947	0.975943393762044	0.569884395004985	1.96200387853146	1.07324786989173	1.41103956889564	1.54322743901267	1.42750365218392	1.44182833535139	1.45269106711687	1.47881304290512	1.76323251480941	1.64730707753463	1.00708299975128	1.26934431979171	1.44461284507774	1.64592662800448	1.84675977864338	1.3970904460251	1.69399755566475	0.86728373568246	1.35991286337849	1.62312379053555	1.4336712783171	1.35724362306794	0.966421928216054	1.46635795458859	1.60882173436629	0.763277157569215	1.37268177553993	1.52704784172315	1.58229888402279
"RNASE6"	-0.407777489844565	0.693069157652221	-0.0515526105400975	0.826240224093183	1.25497777307515	1.26198826291736	-0.969661989644563	-0.50182547810998	1.07537878989386	0.213526763721934	1.45871039665499	-0.309388092732926	1.32630542745964	0.835569649038624	0.121315295919298	0.393153767914935	1.28562501724908	0.747781362676962	1.26741554449618	0.628345908324618	0.301640940878389	0.784799675756913	-0.155812166847636	-0.923470737067247	1.42764250118161	-0.149846178049789	0.759502525652468	-0.352922463575103	-0.37766436594337	1.25038530151576	0.907493198680772	1.40798328091756	1.3723446083992	0.582037616862175	-0.11464795596128	-0.965156723506019	1.37119555482991	1.28865889764968	0.368699409152593	0.810997369717058	0.116122701083506	0.650230149072383	0.492144502295477	0.0155398183269437	1.35253364168241	0.826802240989728	0.64937287580765	0.779010024408449	0.280978651798614	0.302869796082057	1.44699783616923	0.591173254135215	0.435515928905849	0.0394011096726148	1.03261423032763	1.76511621893693	0.504579435753908	0.547088970255823	1.52236166537061	1.21940626608035	0.534875192495893	1.44016343147013	1.19382352293651	1.78475462192587	1.58531478640528	1.1132034638884	0.928540684950871	1.63511483156117	1.96485945310114	1.67351014860064	0.644865003528452	1.6511077539323	0.651715138997918	1.35641689751456	1.55075406793449	1.33068273816148	1.26955378422732	1.38757499077382	1.18051063381192	1.5068626593405	1.03586209769454	1.77957211769645	1.42859475404459	1.68874407693205
"FPR3"	0.135680996592031	0.868596160246077	-0.622972012441733	0.153249109976938	1.22641122147493	-0.0199603699355069	-0.218705733507634	0.54979632829218	0.554442639887799	1.5677685058562	-0.0462683872823856	1.31658110366201	1.80509110177792	1.06682977260768	-0.66657933096117	0.0203449541328237	1.51366795461814	0.89293367996799	-0.0152606863580728	1.08019574911187	-0.1922118431791	0.243996563719772	0.505631095753805	0.384432233386891	1.65455286034957	-0.355089911841029	1.28710464078381	1.31381906385282	-0.281673480935886	0.967195485852208	0.388365012583589	1.86391609936996	1.9115202812504	1.62805296831047	-0.10509811089454	-0.736592534762737	1.60056288073546	1.61966812480642	-0.315569634505848	1.64157553234391	0.222995188184162	0.106470253507916	0.0310837455035078	0.715495644814987	1.80917518587918	1.13673116378388	1.44927169079187	0.93801987626335	-0.537003413893536	0.1743616691055	1.56493780353022	0.930390771470085	0.537834659921495	1.62231744799841	1.33379832035409	1.94812502191116	1.50548575947687	1.48612332579813	1.84793773030278	0.872517309702773	1.15463577631099	1.62909293138501	1.74478205543208	1.47125238250376	1.87324480146233	1.51176466849371	0.474046684787351	1.45284995372137	1.64151010552655	1.95431152567742	1.12873283088385	1.77079029867074	1.35535136855829	1.5334077276739	1.63491965382518	1.36169771947086	0.828780399040533	1.40939678013457	1.0322795526277	1.68997112922871	-0.0546922229569043	1.72681276308785	1.40299754925776	1.85498339604483
"AIF1"	0.467368655451608	1.99166050085447	-0.965108619269049	1.90487108127596	1.65363908864839	2.0053760801451	0.743216686770462	1.85708542046435	1.60538180454299	1.86605516067585	0.281433022333043	1.57439053775781	1.84975726809337	1.81279362606391	0.912146102267809	0.310598021147238	1.84078643581663	1.78878336767158	1.67647290529311	1.13465067689561	1.64436948401035	1.83824171981286	-0.219918154630866	0.590721584140693	1.5653144799061	0.348201585641083	1.85132795078673	-0.363895724044793	0.82066887719762	1.90360148677092	1.98540602626552	1.80149588198671	1.81718094966722	-0.0376177464861349	1.04555969191768	-0.32024503402054	1.67785779132911	1.65310767945342	-0.674152067193131	1.60596340187569	0.926127744350574	0.785003159239946	0.604435829092374	-0.630136875212532	1.93108576640357	1.77800973356531	-0.263575735631589	-0.752989802017898	-0.988049714974814	0.25735235364861	1.4662529268232	0.0581572284826431	1.83953070554545	0.169769147650942	-0.273416697683269	1.7238898113595	0.830500023620415	0.674184560077033	0.958606272223604	1.73256057933199	0.322172455731634	1.62286099214551	0.26346137235872	1.94070957017691	1.88863418219608	1.56793921426523	0.586859594993771	1.81021384490914	1.94377425234361	2.19410403678199	1.90217318699403	1.73849039660141	0.490782110895916	0.450342031838796	1.840567522324	0.825903263533053	1.77521749116686	0.418831477418169	1.02990979242057	1.79715123143987	-0.33203549266892	1.78617027017612	1.44089292925762	1.61936549607408
"C3AR1"	0.248314512067235	1.38349844433371	0.889602436304827	1.01019303213548	1.62482910338593	0.34517432976708	-0.288504375320074	0.169858413113428	1.32288579973188	1.1731554325907	1.40870433048441	1.11938735750619	1.80135794183569	1.71735503732779	0.527384716920767	-0.460284815686539	1.85836056534714	1.30830493036977	1.47505636612944	0.535928808520811	1.5930969914192	0.709926399391642	1.40379376814305	0.372748061237633	1.36631000965243	1.07985052345359	0.739350669568302	0.368278627746776	0.258673345976604	-0.0771657807012353	1.35776769966244	1.84874691489044	1.82619141517063	1.09546258421091	0.315438264662603	-0.374041307176722	1.6541720837845	1.19481316143994	-0.337352923711753	1.47299669528737	0.260083522061128	0.536058154362231	1.46208724747403	0.287466173035161	1.89313034902204	0.62244223313084	0.345741010865823	0.119971539022574	-0.677634548361347	1.04536906567847	1.52300997983384	0.580792104035877	1.36119494331337	1.37777120915647	1.42153435735966	1.5748348067548	1.39167316467518	1.42715547899207	1.46297760761456	1.28043008151017	1.34825217414597	1.37584963272281	1.51836276941596	1.54878735340011	1.74091049705321	0.915320068312143	0.387282752987556	1.5573927016511	1.62645987380818	1.72691828646038	1.3875604696345	1.85788839498872	0.312138459143356	1.45203919592592	1.58876551645847	1.44225346465125	1.30246525095692	1.41283266366286	1.55141666685824	1.79488576025638	0.874672934503071	1.46030213428039	0.943614908673504	1.67415298887885
"MS4A6A"	0.463952755006716	0.568854780899744	-0.845755081106322	1.2032158804273	1.27862773016911	0.797680745346243	-1.59893142855079	0.509355147776467	1.24889018888027	1.62867710906194	0.495484824063677	0.303126168664666	1.40686790842505	1.47773175960582	1.13460911905529	-0.963645258673911	0.997141411200907	0.0890506685387701	-0.114377469610807	0.918323501225459	0.343325517848704	1.25312900906077	-0.0962199660420396	-0.815916211235864	1.38219720394748	-0.879849913216124	1.30719312305752	-0.566582146977122	-0.671880063616812	1.13495851746827	0.186292370423806	1.47091046677191	2.07020120014804	-1.07668019918427	0.50499657369678	-0.986500768736718	1.14592626060524	1.39445809987648	0.921127499723195	1.29464320489552	0.459728029082461	1.22511677664031	0.0992409960493064	-0.462546571443008	2.43427117320285	1.18354870451603	-1.06787206148802	0.189602365867876	-1.2764408546076	1.46236932136938	1.3089989575721	0.0334595641593176	1.64176159477024	1.20327019312099	1.34818263510977	2.12580991255075	0.605710635488369	1.07443432022559	1.36023227242569	1.43252962962753	0.230369404107641	2.0914006583516	0.870968671531193	1.30240640720437	1.2308926894423	1.53391580011322	1.48690743396362	0.982468656464924	1.85029065354412	1.79435889276843	1.60467104756244	1.98469160104425	1.24577067602826	-1.20786678882625	1.614572787696	0.746761848486829	1.53986114617756	0.972766331903172	1.06779203665712	2.10189785545797	0.874231000865506	1.91546137668865	1.81341745425477	1.95986891445891
"EVI2A"	0.00997217577154305	1.38903765016666	-0.0725338176556847	1.92063520492292	1.28959313232104	0.342170919352537	-0.601802237312805	1.11333846818373	1.69571408767638	0.441144010558397	-0.269936668996723	0.166396721161505	1.39729611660079	1.41316949421445	1.20936918930457	0.980532264481383	1.28985644566785	1.84105802919198	0.800805743241269	0.677120576995766	0.106771409485908	0.293517981466197	0.434369837746448	0.669403043412805	1.53135208603053	0.294053223986989	0.562895511897995	-0.241644835539175	-0.252822363951747	0.87070252654731	1.39680291024215	1.44853446178903	1.56383600342217	1.41934141591567	-0.354179062308293	-0.214883328229618	0.935493465926947	1.26846597904623	-0.381726350340356	0.497064597097374	-0.779557657485716	0.394007578516579	0.341758277467337	-0.16906897061894	1.43339543652194	-0.143789819930283	0.0751024529371041	1.4979921863847	-0.0612780474300055	1.26849543140094	1.41877418086644	0.971784497970007	0.776661664115471	-0.0310089122096527	0.530481144540933	1.59255674748334	1.3271946111785	0.611505085752406	1.34413489954154	1.67609965764332	0.713678927460256	1.32682462537131	1.07813470380154	1.78705650082728	1.39136303810012	1.43200549111608	1.34481563043395	1.41782917448924	1.73488068200392	1.98415535384559	1.31248327040191	1.34454185411563	1.62546437474656	0.794203573568384	1.8324675380674	1.30649393658025	0.313658632219502	1.02397090707429	0.430727480038895	1.71892008083756	-0.364280447558341	1.8155751673468	1.60311133137513	1.58219568332384
"CSF1R"	-0.0537528459916507	0.804389473894781	-0.807851872938201	-0.508387276256484	1.84978575360485	0.347758290018158	0.0840123422152321	1.57039534840497	0.553367479779602	1.6669496543729	1.37505031813198	0.165737779369627	1.6459484190301	1.31589591704495	-0.726382549097383	0.0985563590385835	1.40730494695528	-0.16486445873348	1.38616637733379	1.01764253727412	1.44883437400618	0.385301565319297	-0.66634971639022	0.313726127945806	1.05165168302836	0.187712307948892	0.880945428551093	0.255318360756565	0.94159459906297	1.47344271688418	1.06957627065241	1.76067600130416	1.86367828072155	0.132370654922408	1.68869029451978	-0.281225254202105	1.45548439032191	1.5694700461055	0.518081262007646	1.79663834089658	0.785653699300453	0.74956485956495	1.70355847600025	0.337035556886108	1.76705790360557	1.45769984659265	1.56749060054901	0.901351874458617	-0.213807499866944	0.407424146588853	1.79838712810929	0.572706180952443	1.61006360466142	0.943122230608191	1.28625161833528	0.926670216483623	1.54002291277481	0.594735869888792	1.75621161501993	0.62046756311562	0.425622177273562	1.09465054927412	1.5650687718417	0.137645902343994	1.60711214701328	1.33954167497482	-0.163912186522165	1.47794131322813	1.67021820286216	1.77585984495224	1.65765545972993	1.92849814593328	0.808659027226624	1.72929531097495	1.62399620053803	1.72764148223816	1.55341940436143	1.03773992524788	1.57886643968014	1.80970446186975	0.441920871464141	1.46060141036865	0.469584346888067	1.71471767559476
"CACNA2D4"	1.63533933782642	-0.549774953960621	-0.978781719317913	-0.757210809106915	1.67331731845323	0.44032299513628	-0.125425376363308	1.51906853071149	-0.184921633437831	1.49429545941294	1.63602042380662	0.34220085761818	1.45839182491591	0.205829093699655	1.03290832155759	-0.520888042012745	-0.683839231997633	0.124853229365908	1.683909371787	0.627044623354485	0.690956675221349	0.0624698275118137	-0.653633139943679	0.505018198513294	-0.00523091505331549	-0.449022289823073	-0.217363396438927	-0.652345321302381	1.56700984369162	1.43125687379893	-0.509581965992023	0.315013569938573	1.49106035892661	-0.569022315704534	1.81081422699305	-0.185302588111767	-0.370471661818116	0.899349660302663	0.261849950738782	0.687783616836163	1.51546007990862	1.6076164053312	1.64077867592508	1.58277828873441	1.63235931025427	1.53040572649221	1.24881372705115	0.740626780346989	0.613103041868848	-0.0142253759668431	0.707195544856989	0.12508623161871	1.03120407917621	0.435167720931616	0.579500176496496	1.63251925446709	-0.117569402593571	-0.748376187137337	1.57982636064492	0.568211351360949	0.611843433149486	0.846372507696989	2.00767999177591	1.58492678095128	1.78722005673075	1.59602886505394	0.273351908642185	1.61530380398135	1.5474030346913	1.5442824315004	1.67513242647588	1.82833407062685	1.49560172679213	1.74740697999685	1.79404659717514	1.52878441007979	0.827422746963852	0.198781827238803	1.93430382189364	1.66657123220325	0.280018265703006	1.49765645913095	-0.616830626825106	1.55740971277843
"GLIPR1"	-0.576303828652169	0.20713180970021	-1.02709613250153	0.959716458683094	0.475722149181309	-0.423190391892881	-0.534370585339322	-0.0395605097370098	1.48359071919404	0.924414464951542	-0.522894524999732	-0.261161590235343	1.68780591867667	0.419193328588668	0.758448499258333	-0.403772926260496	1.47735495694609	0.526975819826707	1.4368099179515	0.110832415223032	0.657297380244528	-0.271948874427678	-0.485424929120663	-0.255850808905752	1.07264730502112	-0.170669167721942	0.656798015615258	0.176752809577777	-0.0552079731122242	0.436179962849342	0.517000584595097	1.73853452309808	1.67761997419502	0.768678531753346	0.934853817353386	-0.46547556116723	1.49140487982552	-0.135552072328154	0.141637546020123	0.263802713073431	-0.545149361797991	-0.541894198816309	1.42250798385064	-0.663757118265539	0.601629447101191	-0.237573883233611	0.762391806352088	0.694092673243941	-0.161228495178453	1.70694702367381	1.37866399707844	0.712979598887206	-0.242962229601429	0.943602955433954	1.40525519251688	1.4765604341487	0.504943539857794	0.913719363964372	1.57190347871526	0.833370056369986	0.434756197253066	0.669701618005488	0.128149909214174	1.78935889679414	1.61690027690169	0.721584676322059	0.249667665764788	1.7034878638601	1.70964411538624	1.69950785101916	0.195042112333988	1.85464824952761	1.6826799163225	1.39746061798838	1.88875187894996	0.266160115143795	1.41220866415943	1.39814362942964	0.618619846587993	1.86185465841514	0.25985081487594	1.84602316706932	0.759080295128262	1.73369350252577
"CCR1"	0.776024471966651	1.14114078218112	-0.40813191596684	1.32331457663078	1.562508864614	0.330655282828453	-0.978749261681038	1.5449704670193	1.40025439585458	1.65623524402701	-0.0779570200022219	1.3355682252784	1.63995034480571	1.39835558976573	-0.426329613096217	1.09293587995418	1.58822226245372	1.57445413519708	0.575144109024563	1.35692818820645	1.58747833405685	0.66880420129849	1.34278699580746	0.370696396081914	1.59162864584826	0.936771952828353	1.28239999583018	1.52666822465811	-0.207386879133396	1.51012887862861	1.54085373979652	1.71690201655967	1.69144162774142	1.55482047786107	1.13772768017554	0.99210012798287	1.49410229493807	1.10718726889438	-0.429957215261393	0.693882351960077	0.705067400286582	0.407010079658181	0.51914082010371	0.317668281876059	1.54253245398804	1.08713719875196	0.406998960030073	-0.129022185310867	-0.452155170720499	1.50372387236836	1.29236494654498	-0.129267247565662	1.3170755970454	1.30115655030106	1.16546830460181	1.60147909473273	1.44379549922278	0.469477048865822	1.59963321675177	1.44278786028508	0.365782617724918	0.936285990034963	1.61979564966917	1.30030689883402	1.59904489597525	1.44895405668382	0.882830701411815	1.56827761996088	1.50103728954249	1.557258784093	1.31625902511296	1.63507195898103	0.491502716558569	1.35964243769767	1.57429380205494	1.4882885870439	0.377667100211819	1.37383603190112	1.19799129953674	1.57663496371497	-0.0748569018868669	1.49557013620572	1.17310857232277	1.60581314369013
"ADORA3"	-0.0545881488910712	-0.455085657193014	-0.0913589258963695	-0.293725299215255	1.59795288551042	0.614408670062293	-1.11743921006987	-0.708808832693253	-0.634355136624953	1.70093813200654	1.82156061236384	-0.13432410585076	1.32458874168346	0.212558238646009	-0.0159285343090907	0.142312538727294	-0.0594543884956043	-0.409486315475651	1.80410482873125	0.685855692619722	0.627049657765079	0.326553279302284	-0.277196068379109	-0.981710211091971	0.744993757318738	-0.343980822630484	-0.248500179594736	0.033396961909937	1.73894118185924	-0.307013566915799	-0.0464352970977241	0.368727238724732	1.17287422189847	-0.0828065054740513	0.92893069481791	-0.552213718763881	-0.156879074272422	1.3014782780029	1.62308895646293	1.36139832456564	0.322195038719206	1.0536071713305	-0.514459252711636	0.629756828993026	1.9339528177066	1.42744611026197	0.78851041079439	-0.532814152136333	-1.21178495706724	0.892106311588844	1.80114276311656	0.477091518616328	-0.0648532749995772	0.534272868003562	1.9161335613909	1.76730207143791	1.68387073308561	0.27979435855575	0.278939480600848	-0.392012107681692	0.648231516258029	1.54822298347599	0.0947489140270212	1.83978843929498	1.81534918207512	1.60902186613759	0.887126509022519	0.59141131982721	1.46822214171146	2.07006185948701	-0.234839123692072	1.9252816201693	-0.365211738455488	1.80950270968861	1.7412186597696	1.82623740760128	0.158143664328812	1.67952840559693	0.932772101198167	1.83373239515724	1.86683369952091	1.79160121858439	0.943767257465291	0.0919168617357894
"GNG10"	0.316991621053686	1.32489220356066	0.358089970279133	1.7739257861399	0.0964708212229525	-0.545996374382503	0.125089577582417	0.700015012069636	1.31843987985176	-0.692218666206019	-1.34382379223998	0.518864487261059	-0.867491172533994	0.748480941410626	-0.0462518705659187	-0.511238608498439	-1.32464742324519	1.21465843104064	0.967574048025504	-0.202216924886275	-0.214849935210585	-0.0236685770951838	0.337227153471031	0.0331586726355203	0.303590314577406	0.306242427198414	1.24288527082288	0.160951228910959	-1.05789759632879	-0.177088881387028	0.615606914709681	1.61799346586717	1.3460977183799	-0.904288362052559	-0.810707626377337	0.122967437939975	2.00015243682319	-0.421956214104451	-1.26008494324328	-0.569649443953845	-1.16868244908674	0.484272817127518	-0.303760896461244	0.584234846492278	1.3986496775145	-0.844569655443015	-0.59985444350468	-0.989798485541362	0.881635831540777	-1.08455325586471	-0.970803099601729	-1.20687486194607	1.21607835755288	-1.10906933998336	-0.482710803796042	1.23679790147318	-1.15634077866684	0.414328142401715	1.11783346707053	-0.695819007787874	-0.297289396193975	-0.47185142916242	-0.0992157844890241	1.88750453320898	1.69026600423719	1.04425677515836	1.99402740412193	0.393748514786363	1.75351075072771	1.44218791202694	1.7201061477971	1.30784611511462	1.19193209463415	1.82685532428523	1.54092230328591	0.234177870246009	1.36502299288938	-1.07085009057663	1.56140622123262	1.89228354808977	1.60654006330058	1.27887054136543	0.177047956869497	1.36391951357001
