"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"
"SLIT2__neg"	10.6976599263499	2.22044604925031e-16	2.22044604925031e-16	4.38208205424673	5.95533875616583	2.22044604925031e-16	25.6607076344724	2.22044604925031e-16	2.22044604925031e-16	7.51586498773454	2.22044604925031e-16	6.75900138178938	91.7412352628532
"PTPN22__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.78624287786109	31.3055724872882	0.205381678126396	2.22044604925031e-16	87.1582813143326	2.22044604925031e-16	2.64089437465119	2.22044604925031e-16
"PFKM__neg"	6.5830976661781	1.19362804543198	2.22044604925031e-16	2.22044604925031e-16	10.9066498597799	2.22044604925031e-16	61.236256196139	15.6469707806731	0.435634090818593	2.22044604925031e-16	3.99950701793818	59.5838693019313	24.9608666214802
"NRGN__neg"	2.6369752568318	3.5016803881331	10.0817145294705	40.6503209631433	3.7076760518029	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	9.51816861328696e-07	1.30168947337985	2.22044604925031e-16	42.830189515978	52.8770384241064
"NCF1__neg"	2.22044604925031e-16	2.22044604925031e-16	7.74856269414561	7.31809619611844	2.22044604925031e-16	0.0905072642307659	0.706024841318661	0.591986824419091	2.22044604925031e-16	90.3538063619663	2.22044604925031e-16	4.82326061623394	3.44927781602021e-13
"HLA.DQB2__neg"	7.28953935391284	2.22044604925031e-16	2.22044604925031e-16	25.2030955927427	2.22044604925031e-16	9.12333920234302	8.05088293334223	2.22044604925031e-16	2.04418908791373e-09	55.8627272277533	4.51724515038576	8.19364099045941	5.57809047854216
"IL12RB1__neg"	2.22044604925031e-16	2.22044604925031e-16	6.97963001299641	7.65161953337064	2.22044604925031e-16	3.67680353571791	10.7152371373557	0.462463195311181	2.22044604925031e-16	78.5875895385641	1.20779191749072	13.1791884981917	3.07255325888004
"C2orf80__neg"	2.95575695308021	1.74930159269211	8.46953664202884	15.7872214280288	2.94411291196825	3.22233008687868	8.26254639996519	5.85121482115091	1.86453089759383	3.8540176233939	2.43503794571337	15.7908428067658	11.0218883370233
"SELPLG__neg"	1.85582303443384	2.22044604925031e-16	2.75218983193025e-13	11.4164564195628	2.22044604925031e-16	1.48014939995586	2.38633855608231	2.22044604925031e-16	6.82094997281751e-13	89.919385523017	0.253680716755661	1.91180595607785	17.0809960585943
"ADGRE1__neg"	1.29024225807328e-13	2.22044604925031e-16	5.02681650360208	15.342524481579	2.22044604925031e-16	2.4476844318837	17.3138861499406	2.22044604925031e-16	5.09682092249215	42.8221210963122	2.22044604925031e-16	21.5339129652747	17.9694827347523
"MED20__neg"	2.22044604925031e-16	3.10419173379499e-07	2.22044604925031e-16	2.22044604925031e-16	2.36701146676667	2.29569915512371	64.2771802272032	24.6721927978741	0.000449053079384831	2.22044604925031e-16	2.43644291826304	69.671851254667	6.90890745461614
"KCNE1__neg"	10.4552063904294	2.22044604925031e-16	13.7895819923559	15.2121683651347	2.22044604925031e-16	2.22044604925031e-16	27.0474813413057	2.22044604925031e-16	2.22044604925031e-16	5.57263180430778	2.22044604925031e-16	40.6324943059875	39.9308072274734
"FLI1__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	12.839323203552	2.22044604925031e-16	2.22044604925031e-16	40.5974413221266	2.22044604925031e-16	2.22044604925031e-16	95.3740610242168
"BIN2__neg"	2.22044604925031e-16	2.22044604925031e-16	1.83293799354316	1.67335615992016	2.22044604925031e-16	2.22044604925031e-16	8.88768660423054	2.22044604925031e-16	2.22044604925031e-16	86.5195242816826	2.22044604925031e-16	2.22044604925031e-16	9.25613456666182
"EBI3__neg"	0.00480053200346358	2.22044604925031e-16	6.34720276996832	16.8977627775721	2.22044604925031e-16	1.72235660671155	0.0172278560214534	10.7343828381508	2.22044604925031e-16	71.6420758909195	2.22044604925031e-16	3.97281015588632e-14	16.5062143793626
"COL6A6__neg"	7.10031989172396	3.26646610998691e-08	5.57468263695334	18.0027382012086	4.16621746788627	2.22044604925031e-16	18.4503009956095	2.22044604925031e-16	4.14049572312386	4.97231251289572	1.26229720109455	15.1062139491461	50.7818252376017
"PTRH2__neg"	2.82257323273455	7.89395901880802	16.0386674217562	4.40447754130783	2.22044604925031e-16	18.6137303997804	2.22044604925031e-16	19.9863625419316	30.5989363264727	1.17071613900813e-06	4.10513296789678	80.3457055566695	2.22044604925031e-16
"RUNX2__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	6.60189852846741	0.0792650886176309	15.6514572117161	15.4414268410927	6.92994522185927	3.7538145814373	15.7574964353234	2.22044604925031e-16	26.2004713009791	51.9520661155554
"MAP3K7CL__neg"	3.44333680743376	2.22044604925031e-16	2.22044604925031e-16	11.4654235823285	5.55734808820797e-16	0.51958040343236	23.0759874300161	0.690415977700803	1.0559588486188	0.441666367407439	2.22044604925031e-16	30.157873528276	74.0911689816591
"TNFRSF8__neg"	2.22044604925031e-16	2.22044604925031e-16	2.25723905176955	13.6171767585993	2.22044604925031e-16	2.22044604925031e-16	0.00225923326334861	2.94380247372459	6.72547579025944e-07	45.5630281288513	2.22044604925031e-16	11.802778361191	46.9052779204727
"SLAMF7__neg"	2.22044604925031e-16	2.22044604925031e-16	10.460141750737	0.625804080352155	2.22044604925031e-16	4.68251668665585	8.53127430334387	14.0673800999808	4.22881573824048e-10	70.916226246232	2.22044604925031e-16	2.22044604925031e-16	5.44497983466866
"CEACAM21__neg"	1.81006408406458e-08	2.22044604925031e-16	4.29935238188299	10.6115323936422	2.22044604925031e-16	0.497249323439542	4.84562466997718	0.341973545067376	2.22044604925031e-16	60.3012926521992	0.99789783760335	2.18994767919531	27.336323208393
"LILRB1__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	6.60508177483754	2.22044604925031e-16	2.22044604925031e-16	103.965562792197	2.22044604925031e-16	4.0490765264404	2.22044604925031e-16
"CD1B__neg"	7.00505878067478	2.22044604925031e-16	9.31373038747395	22.8428666636385	2.22044604925031e-16	5.71532738855463	13.9577778581224	2.2106997729028	1.3767265238609	44.1853850722105	2.22044604925031e-16	7.76399768613438	21.3897103527179
"SCARB1__neg"	2.22044604925031e-16	2.66444579576599	25.8121245933561	4.75048646852571	2.9398873203855	1.2621137364428e-06	8.64222227811975	6.69790946373354	19.8261042778623	2.58501469881774e-05	3.06613533015033	77.0385530258817	23.9141191784993
"C3__neg"	2.01317537989188	2.22044604925031e-16	6.14072034769817	45.2415187385763	3.97041018391624e-11	2.22044604925031e-16	2.22044604925031e-16	1.41608998352903	4.08610034958155	24.7665953610175	2.06859332714896	11.1519107277762	32.0907454406605
"TEKT3__neg"	8.93089708862023	2.22044604925031e-16	0.0515070614978401	30.9894900604394	6.4425420614421	5.67204118946792e-12	6.81677273326066	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.94085128516525	30.8543731543374	46.3586499663271
"AIF1__neg"	2.07980747324718	2.22044604925031e-16	2.22044604925031e-16	10.1114277856625	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	4.51173022413695	100.241812823338	2.22044604925031e-16	2.22044604925031e-16	1.83442576696017
"PQBP1__neg"	1.32290181030773	2.22044604925031e-16	11.2166591038268	25.6095751554372	2.22044604925031e-16	8.15810813573867	2.22044604925031e-16	7.32674447978374	3.49899973369618	1.18718539013387e-09	14.8875264913748	64.4576604304543	3.79306346280688
"MARCH10__neg"	11.6932683543004	4.00449746165089	4.79902108395573	23.6618405210293	8.634467934193	10.4419621043753	5.39535390083078	1.0138109462717	2.22044604925031e-16	5.11051933523665	7.14194732115138	40.3230917379608	21.4329333003773
"PALMD__neg"	6.54913425672022	7.09673337858408e-11	6.59484897562106	19.897804114244	9.42587471768596	2.22044604925031e-16	24.3070205010108	2.22044604925031e-16	7.9922174152781	2.22044604925031e-16	2.22044604925031e-16	2.16278833789689	84.7550135855984
"CH25H__neg"	6.10961199965592	2.22044604925031e-16	2.22044604925031e-16	24.0412837283834	5.8318331006406	2.22044604925031e-16	8.83277728367626	4.53039317161116	8.39353575463944	20.1309852698857	2.22044604925031e-16	5.86810207838609	56.5606507077079
"DTD2__neg"	13.8326426109274	1.86506975662838	1.6543574920373	2.22044604925031e-16	5.87708979513785	2.22044604925031e-16	73.2094894516565	9.68262089629522	11.2557405996988	2.22044604925031e-16	3.40810660697133	44.5960357519147	10.3364889371856
"SNX20__neg"	2.22044604925031e-16	2.22044604925031e-16	0.730855794464976	4.04343640544659	2.22044604925031e-16	4.15458435679459	2.0937573781271	0.0459135668045323	2.22044604925031e-16	103.528832416234	2.22044604925031e-16	2.29917492618203e-05	2.22044604925031e-16
"HIGD1B__neg"	26.7659244962138	1.88515952240906e-09	2.22044604925031e-16	23.0392182740169	9.05570597501837	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.7466449013623e-08	2.22044604925031e-16	5.49865880353816	19.2990160817022	89.5433831006427
"CCR1__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	15.4647969426183	2.22044604925031e-16	2.22044604925031e-16	102.955312110275	2.22044604925031e-16	1.72919320247831	2.22044604925031e-16
"FKBP10__neg"	1.2415718619988	5.88967452792335	2.22044604925031e-16	4.64694678753929	5.17459302428112	6.32867309725247	2.22044604925031e-16	12.2296178691503	5.96306503682748	2.22044604925031e-16	2.22044604925031e-16	59.013696399113	42.5657349677073
"CHI3L2__neg"	2.22044604925031e-16	2.22044604925031e-16	13.4440731375777	33.0591007615733	1.56073577076573	1.20282470380921	10.262751999282	0.114072144779247	10.9277431125725	16.9208949094165	2.22044604925031e-16	14.1208545029135	15.0236666149351
"SCTR__neg"	8.19110304272778	6.39768270782859e-06	20.4224326331886	12.3489158676298	9.3690189181385	0.276592586824786	21.0401991013858	0.570092716116487	2.22044604925031e-16	1.55647940957733	4.1186386443373	20.5193161254866	38.1887438718273
"CLLU1OS__neg"	2.22044604925031e-16	2.22044604925031e-16	12.3133263802836	25.1733836973901	5.04466639163804	10.854762638679	9.04762155426838	8.99898978423242	15.7435619721571	15.5721480621952	2.22044604925031e-16	23.0029848128638	9.5935934787403
"C17orf104__neg"	2.22044604925031e-16	6.61541037861376e-07	9.41900137980774	1.98529444924019	4.60350268191133	2.4618671176732	25.6707100130417	8.78280342969354	2.22044604925031e-16	2.22044604925031e-16	7.64881591606346	44.6743210450756	17.2533476231962
"COL6A1__neg"	2.22044604925031e-16	1.72507437193283	2.22044604925031e-16	11.1652991183248	3.22543594242144e-16	0.000754809484407198	2.22044604925031e-16	6.76388089951779	8.8473463088852	4.25624735327724	2.22044604925031e-16	32.46413859294	96.5002819778269
"LDB2__neg"	7.23085302173095	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	4.43549354534067	2.22044604925031e-16	13.8944910451457	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	138.064618009784
"METTL1__neg"	2.61639302038512	7.05977682901086	5.94406913089284	0.203499806596165	1.25778470458491e-15	16.1768360090925	2.98436724710945e-10	15.6516433624399	13.6324067393553	2.22044604925031e-16	3.6522740151979	82.0358885081733	2.20540753906584
"AGRP__neg"	10.6531393971336	2.22044604925031e-16	9.98322135120797	34.2281353434894	9.59241917103811	8.54053291381488	11.4855479344359	2.22044604925031e-16	2.22044604925031e-16	21.0047233252102	2.22044604925031e-16	40.8625346350931	14.0564090744285
"NCF4__neg"	1.44661202720386e-07	2.22044604925031e-16	2.7252991536974	20.8638274479723	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.349780255477478	2.22044604925031e-16	84.7361826038037	2.22044604925031e-16	4.45516604598027	10.549977605163
"HPGDS__neg"	33.6953277851138	1.89805354182077e-06	2.22044604925031e-16	16.1696894002725	11.415097912004	2.22044604925031e-16	13.5140885797407	2.22044604925031e-16	1.7716232053296e-11	45.3803327403405	2.22044604925031e-16	2.22044604925031e-16	41.5148579598801
"RCN3__neg"	2.22044604925031e-16	1.32925808677169	2.22044604925031e-16	27.3132946784042	2.22044604925031e-16	4.1102234949389	2.22044604925031e-16	8.68978041086292	9.68538120126734	0.993657869396152	2.22044604925031e-16	46.1968365919684	55.5570799870387
"RNASE6__neg"	6.62340846966937	2.22044604925031e-16	2.22044604925031e-16	7.65008613698898	2.22044604925031e-16	0.206639047262443	1.93124249985708	3.57765176245211	4.3237014304318	86.2173584958309	2.22044604925031e-16	2.22044604925031e-16	19.1385937037662
"CD93__neg"	2.22044604925031e-16	1.50738792999389e-15	2.22044604925031e-16	2.22044604925031e-16	0.157021567878878	2.22044604925031e-16	23.8936779174574	2.22044604925031e-16	3.69203191306317	3.62833181728388	2.22044604925031e-16	5.10861721355032	126.646587324296
"MMP14__neg"	2.22044604925031e-16	1.51549301501009	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	9.06350874728467	13.9263708545508	9.12886431477422	16.3420239157966	13.9587841971317	2.22044604925031e-16	47.3796892863808	57.9158890621221
"NDUFC2__neg"	2.68594453407815	8.40107755234844	12.7058123350954	5.96748351122315	2.03320712404163e-11	5.37963259845352	2.22044604925031e-16	8.61059298113395	19.8642606195309	2.22044604925031e-16	16.4206792692988	54.1731884310059	16.0353982863152
"CFAP57__neg"	21.272725654152	5.41656989641008e-13	10.5140015687886	14.4780627111036	5.31982221424314	7.3567427544425	20.3521213664461	2.22044604925031e-16	2.22044604925031e-16	3.13781518798682e-05	10.2454936646917	42.643087891911	29.0083313288434
"LILRA4__neg"	8.62488707779229	2.22044604925031e-16	11.2998774900547	7.44203778082	2.22044604925031e-16	8.81650915555306	3.85134196366067	1.16585392200583	3.79087139110969	47.6404907451068	2.22044604925031e-16	2.44155920120266	33.8694248709607
"CR1__neg"	1.39324775772588e-05	2.22044604925031e-16	6.9883136077807	1.04374972707846e-05	2.22044604925031e-16	2.22044604925031e-16	24.0928427689793	1.51147922857761	2.79362476666863e-09	44.0670433413545	2.22044604925031e-16	4.63937342505973	46.0908652790399
"SIRPB1__neg"	2.22044604925031e-16	2.22044604925031e-16	8.29058639853891	4.9074791772355	2.22044604925031e-16	2.22044604925031e-16	26.4518880840864	2.22044604925031e-16	9.90861761950456	64.9936944854045	2.22044604925031e-16	19.5331031578743	5.89445511034066
"ABC7.42404400C24.1__neg"	4.80360500852106	2.22044604925031e-16	13.4524320145728	11.1963858773779	4.57929552332518	2.22044604925031e-16	38.6155176490187	2.22044604925031e-16	2.22044604925031e-16	8.28661206002467	0.939855242430396	4.51390478856742	71.7560123948958
"CHI3L1__neg"	2.22044604925031e-16	1.08342464083659	2.83030307920128	27.7640958775051	2.22044604925031e-16	6.92388437410196	11.5793415458422	4.78782879879162	10.5888639002717	20.6285018117331	2.22044604925031e-16	26.8550733087767	8.54480718116288
"RGCC__neg"	6.70537664532463	2.22044604925031e-16	4.43382284714158	15.8837845706204	5.01357158278522	2.22044604925031e-16	6.54770697899074	2.22044604925031e-16	4.87759616652486	8.4368741478208e-12	2.22044604925031e-16	22.859669533774	97.2488447338066
"OR2S2__neg"	2.60885221310984	1.31249504269447	4.01981814748839	1.73989803454028	0.991263237326831	2.6304753484592	1.68306847588761	1.99982039605032	2.60557282968499	1.44842683745572	2.22044604925031e-16	2.87714108644179	5.66754059165662
"ARHGAP25__neg"	2.22044604925031e-16	2.22044604925031e-16	2.82403866235981	0.317391866873072	2.22044604925031e-16	2.22044604925031e-16	13.1627969616751	0.0455168950846073	2.22044604925031e-16	62.2263831447045	2.22044604925031e-16	1.04704420234172	36.7955894126714
"CMKLR1__neg"	0.182828822308165	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	12.7559458587497	8.60110319382002e-13	0.000415597675173559	81.7399315681516	2.22044604925031e-16	2.22044604925031e-16	35.2810760712033
"PRAM1__neg"	9.04181820195993	2.22044604925031e-16	3.06789880613412	23.2283020823157	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	62.0804446326503	2.22044604925031e-16	34.2151289524702	13.3545449818746
"NTSR2__neg"	0.252975001082093	3.26066375345471	8.77341424616073	14.6016638118509	2.71489636548775	3.26478959441307	9.79367959456441	3.87968883135846	5.04479717079554	3.58281843018899	4.66377475739185	16.598352729412	9.80038947511847
"HHIPL2__neg"	0.0192873009851223	1.59101998715323	14.1115546168756	23.7652068573977	9.05732356729689	13.4756243821604	14.2197795963285	13.8851971634962	2.22044604925031e-16	2.99218015882087	1.84929337150625	41.7537565475544	20.3991818777076
"ADGRL4__neg"	0.00291166942385506	0.64692053317537	2.22044604925031e-16	2.22044604925031e-16	2.94896585747614e-07	2.22044604925031e-16	13.6212081749178	2.22044604925031e-16	5.93014725568196	2.22044604925031e-16	2.22044604925031e-16	3.85344675628637	135.865925863734
"TRIP13__neg"	2.22044604925031e-16	1.29155476256625	4.96694915401857	2.22044604925031e-16	2.22044604925031e-16	32.6862004933959	21.9767208418824	28.2872712465096	14.3475021360474	1.98918699281393	2.22044604925031e-16	81.6911679687872	2.22044604925031e-16
"SSTR4__neg"	4.04514393726903	2.04061947951184	6.6284649401968	6.55340242288333	2.04860028273523	0.356445806477246	2.1569912836116	3.09884899321366	3.8703920366083	2.46685582843963	1.13368580260533	8.93180724745952	8.4164286023798
"GLIPR1__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	30.4888248167243	0.743015317047554	15.5631923001625	45.0444845566467	2.22044604925031e-16	7.80433748591143	46.1178948713181
"CCL8__neg"	2.22044604925031e-16	0.313651672504305	6.11260527339448	11.7228545372184	2.22044604925031e-16	2.22044604925031e-16	8.7574123108309	11.0463389191132	22.8288989391727	46.2225499443507	2.22044604925031e-16	24.6507412640879	0.00561939467558403
"IL16__neg"	6.5208374666132	2.22044604925031e-16	3.58355263461805	11.5558708056961	2.22044604925031e-16	4.47219870302026e-13	14.4647896210239	1.23549952701864	2.22044604925031e-16	49.6776491555474	3.13907119033089	1.47311965861396	40.4402726417463
"MEIKIN__neg"	1.61057939795736e-11	2.22044604925031e-16	2.22044604925031e-16	23.5372903646437	12.4976729101648	16.3339495102081	9.95973986817322	2.22044604925031e-16	7.57535435506592	46.7972990827243	2.22044604925031e-16	36.9951331541633	3.58381640486383
"TNFSF12.TNFSF13__neg"	2.50829707944372	4.90504233984668e-06	6.28570857006653	43.1464396321581	2.22044604925031e-16	2.99126241475459	2.22044604925031e-16	5.56971282707912	20.9713293980295	12.4550813098011	3.0186158916842	30.9475855144649	14.4599261767405
"TIFAB__neg"	4.89657288126035	2.22044604925031e-16	19.1413691148312	16.9950128497784	2.22044604925031e-16	7.92576812248127	11.0196524042785	10.1535232390031	5.35241479951251	18.8959500278882	2.22044604925031e-16	13.9873436598114	23.7852597095105
"FNDC1__neg"	2.22044604925031e-16	2.66701719219416	2.22044604925031e-16	2.22044604925031e-16	0.659390031034087	7.79940060931085	13.9482028843123	7.42599635338777	10.8563613753021	7.80665663417008	2.22044604925031e-16	28.2190275156543	59.4744621648408
"HAVCR2__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.04095020533029	2.31186568919205	2.22044604925031e-16	2.22044604925031e-16	106.909376300421	2.22044604925031e-16	5.16666089782239	2.22044604925031e-16
"RSPH9__neg"	8.02748349358126	2.22044604925031e-16	6.00611292113522	19.9139532075396	7.37537108608105	2.22044604925031e-16	2.22044604925031e-16	2.02876826949913	2.22044604925031e-16	0.0165818366405142	13.8055554194876	61.758501888305	45.8022008882914
"GNG2__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	20.1843244607946	1.47630414695479	0.673160170108537	35.6721079996938	2.22044604925031e-16	2.22044604925031e-16	85.1848379458229
"GPR182__neg"	5.12238073050003	2.22044604925031e-16	11.4644054930152	17.4816668021798	4.3517716058302	2.22044604925031e-16	10.4311846723813	2.5383055544895	8.53910754109388	3.64922576931522	4.45783666077076	17.7637432985662	23.0777396092313
"NYAP2__neg"	4.06072928296295	2.22044604925031e-16	11.2276223418699	15.7377439684903	6.23776655179889	2.1590067449988	32.6720966008699	2.98070159909987	2.22044604925031e-16	1.64264384715421	0.930314105338875	40.6676771900757	31.2192155784946
"MRPL21__neg"	1.00425860988382	7.00864645651568	17.9478795434817	10.4127726635824	2.22044604925031e-16	10.4215519141391	2.22044604925031e-16	17.0992863675568	26.4751698044684	0.210593170939386	13.0387182042928	61.1863904665165	3.42610383151898e-08
"AEBP1__neg"	3.14284546273347	4.81180546067653	2.22044604925031e-16	7.3605322924334	4.48008324653053e-07	6.35255697189736	2.22044604925031e-16	2.79581139732133	5.2299576066232	10.958569464001	2.22044604925031e-16	29.051017967225	94.6052863319574
"RDH5__neg"	9.32694807534683	2.22044604925031e-16	12.6494076110923	42.2929216417519	6.09133283256417	2.22044604925031e-16	5.88055911630967	5.46366089124292	2.22044604925031e-16	6.34285282990782	5.5240326505834	27.4891409775665	37.8969427154451
"PIK3CG__neg"	0.982251930787025	2.22044604925031e-16	3.88680562348303e-15	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	47.3412521100144	2.67659215903171	1.12071735263849e-07	63.1995396554064	2.22044604925031e-16	2.22044604925031e-16	23.0453678479312
"IFI30__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	14.1285495604458	2.22044604925031e-16	2.22044604925031e-16	9.47174209336347	86.9610879195377	2.22044604925031e-16	17.2595437020319	2.22044604925031e-16
"LILRB2__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.37387418501473e-08	0.00170380381019059	1.08415870598407	108.005565466777	2.22044604925031e-16	5.76205573048599	2.22044604925031e-16
"HEATR6__neg"	7.89222341038662	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	0.355869042112502	1.50276326025983	51.8729393766375	15.5921950153007	2.22044604925031e-16	2.22044604925031e-16	2.65268028040152	79.8988474432752	7.2738506449589
"GPAT4__neg"	8.64615187439375	2.22044604925031e-16	2.51737424220483	2.22044604925031e-16	3.8518142524481	0.86698371961822	56.5913680349391	7.50939172778517	2.22044604925031e-16	2.73945106144774e-15	2.22044604925031e-16	73.5926256216004	13.2429550363578
"CD300A__neg"	0.0441514771689944	2.22044604925031e-16	2.22044604925031e-16	3.06916042518248	2.22044604925031e-16	0.472835160423771	2.22044604925031e-16	2.20830348624876	7.60769544030258	92.5193270447342	2.22044604925031e-16	13.8739671122954	2.78367630366956
"IFNA10__neg"	1.35436085597352	0.518065794652091	1.7813032188232	0.486524253017706	0.459831953424992	1.25654300181323	0.882423445407157	1.09979740795935e-05	1.37716663379272	0.301991041706574	0.000236478678089697	1.23971951039902	2.61227334972392
"SPTA1__neg"	5.96915231240055	2.96468257396109	11.0790686846468	14.7394684490222	1.97913322370358	1.71095375145695	10.1049020211435	7.38953442984395	7.47229708595612	5.25623413645904	0.968279292488059	16.0350959397197	17.9961628890528
"EVI2A__neg"	1.39189152524084	2.22044604925031e-16	2.22044604925031e-16	4.16274798042061e-15	2.22044604925031e-16	2.22044604925031e-16	10.9765780378285	0.850545893853754	0.898449566563354	96.7473043533056	2.22044604925031e-16	2.22044604925031e-16	11.6639342330581
"SEMA4C__neg"	1.69315249465672e-07	2.22044604925031e-16	2.22044604925031e-16	5.78539475700925	6.79760220009306	8.49692757306429e-06	30.3001486438469	17.0666727099226	2.22044604925031e-16	1.86757986107514	3.12783442371386e-12	71.8418495521344	41.6272703346905
"ZFPM2__neg"	2.65451455120804	2.22044604925031e-16	2.22044604925031e-16	4.13778442046309	6.82887381465852	2.22044604925031e-16	30.6465629015707	3.21094563892564	2.22044604925031e-16	2.52846090776945	0.456688307802679	18.0748510766206	80.1374895971393
"BIRC7__neg"	4.14938929811977	4.32536212414587	3.49274749600886	25.1448226791	2.22044604925031e-16	14.1908394645267	1.37789267621771	2.22044604925031e-16	0.0611149661396208	20.3938109173184	2.70302324983409	29.2507557366565	13.6614820565125
"CLEC4D__neg"	2.22044604925031e-16	2.22044604925031e-16	7.47225212775469	11.9886029029278	2.22044604925031e-16	2.22044604925031e-16	15.6462591710691	2.72483042073202	14.0938008609551	67.5101137203354	2.22044604925031e-16	24.3869389532976	6.57432541883166e-05
"ENPP2__neg"	1.37154950523608	2.22044604925031e-16	1.3437502977509	4.63205458621666	2.22044604925031e-16	2.22044604925031e-16	23.4800759701394	1.22698964392425	2.45720037659535	19.1308023842396	2.22044604925031e-16	2.22044604925031e-16	81.5790330694238
"TNFSF13B__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.11348905180755e-05	2.22044604925031e-16	2.97319484293887	12.1154597108629	2.84876657855681	3.38732060558755	92.4936103750446	2.22044604925031e-16	6.12338284799936	2.22044604925031e-16
"LILRB5__neg"	2.22044604925031e-16	1.61425640156954	1.34961745826762	6.7032006105112	2.22044604925031e-16	2.22044604925031e-16	12.0635660045791	0.448470055234267	2.21692159034454	61.4796320393806	2.22044604925031e-16	14.9071031513448	40.6028835213017
"C11orf21__neg"	0.420726542089278	2.22044604925031e-16	14.4137334352087	18.1058048488849	2.22044604925031e-16	2.22044604925031e-16	13.7166420284949	2.22044604925031e-16	2.22044604925031e-16	58.744998547797	2.22044604925031e-16	6.44410129492699	29.1834955002469
"RGS18__neg"	2.52059346820034	2.22044604925031e-16	2.12387982505094	1.42006951347905	2.22044604925031e-16	2.22044604925031e-16	29.5692362583409	0.367852803869316	0.02723345027087	76.2276402768477	2.22044604925031e-16	2.22044604925031e-16	26.0039828371163
"AP3M2__neg"	4.36852898292492	2.22044604925031e-16	0.212441688415972	2.22044604925031e-16	3.02340752962796	2.22044604925031e-16	42.5114053932656	7.89216841690979	2.22044604925031e-16	2.22044604925031e-16	4.87633485714132	58.372884535787	5.23958021284334
"SIGLEC10__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.55385635959857	8.91788607612949	5.19551600220235	2.22044604925031e-16	90.5094263683261	2.22044604925031e-16	0.922828777853639	3.1559330042946
"ZNF675__neg"	4.53866645002124	2.22044604925031e-16	4.99843087966474	2.22044604925031e-16	3.09024703672776	7.12428595632661	62.460606316022	5.21256611078088	2.22044604925031e-16	2.22044604925031e-16	3.31849225978445	40.6645590455996	14.0360471132507
"SPP1__neg"	0.781407861325358	9.20872748790674	2.22044604925031e-16	3.82897144465684	2.6965455997354	18.8383660482542	13.3182141165626	3.91538382356434	20.0428493689123	30.0410957075906	2.22044604925031e-16	31.5868143791865	1.72310910462415e-12
"TNFRSF9__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	1.72026364499428	2.22044604925031e-16	15.0200798918404	16.5284767608643	16.5970135554267	2.22044604925031e-16	73.7770162685689	2.22044604925031e-16	19.7809477449979	2.22044604925031e-16
"LILRA6__neg"	2.22044604925031e-16	2.14545493070644	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	12.1155955286657	2.22044604925031e-16	5.36544787176397e-12	87.2725268669032	2.22044604925031e-16	26.1480444755956	2.22044604925031e-16
