"V1"	"CTSP.ACY5"
"SLC28A3"	"SLC28A3"	-0.318949489873824
"VCAM1"	"VCAM1"	-0.132910840325884
"SPATA16"	"SPATA16"	-0.333809748444319
"CIR"	"CIR"	1.83303427727136
"MSC"	"MSC"	2.12109526626462
"LOC400950"	"LOC400950"	1.064092336957
"DNASE2B"	"DNASE2B"	-0.219221139110347
"TREML4"	"TREML4"	3.06650863829401
"GRINA"	"GRINA"	0.529690619492452
"LRRC25"	"LRRC25"	1.01757032546976
"ACVRL1"	"ACVRL1"	1.59625575313466
"SLFN11"	"SLFN11"	0.398535703059059
"ATXN1"	"ATXN1"	-0.220521430401126
"CDA"	"CDA"	0.889184995726383
"LOC389634"	"LOC389634"	1.03551613963628
"LOC642337"	"LOC642337"	-0.257085689228777
"PRR16"	"PRR16"	1.67137247563228
"TBC1D9"	"TBC1D9"	1.76374018940976
"YPEL4"	"YPEL4"	0.154021664092738
"TMEM144"	"TMEM144"	0.846149455510975
"NCRNA00158"	"NCRNA00158"	-0.150857107320527
"ITPKC"	"ITPKC"	1.47021143659178
"POM121L9P"	"POM121L9P"	-0.767916429533126
"KCNJ5"	"KCNJ5"	-0.263436384547227
"ABHD2"	"ABHD2"	0.139833637074794
"PNKD"	"PNKD"	0.2382176866975
"SLC46A1"	"SLC46A1"	-0.0289190468327322
"C6orf150"	"C6orf150"	0.748826037154551
"TNFSF15"	"TNFSF15"	-0.0189658940965175
"NPFFR1"	"NPFFR1"	0.598730556604266
"IL31RA"	"IL31RA"	1.2126016323316
"GPR85"	"GPR85"	-0.282725207713707
"RGS12"	"RGS12"	0.0175419147293373
"FBXO6"	"FBXO6"	0.448901289710909
"PI4K2A"	"PI4K2A"	0.184355438373486
"SYNJ1"	"SYNJ1"	0.131970375198961
"AQP9"	"AQP9"	2.71355779199786
"SIGLEC7"	"SIGLEC7"	0.717767373043349
"GSTM1"	"GSTM1"	-0.880829647209101
"HERPUD1"	"HERPUD1"	-0.942480366632075
"APOBEC3C"	"APOBEC3C"	-0.144564528895284
"APOB48R"	"APOB48R"	1.40960227656097
"HES2"	"HES2"	1.99552523522396
"CLMN"	"CLMN"	0.496208074589265
"CAT"	"CAT"	0.0902724550806931
"CTSL1"	"CTSL1"	2.56166961197611
"ST3GAL6"	"ST3GAL6"	1.6644893767971
"C10orf58"	"C10orf58"	0.63483671801878
"DPM1"	"DPM1"	2.22685520852547
"UBASH3B"	"UBASH3B"	0.170632789099495
"FAM133B"	"FAM133B"	-0.0800575697059456
"GSN"	"GSN"	1.02444386477441
"DENND1B"	"DENND1B"	-0.840522710980539
"DNASE2"	"DNASE2"	0.482789114683801
"HLA.DQA1"	"HLA.DQA1"	-0.207047278135015
"IGF2R"	"IGF2R"	0.188095199276058
"GADD45G"	"GADD45G"	1.25161816007719
"STAP2"	"STAP2"	0.502500819869658
"CSTB"	"CSTB"	0.793981482392343
"CTSB"	"CTSB"	1.53104857727465
"SLC38A6"	"SLC38A6"	1.58435911282092
"MT1DP"	"MT1DP"	2.00934447334549
"NFE2L2"	"NFE2L2"	0.690023251085283
"LOC728804"	"LOC728804"	-0.382990368558462
"SLAMF8"	"SLAMF8"	1.087290878509
"PDE6G"	"PDE6G"	-0.275702073171295
"PINK1"	"PINK1"	0.950489703527312
"NFKBIA"	"NFKBIA"	1.09649351966014
"PLA2G4A"	"PLA2G4A"	0.218572872775114
"FCAR"	"FCAR"	1.65216800846392
"LOC100289626"	"LOC100289626"	-0.0437688109532409
"CXorf15"	"CXorf15"	-0.582633951333678
"LOC728650"	"LOC728650"	0.861038551901453
"LOC100129214"	"LOC100129214"	-0.315072500903099
"TIFAB"	"TIFAB"	-0.980069954255606
"LILRB3"	"LILRB3"	1.55800034845565
"RBM47"	"RBM47"	1.58171992401032
"APOE"	"APOE"	1.31973848016742
"SPR"	"SPR"	1.85987958379106
"BTN2A3"	"BTN2A3"	0.0249373896726374
"SPATA9"	"SPATA9"	1.32188130337839
"FAM124A"	"FAM124A"	1.12759939157333
"PDZD7"	"PDZD7"	1.37213887122378
"LOC100131082"	"LOC100131082"	1.9154624673565
"TRAF1"	"TRAF1"	-1.19416316744638
"LOC158381"	"LOC158381"	-0.145530187717688
"SULT1C4"	"SULT1C4"	1.30260457565418
"C10orf105"	"C10orf105"	0.330357669284218
"CLEC12B"	"CLEC12B"	-0.422785626115798
"LOC80054"	"LOC80054"	1.53844572570983
"RELL1"	"RELL1"	1.89201108226594
"LOC100129191"	"LOC100129191"	0.979318564114625
"C2orf30"	"C2orf30"	2.08335531359477
"MAP3K5"	"MAP3K5"	-0.497578624201051
"LOC728931"	"LOC728931"	-0.781019502362989
"PPAP2B"	"PPAP2B"	1.91178580399901
"CCNDBP1"	"CCNDBP1"	-0.259490304979102
"CCDC109A"	"CCDC109A"	0.42103906914006
"GNS"	"GNS"	0.768451288201598
"TM4SF19"	"TM4SF19"	1.89362892364231
"CPNE9"	"CPNE9"	-1.03505071022908
"VPS37C"	"VPS37C"	0.127065136513411
"FLJ16779"	"FLJ16779"	-0.335197025411294
"POTEF"	"POTEF"	-0.9521080914398
"LILRA6"	"LILRA6"	0.445490232327586
"DOC2A"	"DOC2A"	0.153403046720384
"GPR175"	"GPR175"	-0.301997092565929
"ARPC1A"	"ARPC1A"	-0.618592613217105
"ERO1L"	"ERO1L"	0.789866205438837
"LOC100288791"	"LOC100288791"	1.44664656152575
"LOC344887"	"LOC344887"	1.11918887600552
"LOC100287334"	"LOC100287334"	-0.275392360418731
"HSF2BP"	"HSF2BP"	1.51016949269832
"CCDC81"	"CCDC81"	1.03648147561303
"APOC4"	"APOC4"	0.520307263769621
"LOC100129118"	"LOC100129118"	0.900013644380376
"ICAM4"	"ICAM4"	0.21058685735006
"HIST1H3F"	"HIST1H3F"	-0.370642702461143
"AADACL1"	"AADACL1"	0.857953706522874
"LOC154761"	"LOC154761"	-0.983745459039998
"ANXA2P1"	"ANXA2P1"	0.283422135988114
"FMN1"	"FMN1"	0.970775702038109
"TMEM217"	"TMEM217"	-0.383192758876129
"LYST"	"LYST"	0.0258017752013791
"LOC728288"	"LOC728288"	0.380368140403338
"TNS3"	"TNS3"	0.25184086768807
"LOC100289646"	"LOC100289646"	1.68399816298496
"GPNMB"	"GPNMB"	0.567649970514274
"ATP6AP1"	"ATP6AP1"	0.489977057208774
"RALY"	"RALY"	-0.166940003604405
"ACSM5"	"ACSM5"	-0.367744214115395
"NOTCH2"	"NOTCH2"	0.0961408698673925
"LOC342541"	"LOC342541"	-0.328711554527074
"LOC642590"	"LOC642590"	-0.579545557749563
"SLC8A1"	"SLC8A1"	1.22416768015257
"POP7"	"POP7"	-0.334854825364335
"HS3ST2"	"HS3ST2"	-0.302276327370613
"LOC100009676"	"LOC100009676"	-1.38842662750354
"C20orf118"	"C20orf118"	-0.398258050987849
"C10orf55"	"C10orf55"	1.78182117789919
"GPX4"	"GPX4"	-1.19870978607621
"LOC728698"	"LOC728698"	-0.221973313186171
"GNA14"	"GNA14"	1.89667974387368
"TMED10P"	"TMED10P"	0.31997838344887
"KDM4D"	"KDM4D"	-0.529863664303305
"LOC392437"	"LOC392437"	-0.205464220720696
"POTEE"	"POTEE"	-0.762141733668901
"ZFHX2"	"ZFHX2"	0.272021096520711
"LOC147645"	"LOC147645"	1.24407544520136
"LOC732229"	"LOC732229"	-0.0152182387252393
"CCL23"	"CCL23"	2.76789951286405
"SRXN1"	"SRXN1"	0.550356606447493
"CENPI"	"CENPI"	-0.135170983799287
"CPEB2"	"CPEB2"	1.02683673439138
"LOC729291"	"LOC729291"	-1.03683100818703
"KIAA0090"	"KIAA0090"	0.678652482854905
"FAM33A"	"FAM33A"	0.110097844616108
"VPS4B"	"VPS4B"	-0.278606524998354
"WIPI1"	"WIPI1"	0.880543272687548
"CIAPIN1"	"CIAPIN1"	-1.42474458570698
"FAM185A"	"FAM185A"	-0.567006458896702
"RPGRIP1"	"RPGRIP1"	-0.747746048304652
"STK32C"	"STK32C"	-1.71522211876067
"TMEM205"	"TMEM205"	-0.04817647410481
"ATOX1"	"ATOX1"	-2.14512739701932
"LOC100287338"	"LOC100287338"	2.065260837655
"TTC30A"	"TTC30A"	0.0538209701219707
"NOL3"	"NOL3"	1.26246024802689
"ASGR2"	"ASGR2"	1.45524099764126
"ZNF25"	"ZNF25"	-1.88932903881193
"MFF"	"MFF"	0.863914354920037
"PIGT"	"PIGT"	1.68587277850827
