"TCGA.05.4410.01A.21R.1858.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.55.8508.01A.11R.2403.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.22.5483.01A.01R.1820.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.37.4132.01A.01R.1100.07"	"TCGA.37.5819.01A.01R.1635.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.4B.A93V.01A.11R.A39D.07"	"TCGA.50.7109.01A.11R.2039.07"	"TCGA.55.7815.01A.11R.2170.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.64.5774.01A.01R.1628.07"	"TCGA.66.2756.01A.01R.0851.07"	"TCGA.75.6211.01A.11R.1755.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.05.4397.01A.01R.1206.07"	"TCGA.55.8094.01A.11R.2241.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.22.4591.01A.01R.1201.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.56.8308.01A.11R.2296.07"	"TCGA.62.8394.01A.11R.2326.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.NC.A5HL.01A.11R.A26W.07"
"C16orf54"	2.9332699723981	2.44123436686819	3.46988633798748	2.95177503317619	3.15253411406797	3.49408727633499	2.54115019605901	3.11866188713723	2.42789629699813	2.63623173783829	2.93629647417831	3.13986030570561	2.5431188070686	2.66261459230997	2.95936723846526	2.71260299144628	3.75333608722053	2.68920904322624	3.30709813960035	1.7753716547968	2.12850126209256	1.60400348886749	2.68486942751446	2.85952987738328	1.86686455206911	2.09224922975988	3.27714617871588	3.13326468004549	3.6360854248014	2.50298868116131	2.34316472921512	2.18107332778263	2.64668201854001	2.80585750515687	2.23342477233821	2.78989311488134	2.19891043285004	2.24258585638205	3.51029784197313	1.99819255760126	3.1412441405554	3.63249447747477	2.43651839741234	2.88440815065006	2.48907098654698	1.10680662127141	0.479756202862798	1.83966443653162	1.5134838333014	3.74273829586083	1.39448836705713	1.88003161384849	1.96699543842858	2.19888218059221	2.01141145167076	0.995695836312733	1.20192774946763	1.80138149404076	1.74801757512709	3.04306803998819	1.18141003683367	0.757580127252253	0.296285736934454	2.18943820387539	2.09208802315192	2.26677116620046	3.34905160794498	4.04645135268669	3.41660080415518	3.46678161399036	1.84945903930759	3.1210836019393	3.67306236431744	2.97238505042106	2.22574202052681	3.42719051924547	4.00072172637161	2.23314684808423	2.66414288798365	2.33628868223753	2.47720977224731	2.45533228698347	2.54388075603523	3.50537233143276	2.88806404188947	3.03946359781887	3.27153329529899	3.279037081407	1.08802357433462	1.36683373884562	1.45943903528543	1.9248213998111	1.69374684780881	1.41360541156501	1.55991295478358	1.45786008805983
"IL10RA"	4.96625142938441	4.84265862806261	5.35338692662944	5.02833150331219	5.57538896166671	5.66352580618844	5.24867515364931	5.13185410772319	4.01144800372959	5.446058248578	5.13372117242321	5.28287459254619	4.35730747028498	4.95291121391346	5.2296721246595	4.8638966254959	6.20739333172113	5.40799286455612	5.68353428012337	4.51509843129507	4.62458088518205	4.37343275327879	5.28442304671559	5.07168692217913	4.12305743352796	5.01739413509768	4.7800267006148	5.5042873676586	5.57040204072248	4.54867242519065	4.79481707496995	4.67813514258159	4.92319548650871	5.40880843473908	4.77804555895859	5.08257123846601	4.20866023291225	4.42667575396109	5.01841869167316	4.25107457596189	5.37045545636063	5.7047836766036	5.23523231372612	4.85096205484447	4.88816342240974	3.69361823394263	2.26604237058097	3.85804327536741	2.60957583558005	4.55815949982612	3.33742113867671	3.77179755333932	3.57676955514412	4.12580478446059	3.88987018740916	2.78923756652063	2.83385551721535	3.40732516170962	4.06277559703562	4.68565471007603	4.05469762772302	3.47571142806577	0.863998135289216	4.00225766804585	3.93527033008362	4.76175597890527	5.03500687359604	5.45885180219235	4.54428304177576	4.30853386558177	4.0805834347729	4.65427474291032	4.87739199061814	4.15476322401273	3.45260204536664	4.66177937213504	5.08671890713517	4.03752738333095	4.48022077751099	3.37134512716724	4.75238146403454	5.04971603240694	4.9699621521461	4.4964529985887	3.82529825600696	4.9878238482054	5.12244808330661	3.9869007042937	2.91327744488063	3.0797544147477	3.55032880173837	3.88165755146386	3.79540895293918	3.41204944715049	4.11664447344284	3.91599162076297
"WNT1"	0.127768904821219	0.167441637147361	0.0485686310473967	0.124027092024233	0.109856059825484	0.207302609765194	0.367156753958206	0.277771065204756	0.629443163511344	0.23644413252335	0.467717042538521	0.659366093612324	0.21137787488738	0.168038075403966	0.423747444452888	0.315499504531198	0.305904781085807	0.612255158013489	0.180379299236978	0.127792984446121	0.562443115230787	0.153924435400906	0.0956314730753589	0.16978249879443	0	0.151837457203259	0.308788270728504	0.143119936766283	0.242320156096343	0.079107379475515	0.131464764715863	0.0856610520790681	0.213447169537477	0.222215707323845	0.284457177584581	0.606196864160581	0.0761736709273439	0.2431978545488	0.278048557978967	0.0496362702350954	0.170838247539632	0.661709739853751	0.16625227387418	0.125545929336308	0.178846435807648	0.0524475079025403	0.342573819386743	0	0.308797312100914	0.309058841207604	1.21478063566948	0.124847240119484	0	0.132935924960726	0	0.109386590911808	0.0823687632939389	0.105550670460049	0.660027278198198	0.155364042782164	0.121632109760715	0.136817938213501	0.815774719664848	0.125582396702031	0.055577475212434	0.25421752354606	0.0481264644030695	0.040990382216454	0.10266044441181	0	0	0.103917122711413	0.0482649136878595	0.130738166729026	0.0529704457521794	0.0544607853711499	0.043671795824501	0	0.110277652569627	0.0811915382368757	0	0.0814858444643352	0.15582394975609	0.0770184937107229	0	0.065296024055831	0.198544066868107	0.0558295852857438	0.0686662544872886	0.0892046407428226	0.0751924917788403	0	0.0901984241804636	0.0331830102598058	0.164265728069702	0.303089582936277
"VNN2"	3.96836385319764	3.15064642360618	3.42735076143902	2.98561169745027	3.75870392208911	3.74627025106881	5.37723518215825	2.44097756229815	2.86946169500366	3.84478756862374	2.4988350367527	5.95192156948452	3.71883016038447	3.11832297179294	2.80155373585283	2.48907300330006	4.05797786732474	2.78158648022829	4.07871295418673	2.32528301727201	3.89590964565635	6.42574962933567	3.09954535430016	3.21025367857961	3.09174313788885	2.55106499635507	2.84399457635918	3.64867269399972	4.28203321132682	2.96485817739329	2.74172349353902	1.99354534875139	2.88068282722764	3.22663727958726	2.81976175761973	2.70904653710662	1.79212425666868	2.49266565968288	2.26505674209226	2.15825595332683	4.0063588885707	3.09447248087614	3.68901022675169	1.78725467630352	2.8508798673723	2.27897652064611	0.75142112032909	2.81575087645605	1.47226587783711	1.86169021381705	1.50889462815046	3.0789308794392	2.43620335258297	2.05916502032529	2.11713742778665	1.55284128426828	1.68683514563796	2.39902602904318	3.9990839710689	2.81998163075403	1.65516247701434	3.80367196099037	0.357823501968584	3.71509959586932	2.59997268556885	3.03965350820064	5.11094403759575	3.18403037827715	2.87914230887404	3.78568692770246	2.95814261300835	3.87411048472543	4.55711268887264	3.2264432055905	2.41850624350931	3.35059233742729	4.82133408730047	2.35549179818217	2.53878258934677	1.78981964236764	2.76765856837493	2.84513830178021	3.77590959023445	3.03902477371652	3.40507621229521	3.19219884381256	3.13968671633696	2.73651872274084	3.79950078673215	1.31038225682836	1.29062851540843	1.69806583016498	1.18308443426817	2.16910066475127	1.67964088329266	1.72287241687645
"GCSAM"	2.21371321540955	4.56922969394616	2.11691488132998	1.71164682160104	1.98558915054915	2.17170375724636	1.56281836051703	1.96299235328716	1.62993834619813	2.22721915240237	2.64955959246904	2.45275311740089	3.88022449382706	2.94188189573732	2.9493585144882	2.17571939519527	2.58729170118106	2.23319745158481	2.78245246898028	1.64015835158123	1.3531169568291	4.86918786517964	2.32208379186136	2.11914084945023	0.591288749439761	3.02272134884049	2.37115229532209	1.78797801129144	2.01276387872197	1.94654230456841	2.75220758263917	1.13450328929188	3.4946393962204	2.28054952627389	1.23789381030306	1.72964637439694	1.48891592790981	2.49885893963344	2.54255308297032	2.237422465466	1.96791829223377	2.31761391715095	1.81390056755309	1.77872007744983	1.8013444740678	1.02740139038333	0.895379356693296	1.067050937219	1.00980340561634	1.02114102252136	1.11197343994788	0.784165990097418	1.65420415949096	2.25466129250605	1.33168700234389	1.17814547004029	0.883576223087705	0.941419558321112	6.77728098765654	2.04904113453521	1.57923701339937	1.24318895615553	1.11096816887994	1.96932013495757	1.2404075204868	1.87273720135866	1.99130032869334	2.15408299377474	1.74151236405884	0.673172168685613	0.459568467503006	1.42033623368689	1.97555824051683	1.60352486717805	2.11895175531141	1.53577022870681	2.64580345799603	2.02660915171858	1.77812657720067	1.68606698917783	2.41371214886736	2.17854273589353	2.40692623128936	1.73081935334914	1.61028305741036	1.86479925339591	2.08197016315325	2.29201115783265	1.93844738554397	2.87473369995483	2.46434392653195	1.03733280599378	2.75214427488023	1.61690202298011	3.35626707538748	2.46718115250426
"MC4R"	0.0532529810465454	0.412793498815692	0.195798360290754	0.136272809998118	0.255372954181907	0.172380737580196	0.54313359284012	0.873766962914187	1.69586017897309	1.1540572864326	1.29496022725079	0.644836081370436	0.0733916476747909	0.582412635680834	0.767742517411047	0.17162758356904	0.230633660982849	0.388934835638359	0.10054959475723	0.0127457317050482	0.0880632707088515	0.114255245287224	0.141404599256671	0.0747862979182998	0.253948423437224	0.32365782071244	0.0396643578468743	0.265092099588742	0.388634291077848	0.0332753152573509	0.113615803919019	0	0.0990896654871895	0.0941108810642506	0.0188198885678281	0.247012372613159	0.157377587664329	0.265840367085197	0.11258189214052	0.0808308337690364	0.083795568260553	0.152601616428353	0.29280039860136	0.0214357624035954	0.170362482446096	0.196811241638331	0.496005019901593	0.116527341098659	0.188513567444606	0.906402456427361	0.0645904946180127	0.510479248157406	0.113053093210004	0.113533909178078	0.760942957399553	0.0317882288128167	0.0461433782510283	0.0453893025748267	0.686443341548196	0	0.32807179151151	0.150717227118632	0.0257734165776568	0	0.0664843051916793	0.0280666872822347	0.0138948837873997	0.0175055473930685	0.0339244750114732	0.032491762410128	0.0568026127825083	0.0513262187013222	0.0304802583104459	0.0295426291824762	0.0424976889404305	0.0442382817566953	0.0356697075444637	0.040908941431521	0	0.136032760800264	0.0386424545987163	0.0228728184161827	0	0	0	0.0257723846236072	0	0	0.222798061489632	0.372126490106181	0.173227302386282	0.661890649332141	0.507756461819103	0	0.512846979716398	0.226565331057631
"GPR183"	4.28400200003786	4.60827250931009	6.39855191471133	3.8599216664855	4.54891079452082	5.75339441173942	4.24945803415075	4.02621034236218	3.48964908266127	6.32770584699746	5.26058083616325	5.0966009856877	3.88885099432116	4.53663567906976	5.0919924628128	5.25756199972595	4.65376909783991	4.0424880450427	5.97120241010406	4.8452082857485	6.1758926269727	4.96081470535307	5.64806884568343	5.79273461534184	4.5456498530664	4.51988020445739	4.91491178435376	5.94258534725716	5.43869774605683	3.60618054834157	4.16632076797228	4.8765320505288	4.55967004803961	4.49905437854721	3.88562501064493	4.1707241075417	3.19635980433373	3.80266526713139	4.44796531595837	4.71263433401632	5.11303039395292	4.39597492119734	6.10444743065449	4.72849316969903	4.03820442083076	3.26390468591196	3.59295745724185	4.86006498533296	2.77040007693785	2.78618975030051	3.73622623987526	3.51352130084913	4.77058754206834	2.59572891534415	4.54338227260916	3.65974038751575	2.82515416209795	3.00977473240733	4.30212474753856	4.47523361799945	3.51414113050705	4.16083682794578	1.42761612725842	3.65850396584586	4.16566012700196	5.12488358825463	5.55795860244065	4.29884795673251	3.78731598575759	3.82868997731508	4.76060218249606	4.62898732557485	4.35402956289979	3.19287712802531	4.1070199041238	3.85056819584203	5.7813940273923	5.34845051171525	2.93990925487306	3.16069616601909	4.34433697288409	3.98463371194874	4.63298278206117	3.75146525847377	4.05760351047122	4.64883676656109	4.62157003025514	3.77066561520254	2.96740488077891	2.92840204227563	3.80059422811954	3.96522069455865	3.81610387422849	3.75200849035957	3.46215054399021	3.62226147580062
"WAS"	4.33127315428527	4.41631937566708	5.49041608209641	4.54591513339093	3.83974869309166	5.29329222960154	4.50857609388251	4.96193552661471	4.04716471258957	4.80597068448949	4.6176970089912	4.67677938649041	5.07794486024249	4.46184660537498	4.70320969051992	5.23184042521426	5.32047032986146	4.83995760273677	5.21393734861913	4.24464639071404	4.13311309709871	3.63288730894768	4.99387057667688	4.84679354344835	4.14706526085206	5.01107318938233	4.49288944588582	5.12672173302058	5.33180439802809	4.68593794530354	4.64470355195909	4.57268306487766	4.70596299025771	5.04752746112898	4.49244054963003	5.00478886364199	4.62880875121792	4.35876686541689	4.70430055477886	4.2115414127888	5.36058996047584	5.50457194872441	4.83006176637028	4.05185880676551	4.67621613151877	3.32562600789746	2.71506152049263	3.03831669739013	2.9819483535611	4.1657168809901	2.76739847712225	3.47321785019773	2.45558276750006	3.82050804556729	3.61614750256852	2.67905113248225	2.80555776952961	3.24183660333085	4.02625999871142	4.47471695496406	3.52959218657673	3.23240214750869	1.28506986100337	3.60383626687644	4.05474255719624	4.69295574038729	4.81501513497508	4.98288867887487	4.44471455338368	4.32967964369714	3.73942180449702	4.28399438012964	5.05415042151993	4.48162970683387	3.48390871478175	4.8308161851819	5.09516160421517	3.58918563710801	4.38042030523773	3.16290334475109	4.39618223851233	4.47849372828508	5.1985474495346	4.51633703177526	3.8169137453107	4.62619849336009	4.57064224027103	4.07015072145679	2.62823679027967	3.48982439992784	3.84727083385007	3.17553050590002	3.55255700390536	3.12610173762951	3.36270553396961	3.89798519207903
"CEACAM21"	2.61841176924923	3.2727026452943	3.81733875231148	2.46780187900582	3.05759776012134	3.82762604934246	2.42931750350194	3.30761107548033	2.40005731675119	3.32787954824571	3.48252490129864	2.93474632393348	3.25474156065125	2.50432731250606	2.73839411968755	3.64029840289191	4.30366214223572	3.2914760380472	4.26824532293072	2.8172567660138	1.96660454768086	2.27525420505277	3.37752840970774	3.66925362992741	2.80312330027259	3.18547689138928	2.70419284135696	3.77060138435805	4.4979693370442	3.01778485686847	2.95523266319349	2.91012512702869	3.13149630772267	3.66634513769828	2.18097426083166	3.20261374875899	2.98251099503772	2.87764191438138	3.6259602504012	2.05179400192875	3.92287923600511	4.17693512933194	2.85379947988588	3.22857130432378	3.83808636995267	1.58208519142959	1.53564469579228	2.52358043161172	1.43130980851998	2.13556177916903	1.52128446764136	2.48569534956201	1.35594343657852	2.2406232130291	2.03329532064266	0.931060194916005	1.18581911118467	1.32869340524654	2.12849250268385	3.3451563503016	1.58874166731551	1.68569379084151	0.115990353030859	2.921808558611	2.35689456126376	1.88679917120396	2.8145823949649	3.66925044220105	3.30812683646886	4.0653196052392	2.42430665123787	3.41719160080832	4.18439646152092	3.72248107225115	3.12387597058854	4.21389964324776	3.81307308620646	1.12117499293752	3.38178202600688	4.1264912818401	4.02349803111751	3.20421548645637	4.99962905621042	3.09779477623437	4.23180495578913	3.25396431579724	3.58092503553153	2.85872781827991	1.38304093619537	2.06966722168196	1.70269296170509	3.46563508036742	1.7055427255025	1.60384802165526	1.28393387894974	2.12333212847325
"GHRL"	1.07089921459529	1.06463434222503	2.12637164367803	1.91840878140315	0.447652449927543	1.22528627111827	1.36605289946878	1.31900014871428	0.584950038567778	1.18273264417961	1.35248487638553	1.66295138305969	1.53523519255509	0.750465047332249	1.7483044077757	1.85931470322025	2.12144768389066	1.98621193548826	2.15790441949041	1.74162969973004	1.0417520441496	2.99255537915863	1.92261629205704	2.3067194744191	1.99963705190973	1.95869138576847	1.99926706992201	1.81008962287324	1.94604180350711	1.99243335901702	1.1268916190172	1.51927166709761	1.27960073838974	1.77738304432469	0.920336095961783	1.24457932715	1.84692230885755	1.21370484766692	1.93911067898371	2.10957605445446	1.42796442693893	2.06694419047919	1.55581656036982	1.38727535086463	2.08812323618835	0.620252377219029	0.472080706415444	1.27082222611055	1.20995933081819	1.50188291559708	1.48043758444723	1.45068693589928	0.707569158696874	1.02349875912843	0.96685809846434	0.767193825500483	0.58496726292723	1.02666249562421	0.835679801056073	1.99059634575952	1.66900308576876	1.17789186751853	0.5585613201148	1.00514175522973	1.710970762014	1.81300442108828	0.895598317242174	1.01134730742423	1.82034960748119	2.43146244089432	0.711736806994721	1.27684879014956	1.13692343828163	1.82897730727893	1.46225862110019	0.999774919641866	2.57686551232966	0.639840756788383	1.8990531959419	1.79624644245568	1.49833877855066	1.48406293104767	1.49118182855534	0.899429384073132	1.96502300211234	1.31481937813631	1.37343020809697	4.11513052850755	0.677884005174106	1.13857753185069	1.02800191826981	0.690071084561931	0.859719300166511	1.14302214132146	1.65784288627146	1.16161803817254
"TNFRSF4"	2.03103036036567	3.42266070960784	3.3336414434719	2.99668874325676	2.83042309879928	3.51519152310851	2.77174559329694	3.56889911269198	3.96245701650254	1.98154678313374	3.07729209967257	2.48000003036623	3.47427588037829	2.5389693062904	3.84333054333249	3.95810087968003	3.43478842251319	4.40703295228715	4.30443325725867	3.49914595268871	3.06887363580207	5.31148996473583	3.58238763423136	4.20066347261051	1.95292230527959	3.03782552510082	3.09111420034519	3.81510821140525	2.66645651337181	3.72752343763039	2.59412485088828	3.30171832875813	3.81165669561515	3.58952861126404	2.90210145784543	3.84082529857949	3.66748027235019	3.34436512310409	3.39363281915622	3.15410066830729	2.44594719525509	4.13308316262966	2.37685651037068	2.87686314750913	3.13600449894983	1.66000779472131	2.06508311307153	2.0561496281044	3.82940562315508	2.7244558136728	3.20245271707278	2.1469302083323	0.416765497271214	2.98941423346251	2.68507870522733	3.26734706624552	2.32047406416305	4.14256988279841	7.97683610666228	3.38220236545488	2.04621458462534	2.35228516922956	4.04578752555437	2.49438136456571	2.16157911872564	2.37149798106603	1.61807679860127	1.94115290413804	2.20954845013667	1.59410094318003	2.61842186963689	1.83498351861723	2.40736867266668	2.64098723265411	1.0572492975246	2.47580460959738	2.47736386328971	2.03958851554419	3.08109631977684	1.89349298042461	1.9626083020834	4.8775588859998	2.82151794915519	1.82429779421726	1.27336368212008	1.95307923671954	1.98014871181432	2.02549842579316	1.64938217090057	2.70308214066771	3.33001631548834	2.54476271507149	3.1801589292288	3.42530870958166	3.25209922601081	2.47337745604252
"SLC2A5"	2.41170250286014	3.43283014726502	2.58339767343707	3.67707680478312	4.26636018983302	3.30321473781492	3.02404570374618	3.99660256305575	3.96348290181283	3.91805816371321	3.32153317319067	3.2965308003918	3.04642901863264	3.38635010415008	3.19465530827911	2.87918366568531	3.85077868788	3.02197498268888	3.86128114270848	4.23875285017682	1.4274139455273	3.37442869010738	3.66575744992988	3.55392198797846	3.04645688254427	2.99718759643996	1.94902229086057	3.23952096142704	2.07389518653136	2.44411773515017	3.35423744793014	1.92394464843066	2.43034777102918	3.48686365513857	4.51850427027118	2.6715414796058	2.34593549997153	3.16968415030359	2.96880544398291	0.831103096241775	2.86158013043684	3.06584150287428	3.25762080241272	1.26739883297873	1.76872382026125	3.15490272737496	1.53239807221531	2.57051840313314	1.60605347618371	2.45308740291992	3.08432682670439	1.72855670965323	3.3131578828989	2.24612939051793	2.25544742055887	1.77314142518313	2.44122446028429	2.09333150618133	3.27963441980342	2.8303836555141	2.83560082459879	1.99247576309508	0.878790633934276	2.21335455973843	1.30387600734345	1.57378543105865	1.7050068330736	0.388180970972474	0.768640114616378	0.408868054309433	4.49669176198941	0.419812879083475	0.557486203458637	0.335465669540724	0.448583299299981	0.88278626933937	0.493353328936338	1.39499919004652	0.707569939243028	0.940650787593529	0.551561311230806	0.862220082827607	0.474706763253583	0.665743850072759	0.370300337173027	0.780171152202363	0.920166252104918	0.480716160993696	1.5465926625679	2.15661745076545	1.96233138679788	1.40293038010466	2.27242735532513	1.91976609746821	2.78308594744029	2.36484204037852
"PLA2G7"	4.05410135996466	3.76210835119005	4.5501057588576	5.05468880097974	4.26923755815641	5.66980462024537	3.47232867397163	4.21266880436059	2.68483161421904	4.52598303245633	4.06659615561799	4.79238780130256	4.71282215190343	4.14438565145839	4.24275075929822	4.45650073450655	4.48335751955208	4.84262882787375	5.69103236550487	3.34289785496843	6.55447778705926	3.11803957999042	6.22789945396267	4.7889354748559	3.70505662383047	5.55044504110496	3.2733780966683	4.88462243981805	5.31082008537023	4.4355818776752	4.78700785886399	4.90129034653388	5.11574340627159	4.78618888299044	4.16691744797223	5.02482412771551	4.47763510910528	5.04756390807898	3.72840844938522	3.46328907126256	5.70422627236028	4.70389790796216	5.32579099218885	3.85298571123063	4.33946197562542	3.74818717516018	2.47179263532616	3.28729090606642	2.90951315987194	4.01347350268323	4.5461856652902	4.16892225626416	4.32653163317573	4.1328350861735	3.16178114172855	2.13493221030605	3.81490291565702	3.88544337674416	3.77622744017374	4.20442972033423	3.79324662423757	3.37920601448551	6.19376794167982	4.12565275169259	3.6461322679465	5.71475495715925	4.11079268264556	3.24246249935154	3.79031914286754	2.70813237311922	3.84366817082785	4.71258155573037	1.76746413828637	2.26789537970657	2.88583679941884	2.52324516081946	3.84850595864419	5.38493889364399	2.844549216077	1.66287515689982	3.07862506983844	3.6634348013864	2.83266710692585	1.73420030721791	2.5103532850482	3.01858977142767	5.54502576124935	0.981076606776864	2.7466666908809	2.48811092510434	4.23462147298473	3.86574831918376	3.37593860199694	2.9066689483633	2.12985215659785	4.45586120656555
