"TCGA.55.6983.11A.01R.1949.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.56.7731.01A.11R.2125.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.35.4122.01A.01R.1107.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.NJ.A4YI.01A.11R.A262.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.91.8496.01A.11R.2403.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.55.8087.01A.11R.2241.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.95.7948.01A.11R.2187.07"	"TCGA.NJ.A4YG.01A.22R.A262.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.55.7725.01A.11R.2170.07"	"TCGA.78.7147.01A.11R.2039.07"	"TCGA.75.5146.01A.01R.1628.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.38.4628.01A.01R.1206.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.62.8394.01A.11R.2326.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.NJ.A7XG.01A.12R.A39D.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.55.8207.01A.11R.2241.07"	"TCGA.55.8090.01A.11R.2241.07"	"TCGA.95.8494.01A.11R.2326.07"	"TCGA.44.4112.01A.01R.1107.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.77.8007.01A.11R.2187.07"
"HLA.DRA"	1.83436868002037	0.891001911586777	1.54041163011978	2.04875460829876	1.54771061059336	-0.010414357328344	1.16916932801817	1.24380776766613	1.61243847839257	1.35367625042732	1.4615440891009	1.72400014084523	-0.783080139069794	1.26085240917562	1.13138371654303	1.29287524274803	1.44144285517326	0.86032230027444	1.72626997360105	-0.283133319983856	0.9155787244984	1.85654378399762	-0.895254562589103	1.63254011977462	1.26938818954088	1.97650087508839	1.46326887981282	0.536017095716616	1.71495531388101	0.248984729666664	1.60042694367747	0.557270110900129	1.1234332382809	1.25207997888145	1.22113545635464	1.67039164743561	1.52946066698654	1.18429137441472	1.79403515007448	1.59797373136828	-1.21394411928237	1.72420100437037	1.17638514898001	0.533873541372656	0.187647742614111	0.772597773870346	-0.00186069203085134	0.976349811275533	2.09613838453028	1.62642774439564	0.00380065813504679	-0.899437788606969	-0.325395894802203	1.70122700684046	0.226960238534978	1.98113185567226	-0.912131466041461	0.683319412089679	0.768346597906592	-0.0537670243746212	1.9092584770265	0.364455604966938	0.116686814693372	1.15982056084861	1.17404722814181	1.53946824410659	0.301995145859238	-0.87367485663576	0.855691768490983	0.980754533815009	-0.557956379715251	1.53473966069771	1.81941991591217	1.27274518881226	-0.131111032706045	1.96398311854228	1.10504021058778	1.52474927611761	-0.894096484025133	-0.868338371040798	0.366687454813932	1.68577871773659	1.34652663003522	1.36825764589857	1.68775471185167	0.0797317697067053	1.50804778361721	-0.478018926660363	0.151435702465176	-1.16530609403866	-0.545687929456843	1.57006381616195	0.262215201613954	-0.226998760332539	0.453165310946722
"IL22RA2"	0.479954817781109	-1.23272743466209	-0.977712239434665	-1.22620783386106	-1.15205323692745	-1.01889456325593	-1.07378050297519	-0.816017397472916	-1.03756038313194	-0.782477669614411	-1.114431133227	-1.23834629346561	-0.0476093625009192	-0.320742549464932	-1.20019154475527	-0.874895127165147	-1.24951390100027	-1.17560385829204	-1.2455026128797	0.301522445490091	-1.18130235908421	-0.570400980134603	-0.789987753511793	-1.1033674727411	-0.528004023957418	-1.18314182373635	-0.849510093072978	-1.08016083597555	1.5057084550887	1.66965266995532	0.854899785727665	1.54633748042	1.6796851299825	-0.111239576490614	1.68927303989673	1.63469346970303	1.59161326212841	0.422719280959876	0.814897098864391	2.43061151336146	1.59430518663336	1.54686909695281	-0.26078530940956	1.65811198057679	0.218310529821016	0.328646191804491	1.62241072566411	1.62967798992755	0.0503648948337135	-0.314916096432106	0.184276876036937	1.96644389047325	-0.892801628693932	-0.732224075202019	1.59913323456962	1.94120232929858	0.0133612798050418	0.14563706660072	-1.07879836427084	-0.45490948054581	1.84650519540286	-0.426500543407378	0.141142930138292	1.60236969949237	0.0464652326904273	0.455385662625981	0.405577801973562	-0.309972495018731	-1.09253584737032	1.62457904458024	2.00511531386298	1.59153492795696	2.51311742557437	0.382959310666043	0.0597171444037264	1.57559703578542	1.65916903260582	1.68176816353462	-0.781803189858458	-0.789833794898519	0.448629745492978	1.68171810443738	0.144975491823115	1.51637179175619	0.0816759204105671	1.66282547458648	1.8870179517246	1.65560590419908	-0.731709856543617	0.464147684110628	1.67526175716268	-0.380263809475324	0.123271208152983	-0.0830432942439838	-0.948700308677815
"FOLR2"	-0.183319716488056	-0.1513645747334	1.26193333979593	1.10300063669259	1.0054690158799	1.70496670716146	0.166422667646305	1.62338223265172	0.94786775933664	-0.367255118190231	-0.116534489599991	-0.2592802004384	0.935382898214359	1.18507035843051	1.48227193925633	0.146678090700184	1.5309553860141	1.20433362291573	1.37010802466879	-0.131869060696642	-0.279740334449389	1.02481713194979	0.0604870571362738	-0.115570014106987	1.18147503250451	1.53664535709378	0.011326042599955	-0.558610066391298	1.63007809297749	1.12993308574234	1.63791589791549	1.42490791664321	1.00723844230639	0.85072936940435	0.280722760440697	1.64904164155426	0.22745609836922	1.58323280502283	1.5361433808138	1.1721851725718	-0.257224630553536	1.54877341089825	1.54883060579724	0.862183237535211	-0.772590458665187	0.0161268346300149	1.19967904339365	1.18362730006065	1.64968344834305	1.43508755278504	-0.856868815104497	0.116151343578993	-0.39759328088744	-0.689333214751094	-0.173256393378559	1.78299666167352	-0.26206107705412	-0.696817231057382	-0.234829306667047	0.939254680821449	1.28559459075815	1.17376836466946	1.20760891869845	1.54421580666723	-0.0222012285292657	1.05547977571204	1.21646084600261	-0.888761881165347	-0.729567151615836	0.281288149655707	1.06819854435465	1.60980211613796	1.57337633172481	1.03507081529296	-0.13918646809253	1.80406870326815	1.16192176796723	1.4956062454878	-1.52259869506223	-0.0018074071813978	1.7183088736605	0.424804884848768	1.29511247102228	-0.0523171993445138	1.56242181086373	1.68718003652159	1.44185511557194	0.954972524940785	1.2083077045339	-0.209198453175222	-0.737097109727457	1.08405357198401	1.46669867416321	0.407799062872173	0.933206123676344
"HLA.DMB"	1.35150694258411	0.703448598037546	1.44381802138726	1.02071232475401	1.11683528609973	0.0161143259493812	1.61487577101375	1.57164697083486	1.35010619161062	1.49837645380965	1.28667124847736	1.5867672004704	-0.799066487772648	1.39246462874886	1.20807991120079	1.35117745740643	1.30734075580421	0.795325514627592	1.41062612622266	0.721102771055842	0.885302246200574	1.31609845986812	-0.583929232140421	1.46321971313061	1.02097761605447	0.929278527797118	0.848578106803099	-0.287046037411703	1.05228649505341	1.00675610879261	0.964744970209952	0.947962822454754	1.31128678274586	1.20111881334931	1.0550471761564	1.21932322804343	1.41511477746879	1.7660877472419	0.995346674205055	1.65501751002885	-0.429240002615977	1.29914806817814	1.53067262414324	1.22928040509235	-0.667836541572248	1.20438053206159	0.847042067686338	1.11475808532686	1.73918095539471	1.27266781028404	1.00015281800093	-0.421371001208928	-0.924824655389409	1.31377906676438	1.13021486126238	1.4985323573206	-1.14782503995678	0.474337217963948	0.634531359700934	0.656699311473321	1.3921072521995	1.21243000939456	-0.136608763742126	1.29165381461214	1.63849486403419	1.25584035417998	0.813513353281003	-0.530332748541719	0.565806645566813	1.45004562993226	0.129955038341612	1.79332647559524	1.59030259692838	1.28682067975701	-0.345503634682078	1.60924012913444	1.51916979603034	1.59096914915261	-0.637413563162887	0.593364097166682	-0.0831372601197389	1.95621966591697	1.0616171322408	1.05305893234163	1.40813824119093	0.553783550344666	1.35307703678729	1.08216407920833	0.484571787131915	-0.508496349258393	-0.163533766149106	1.45318153327902	-0.877827700797855	0.775879435032703	-0.321283072131175
"CSF1R"	1.14080102590996	-1.24872219424498	0.0140730536018169	1.11204522669645	1.14058363662075	1.32778882720393	1.1009444064087	1.26283660589289	1.22353894087822	0.192125170338844	1.38149585506683	-0.207081366943696	-0.0684596212222456	1.45450866281705	0.881841444920482	0.934585169797036	-0.799375881565482	0.840319085348979	0.681499412626082	1.15398542188784	0.400315019487349	1.2074681980183	0.353558135245545	0.822481796151153	1.40313932017836	1.73565552288022	0.473927285642403	0.161355249790552	-0.249133457488256	1.48242938961277	1.46716245950421	1.30304518283732	1.31196269717103	0.709705665250721	0.955647731059528	1.09990717674693	1.54513558787331	1.25762119998574	1.57850539281988	1.88605541543815	0.152464070443715	1.50132451972971	0.99023397975214	1.19533168304244	0.740953818807421	0.815583474201622	1.12785999280527	1.4729563240933	1.02045280838072	-0.972990951834278	-1.35795612123653	1.35519683627463	-0.206611293157028	-0.536809430457367	-0.224277402871882	1.35582301298439	-1.08897542345433	-1.02538466012693	-0.387383093452091	-0.216510180766278	1.68528200979594	-0.973292100591032	-0.0303298755598342	1.57956536408088	1.19685299294913	1.33920580011046	0.523898554849095	0.92899587107542	-0.555317550070644	1.20447495252685	0.931748325303907	1.27781478034301	1.62298539624222	1.0955232818513	-0.102676127705129	1.67192879901339	1.31389225255638	1.64444408095282	-0.363093290985246	-0.365091684012859	1.28204396102655	1.58786215266418	1.28324449326997	0.337731906644079	1.34166494669253	1.42142990462846	1.38855865002564	1.27781351327084	1.34263792398225	-1.44120674380904	1.07457520773578	-0.949489996356742	0.792586779143964	1.29595023571347	1.2214043375745
"ITGAM"	-0.614270624774359	-0.0515896508147981	-0.996186395958263	1.17081346236254	0.992793984876433	1.36827865777149	1.36873941767007	0.905717535582824	1.01461258053113	1.25008075739942	1.50066665921143	-0.110301373705288	-0.65770371652431	1.29580626560593	1.56653988701468	0.527757814185856	-0.0468920005173702	0.0583137974158974	1.6589905730425	1.20240845908957	0.341317411105275	1.17301879218294	-0.217591499348866	1.88268828099528	1.28145098256677	2.29045362119178	0.762081467562715	-0.266309910163891	0.0207140687403492	0.650241295358782	0.567759814452159	1.97200941844449	1.70993074781204	1.51879234190855	1.18547064700492	1.15022991023065	0.65304115673189	1.21699164447502	1.29149431071725	0.285557122097352	0.141593193698628	0.927381236893856	2.28688993671124	1.28864357418177	1.33126721582068	-0.440993508213253	0.746550519564114	0.254583353411949	2.3148180589176	-0.297483216085186	0.69749320422697	-0.317256086463629	-0.488346803436785	-1.37246418270731	0.559335915922505	1.55432798735649	0.0091976151280128	0.286033881901752	-0.361054383169791	-1.20602697910199	1.57452630900089	-0.596207192624758	0.104142172104567	2.12487543237729	1.93305729869512	1.31402430800378	1.37796434542956	-0.264648699426469	0.293893031999559	-0.0631625959949844	0.499542398808719	0.59709576492193	0.289991306071442	0.938139626015952	0.334997382726443	2.29408245063271	1.4348909630425	2.36117866255011	-1.21813912148632	-0.264856926080489	1.23602071588299	1.07557129120346	1.09245922915098	0.432682295272456	1.51753433484955	1.4312402706887	0.5383601504826	1.4744544494547	1.94403566086193	0.162301462813864	2.0073432968208	-0.272168741976638	1.45809843786805	2.26346618634255	1.74227717320043
"CCL1"	-1.12539582118923	-1.12539582118923	-1.12539582118923	-0.316286660916748	0.399719180446557	0.659209472389055	0.0600082737596619	0.131100424750215	-0.381489884864034	-0.857985327854392	-0.840134815175713	-0.827524345684383	0.550492006895105	-0.146665418584176	-1.05850912133503	0.800820735810572	-1.12539582118923	-1.12539582118923	0.148471538492068	0.273706997845999	-1.12539582118923	0.538487426043344	0.210889788298535	-0.136583014161259	0.131097842268319	0.0889454597357406	-1.12539582118923	-1.12539582118923	1.59684397576039	0.275266384293685	0.761393746975869	1.60374532933007	0.127808658790871	0.509796111001415	0.808192267630834	1.6003407648782	1.55932126213946	1.51970740021393	1.54221565143171	0.565273471118681	0.236345965417725	0.530542929948087	0.235437705206952	1.52869654057382	1.6193212963975	-0.00893368154546415	-1.12539582118923	0.78905779765714	0.580486250648427	-1.12539582118923	1.53906044829434	-1.12539582118923	-1.12539582118923	-0.0365579092408906	1.52917521317154	-0.0677058596003092	-1.12539582118923	0.216030173291189	-0.398882955011781	-1.12539582118923	-0.314067797847399	0.383170508382789	-1.12539582118923	1.65867204892821	-1.12539582118923	0.665099389339881	1.52206313849907	-1.12539582118923	-0.359090345100203	1.52860336176918	0.311655486910078	-0.209502292209981	1.544255974936	1.52738450257377	0.832984730887464	1.59035336180791	1.52426687541707	1.54897635978098	-1.12539582118923	-1.12539582118923	1.59492567522569	-0.618296165544953	0.848246871865701	1.53150784004124	1.59425977065598	1.54360072230704	1.5790146967907	1.63278110836948	1.53533475636262	0.280783401753747	0.727450544613617	1.54717540321274	1.04341997924514	1.87187841083945	1.5383014578939
"CMPK2"	-0.1804689128177	0.636160376784541	2.01045688907441	1.20596667305386	0.206106795079567	1.33159601699587	-0.30947613696615	0.897438496208002	1.75335721885568	-0.931471408920758	1.39755599744424	1.81378218548252	-0.851725299036658	-0.0250337061246277	0.0858288578172745	1.64883873102699	0.365792283871357	1.53265100838957	0.328436056220836	-0.874205620542084	1.49854292597841	-0.197272449779697	1.54552940182532	1.54039417030301	-0.38996537635607	-0.325549656221449	0.0577250620335265	1.06646401278942	1.61436664704776	-0.409873544577674	1.50729109218075	-0.438174369334535	1.59214159684154	2.41676033587674	-0.0277571794967839	-0.4856451452665	-0.292836792663574	1.53492871927362	1.8457015825636	1.69050617149576	-1.06256324298606	-0.278147078112657	-0.389403304089028	-0.57227313087748	-0.451932422679136	-0.111488854864354	0.0742743494392558	-0.649236229274573	-0.563556210724951	-0.973287342512803	0.266172896968836	-0.923207003527417	-0.508606255089073	1.92847373079016	-0.354233914235078	-0.311736247627641	1.56599568240602	-0.0145270585510276	-0.698203369463947	-0.227885658780438	1.17246758128765	-0.491042859328442	-0.161457906083751	2.65810296102705	1.70831227047082	1.79099859713338	-0.136954313404679	-0.599166069654876	2.46427457130572	-0.886895451592444	-0.811181853142625	1.75151756088501	-0.10218979697689	2.11446292165759	1.04513537312125	-0.625439093822376	-0.141348671426157	-0.297989633378924	-0.956854543920429	-0.471956876109936	-0.555862183725291	1.25573415676811	0.0856907142091674	0.0931835374845442	0.201162962630494	0.143313755558824	-0.92387012698257	1.14913325089563	-0.906347337795456	-0.716246278308415	-0.463299707124182	-0.191472949371768	0.283679675431103	-0.0302450311200841	-0.120727922218828
"NDP"	0.662616128471855	-1.23546321016284	-1.23546321016284	-1.23546321016284	-1.23546321016284	-0.0618374061643173	-1.23546321016284	-1.23546321016284	-1.17744150493198	-1.23546321016284	-1.23546321016284	-1.23546321016284	-0.264077421235525	0.246596446038151	-1.23546321016284	-1.23546321016284	-1.23546321016284	-0.750248305601078	-0.267222146137484	-1.23546321016284	0.265309308539302	-0.153666814152449	0.678851243812643	-0.58399654312391	-1.23546321016284	0.717930251131504	-1.23546321016284	-0.172364287575514	1.34161574609108	0.818304560966951	0.244326972487526	1.27066040603486	1.31176992288344	-0.299185955916367	1.32823838005753	1.35782456472454	-0.306306554157005	1.27102734029202	-0.0444196783669321	-1.23546321016284	-0.379521417660318	0.785828557735364	1.25076331142545	1.30932608393939	1.42429095278205	-1.23546321016284	-0.31457563569068	-1.23546321016284	-1.23546321016284	0.502723108185408	0.863429369098169	-1.23546321016284	0.92991300159651	-1.23546321016284	-1.23546321016284	0.0470894193996643	-0.24853353661022	-1.23546321016284	0.331682857484278	-1.23546321016284	-1.23546321016284	-1.23546321016284	0.875440066569906	0.580906332099569	1.38729381766552	0.992892417488821	0.42408597869798	-1.23546321016284	-1.23546321016284	-1.23546321016284	1.36898555193472	0.597961473730023	1.51672932678003	1.43728103535152	1.2815680970047	0.350770042493025	0.436571085901187	1.34907930790836	1.05845854856629	1.0755541145774	1.01127461603585	1.25595818033315	-0.212593845646323	-1.23546321016284	1.28415784724033	1.52408959988154	1.46534629698095	0.954362328190991	-1.23546321016284	1.38164346961212	1.34094709311443	1.3450175677823	1.34158491261611	1.34704076543393	-0.258802196679182
"CKLF"	-0.976025391548386	-1.3379890684211	0.393334607656015	-2.11161931255858	1.2184318375799	-1.22522542258865	-0.286163033585473	-0.764977815294573	0.423660716574468	1.53755259582487	0.473730894371675	0.191065095136766	-0.567872592414329	0.939663100043594	-0.703024106446803	0.929070681733227	-1.28108639820248	-0.196034796080903	0.727218494911717	-1.36115949366694	-1.55725967920249	-1.28816446194105	-0.250041145769994	-1.98816912518268	1.19476033920643	0.851477254579248	-0.491881331828056	-0.490000053886024	1.53569146950968	0.183582338976245	-0.818901442554765	-0.0617787275478319	0.225535995847244	1.14762781004244	0.157246998896546	0.511942954965597	2.53739840197968	-1.59509290985958	1.48828646817347	0.0411521511448587	-0.163145922493101	-0.51722137404543	-0.0906594143087781	1.15528211078719	-0.159247784044103	-0.0924069480025811	1.06573623334812	0.620943153063217	-0.557313148135536	0.31470235795091	-0.544992459028198	-0.639020734658198	0.713531322375995	1.77534432938474	-1.3711423408708	-1.57047721290197	1.05933430708191	1.12169087099173	0.0356498075969268	1.58068942294031	-1.55616021467489	-0.544738186070145	-0.193896492443905	1.1337974237597	0.405607345241608	-1.25680654229238	-0.790731405380875	-1.16489469888988	-1.45356211871132	1.39780507896236	-1.02244882985966	-0.32321649730801	0.764414862454935	-0.691193230875811	2.26046836071438	2.1490167990527	-0.219289948881448	-0.266312385147299	1.90826569383435	0.421629987728596	-0.49519372521136	-1.80274286178448	0.957077587771036	0.71358619172694	0.145644776843103	0.367514231768684	0.0212350427554802	-0.847577238636536	0.958347225199019	-0.440714798203625	-0.953734764260448	0.769662615290006	0.553195641950662	1.5081778419001	0.00745336882971029
"C1orf116"	1.45048987326729	1.63736495632711	0.961796035768504	1.8644205460772	0.306830090447965	0.284374904947136	1.9937011329226	-0.191458120577779	2.04935446827503	1.58222876768332	1.77737544836785	0.426524163028479	-0.712424256147754	1.2383615653276	1.54219103219372	0.435539885058145	0.737515968031277	1.72872507167123	1.60041042189421	0.602497552025085	1.59781971884949	1.65589467215952	0.147106532668403	0.620294518089093	1.50593837367829	0.872918691052878	1.63608839152588	0.404829931792915	-0.749436969795116	-0.342834012467828	0.0365714310329394	-0.58619442390972	-0.285995520786263	1.92175453725024	-0.315347747599757	-0.155191543525591	-0.211839454882859	-0.35082482680938	-0.651306926424546	1.85732714615465	-0.16999540257209	0.697337692459438	0.147747368172827	0.155479008360177	2.35209255056665	0.679650948309765	1.81909182810263	1.52625761414462	1.90266419983987	1.71668319685529	1.9074786518739	1.62308687566297	1.92356078488761	1.73639324150223	1.61336417528011	2.30057533972292	1.70708237424907	1.75591070624992	1.37395317078306	1.54260280627744	1.50245442889612	1.69840787456832	0.662600357153354	-0.219035831876301	0.529148042363147	0.773849086135	2.49653379521997	1.63767769621382	-0.163078526617482	-0.0856534173779439	0.543152907428722	-0.548356322079088	-0.220333539723963	1.81283450390617	0.515930888908023	1.69032688328372	1.60077926376803	0.631880650536939	0.624282812191293	0.0165755620181983	0.28088112945223	0.0870307371874867	0.584600127440952	1.82192025044695	-0.0959084753241422	-0.00797804244609102	-0.222081258941263	0.52351137913381	1.62028869791275	-0.177401815846949	0.474218382539058	0.295706730790876	0.346680232572531	0.442284834722318	0.19294523857664
"CTSH"	2.13811867889703	1.57540463207803	1.74742419567424	2.26063106967865	0.228521835550778	-0.302076956383058	1.69287145892839	-0.00401113072222968	2.10021725037606	1.49447532792212	0.311184367528187	1.68901871250317	-0.468103689539683	1.74385433334844	1.90350425665422	0.620110756759671	1.45125290137031	1.74324036630221	2.41512446173031	1.55754813208179	1.68655420574356	1.51860513716926	-0.7411760892104	1.70982253378958	2.26508341181151	1.60736934858527	2.02282679629559	1.60884523700458	-0.6748243678567	-0.620858276786847	-0.336326346362691	-0.658847720212622	-0.313073020042617	-0.653134739013094	-0.274356418477919	-0.569777491814778	0.48607193092339	-0.399863529465498	-0.596793540171087	1.72826272663233	-0.570770140132031	1.93389577377591	1.52887053471231	-0.479296326534857	-0.730138179334158	1.95132450271389	1.78192090029784	-0.246755864087637	3.22772585139864	1.78970142621313	0.38522332959895	2.52781848905524	1.79310875305609	2.22283648464312	-0.702477194739536	3.18722168063753	2.09858881179949	0.311656804202651	2.00428310835627	1.96943454059062	1.5624127648142	2.6827288947931	0.376989931085061	2.51161180794666	-0.528170417842819	-0.455010409700911	-0.721430213083206	-0.470886745927699	-0.409849017665736	-0.744439010456122	-0.558850766896534	-0.729877053813962	-0.304101597858519	1.39436086995844	-0.690669513504022	-0.0377522297166287	-0.510184863443705	-0.727215679610118	1.56675581514704	-0.0954639831810816	-0.559249024041895	-0.500139253721367	1.51352574681953	-0.777274312600852	-0.719837816536145	-0.2752404791439	-0.560335503923331	-0.584318570791269	1.57430577800033	-0.449410422303181	-0.558820279003647	-0.755296206335024	0.381597128688938	-0.764865072164599	-0.501372047518012
"CD207"	1.43775125945168	0.45004792204342	-0.363834818150988	-0.543050215988001	0.0839088503416039	-0.357661910590896	0.249765635659636	0.0758476981145895	-0.5413614424469	0.421686606405692	-0.288861345204694	-0.15337092284939	-0.468211447272257	0.997529667939788	-1.23261114229628	-1.21284148786733	-0.692434360619791	-0.317271642119488	0.0293416624845237	-0.942898500530604	0.279078295851536	0.308792983354797	-1.16841324421057	0.556152571303452	0.847744324968547	-0.216643896072942	1.44800535748337	0.438613747847451	0.0363183716313115	-0.664704112826871	0.443698385225299	0.464107154500093	0.339144361128844	0.754761866108668	-0.0906895852096888	1.44926289270759	0.173770864772296	1.42382316673985	-1.28028390304279	1.8170859580405	1.44192767828205	1.50359846801094	0.932299116194587	1.4423715419227	1.52178890483098	0.348316566381339	1.60393651208637	1.47408755920092	1.54125412805303	1.43739563724563	0.354460372001633	1.74163128842791	1.46200407400981	1.29137303512235	1.56603688450138	1.66640416689546	1.45912602783677	1.43886776897418	0.39774712777035	1.438203873096	1.59931462810989	1.42753221176491	-0.297734808216026	1.53766894206764	0.0249041824329635	-0.24291879446771	0.98441401461222	1.14383631118047	-0.814729712361208	0.0881824392606947	-0.763064710137193	-0.528239524820476	0.867766013556281	1.59916959514344	0.455874664424156	0.109957516443805	0.262290875049384	1.44037418287035	1.4384578740599	0.163458996870656	1.46273988040088	1.64359048159527	-1.26540708095769	1.54937279267162	-1.3631888992239	1.48944540447901	0.241873849409398	0.212660892682	1.44853276482721	0.668456909095948	1.61450470815072	0.621733508782789	1.48382026905867	1.49782138523943	-1.42422915234862
