"TCGA.05.4410.01A.21R.1858.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.55.6970.01A.11R.1949.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.55.7815.01A.11R.2170.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.90.7767.01A.11R.2125.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.NC.A5HL.01A.11R.A26W.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.4613.01A.01R.1443.07"	"TCGA.35.4122.01A.01R.1107.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.66.2759.01A.01R.0851.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.22.5471.01A.01R.1635.07"	"TCGA.33.4566.01A.01R.1443.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.50.7109.01A.11R.2039.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.63.A5MM.01A.11R.A26W.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.77.7465.01A.11R.2045.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.85.A4CL.01A.41R.A26W.07"	"TCGA.O2.A52S.01A.11R.A262.07"
"FASLG"	2.37726659842251	0.984623721702009	1.2790691007303	1.26947340495478	1.69112599137496	1.08178671504549	1.55731029035791	2.11244845565276	2.64210008533371	0.793139773152889	1.50443128911257	1.50567238880285	1.02227677499242	0.898953674180266	2.12696889789213	1.06664898117756	2.7059704871181	1.06490399788498	0.833508268044333	2.0524207473614	1.56811829971808	1.54567482112172	0.789594776888673	1.11024626440152	2.03635127842272	2.12582836888108	2.49287719777594	2.41157672849146	1.02922115449724	0.986001397014087	2.13710018101028	1.73831615688193	2.62433102406487	1.40000279330176	1.39676130905304	3.50265793212913	2.2258760544307	1.27456815982467	2.52117708126382	1.06378968760327	0.884963062812302	2.91921409722192	1.86522180950837	2.3588941599746	1.91207036294048	2.71930179941221	0.886189029983613	2.00739542203015	0.428450234724219	1.6322806394607	1.46955864586843	1.07017659458372	0.902602180015546	1.09076201171864	1.1901199655309	1.52880926969527	1.34624681013314	0.592247772095036	1.21695526452397	0.268112104640368	1.12428778190237	1.31026405072795	0.48724621453462	0.879452354650181	0.316759253839526	0.843521344188877	1.16292180613486	1.84068305953618	1.46414267285865	2.03147436287066	2.70966847333545	1.28632292513283	0.953576689600602	2.21079354572202	1.99873132506175	1.55616409044466	2.29121621251234	2.50301910388422	2.67468142291995	1.93684639477359	1.40350622134435	1.15556272114317	1.60546785560967	1.92259433502591	1.59950546398061	1.02404513228094
"GZMH"	3.38606115044657	3.31263814130019	2.83851066021791	3.63904501938499	5.11598013528742	3.74720548904664	3.68391553798237	4.85783890172719	5.9260440646651	3.67190482081641	0.917086403660502	3.94687169164274	3.67870793668804	2.72581313164631	5.15489905726363	2.55539136321122	4.21750805137375	3.14911053046115	2.43486155839708	3.24532531623737	4.45577296886179	3.02769039623188	3.14565171150422	4.20633417114606	4.72374610023763	4.97699381766004	4.26511811396489	4.62047007277202	2.33852604793594	2.29303614350353	4.67081789200338	3.82639076397748	5.55021308882904	3.48696688989797	4.56591567030213	5.40561619539602	3.56511384114141	3.5710416481405	4.03175716142593	2.28871603810409	3.34481276251871	4.11582440248971	4.09145396853119	3.56733582590743	3.8615216387072	4.81808408410759	2.89625002095927	4.9442971265051	2.1536990910987	4.16842722367786	3.03153853522236	2.78059237003723	2.63009407501458	4.40539170684633	3.0818543957165	4.22811541856323	3.45462584639154	1.8300329434772	4.16829579299981	3.22964081145604	3.36800758546367	2.91816300148055	3.76500755005161	3.23109606419459	1.33616629473693	3.44319179710948	4.05679547126542	4.51168895330814	3.90765578888359	4.36319497038908	6.05754019873269	4.26465533230389	3.58451989559801	4.45209193456368	3.7889922545704	3.2614476517687	4.71659073206948	5.00750348821712	4.79758790789593	3.99640956794234	4.13185597394307	3.10269468650357	3.86779629430743	4.1658289273124	4.88417028502037	2.98247034632402
"LAG3"	3.39752258117036	3.67519381052835	2.69060298402068	3.73413694588472	3.92159205451117	3.00993853644875	2.79104617536586	4.3223250724788	4.83772744584506	2.5139871190195	2.36410540566343	2.44462073350824	1.79921608966249	3.21330749385116	4.18308073121571	2.0474572558832	4.43640447498616	1.9750637450889	1.27280920045616	2.74628680652786	2.67027489607302	3.41575575786665	2.68394263370415	3.14776066169087	3.22750777617986	4.01794669527476	3.21024728616468	4.36547359335438	1.76342354138109	2.60397467382145	4.15227148780159	3.01137283784449	3.88079592476876	3.4950943323339	3.86080384704436	4.34029627666266	3.41998319252977	3.01250791320404	2.67652886334296	1.49027698804716	1.84289261016333	3.72911405471571	3.25651153089386	2.49222931659508	3.67693844742657	4.25736788392049	1.61674020040862	4.38956125702171	2.08113115887058	3.31695917548128	2.6274508452432	2.39442895805595	1.647213889877	1.49469247984168	3.38235378618351	2.17048154678417	3.07447682494018	2.39938160516695	2.33716015022923	0.887742955884821	2.26774624183459	2.2691353427055	1.68101406595436	2.66251339451113	1.81488522957093	2.6185040165745	2.75725158294812	1.74262159275275	3.14941163323805	2.54881179037491	4.49800732945065	3.06917630592394	2.95741779515138	4.05266935990227	4.36985617320513	2.72224867200884	4.2480265726099	4.22047954161201	3.463298906047	3.56181008693912	3.42026191435631	2.34154217180666	3.45096439234637	4.30435518296469	4.26782754905091	3.32592298529116
"NKG7"	4.79243617699635	5.03197952426682	4.753576070622	4.84567202645605	5.39221143193122	6.01806607301593	5.10970509669451	6.03174827027149	7.22991096273658	5.13592967370751	3.21974942622419	5.3689876670219	4.17375832971985	5.41868855300607	6.20162111103689	3.98206713794919	5.96998286010076	4.66482008484964	3.34725281316797	5.04099121144938	5.7833887578522	4.8182088727203	4.12379195821235	5.51422215820373	5.66340970704666	5.80345374518033	5.03503540228632	6.11256202714796	3.86404887828613	4.03503398184482	6.02511902834481	4.98749339937539	6.3874729366422	5.31658769541827	5.40684924773237	6.50501138430117	5.50466695445006	4.46179028667536	5.53099404020158	3.72813533318366	4.79178736953432	5.84673666509097	5.39126496188476	4.89410765842097	5.26366827528096	6.17768707146197	4.74258525851945	6.92739077034017	3.7698025416761	4.96745062578001	4.82813542506127	4.14258743261947	3.92742863639978	5.8163734664069	4.80257582824678	5.54757901659397	5.51841804594592	2.61856011808068	6.24163564601342	6.12739409677063	4.5144895979248	4.06474542240235	5.43093868494966	5.12257505303262	3.20956187352323	4.54527465114312	4.81399193359829	6.27172018832994	5.11756425665697	5.77583531852174	6.92278596102773	5.0821580444906	4.74187535619445	6.34106840520474	5.47144843221538	4.7064622113516	5.53893549491497	6.29469494361621	5.96153526655772	5.65687217445174	5.34696564385256	4.35663534506787	6.13263509455396	6.57802406716714	6.3570084376924	4.23025082882389
"CD274"	3.18496661405454	3.50119301671928	4.69255785459356	4.20404542436546	3.75905848955765	2.74371000160868	2.42131648667712	2.59099851177043	5.76785377313319	4.32568361378559	2.56968072028487	2.18610988017073	2.1046206536136	3.85108678777781	3.14372105806993	3.12177901607559	3.7365949966386	2.02475288046979	3.70466914939363	3.47740083251626	2.66961437351981	2.61931356385472	3.62578706988023	3.71837366602693	2.2620743040781	4.40573427986329	3.29851544527408	5.49534893606955	3.59862634126358	3.05896920420213	2.99328263129753	4.2190813736951	3.24709032776711	2.49545003080518	2.75675453971271	3.8082421975096	2.85316934313227	4.45261701413118	2.39890469255797	3.00900969113526	2.06043119332841	4.47207717756656	4.03292134577467	4.65337289710571	4.16958086985196	5.47212883755212	3.69907316871678	4.69791913351989	2.41156579575575	5.94092258337744	2.68706883492275	5.47805612607631	3.07259408790219	3.05390858574627	2.69317526668513	3.67327851520211	3.79633009872974	2.85567607608379	2.85934512482218	3.91231214961926	3.57223928801588	4.24322810373012	3.63600074326576	2.86880740368613	2.67156030158619	5.85307816549942	2.56223282251075	2.55660256441203	5.75615100597957	3.61655735733294	3.05554835743658	2.88036261843868	2.52957391467062	3.13383515627317	5.01792978479671	1.97928447626679	3.19063125011945	4.61574878189069	4.25647015377188	4.68340143730694	5.5974475242932	3.35934945612296	3.00454914988544	3.78303827921588	1.86936869445859	2.69537701713471
"GZMA"	5.17887154764979	4.54360103263709	5.11677807954752	4.44234584311221	5.10098330789743	6.10437321170301	4.70286009405027	5.02192064503171	6.6739586567013	4.95557611322105	3.92521590163749	5.49354270148147	4.69069915445108	3.96614271922888	6.11851120938287	4.14285680882727	6.30986000303582	4.84768647409632	5.04439835158619	4.13194842479824	4.84031415002393	4.54212882684427	4.40445923558464	4.92865259396305	4.99784656405524	5.49689984628472	5.27241684680343	5.69548187959996	4.27094441849552	3.7290335007386	5.63614007140952	4.83973250056397	5.66301228200001	4.83181638220373	4.84557261969103	6.55296152296933	6.72341383220256	4.71561843539725	5.36143364131348	4.06579359522342	3.83491603292034	5.31790719447833	5.77022377147051	5.3211629587443	5.09880266023498	5.73470629120679	3.89267490248056	6.81013209696438	3.35811240786135	5.23835928168259	4.67481388307027	4.00496213513281	3.12111283890804	4.6845622293544	3.87746068853829	6.48600353091013	4.94201868941381	3.28472528208749	5.11969770255668	3.88726215595708	4.85320265137628	4.40451736426692	3.93135340603677	3.7709702610585	2.58674888239215	4.46564135558608	4.50841553655948	4.45422812577411	4.59799378914951	5.01406669261133	5.63452985746084	5.23081468810211	3.70674910731431	7.01202952907468	4.72264765208864	5.2819676205461	5.71980604239898	6.25575313791437	5.62965179501453	5.00262813772581	5.41668181232955	4.70152754680373	5.38162870452519	5.88472911522916	5.36481367981161	4.57666143956759
"CCL5"	7.01291734514942	6.51070929318101	5.93257336077208	6.85981754508261	7.11763146532877	7.39898612696186	6.20437883984472	6.69420235540458	8.07704085947283	6.40861243744413	5.39146213008768	6.60101063240534	6.15406255449666	5.9360251925985	7.90527821608995	5.542814837171	7.17251128617582	6.34324073294631	5.51714776662758	6.41518326854339	6.37496395035716	6.06843433952575	5.92560032332977	6.59256589496738	7.10086511196967	6.96174294360921	7.13125068234413	7.30540936325342	6.09294385412911	5.34407595342742	7.81389064777125	6.45977365266715	7.18263421975783	6.81029482482261	6.97354933257216	8.43083168778641	6.87490149852129	6.70439907534805	7.44694022882022	5.25313454154716	5.80640929683207	7.2072244188229	7.04605648644984	6.89061772140556	6.67901696252836	7.86767768824509	5.53021415408834	7.46273317437875	5.54098277678053	6.44035310166438	6.6468976144378	5.71486069744482	4.63322800916958	6.3087374955157	6.30643766649585	6.54224467663637	6.37079857395847	5.20182162672302	6.18712357101821	5.76398063650979	6.44438239127954	5.64559882512179	5.65615348750469	6.18136511165185	4.26818177590248	5.54219108007037	6.50206291665435	5.86764948664617	6.15140537050514	6.58748710022074	7.9184493196448	7.1361846243931	6.18662761841146	7.4581541112813	6.85120688573173	6.09958331218295	7.10153226823144	7.40709920992302	7.1408199062284	7.06234842486401	6.07417192684722	5.71769137216443	6.76379165457824	6.74667298019825	7.11240089655066	5.60763684017737
"CXCR6"	3.90491100694009	3.65055200391371	4.11112300464799	3.18890727799637	3.39334358447405	4.34236199938205	2.9366447712744	3.44830531889142	4.52456617202747	2.93930173396863	3.53012603760336	3.93811665883486	4.28049148459179	2.73526060249663	4.6720590225612	3.16174333715037	4.51840544910004	2.70265197665086	3.42290992185319	3.25881204249661	3.38571369718112	3.05930360110884	3.35175673354942	3.93849045668685	3.99097624062957	4.13959197052494	4.18764594823288	4.10448029231845	3.30296871825986	2.28459420712431	4.21877326803895	3.89290535172114	4.37300198448781	3.43187179842753	3.51315893812644	5.02876422783718	3.94830301193994	2.68953327564963	3.66114766469323	2.72685826238446	2.20067501214369	4.38867789295011	3.86898835802909	3.87754377974181	3.4561282265502	3.95478281322189	2.78870943216224	4.58601897078645	2.2755412893291	3.11416030184821	2.90307445343745	2.81105913937918	1.64675354211196	3.37393898745213	3.33722590525957	3.79014064627984	2.98507954200711	2.61065114034033	2.75331228988045	0.9623199302819	3.99576227857049	2.85619009568356	2.5551778286616	3.00463323583841	1.89146399325087	2.90991101762617	3.35069071921822	1.51417461696639	2.88836971860148	3.4602540891045	3.97679738101715	3.005797576739	2.38846017108169	4.28332331179328	3.32279561678287	3.34517114275543	3.72700666739397	3.55662252946426	4.16645584565106	4.03972604589537	2.85047603641988	2.72215643706797	3.9351255899098	3.72622648917641	3.28366637565746	2.67528151105104
"PRF1"	3.65302174903156	3.24409888336996	3.2964611932504	3.16856170635255	3.64232459685752	4.44242456535797	3.10964243623594	4.06441477267971	4.91436305805907	3.14012719460153	2.577327464221	3.39915178324295	2.65617219957387	2.60271915646893	4.09177368953024	2.6846045682295	4.63617936174999	3.04080803212872	1.5421028298106	3.29233566041932	3.88215520619366	3.29846552966122	3.08096120376673	3.36435025065286	4.08859694943163	4.21820826485906	3.52523158894137	4.35021028966727	2.4377093075846	2.52237635680479	4.39827737971351	3.94412350450917	3.9071298019573	3.60022882395721	3.86273155074748	5.47327355836143	3.4422303031262	3.11301205774642	3.41150307295916	2.32905805438168	2.36643463549625	3.82331545894479	4.28989892922453	3.42631766774497	4.20152491328348	4.41467974328088	2.93906732922254	4.91013588771629	2.44934861354155	3.39358547667848	2.74216856944346	2.19967985535777	2.83704130217469	4.14092261306409	3.11663086253885	2.91693764780962	3.37383216953942	2.03054836137117	5.16420500426499	4.18235991950221	3.50293798023309	2.73754899238644	4.15781315249816	3.32751177115099	2.00895556878832	2.69337398779592	3.64183064198015	4.62631429464913	3.4488033815434	4.11887576873994	4.60141236433623	3.78435004786497	3.12852638863011	3.98773309603392	4.16403363951371	3.06493581874499	3.69050090923802	5.21084241959749	4.55599105363263	4.525007018217	4.22820737235978	3.21603923873018	3.08442149889835	4.42883106899464	3.7622150307756	2.99262439805972
"FAM26F"	5.18179555932113	5.37499102551574	5.46009487514261	6.48527532649494	4.51657816393416	5.73924795616039	4.97621229445198	5.89387376340169	6.80614335368052	5.07018304254419	4.86149306857132	5.26946536481532	3.90897092979635	3.94941213982199	7.37132992581672	5.02613843882213	5.36946124936189	4.51013557323635	4.84252074904608	4.76892124388285	3.51329616752022	4.11768579978002	5.07538779149637	5.26959171035389	5.01717300465977	5.67871311758044	5.36944058522772	6.41412691455251	3.25752932426641	4.12294638544214	4.91534608581388	4.61359560251141	5.82877546167388	4.83884311378393	5.37687402506	5.77267545009474	5.26211747595822	4.54365696216642	5.03679194525052	4.38989714038537	3.42884908703112	6.30800437548039	4.73499245806588	4.89511067119432	5.02801063322986	5.8414435553524	3.39310113138624	6.23897945964593	4.48689971166922	3.33355319395338	4.77469863559638	5.51337703966948	3.46271708681984	3.95125404275492	4.72507509228271	7.12683318802052	5.66529258669758	4.64062982205003	4.16950461478112	3.38562668467735	4.44223557234797	4.96455665806129	4.18536686099006	4.62479031381727	4.06320459269392	4.97298539763263	4.40612401412963	3.05392068435747	4.22377812285736	4.28709610333115	5.3575209670455	5.17461117961414	5.67684184109786	6.90733098665398	5.71907234888306	4.56997980927	5.68922666690952	6.46062073505048	5.63872069386456	6.00555720759102	5.71975858340733	4.53084943739671	5.62574217650811	5.68215878026414	3.2742902222992	5.3078904936722
"GPR25"	1.1562823831512	0.853335159409133	1.15520387393645	0.311200600797737	0.492639389682845	1.08409274616284	1.05252754929473	0.24016965830125	0.466640033396283	0.396389675949864	1.39510483057057	0.0953307444465221	0.161313893778363	0	1.53794134041682	0.876803390696616	2.01799621358785	0.98722895967578	0.0781977947315686	1.27658637459732	0.821784178816457	0.981210811255084	0.0336082358717328	0.781458092745906	0.570646203562678	1.82107696232528	1.23959698394706	0.867090593074443	0.689109860025029	0.349277957540561	0.447379785087525	0.114482507320555	1.56247877279885	0.453498230850643	1.12091303664282	1.99007714361771	1.40434673899166	0.28378049292739	1.47128383469907	0.460513090383771	0.58059977377662	1.30244426059139	0.309775635098861	1.0719864913186	0.914964764895407	1.0674138980378	0.595564071857426	0.967262061678247	0.642599842238106	0.202414520314689	0.607301272766735	0.34632137653672	0.33648600865047	0.312435652793555	0.356476115929717	0.462010069040475	0.154798587314391	0.192738734236612	0.49075096214262	0.10495165413698	0.489555333338816	0.731517222055353	0.168317431959179	0.45096766333054	0.443904906448246	0.192994322825182	0.699296487293934	0.0553076031431139	0.157975834352221	0.593713461219028	1.12089227222244	0.117561695441791	0.0807033608951589	0.700899816887816	0.679636104937728	0.63029898696538	0.824143736629267	0.448455451180122	1.13158530274481	2.21955497818472	0.566762755796216	0.479425347581364	0.290408199552663	1.92479759110077	0.846655227718586	0.578576457922935
"IL27"	0.412358691391241	0.462531583490174	0.368977366616049	0.865158348849575	0.294964450091492	0.112551610772903	0.322778048281258	0.630926119138906	1.7239475260759	0.431350087534807	0.152439329087369	0.213972768336762	0.391623364691326	0.239522081261544	0.894059346346054	0.334253140645926	0.308815415663011	0.0278332745713207	0.157537602467918	0.822741899815561	0.642076913771544	0.509471380230264	0.518754938929208	0.453286116403872	0.246795463447891	0.560406257701627	0.251581191223518	1.15240036186512	0.144218825305115	0.311366396437384	0.715866475393823	0.459452520515252	0.636690582223162	0.439556971320765	0.793420657471651	0.737437283213877	0.251187699917945	0.237483987727446	0.216850733035328	0.303282188287281	0.0829553320347174	0.614219068204431	0.247276185442542	0.144297083403499	0.508637603966008	0.688061066661735	0.558215606409727	0.576049873484088	0.371172041086745	0.443561987978573	0.399234317374453	0.696389755073042	0.477400248111045	0.357988419924531	0.744719075548599	0.734715445223429	0.466798352946698	0.353053539679339	0.789100583651877	0.362620036326936	0.844936335127995	0.153596712213848	1.57053094397863	0.430938489989529	0.267377432178065	0.532196026314664	0.726794504928242	0.545465024267107	1.00313117378485	0.65364786974774	0.676233413829481	0.201453956199506	0.317568692643358	0.626830946558119	0.845039780873366	0.376939262007639	0.517028070291241	0.525791005827692	0.949406608388874	0.759705977673004	0.505838968912921	0.440628356621403	0.330090756870658	0.827482783908205	0.324392650472227	0.523317143243848
"TBX21"	2.14164245548456	1.35853318566354	1.17201839995932	0.966929474752055	0.914147944397487	1.69403422364758	1.66455935018279	1.03539574408063	2.16411731243608	0.841067641325739	0.948046976364393	0.78331653739406	0.825607711844644	2.06772156876877	1.89213178216818	0.885199855046688	1.83517017397848	1.07589567679544	0.831946431076456	3.23610181151123	1.35368064151279	1.28666060525925	0.908261042949729	1.50320448233515	1.31539881389668	1.46466315530622	1.69382480111306	2.31114345851788	1.00060110220702	1.11059287173232	2.11695840561385	1.08003390649197	1.65876390587137	1.22575674875076	1.5817094313741	2.73396378065211	1.46522714027327	0.864679714122454	1.63877488559003	0.838833382240064	1.00995036620408	2.63464243070224	1.17882082612127	1.5111539428673	1.45088230223678	4.48879808623336	2.39246383009543	2.22903458653981	1.98317246537603	1.28926862860984	1.40435959668	2.01816241540845	0.734542636525471	1.29494400236928	1.05792437361047	0.776901717495312	1.86154879487387	0.670340745913837	1.87073761354591	1.06992245294119	1.02856183229471	0.830806226179789	1.21478624426459	0.885122775192809	0.2225750918673	0.669901090077892	1.27428133811329	2.21732428659754	0.966208152265887	1.8467324693174	1.32071497779488	0.674030145419074	0.871932400125604	3.18706675099299	1.6290048730071	0.907897603037263	1.5388996369483	2.08489524625792	1.61727388920461	1.43096633487537	1.13001861167659	0.586403472266976	1.27396685849376	2.05837869160924	1.14699285604492	1.04383363026427
"CD7"	5.36058952457497	4.11501150182386	4.67173215316022	4.05278549959481	4.03197999610017	5.90977086833152	3.88036763508664	3.79045688681814	5.05922267377117	3.93088280202294	3.70385783182371	3.46420668734078	3.09364896487941	4.15114965052913	5.21050850128744	2.97614546764232	5.46048206205462	3.76070870702796	1.26978645677852	4.41373913352582	3.90001587591248	3.70365434630515	3.46080238325504	4.26176651153816	4.55389724322477	4.5991189775557	3.9274700080284	4.9142662644336	3.59109952264951	4.40271800829119	5.06197462830434	3.79027418062399	4.6796820580142	4.79009554099106	4.79658901336515	5.4559060488664	4.84480702860349	3.49821500394711	4.57793012063612	3.29385076608929	3.60762509543903	5.24308633305766	4.10154381187339	3.62845103398387	4.42480095844924	4.92392333824544	3.15060529432868	5.71108141028757	4.08868245968027	3.87677156790938	3.07608879857435	4.21005388380054	2.75588425461555	3.06133692695255	3.11637755684461	3.3915968046724	3.47487990474243	3.64557772558608	3.65347911747549	3.30333384516037	3.22045106754302	3.79706437381733	3.1975715492749	4.849325841398	3.24707193797323	3.11917771193455	3.47353639216372	2.73268619268413	3.70246763939135	4.28792259558095	4.37178643784819	2.5874795263032	3.55446671144094	5.15896628339572	4.59202026785309	3.95729368807675	4.3808676508489	4.9993628125552	4.72637402858761	4.1467866558913	4.02698528380967	3.09630187988967	4.24837550850247	5.22361260068717	4.1902365129892	3.58012258811731
