"TCGA.05.4410.01A.21R.1858.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.22.4613.01A.01R.1443.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.55.8085.01A.11R.2241.07"	"TCGA.55.8508.01A.11R.2403.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.56.8308.01A.11R.2296.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.85.7697.01A.11R.2125.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.94.8491.01A.11R.2326.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.37.5819.01A.01R.1635.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.66.2756.01A.01R.0851.07"	"TCGA.77.7465.01A.11R.2045.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.90.7767.01A.11R.2125.07"	"TCGA.L3.A524.01A.11R.A262.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.55.8207.01A.11R.2241.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.22.4595.01A.01R.1201.07"	"TCGA.37.A5EN.01A.21R.A26W.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.55.7725.01A.11R.2170.07"	"TCGA.55.8087.01A.11R.2241.07"	"TCGA.58.8390.01A.11R.2326.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.63.A5MB.01A.11R.A26W.07"	"TCGA.63.A5ML.01A.31R.A27Q.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.85.8052.01A.11R.2247.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.85.A4JB.01A.51R.A262.07"	"TCGA.96.8170.01A.11R.2296.07"	"TCGA.98.8021.01A.11R.2247.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.NJ.A4YI.01A.11R.A262.07"	"TCGA.O2.A52S.01A.11R.A262.07"	"TCGA.O2.A5IB.01A.11R.A27Q.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.55.7815.01A.11R.2170.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T4.01A.11R.A262.07"
"IKBKB"	4.65128599358071	5.58348842215997	5.0528229498431	4.71113038139219	4.74278378994409	5.31685553902339	5.75078696001595	4.71037463011634	6.07525120294417	5.46416206304334	4.84373470269162	4.57270741514212	5.45376153728795	5.42840064816649	4.9919835784081	6.01354026763726	4.70913864023735	5.13493533960102	4.81181954172731	5.48692573792218	4.83498225215899	4.99961950392651	5.93003190120007	5.69931645910275	5.05224961132263	5.59656412954593	5.13376922524157	5.8383195660599	4.9215954045483	5.87960587281291	5.83760347548432	5.70959929767744	5.29293851237244	3.90307669159148	5.66600256991109	5.0471950152919	3.9567130894636	5.41871290983807	5.23319304561686	5.18837063090322	4.34808559826188	9.24837065309573	5.10315055091024	4.65806160342493	4.43956952008142	5.2395182618081	4.30170672814846	4.64764322178798	4.70723433701013	4.15818091076979	4.4400543959462	4.76601752609655	4.6743707865532	4.9068401526408	4.40437781926069	5.35985097896823	4.56998272135816	4.29703377705868	4.60774166179345	5.69235598374461	5.2273552566929	5.114772629501	4.89435230805377	5.11404101991268	4.80062771688204	5.51353157803208	4.92281192597479	7.41896535500924	5.1854987058079	5.3737118751129	3.49659232680879	4.90773707486069	4.34383029114169	4.86171663283968	4.85583009413881	5.42232663100055	4.8949070500112	5.34193538058985	5.13824934503352	6.43239661195453	5.5189371000709	6.26932739672287	7.2699370990172	6.15077248900614	5.68875300656495	5.02679006182025	5.15088710106245	5.08663884298443	4.7435377405408	5.04916659128517	5.13122318765718	6.70955437373299	4.90517238043685	7.33837931024346	6.7216882912621	7.63737144979563	4.31831091949871	5.89369246486678	7.4708805179712	5.00810542894044	3.93780884622308	5.05877689755149	5.27823526378594	4.87711459969309	5.28075912179227	4.26583005385712	4.19315773054073	4.14265194717795	6.09668564016926	4.74510399425012	5.98986208771481	4.7567161137229	5.4174319699904	5.63185491580199	5.84971678166055	4.57935373631312	5.34588662597192	4.93748508599733	4.98942550491512	5.6478752088566	5.1429919146429	4.97815356482637	7.69983791428097	5.63960423817856	5.42248632260762	5.49656932077399	5.07419785480491	5.81120377909461	5.3546235877793
"SHOX"	0.57366501190948	0.472599935969044	0.318234236914483	0.251498896459403	0.137863124436004	0.457249449755775	0.358980153044082	0.324076169864895	0.480242607934249	0.492170163309624	0.311509566073004	0.493805405487674	0.458434238178718	0.208886646447587	0.525332257905042	0.680626516922127	0.268257185448247	0.34998321154873	0.491061635111853	0.949532765194612	0.202567226157202	0.327701008307876	0.38448680504643	0.407108123932501	0.504135541276518	0.4873656889797	0.642587445264787	0.722360976073502	0.454522646370136	0.755872942310919	0.430622006586762	0.825045672080611	0.583169467894006	1.54308382676349	0.418855757838014	0.669631237936971	0.282256109683859	0.634629893050064	0.562416588783279	0.339230781954671	0.397606584373237	0.591148738487108	0.582115905917298	0.136335830776249	0.837658762541146	0.434691529520514	0.0979772809432403	0.124127003018565	0.215682181909599	0.190921439550022	0.101940237310995	0.230818757821854	0.13403795283745	0.470474084688221	0.26355904314114	0.512854090437536	0.280519171204071	0.440410906770188	0.334400400064328	0.328055659647232	0.489113599007425	0.855128267369217	0.440994716500361	0.165242455736296	0.527954392736085	0.40231073403179	0.489414658245526	0.546775509405988	0.272856634598908	0.405579477403402	0.107847260314903	0.26630935693558	0.577315444243549	0.499306454923003	0.810138730429372	0.653953166670047	0.49063915177145	0.657962096844351	0.480657050418792	0.624102164326949	0.735505341904143	0.749387483731454	0.7982905724268	0.46143721721281	0.551312186100021	0.330606331733745	0.629015641708453	0.666046413095295	0.570615148620837	0.668163707360413	0.628140967613291	0.607977764228309	0.527667320312402	0.392159470697023	1.02747869834361	0.824344641810137	0.546589019740817	0.735926467838917	0.258658434113191	0.485087970891239	0.0801476993851287	0.542042790725884	0.866223710918936	0.242899085504883	0.477538611635604	0.333821527873201	0.0591547387358508	0.279178141980233	0.34026683693838	0.595610051071397	0.231103453426481	0.367892542505516	0.261760482663443	0.741497751210272	0.367697961214451	0.194087280002033	0.510307405380466	0.551239655384719	0.265669864919772	0.615585168189322	0.727758975402768	0.487881250693154	0.70038696868594	0.533984195302206	0.435701848443295	0.50969849795048	0.495072544142308	0.926590762422897	0.774627472267948
"ZNF675"	3.69476244140262	3.13514602901014	4.03257892091418	3.31137050070172	2.5811608131747	2.46639954553514	2.96590031912583	3.49304217867166	2.58976214671216	3.4296759092626	3.17724609075063	2.60979167763156	3.5167446461154	2.63065651638197	2.68034055141441	3.5436305313496	2.82082704346768	2.24924509522787	3.34088960733813	3.15322171201533	2.86862857187235	3.21029833711883	3.7058801038298	2.91585853947709	3.23506834634015	2.64155530064627	2.9873016498617	3.35454135572601	3.00800050287344	2.93901992529066	3.36547713722624	3.28609076074013	3.47702920565621	1.9730903320762	3.20929108101075	3.10712285584521	1.94706102141065	4.13319766481899	4.93420094293825	2.29530801673665	1.70634045981983	3.37916986343506	3.07510661396329	4.0247298814245	2.34562610331014	3.56396140757512	1.96019763840977	2.59669247660779	2.33217056559255	2.18581673803949	2.88969900783138	2.67720586037039	3.00623863465672	2.6790628522818	2.76685844837291	2.89898943888313	3.45335444566487	2.12683324713144	2.65961685019474	3.12196330482195	2.61897169267171	2.84543741214273	2.84728515297934	2.7631814383465	2.82680107591481	3.15171556681181	2.86556787499442	3.59996395439895	2.10126473656165	3.05781242341576	2.66918351886749	2.83101720165246	4.05328375382059	2.64153029390929	2.34276206583878	3.12236271206072	3.06985813139418	2.82118762368931	3.80079499870214	2.73668454667915	3.31521620851781	3.26928909510791	3.67603123739778	3.39746520435988	3.75549528232876	3.45993386994548	3.25955861060187	2.63759586661312	2.50945108532704	4.13429346887004	3.314917328248	3.37447286579239	3.29553212313976	3.68750653055166	3.60976276380199	3.51625966498276	3.70017978778888	4.29692172015739	3.98109843207837	3.34665072584406	2.53102455427235	3.2768918528244	3.17495107539319	3.40540015785383	3.12727459848481	2.95839854699481	3.60019123017962	3.87817711849456	3.19135940989053	3.51402976472117	2.6829463346176	2.41896982146968	2.58965141303944	3.53420521074148	4.05374914236404	2.64362025369423	2.72101604057138	3.45320431812473	3.63213756246344	1.75634340700061	2.7396615873757	3.70881028401146	3.62846403700449	3.05105279250705	3.32343784271526	3.4501480130322	3.09608067249199	3.80614417674384	4.16872683013134
"ZNF44"	2.97866550499766	2.94077494676788	2.94556416624514	2.46164637270569	2.6129342864654	3.30078614691524	3.55769904432017	2.42641371226691	3.10149649322191	3.14518130932127	3.04155043816063	3.03803155795585	2.61623413999534	2.87539477759535	3.12906910426537	3.24745823253202	2.59918461903363	2.55011119756496	3.5056273756915	3.12105025271204	2.65772432920414	2.93677299602724	2.91044668438326	3.37811594508691	3.10948295525706	2.53270787399723	3.14130245925638	3.1793569875679	2.87022520004862	3.31731972272758	2.99570780396224	4.01946796580614	2.79010378184365	2.84942313716211	2.93520541534366	3.22192266849625	2.35621617552789	3.57161304968762	3.59449063894593	2.27638739888615	2.58017248933877	3.28265376895344	3.00711064933108	2.61269772001015	3.07245501976145	3.06781549459504	2.51718287153133	2.96441300436551	2.99425197347347	2.3304745481499	2.60448933289501	3.05927675425308	3.56249724456664	3.40734150640543	2.92914031786348	3.3286559813624	3.39078692972179	2.95515659208591	3.15456851042138	3.53087900947474	3.03725087791913	3.7206230038219	3.19149255408268	3.03538383866806	3.38170483648739	3.60950735074977	3.16061584963105	3.38405832661127	2.70323256168195	3.51774146158696	2.76210013854381	3.38988698511485	3.04708677844376	3.34185025000595	3.71958403911104	3.46781149234423	3.18782472864484	3.44541810392996	2.9861457340697	3.38903895660364	3.86579654683229	3.98161026856798	4.8002513584422	2.38272063948098	3.35148495219443	2.59457416641533	3.05494065333141	2.79344506703618	3.86786911039584	2.6325204329295	2.19850562837268	2.09112172746856	3.05527509307587	3.21464847378198	3.78711114499915	4.97470253552032	3.46714117219888	3.38488290814781	4.04134336752198	3.2082619878159	2.67156463139991	3.06044619178102	3.2911475101595	3.06659929208958	3.11957324567789	2.36098901963417	2.44642566310263	3.08828638569476	2.93323712602359	3.62614319688458	2.98661180428388	2.88140166222406	2.15007790847173	2.91650109007929	3.49424906544697	2.12829645807222	2.92132251980872	3.01209744413009	2.64201094075825	2.78053262656051	2.98479678508368	3.32056005243066	3.37992439207046	3.04649409965162	3.20770966852097	3.04558750656216	3.30708573938092	3.32580816308678	3.07608414675439
"TUBD1"	2.9428639147322	3.55047375076631	4.13042753961657	3.25740440613921	3.23434990712087	3.14123198650248	3.53167026866283	3.41621397903923	3.1787869819494	3.39567255606239	2.77164794196722	3.3200760323192	3.07995387134517	2.47909305235091	3.90461718474085	4.66942031798182	2.77935429618647	3.35852471131241	3.76412146054381	3.86254374141816	3.5145397765947	3.5797847944514	3.65531703689454	3.48051195053122	3.20889507391474	3.16381251494445	3.94923418034349	3.18700982056685	3.56919239818518	3.33019060751952	3.37659438366109	3.89370709476314	3.84039157216698	3.64861788558396	3.26320145132269	3.77696996802816	3.04849380397293	3.89518496021789	3.58691913502888	3.38858727239735	4.20903577248447	3.59501934721353	4.19236057466143	4.26839360208483	3.77604900333539	3.27367551687164	2.04790206753602	3.05674696524672	2.94102544258338	3.03635674395708	2.87321222069896	2.83347787265215	3.26654012097706	3.80925523065196	2.55911076748005	3.58607670806246	3.50801976550796	2.84819274462274	2.97181440013106	2.98966405836291	3.12497773846025	3.13552943789111	3.01084231079323	2.721625695733	3.52364767647554	3.09076330309028	2.79197857026384	3.65204220127825	2.71400481432113	3.22640773985227	3.13098951409642	2.84893164464543	3.16121740147116	3.08667420935927	3.47956092986019	3.36918772536278	3.35592357445973	3.25331170500634	3.25969024032677	3.92054725237813	4.07887394804683	2.54074844046775	3.93335019522146	3.91439422794627	3.4561900650292	4.11694872626931	3.67104521065074	3.89318824133516	4.55915313162106	3.48690358575177	4.01353755538405	3.57024381108383	3.69536207243978	3.03558459628059	3.60236562549698	3.42153388639148	4.24690760720809	3.96223667752723	3.10332668744864	3.96376051362671	2.62838536673193	2.7366096824923	3.82228480281236	2.91808227179084	3.22034755222712	2.79584931926758	3.5334765263188	3.18513662583334	3.37748480344187	3.11311830945669	2.71675469062323	3.20204078459484	2.80980331215832	3.86246030142895	3.82591499334537	2.8371340013756	3.53693440384942	3.852241573622	3.00476840987773	3.75502136906182	3.51083646001258	4.41283485455286	3.6921043000116	2.88314218663908	4.20401642625907	3.37496576714888	2.9533349413657	3.62774937846758	3.16851392572345
"C2CD5"	4.26680081656183	4.35809499607591	4.16041751753899	4.00063885049617	3.70532498188409	4.45208099772976	4.43702199349174	4.22639477334171	4.6098544024166	4.38382679888539	3.80797382894715	3.81762427407277	4.25497494471478	4.12297100194616	4.52086112025061	4.79529661798464	3.54410029755791	4.81868910554421	4.76270732135367	5.78243049658585	4.5448944182438	4.60728367572911	4.8382074008153	3.29932762451694	4.80317382505709	3.36035293351488	4.4837931803614	4.75667882810697	4.31801274177833	4.65955769868369	3.98311541813715	4.98203885725869	4.47633196361589	3.9331562785116	4.37290623700758	5.01661178391008	3.67068367504585	5.71626543617064	4.50610181691125	3.56850948431279	4.31131482741146	4.67618408820622	4.84126992553383	5.34583390173235	4.69451707463931	3.86180248338849	3.39472728223165	4.13165175566269	3.67503227292489	3.4154675905488	3.96863525032635	3.84505797171325	4.24060729380904	4.34301476012172	3.85436358331709	4.71142224180329	4.02078223762138	3.9033119126052	3.871146156121	4.04169490989463	4.02081206432951	4.66128914956447	4.26834964394883	4.15300568716676	4.20771270615887	4.9718352987575	4.12225277993603	5.00890449520723	3.95558264690686	4.40570229939777	3.43431336570542	4.26653754804294	4.26429896374692	4.23278267546573	4.38019365876215	3.90285357039369	4.67153304193049	3.46852778903831	4.8142525448638	5.56239537409122	4.56424270744604	4.96284816160828	4.26875140725356	4.6489988014346	4.68522928553433	5.35457274283053	6.35520443649109	4.85064697656027	5.75432094135563	4.03405410097677	4.90023772256385	3.63583571104076	4.19020082682587	4.43963274888435	4.35007634972343	4.26569914035888	4.91021310443448	5.16698229100031	3.82122955948665	3.80859885130936	3.77973709423154	3.60345096363564	5.69213390637548	3.32072786912164	4.41012465434475	3.82025789867815	3.49402954664409	4.27252165929519	4.68462675544041	5.45018787037592	3.88140365285582	3.6935242401955	3.97440500606903	4.34068781159832	4.65324808945662	3.07767611024718	5.19102696663969	4.39686722955308	4.43760242663346	4.7616047028539	3.97141254957618	5.68858184899794	5.21581027270176	3.98356133591424	3.90261335474802	4.25549800383794	4.23382751790351	5.69655798432009	4.26402538437533
"LZTR1"	4.8559323139839	4.77206572600635	4.91137958725232	4.17648577950288	3.84460958150972	5.26931972463922	4.82542788176957	4.39686690464758	6.10532748912571	4.71274351946825	4.04445292452978	4.23831618813248	5.11895306908423	5.03205467195879	5.38259674525753	5.67745644214098	4.59388700636199	4.79088944314102	4.50757578330126	5.69617382240091	5.19603770527032	5.43906873465665	5.22565954175679	5.2674054957187	4.01905918382514	5.71289959328324	5.1001666608237	5.46660101647166	4.33537779339017	5.04843979903742	5.27127713959428	4.87079167029056	4.70210805959804	4.42027784574268	5.04693880929193	5.90860684523664	4.43673479173234	6.0902527224176	5.08524212115048	5.35071558552932	4.05525973567293	5.00880646064337	6.05581316097428	4.69017400022125	6.85801296533549	4.87240918049295	4.16795847042544	4.03168937655015	4.31698238926275	3.83376116083855	4.03735217412624	4.4537292347738	4.67477253101579	4.68829001953428	4.25446536934786	4.77094441548772	5.77409689883116	4.0111433683194	4.03855418878984	4.06741731208118	5.16145377770225	4.68733903627435	4.11038078484124	5.1046481360802	4.93300714145841	5.49392873955995	4.85210076576853	5.37010911570927	4.16603144679306	4.43176970532069	2.84800034009684	4.67562721105657	4.10304553107617	4.4831287810856	4.82487165872749	5.83433797321085	4.67115994883107	4.67841003911235	5.34825059065511	5.47355525761252	5.15128689884699	3.18226598849636	5.47555336278661	6.10147924103377	6.51770380335301	5.7010510604369	5.65395063914301	5.5555313808033	5.97457933632356	5.14789645582725	5.34818131133056	6.1473461514466	5.67516911249236	5.40658555747952	5.78145448513373	4.59828781110127	5.49103583757848	6.17705162562174	4.15532859619641	5.62923620264864	3.58271125653214	4.52246954316386	5.64370128511746	5.32343194432198	4.91472060850783	4.29713494515575	4.12818434800259	5.2393289787794	4.30794127617529	3.31288841164295	5.35882575413795	5.94242024930242	5.33953142072069	5.38480048882806	5.30167901198333	5.47921759291226	4.81121159051472	4.82178435286267	5.2783840217988	5.55095694679886	4.8700895209238	5.38603711491052	5.68489187281877	4.13597435832396	5.23277553829517	4.95344301964467	4.01899578385217	5.12356098534255	5.56930171145228
"MLANA"	0.707554096488286	0.829111829659543	0.0404784804685609	0.744252693073715	1.05087727118298	0.19434194217463	0.789687007634643	0.369427298311111	0	0.776787163942273	0.749041415299771	0.516697491414838	0.786364617614974	0.90670451186764	1.51392650633792	0.756182942123597	0.887032706235425	0.903980101821129	0.475787912657515	1.18926875574341	1.41391996195901	1.04707284237889	1.37011567852402	0.69812902344123	1.11955641956345	0.699555661206734	1.35968748218219	1.50910611953465	1.34051356178193	1.04372573175918	0.303693060213076	1.04782729584503	0.984131379597838	0.332217303698275	0.962720875097276	1.36107490736367	0.274583708981233	1.01754418291027	0.725806247739037	0.5695358147987	0.353112210435486	0.604258610906162	0.504868375218312	0.531317060478957	0.764035471117343	0.953590277343265	0.465982568350511	0.622164135588601	0.916297982004863	0.0779221511908926	0.949991652449732	0.985427353282632	1.01200889849255	1.24702622172824	1.06845802638241	1.76857781285078	0.37777946834141	1.16810199470147	0.745505155020199	0.569075666128976	1.09011662102718	1.44137217682261	0.748503134209357	0.954719782593324	0.687000362744105	1.01199366216398	0.381229717368473	1.70729244746537	0.786196583141889	1.17998095635634	0.512139126782372	0.738777053725453	0.521782081605315	0.961754011751642	1.32585996360864	0.0539777532312538	0.88679203269846	1.63752640519569	1.42941208130028	0.581350346364018	1.01220851514323	0.816444545570433	1.18738848683921	1.28162472223297	1.49253811737647	0.960756857098641	0.604218640997289	0.809923047771515	1.06429531886294	1.1776763799163	0.768025784314454	0.684352398923825	0.962696719287236	0.896096535082471	1.11386916607707	1.0858589712763	0.946810350403545	1.58506367956154	0.392256931779681	0.542330739447093	0.408954495620237	0.601675459678956	1.42394106413859	0.454811301503518	1.32061186128677	0.949875784235093	0.165727024714338	1.22633239556084	1.43072951626516	0.954600281655954	0.444433673165568	0.751289355587845	0.720997787463471	1.45444019719679	0.949317050229341	0.697437718806526	1.44974268677514	1.37528877726766	1.02178681583972	0.433640754618117	0.739780496572208	0.65362689630938	1.2675433429661	0.822451958189427	0.358058785874314	1.07055687640854	1.37126773668201	0.749222523569384	0.98836997028358
"STAG3"	3.21424006503665	3.37066878224625	2.75388300651248	2.18070191012345	3.64208797343482	3.22191996969294	2.95634884678749	2.89859656227953	6.00338014616274	3.25702363807627	3.03741760776319	3.13230001671315	3.37137258961811	3.35644231768726	2.93827683553749	3.09817131222283	3.185617932583	3.3411188461386	3.06870351807999	4.67907920009327	3.15164209171538	2.80997754204479	4.30700343400524	2.96849517323851	2.70467011922882	2.81226214434117	3.98178337015898	5.3870483988772	3.07842067092587	3.79357660408135	3.17092011196917	4.45977531448637	4.32569265950398	1.83462758944262	2.97665334011623	3.2050482479854	4.17675788128998	3.88275199964542	3.01727695951394	5.17339257736064	2.40757181234057	3.84147464989189	3.55181477949841	2.2515720443518	2.37043509912791	4.33055902655164	1.32679166681273	2.37328104980603	2.32689827600612	1.34720376818684	1.95076136622622	1.73799751836516	2.12828254657514	2.11953739765675	2.06511794965437	2.64464057272373	2.82538452352935	1.37939390981804	2.51852856929023	1.99420026564223	2.73281088568175	2.92751387212236	2.6454810561318	2.26465167582673	2.47642718303791	3.52525900248925	3.07251955869887	3.3064798008659	3.00328003661127	2.42642611663815	1.48457249134117	2.10653947871851	4.56911109784256	2.60098374044444	2.75045140491915	3.23696778786088	3.73946793958173	2.42936054514835	1.88570393635979	3.46543234122623	2.92800936367383	2.57569345230711	3.43845824260755	3.81904333882095	3.35204997604918	3.06385634442693	3.56021877485895	3.88819274703659	5.32717115149314	3.22666029319398	3.52482404872703	2.74896528361993	2.7653809417798	3.17386875783802	4.26141970048018	4.9151589979205	3.95681692742437	4.10324268277028	3.19909715952166	3.88458271588008	2.69754341755517	4.59303975511242	4.20339776546643	2.91443026129241	2.73532556181952	2.33628565905524	2.73420308085229	5.06474168219568	2.10046843758974	2.99096161787367	3.83629537398908	3.29910188770768	2.37518716575365	3.50308317505022	4.00705229503526	1.8467394482763	2.95060837601027	2.97865089173317	2.38373620649823	4.2639905642049	2.64426179430171	3.10014335716163	5.66441312066884	2.34105920446709	2.47765188866967	2.96897758168974	3.06514463010839	3.66055615934134	3.70198223413141
"EPB42"	1.11922032947761	1.05517127032215	0.508145551991133	0.109843128084488	0.382823241108378	0.599531593762643	0.556837182866459	0.178879881729017	0	0.80240934152093	0.449389880792135	0.919090027632334	1.14666701968907	0.340140315653625	1.06930186622293	0.404476817840682	0.542776703253123	0.577414961193597	0.612122867006944	0.471880576376319	0.379927502594992	0.0604679999675357	0.126054681797841	0.609058192954957	0.403783229117898	0.458838941831239	1.10581029073201	0.972218894807968	0.57506753137707	0.76362857903207	0.848904718762432	1.31648006766956	1.14383585380165	0.584753891666489	0.23950413991904	0.911827617485754	0.673677913761217	0.767557409476879	0.699615419020164	0.162553047741439	0.290314367446004	0.66809034463286	0.475525554891968	0.319742534477145	0.824925807232735	0.508744819209281	0.407193430225931	0.185030809884781	0.27989237948403	0.138543462559847	0.548871213389215	0.627610945530326	0.707588800212003	0.279803050216941	0.43868847019617	0.403985646146915	0.229950325631947	0.366267051583274	0.918526371068311	1.26549784809528	1.06974508006268	0.248408413236108	0.622857136841431	0.548030113901377	0.670513668937508	0.905193401769169	0.223270931939934	0.668162682575216	0.673668105753478	0.246082672864081	0.192355527262503	0.464906988515646	0.86048085564307	0.667788541739623	0.754512767034788	1.30093578964793	0.720208953104945	1.14479687301608	0.799487672735004	0.491119249465211	1.22611894146921	1.61195811774145	0.741058382304038	0.687921857708207	0.786374594630243	0.799198951046441	0.691079012947705	0.771917787743023	0.573340866072166	0.806318954218018	0	0.780644798175653	0.565320691561893	0.522915425888721	0.943787377993868	0.40921973013553	0.715569368236443	0.363736507433869	0.792165402512198	0.472575066725617	0.142767243685788	0.423590220259051	0.934666101281878	0.792498811132899	0.665055262888763	0.25412626724227	0.285586141019398	0.279095133880665	0.657059662398907	0.653256903099612	0.421771277673072	0.57506163047152	0.15203421197257	0.512686172363879	1.4289629482384	0.384380159731208	0.859255398756882	0.583382302186304	0.446735538763681	0.163405606183227	0.454572161802445	0.256387714769489	0.671197907980767	0.43807661909285	0.713808794475575	0.503757308960052	0.859795129497264	0.724332322858288	0.82050395772743
