"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"State"	"MaxFC"	"InitialState"
"FOXN1"	"FOXN1"	1.1484907892178	-0.578621282639495	1.59350608290115	0.876451586536007	-0.313318740265901	-0.288607725027054	0.177839122947194	-0.598482151674137	-0.82986807056683	-0.904300802786469	-0.339136655407618	-0.523212032533086	-0.0856948862195964	"S04"	1.59350608290115	"IS03"
"IQCG"	"IQCG"	0.329311677813217	0.0067368585558014	1.58728702051101	-0.141807258166467	-0.58194426731257	0.573504864130794	-0.00388587891653033	0.0529405648605188	-0.701450846409474	-0.879446796640907	0.503591591012232	-0.36884011496412	0.173346287458972	"S04"	1.58728702051101	"IS03"
"TP73"	"TP73"	0.938780609942845	-0.0422611738705836	1.58463847189197	0.461324778839108	-0.75876566309131	0.930174289386653	-0.0377859282131194	-0.636301582022179	-0.834790931224589	-0.91288605939954	-0.103387633263994	-0.536830706825791	-0.067187948164262	"S04"	1.58463847189197	"IS03"
"TMEM178B"	"TMEM178B"	0.0498767002683599	-0.255846888360125	1.55380608561915	0.15371600103737	-0.222585815149212	1.07062352255873	-0.155670968228621	-0.229799618016585	-0.774021081739795	-0.275991526281841	-0.0466755484766895	-0.446391099676649	-0.211257995542316	"S04"	1.55380608561915	"IS03"
"NRXN1"	"NRXN1"	-0.0911490247151806	-0.674119839136796	1.5530233328775	0.66184525269043	-0.563790210389481	1.2423260802586	-0.495623319586509	0.265322565615835	-0.719255740318726	-0.381119247060832	-0.503374003534221	-0.604699160879668	-0.0230236834389557	"S04"	1.5530233328775	"IS03"
"STAR"	"STAR"	1.11568341552624	-0.638257673068448	1.54494576280726	1.26489821658684	-0.268530498015296	-0.041192039334986	-0.126438770279926	-0.76949943665494	-0.961546078403771	-0.786806451627653	-0.0430333713657276	-0.913391610501676	-0.066599258473278	"S04"	1.54494576280726	"IS03"
"LSAMP"	"LSAMP"	-0.133954658957641	-0.392768922684565	1.54211904677761	-0.243422212193944	-0.648049346413108	0.0904662947910909	-1.11776463396148	1.2663086148549	-0.755857094327906	-0.460910327014872	0.526549264880165	-0.264117739406501	0.736191323959091	"S04"	1.54211904677761	"IS03"
"TENM3"	"TENM3"	0.266997671509618	-0.285838298204498	1.53328909342792	-0.0352008219443825	-0.399035250674685	0.501844636948727	-0.987180712409652	-0.485790440404956	0.23333237951177	-0.214203313592437	0.598006639420785	-0.771606593462613	0.935320644047456	"S04"	1.53328909342792	"IS03"
"NFE2L3"	"NFE2L3"	-0.00752218707880678	0.290126608196965	1.53034447766534	0.0793349277396586	-0.522800274137535	0.276172876363172	-0.219801330296428	-0.90909297764942	-0.112133266746265	-0.552145016669529	0.684923190480284	0.063039740916691	0.244573176373623	"S04"	1.53034447766534	"IS03"
"WNT10B"	"WNT10B"	0.39076320881808	0.110646396576982	1.52883713941269	0.42772080064497	-0.81437721137267	0.159097216504766	-0.00909968372396049	-0.757830740867062	-0.222567679801122	-0.350658065682326	0.592470571978584	-0.740207250077609	0.218648668836436	"S04"	1.52883713941269	"IS03"
"EDARADD"	"EDARADD"	1.21918836713966	-0.683969323170159	1.5239979475315	0.367954881029447	-0.585310889854846	0.457661642269802	0.222725353662116	-0.936357863989294	-0.975952732394836	0.296301411575543	-0.236354549008686	-1.14136669954868	0.491132155579555	"S04"	1.5239979475315	"IS03"
"HIVEP1"	"HIVEP1"	0.271495541801406	-0.722077014161642	1.51954434896716	-0.322443635692635	-0.684024984596617	0.431387383440578	-0.492108539219034	-0.00182173797909271	-0.372806867333335	-0.169451840450837	0.667030036963746	-0.0616646643932769	0.144272801831022	"S04"	1.51954434896716	"IS03"
"CD200"	"CD200"	-0.427397404907697	-0.24445639301903	1.51638957017823	0.200982752784233	-0.32163530698869	-0.0303468908334826	-1.09399564406977	0.212518748494455	-0.0761223698594641	-0.0770812690272416	0.632661051733195	-0.636473611326101	1.06345496750508	"S04"	1.51638957017823	"IS03"
"KREMEN2"	"KREMEN2"	1.02494407880052	-0.323740671392204	1.5043865153949	0.439408917325938	-0.130567816952813	0.64714578766248	0.349879705506315	-1.19474166159592	-0.0491244526972235	-0.72570725990389	-0.394196936389057	-0.904422605397116	0.0226960568906337	"S04"	1.5043865153949	"IS03"
"OVOS2"	"OVOS2"	0.292865534187357	-0.535609380043481	1.4990138459536	0.466161310163094	-0.134743145017525	1.31280376747922	0.379819953912426	-0.896768122339754	-0.679122220979392	-0.0925067967538936	-0.193859783809363	-1.12640497588421	0.285722412194673	"S04"	1.4990138459536	"IS03"
"COX6B2"	"COX6B2"	1.10291383741034	0.110251116938972	1.48426159695436	-0.00328919128744437	-0.32121387820971	0.359300392106834	0.381195736108223	-0.948121678380363	-0.617248223499803	-0.558009448333816	0.357285614117043	-0.719083588432668	-0.215257872214884	"S04"	1.48426159695436	"IS03"
"NFKB2"	"NFKB2"	0.111481898007187	0.946364756725258	1.47465009677476	-0.455568123421479	-0.68888272364276	-0.871607305647497	0.327384600951238	-0.173360048129344	0.0697431284789888	-0.360004501820658	1.08219053087032	-0.336146138321018	-0.143576783319478	"S04"	1.47465009677476	"IS03"
"RUNX3"	"RUNX3"	0.109626979042263	0.0480442788981552	1.47050507286845	0.644892929671115	-0.909148233257035	0.118510556110154	-0.637550900189282	0.119150642812252	-0.279526868159079	-0.974325156945495	0.90244618659951	-0.691638713102779	0.375357443587423	"S04"	1.47050507286845	"IS03"
"FRMD4A"	"FRMD4A"	0.0142654313937799	-0.0673760791855293	1.46828257294759	-0.631713659412452	-1.18480550764021	0.495954192932041	-0.652534630108432	1.4072176489469	-0.0767392887590388	-0.879993029383872	0.872090643883638	-0.511582209967978	0.235561984164755	"S04"	1.46828257294759	"IS03"
"PDE7A"	"PDE7A"	0.513204415368579	-0.116615294304015	1.4610317254398	-0.414908627280452	-1.04875826669616	0.943849843097447	-0.337659089407334	-0.234029780453319	-0.658212068877823	-0.500583003149985	0.800489298594266	-0.206788681164296	0.552496840561118	"S04"	1.4610317254398	"IS03"
"TRAF1"	"TRAF1"	-0.647214581287148	1.24854046275462	1.45488684152029	-0.120090555318337	-0.960817932753275	-0.576236242655642	-0.513517330394842	-0.31753104756621	0.630345901584656	-0.663715708464649	1.35390057165598	-0.0485695273777928	0.749801179989417	"S04"	1.45488684152029	"IS03"
"FAM171A1"	"FAM171A1"	-0.111053811897186	-0.439063604618893	1.45039138386523	0.0436007033446069	-0.891355611876981	1.39015592997901	-0.163217887744885	0.185109584973698	-0.576056686860099	-0.138618720674922	0.111059768204926	-0.454451340633179	-0.289002121219245	"S04"	1.45039138386523	"IS03"
"CCDC50"	"CCDC50"	-0.114687059151977	-0.770837064297023	1.44690560820602	0.602738318486728	-0.293256792547027	0.353135669930531	-0.210578055139237	0.190836909333391	-0.371813303544353	-0.562326604512225	0.653790481567265	-0.929378597884812	0.170815004375592	"S04"	1.44690560820602	"IS03"
"FOXP3"	"FOXP3"	-0.131623462843901	0.961179439029191	1.4436033861296	-0.299195167999093	-0.760337595657397	-0.563318876258259	-0.630927513716918	-0.956034636202815	0.53425774304963	-0.0316030188241109	1.26862928701714	-0.124679170225269	0.811660749119681	"S04"	1.4436033861296	"IS03"
"FAM222A"	"FAM222A"	0.151102291422041	-0.774815333677233	1.43805278509001	0.652996148327086	-0.48369900584196	1.17806874249146	-0.135378084188987	-0.466288120543287	-0.742546995194267	0.353804148869373	-0.0264811063797111	-0.943480104632722	-0.462532469355765	"S04"	1.43805278509001	"IS03"
"ATF5"	"ATF5"	0.0976293471885842	-0.0245648313862155	1.43743688040158	0.288002140078023	-0.462903095542265	0.36509849474468	-0.220234664203566	-0.935332297189957	0.10917781321476	0.17527688527503	0.723601022582034	-0.872728231962917	0.0120080220547254	"S04"	1.43743688040158	"IS03"
"BTG1"	"BTG1"	0.164721745301983	-0.914936686118759	1.43579953642549	0.394318491366112	0.066254950245002	-0.0886933699596046	-0.572348046053774	0.0762435914831115	-0.741181585987578	-0.243364721966723	0.173874402994228	-0.288684542204833	0.246404747297735	"S04"	1.43579953642549	"IS03"
"KIAA1549L"	"KIAA1549L"	0.641275421042538	-0.369332190725788	1.43505811011192	1.31178561096804	-0.551992690987965	0.338503440985822	-0.598659513851158	-0.776244949794225	-0.100106040168063	-0.911396308440172	-0.32945830649824	-0.763427605772374	0.322616816902234	"S04"	1.43505811011192	"IS03"
"LGR5"	"LGR5"	0.40474924579828	0.146154579262423	1.42969806533971	-0.0303478904538287	-0.729172415958214	1.2547932405251	-0.783261309200289	0.056111312637884	-0.710933326972971	-0.377968131291811	-0.404402951121853	-0.666494334903192	0.961917340549486	"S04"	1.42969806533971	"IS03"
"DMD"	"DMD"	0.282328285088138	-0.349006103213824	1.4234158886644	-0.74094725040444	-1.01259342846107	-0.0146775299664526	-0.361362893523594	0.939427075920435	-0.792122638017222	-0.246641738869636	0.19283554455176	0.342401831163547	0.292244551429686	"S04"	1.4234158886644	"IS03"
"UBE2QL1"	"UBE2QL1"	0.175802607132652	-0.265794096848714	1.42023462626048	0.0611643699878286	-0.20471577146535	1.12597502795895	-0.967109827381456	-0.810892238655713	-0.198858371568941	-0.313250745308497	0.292068264122238	-0.511752611717729	1.24708546164104	"S04"	1.42023462626048	"IS03"
"VASH2"	"VASH2"	-0.545215056513309	0.191150181229532	1.4124872938749	-0.391240779201101	-1.04755663748176	0.955624616974472	0.12311692288929	-0.223367149150529	-0.798011902983512	0.518501494774372	0.774483491804098	0.0725231461142072	-0.333497416939892	"S04"	1.4124872938749	"IS03"
"COL16A1"	"COL16A1"	0.9959323974218	0.395025074568979	1.4117593181748	-0.380136282839091	-1.1774314649108	-0.0791306852943532	-0.283610341295667	-0.631024938904666	-0.0163357700227752	-0.234804449259401	0.663297279469622	-0.557273682546363	0.711596946179162	"S04"	1.4117593181748	"IS03"
"GAP43"	"GAP43"	0.503639406346413	-0.517879114303734	1.40227032461902	0.796918826031193	-0.15714689093002	0.593429934052563	-0.351278549413819	-1.01590012795414	-0.222006904752219	-0.576261651826904	-0.231538804735391	-0.795245367761469	0.986772745659183	"S04"	1.40227032461902	"IS03"
"TMEM19"	"TMEM19"	0.729123115866862	-0.818122176520373	1.40155773539643	0.332769035750341	0.391044039120274	0.09312301696678	-0.424205478981312	-0.697455158475878	-0.687705570278961	-0.567762253037986	0.359832277622874	-0.606092227750585	0.805753873098221	"S04"	1.40155773539643	"IS03"
"ST8SIA1"	"ST8SIA1"	0.0757932207236284	0.373784426802881	1.39698973106377	-0.422925659905781	-0.85321411036045	0.135735698923194	-0.654597330116155	0.702445197902507	-0.353143921017318	-0.677383543913717	0.608735211130452	-0.274578733187767	0.598232011446409	"S04"	1.39698973106377	"IS03"
"TWIST1"	"TWIST1"	0.963784621922346	-0.28379175426664	1.39687198760736	-0.0414091868501063	0.272643066579636	0.784241673029687	-0.279275324391072	-1.20862520913508	0.180567617762643	-0.603378323020694	-0.135763082444753	-1.07190563286957	1.13808412603691	"S04"	1.39687198760736	"IS03"
"B4GALT6"	"B4GALT6"	-0.0631877659027034	-0.872961766076831	1.38720631119202	1.0121088973022	-0.352160499643204	1.12013353238891	-0.133572039963927	-0.551818407562267	0.0743351156281637	-0.485614345550136	-0.255753252343677	-0.808662916668	-0.23401663422424	"S04"	1.38720631119202	"IS03"
"TNFAIP3"	"TNFAIP3"	0.523416748655554	-0.0944337528845389	1.38129180932332	-0.211209380823358	-0.623396677862812	-0.828544615029429	-0.895023770551003	0.677981057998993	0.21440940986131	-0.711486799696026	1.18320003728421	-0.82610849114507	0.639411532794647	"S04"	1.38129180932332	"IS03"
"APOBEC3G"	"APOBEC3G"	0.0643576220440076	0.679654963873754	1.37904026027191	-0.431742781193713	0.0436709085833139	0.0512072233834361	-0.205314369488247	-0.15885801523521	0.117989509132656	-1.01602774467355	0.933565773857315	-0.497545112796966	0.375567362059073	"S04"	1.37904026027191	"IS03"
"ALPK2"	"ALPK2"	0.449300337000708	0.213998050381404	1.37631235284235	-0.102453054918996	-0.446809244454599	0.170919353783212	-0.227942294465717	-1.23762060482511	0.257973517746185	-0.102135151060299	0.757895909518698	-0.837837741281098	1.22123992649061	"S04"	1.37631235284235	"IS03"
"CXCL13"	"CXCL13"	0.122188866890441	0.348015372124257	1.37584370636004	-0.367247845441817	0.402123361334033	-0.138733724119435	-0.438523459763777	-1.18681957240413	0.114639553734527	0.0838342550898623	0.669791344856049	-0.302158993264186	0.627841700011726	"S04"	1.37584370636004	"IS03"
"ADAMTS17"	"ADAMTS17"	0.832581131305584	-0.0989822431432345	1.37408710164854	0.624401826731446	-0.932745416517459	0.336391424882855	-0.237966277440498	-0.17152328434286	-0.892397115915595	-0.885939809095788	-0.0821624052250786	-0.437451180014943	0.304049265727307	"S04"	1.37408710164854	"IS03"
"CH507.9B2.1"	"CH507.9B2.1"	0.112797793344726	0.0201633445821654	1.3733019889256	-0.521364680652998	-0.900289076149001	-0.76245980880097	-0.898766362548007	0.191574225417321	0.403304409672986	-0.272004858519841	0.613010888509126	0.314747323762336	0.866163103366288	"S04"	1.3733019889256	"IS03"
"RNF150"	"RNF150"	-0.406038984790927	-0.421198343753127	1.37018966772565	-0.123445791102563	-1.05531963577553	0.794320177672828	-0.622393867317417	0.270688330488817	-0.652691751458	0.480112595553634	0.294452590792714	-0.11188009417834	0.494537950843006	"S04"	1.37018966772565	"IS03"
"TP53AIP1"	"TP53AIP1"	1.29040834031271	-0.167891571320784	1.36596747655427	0.78266759606644	-0.390027699046963	0.0649185905195875	-0.301041152142359	-0.39769858521673	-0.759305541092967	-0.976252861099303	-0.463481860282389	-0.855175449403307	0.414080770572908	"S04"	1.36596747655427	"IS03"
"DFNB31"	"DFNB31"	0.25408327014451	0.687942958501142	1.36469068974475	-0.285709711486149	-1.1335257891436	1.2082836236884	0.000370580445529049	-0.599413035960828	-0.244141056877033	-0.475424086303044	0.520346205012875	-0.386221683107721	0.163394777038755	"S04"	1.36469068974475	"IS03"
"TENM2"	"TENM2"	0.836873986444287	-0.558468761186628	1.35433190462451	1.218625168071	-0.359970201544058	0.462070162140232	-0.233408617635495	-0.493793511982023	-0.81892847585228	-0.975462735729446	-0.223961384424328	-0.936847207814585	0.298195600877655	"S04"	1.35433190462451	"IS03"
"NOV"	"NOV"	0.138229825307511	-0.354310225085657	1.35059242837905	-0.197394583630185	-0.614918997133677	0.0693882990393564	0.0129574578962181	0.663727418474093	0.243951656878149	-0.321488288366076	-0.234138648814838	-0.80137877327048	0.295087606015846	"S04"	1.35059242837905	"IS03"
"VRK2"	"VRK2"	0.0463472990834898	-0.57656522954322	1.35026976371609	1.04880775285005	0.116810176845292	0.494664360850337	0.333663992373158	-0.807343535957952	-0.416859125904618	-0.707833277048234	0.136376696471987	-0.726430780786852	-0.266297172238221	"S04"	1.35026976371609	"IS03"
"TNFRSF4"	"TNFRSF4"	-0.582480067741299	1.2536014130875	1.34993065960761	-0.542871076265753	-0.7950941375857	-0.595661905758129	-0.306438186152477	-0.258380246018096	0.707673093600071	0.224509511324585	0.975885529491549	-0.392681307930343	0.587317684500427	"S04"	1.34993065960761	"IS03"
"LANCL1"	"LANCL1"	0.0104229565222067	-0.847049141025908	1.34800249358522	0.647550633062218	-0.391603800454958	1.001770180754	-0.0781205292650514	-0.287885423964164	-0.692811567123157	-0.638764323608305	0.154306308032432	-0.246155963481111	-0.134404537067418	"S04"	1.34800249358522	"IS03"
"WSCD2"	"WSCD2"	0.2064901782458	-0.0453402669176419	1.34735207566181	0.973284946402485	-0.71554997079141	-0.016184128270747	-0.37920083391939	0.00391752273856828	-0.513987814889012	-0.810861412239092	-0.272989931533537	-0.439689154592494	0.371326519423413	"S04"	1.34735207566181	"IS03"
"COL22A1"	"COL22A1"	0.37944018554333	0.487880239374574	1.34579715178599	-0.118686010798995	-0.450999480014816	-0.0226379579612684	-0.0123772802756409	-0.969623717854076	-0.0759081584237673	-0.469780393589608	0.88290721145722	-0.494369400416277	0.82833858388566	"S04"	1.34579715178599	"IS03"
"CEP135"	"CEP135"	0.475167263779975	-0.348290495940286	1.34353975498399	-0.0792252816332194	-1.20450010881525	1.08507742596423	-0.501863199873636	-0.496248017253425	-0.139790720881315	-0.36169111380795	0.955928956361548	-0.324842416142331	0.0131688217428518	"S04"	1.34353975498399	"IS03"
"CCDC28B"	"CCDC28B"	0.168354282838557	0.734643437317091	1.33915641512459	-0.516697917069665	-0.723490254470071	0.788206309345192	0.399992609130801	-0.741538526315745	0.0716206535868751	-0.562035071973558	0.57604439855863	-0.385879635960639	0.337658985711697	"S04"	1.33915641512459	"IS03"
"HVCN1"	"HVCN1"	-0.409493672214703	0.643376049146515	1.33872758548676	-0.832837997653806	-0.537902556563152	-0.504196806059948	-0.925247595037106	1.28447641954064	0.132949329234973	-0.39155591031343	0.844459670339145	-0.18804104776556	0.295513506052016	"S04"	1.33872758548676	"IS03"
"PIK3CB"	"PIK3CB"	0.117155652909414	-0.599401474677968	1.3382039013113	0.275921743001316	-0.709120234540931	0.295521994859522	-0.168312303062731	-0.614299324945698	-0.319705973566346	-0.34217784415581	0.778546480752083	0.248610573354121	-0.366505540685442	"S04"	1.3382039013113	"IS03"
"ANO1"	"ANO1"	0.767340598479838	0.146765264585672	1.33404100339112	0.200980111033799	-0.80029808087074	-0.370868679006031	-0.778699579538872	-0.0550225321257956	0.107638415934434	-0.846368144134687	-0.0912934939103231	-0.370690421544256	0.936915840495092	"S04"	1.33404100339112	"IS03"
"FHOD3"	"FHOD3"	0.667569615821902	0.0238978087377292	1.33344323161964	0.178183733990326	-0.753796801399931	0.451824417330614	-0.226502760552873	-0.595254752677959	0.881576952968636	-0.88020559921194	-0.282533764344001	-0.642345981067142	0.251614328468353	"S04"	1.33344323161964	"IS03"
"KLHDC7B"	"KLHDC7B"	0.440915177601535	0.51089520707159	1.32462868979549	-0.328758675645273	-0.46427033134201	-0.587851937248989	-0.0780888673123475	-0.68596724006573	0.337794696067639	-0.0243652366531906	1.08305766978015	-0.762692304177658	0.318290734292372	"S04"	1.32462868979549	"IS03"
"COL9A2"	"COL9A2"	0.311766622553523	0.553884575033533	1.32372231447404	-0.31616904227591	-0.909940551032965	0.392331024122946	-0.270793218899286	-0.618361707496626	-0.285194788485497	-0.241020005603982	0.442484365656736	0.118864291511508	0.185541813322272	"S04"	1.32372231447404	"IS03"
"LDLRAD3"	"LDLRAD3"	0.529777139161191	-0.832942381402914	1.31905830597186	0.904095843655424	-0.307155228048146	1.10955435338269	-0.0133601845389287	-0.504828529299751	-0.460687148879059	-1.07771983191134	-0.0834188078882847	-0.844069753560384	0.208566142889068	"S04"	1.31905830597186	"IS03"
"FOXC2"	"FOXC2"	0.250274658169437	-0.24422566956581	1.31354382269004	0.00996782385564112	-0.635828097862348	0.083695359826464	-0.309636576777439	0.43949308105663	-0.247433934425092	-0.395922376235095	-0.133301140531897	-0.676708967645104	0.900475269469512	"S04"	1.31354382269004	"IS03"
"FADD"	"FADD"	0.263716713001241	-0.371785816971061	1.2954305871367	0.213110616604558	-0.52336228896185	-0.418775940839749	-0.252004013284779	-0.925203800716747	1.01175712978131	-0.191196554344087	-0.00238301055809591	-0.00726508815905508	0.0529819434557725	"S04"	1.2954305871367	"IS03"
"WNT5B"	"WNT5B"	-0.055555599814869	0.0159174257681892	1.29180082155272	0.277917452669767	-0.305043234974051	0.587265812301486	-0.189129877110617	-0.754503293136608	-0.0479593908029422	-0.299417741968944	0.073593090034753	-0.466042498278867	0.71402301255727	"S04"	1.29180082155272	"IS03"
"CTTNBP2"	"CTTNBP2"	0.369747294684412	-0.405801291148412	1.28293984557494	0.843423837157801	-0.738412398330431	-0.0548537592623496	-0.365267550285702	0.091015166876129	-0.287911062881377	-0.788550033121004	-0.0861373247259453	-0.567875317146264	0.368746756399591	"S04"	1.28293984557494	"IS03"
"TNFRSF6B"	"TNFRSF6B"	0.903498793026879	0.548909364143089	1.27678492604846	-0.384245217855275	-0.00653438881415533	-0.863388928210648	-0.102042214803302	-0.68686975418436	0.582287247717516	-0.478786329467866	0.569516230483336	-0.86226311019058	0.501316541285739	"S04"	1.27678492604846	"IS03"
"NTF3"	"NTF3"	0.499999061756769	-0.281910252027859	1.27362631558473	-0.110218866852049	-0.267935091826402	0.987119393367662	-0.665895021395269	0.263521852555366	-0.426483610828338	-0.696929559843831	-0.361661014138412	-0.570064236024944	0.627114343433387	"S04"	1.27362631558473	"IS03"
"NCK1"	"NCK1"	0.794771105487193	-0.853284510459857	1.27258216684143	0.456395106790738	0.508665129400901	0.182309233495573	0.20744693967865	-0.836630974814518	-0.466889046401696	-0.837351749548993	0.453032376558169	-0.875970000897384	0.312322721243487	"S04"	1.27258216684143	"IS03"
"ITPKB"	"ITPKB"	-0.530701997105754	-0.484516592665944	1.26252300942544	1.05200844881405	-0.75603986264747	-0.294257685712129	-0.858553193688376	0.420348534191728	-0.928187681945665	-0.0575490687178994	-0.0594897614338045	0.155803569671101	0.367795489521078	"S04"	1.26252300942544	"IS03"
"HMSD"	"HMSD"	-0.0819907451802407	-0.564688372935625	1.26134968830171	0.530043143573332	-0.599809077204131	0.36939802189547	-0.102993457158037	0.060372367119821	-0.247384355960821	0.00389933690988428	0.239699948081577	-0.631887865809078	-0.560210407385578	"S04"	1.26134968830171	"IS03"
"FAM117A"	"FAM117A"	-0.579765713870417	0.149406808966958	1.26047876931942	-0.0552281249209655	-1.13982454872566	0.329115930446283	-0.31790730377682	0.206235851323555	-0.944944210416617	-0.150412092305533	0.731207143158093	0.766318903292899	-0.0948783296616349	"S04"	1.26047876931942	"IS03"
"GLCE"	"GLCE"	-0.306701694540094	-0.81158134805948	1.25917261226381	0.575091860915738	-0.0160570296667674	0.00300644647721214	-0.347441225318451	-0.521524660437029	-0.329486379012694	0.571825386412946	0.0851095904424308	-0.269775110340115	-0.0934012579352827	"S04"	1.25917261226381	"IS03"
"RNF152"	"RNF152"	0.76915332707655	-0.698421006922006	1.25425138760049	0.693563356377405	-0.907971190175531	0.909821260067821	-0.659536825949325	0.0358109943940241	-0.834956088706666	-0.489044061297493	-0.32454404490374	-0.756187969752013	0.566176383066966	"S04"	1.25425138760049	"IS03"
"FDCSP"	"FDCSP"	0.19242424903787	0.757848040266601	1.25291541722447	-0.19806664841103	-0.0529122705588388	-0.279383625862969	-0.387404126666015	-0.65054952603168	-0.406550781001859	-0.302930059414127	0.584166872082874	-0.0475411184841783	0.416622609414706	"S04"	1.25291541722447	"IS03"
"ARID1B"	"ARID1B"	0.382228310826394	-0.399471802406142	1.24758267415455	0.0974634107704821	-1.48888686355781	0.940302845098963	-0.592131861497319	-0.0581095431059182	-0.544214262764967	-0.294732652338173	0.471274632930599	0.0909757713115619	-0.0458015838333407	"S04"	1.24758267415455	"IS03"
"TYK2"	"TYK2"	-0.119026676142896	1.21897509377851	1.24615611586259	-0.0278513171565441	-1.47050594973824	0.189637119482663	0.306925574222429	-0.46704854482344	0.0160917627296366	-0.453412882624626	0.623395115090696	-0.0741762736144324	-0.0713933155245203	"S04"	1.24615611586259	"IS03"
"CLDN16"	"CLDN16"	1.00462635046786	-0.355577964875542	1.24575054133008	0.502454943002634	0.017286418491491	-0.3753570277085	-0.0211328531573097	-0.203592490043173	-0.675622225383915	-1.29445317194228	-0.214415371547079	-0.288784461035847	0.364400243375719	"S04"	1.24575054133008	"IS03"
"MAP1LC3B2"	"MAP1LC3B2"	0.0485727076975714	-0.606809450933692	1.24246716935542	0.611562416389468	0.0648475616822902	-0.257067904946285	-0.269484624752798	-0.501059555518417	-0.367017940500099	-0.138114352920035	0.108012343138979	-0.141555302979592	-0.0318423781963171	"S04"	1.24246716935542	"IS03"
"MCPH1"	"MCPH1"	0.14664660805761	-0.677776761396362	1.24206139822474	0.0327934047576982	-0.727253539401052	0.48097906384812	-0.610710747726012	-0.26889425643051	-0.572564689247639	0.262367885118834	0.475996825078841	-0.039662841030448	0.293635487132475	"S04"	1.24206139822474	"IS03"
"CSPG4"	"CSPG4"	0.609158612497206	-0.00649631364039392	1.24164887134663	-0.455899499849898	-1.50774719674173	0.114524267801117	-0.641782843041204	0.515408278687298	0.287863894492793	-0.139141399468231	-0.045747285323834	-0.519516958302974	0.881226802627282	"S04"	1.24164887134663	"IS03"
"COL17A1"	"COL17A1"	1.12977873673808	0.361851062627119	1.23391831164548	0.713507915850197	-0.50955378715789	-0.194750992102346	0.00432707895346002	-1.0900633750512	-0.0434898642548865	-0.79494151802523	-0.330587203380221	-0.661567616504816	0.188613011192121	"S04"	1.23391831164548	"IS03"
"DOC2B"	"DOC2B"	0.740091070204208	-0.33211944722629	1.23162796896116	0.194114723811655	-0.823505558914535	-0.621265482382628	-0.241112106843846	-0.107294318414632	-0.520096742657244	0.335296132705366	0.234372260983474	-0.476374539472369	-0.066659020417815	"S04"	1.23162796896116	"IS03"
"LY75"	"LY75"	-0.0978858399621489	0.060389629373091	1.23068156656356	-0.811810130812399	-0.599027201618765	-0.307642875831914	-0.416641956543494	0.209243695381513	0.407153341480017	-0.118450850129308	1.04396055652948	-0.101383062312146	0.50130980791534	"S04"	1.23068156656356	"IS03"
"TNFAIP2"	"TNFAIP2"	0.262597324952838	0.79746155712068	1.23000786329335	0.187999828212148	-0.602020966389373	-0.434216322603178	0.117472259425712	-0.461673229255915	0.140052008148772	-0.666421484263978	0.902579253948735	-0.637649479880826	-0.122115642007896	"S04"	1.23000786329335	"IS03"
"MED13L"	"MED13L"	-0.170998015212972	-0.62139025365392	1.22772449250777	0.0235541394586246	-1.18300429340746	0.340235966042112	-0.602424499866026	-0.103131219852268	-0.742994538029676	0.820972681398349	0.582963546084786	0.205868608585546	0.0408402219975385	"S04"	1.22772449250777	"IS03"
"CXCR4"	"CXCR4"	-0.407714619868665	0.298163044788485	1.22719969536293	-0.76714345587702	-0.00351735995175749	0.199948515563188	-1.123345248598	0.410748685576715	-0.0263994397467926	-0.135309135926422	0.882027057540309	-0.279472682332233	1.04301121761653	"S04"	1.22719969536293	"IS03"
"ECE1"	"ECE1"	0.654673358126182	0.0179946136660751	1.21866490905193	-0.0805648088125361	-0.836198111207012	-0.150549812683109	-0.664721944228245	-0.352375939039031	0.561561500219243	-0.787095622743074	0.311937438136707	-0.1798364928277	0.764695469219887	"S04"	1.21866490905193	"IS03"
"FOXC1"	"FOXC1"	0.625261122457481	-0.289053599024373	1.21022958254766	-0.653255867027004	-0.799915668740954	0.630314333435668	-0.124050597767189	-0.38117268993721	-0.106343052371539	-0.560980353718788	0.478402589641678	0.0333988370008718	0.766747666167	"S04"	1.21022958254766	"IS03"
"CARD17"	"CARD17"	0.685365757576397	-0.416059609126895	1.20935490756719	0.751760044394206	-0.156040629735539	-0.184625454933817	-0.0865588744583938	-0.886752699050969	-0.28150234527048	-0.675584790024172	0.469534301295285	-0.710023153693361	0.464711577132405	"S04"	1.20935490756719	"IS03"
"FAM151A"	"FAM151A"	0.293746036468709	0.944471997485803	1.19819978570416	0.0854811588675488	-1.02140484966075	-0.129301721209042	0.19976014494134	-0.536116364204831	-0.501206046275166	-0.34740732676852	0.561288101779214	-0.217602403698343	0.101346753601526	"S04"	1.19819978570416	"IS03"
"TBC1D17"	"TBC1D17"	0.37974392134018	0.431864218369039	1.19614698098694	-0.3049373454901	-1.13986533315782	0.294200304619093	-0.487731742025564	0.445351933736607	-0.471274432451257	-0.5173495260444	0.496783413209167	-0.143211223337023	0.0274011775749113	"S04"	1.19614698098694	"IS03"
"OCA2"	"OCA2"	0.264907532180033	-0.599787670635086	1.19588193394754	0.350578233167371	-0.588626157558297	-0.356951392688239	-0.0500344276991252	0.0331907876636505	-0.922372730340304	0.742760893752432	-0.507265980301111	-0.279601824895873	0.071442603288389	"S04"	1.19588193394754	"IS03"
