"TCGA.05.4410.01A.21R.1858.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.55.8090.01A.11R.2241.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.66.2786.01A.01R.0851.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.NJ.A4YI.01A.11R.A262.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.6970.01A.11R.1949.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.55.8207.01A.11R.2241.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.56.7731.01A.11R.2125.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.75.5146.01A.01R.1628.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.91.8496.01A.11R.2403.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.J2.8194.01A.11R.2241.07"	"TCGA.MP.A4T7.01A.11R.A24X.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.22.4595.01A.01R.1201.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.34.5241.01A.01R.1443.07"	"TCGA.35.4122.01A.01R.1107.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.44.4112.01A.01R.1107.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.50.5066.01A.01R.1628.07"	"TCGA.50.5946.02A.11R.2090.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.58.8390.01A.11R.2326.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.63.A5MM.01A.11R.A26W.07"	"TCGA.63.A5MT.01A.21R.A26W.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.66.2734.01A.01R.0980.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.66.2800.01A.01R.1201.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.77.8008.01A.21R.2187.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.86.6562.01A.11R.1755.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.92.7340.01A.21R.2045.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"
"PVR"	5.99305992325545	4.20571130191118	3.71849861372506	4.04020662354648	3.90207908342152	4.95490768454756	3.96786398987416	4.37477046624354	5.15307269635231	4.16651138679839	4.54656389930525	3.42790263092183	4.77490115117971	4.55605400088555	3.89600388881898	4.12194606037195	3.701417062983	4.48215348472787	5.31072878827814	3.5466183693763	5.08900829427865	4.55429644842754	4.71776936523358	4.66074452045961	3.90143979866036	3.75290839029672	4.59949706860805	5.29820459757731	4.81922050714588	4.97559498730831	4.5465992885096	4.78449478144554	4.20781888422711	5.15730391404193	4.81167715773225	4.32239532561039	4.2211178320777	5.04073452903782	4.53664003124082	4.21080309906208	4.51289307601431	4.75569738837006	4.28473016207912	4.83645378088122	3.16692859866298	4.81617054818956	3.13341321091662	4.47185827394909	4.89158355849868	4.25510383124869	4.51307603364159	5.14421397717104	2.92972276755884	4.2869737354614	4.79862743381707	4.2791871974374	5.14140316131535	3.93379995244214	4.27703008445533	5.18210978802917	4.97332472081405	4.65411082095274	4.48014976603666	4.30342931518798	4.31334697316383	3.79946703359512	3.90432875527139	4.08669886224483	3.15261099502869	4.37824664989497	4.08854433920361	4.57447920562947	3.32730684832684	4.31978197886035	4.15897381089948	4.71143307186232	3.77474412997368	3.9323563157784	3.53228926689918	3.05940585372974	5.00630114173133	5.22936494523862	4.88772801371539	6.53908088462131	3.86010044503206	4.39481860079613	4.20821311178627	4.87419944675061	4.58023159041922	4.75620723667309	4.25868519228623	5.11591336011206	4.94736070302292	4.91973866706825	3.68563972603241	4.18133434859035	4.61669686309591	4.60461094139191	3.11722746593156	5.41515165556924	5.06420378314391	5.01709980169877	5.91422975364133	4.13385358878327	5.00452489711165	5.21322515168819	4.0142434886766	3.69634308509955	4.66565432111937	3.09013246436311	3.56923911791559	4.01997557417612	3.88217110856176	4.25311471022727	4.15865157272351	4.21042146310436	3.7095322464809	4.68623769369892	4.84946466775388	5.25467821638333	5.27373649252595
"DLC1"	3.04209971778756	3.24069089870798	2.26500089959632	4.51100065957174	6.07254971015581	3.30356884430392	5.36875367176632	3.34629253485766	4.18675998283245	3.81294693918084	5.55435160950152	2.17914658316126	2.9266839892364	5.19513632026191	4.05685785572333	3.59185027304323	4.04054592952644	4.9380370610184	4.75209491414985	4.99875734071803	5.37405949485704	5.65958699280972	7.26885638424005	5.92406196542512	5.46218635341834	4.79470007450306	6.79140197015192	6.37172717562908	6.10355344294464	7.45230378278016	5.81435687867443	7.37172558644213	6.23892433635076	7.13968051560551	6.2861107927362	6.08311981001252	4.60060718152058	6.31266923167577	6.40000828917045	5.93908233536165	4.23685404846829	5.78571577012966	4.06446824515792	3.02720595146723	5.22901822275025	6.44623697334888	5.35424846020618	6.19860732708959	3.54838648427135	5.12583385477911	6.82319149914057	6.87636917076908	3.70122381216148	5.95522696677211	4.86591799323628	4.18696213527958	4.93055371398365	5.10026599802506	4.87998232734697	2.95533685028625	3.35219540331208	3.43828331213454	3.83263122569657	2.54864063255231	3.4366289362399	2.76868589815341	3.84493777651006	2.09414310010586	1.9081937113028	3.58661646552851	2.35968295277576	1.58798965389634	2.81171000367303	3.63208425164463	4.35714547878624	3.85728042765268	3.63677838612078	4.16861185424533	3.31714673478328	2.00557847560005	3.57969312204738	2.71465479474737	5.03339088255763	5.18106267870407	3.15812149571988	3.6063838727531	2.45423825144676	2.87930591599991	3.35666636455301	5.43385475002268	2.95108507118416	3.02496829285489	2.6832782528168	2.32531645883474	2.88983282416058	3.7771111112722	3.38964161053336	2.31022013592458	3.00710959418734	2.56899425174048	3.23050397738809	3.46429117828947	3.63293896030897	6.66041508205593	2.55445004307069	3.3071134138652	2.49722085337203	3.60088126309282	2.40394519278927	3.03738235440556	4.13299452532509	4.37534575630195	2.28316137040426	4.34048476938642	3.15936469114449	4.14691055746635	3.70169740877523	5.14609640002514	4.0506431546047	4.48370482290178	3.8397179079264
"ITGA4"	3.29261665979968	2.63207493985583	3.02359256026194	4.2255807482195	2.48346947399562	3.35633818869677	3.62929658800656	3.21426384580758	2.54191712494644	4.41930752574435	3.37095439957395	2.79065744465471	3.00526659862046	3.14430854073601	3.34619138255406	2.02416269589293	3.96049023423069	4.59677021776546	1.36741869519797	3.86720793295586	3.39936421968434	3.34891510366492	3.86410049449356	3.00688904438033	1.7679273382133	4.14911323568995	3.55887678291987	3.7721714715355	3.53909037436923	3.10930125069584	3.53984022857057	4.2262421672883	2.84161079965568	2.679310755464	3.6125754374153	3.4044263954538	3.79851083561447	3.02675035204648	3.13226245865897	3.35251222898537	2.93760007252332	3.79331333985013	2.23923984446632	2.70277763629278	3.1499786456611	3.25182653859385	3.70960368285865	3.83434524186885	2.70981988141023	3.28565949802804	3.48881271704993	3.43842420466771	2.63512835859163	4.24943368592332	3.30238419154498	1.75751674582106	3.27884752652034	3.00745738555134	2.25163276397461	3.85035611142437	3.10451826884499	2.95237682652219	3.56357656846465	2.97082246014683	4.11163559174723	3.70419239080152	3.01278697714289	4.14524622461091	2.83083586528176	2.82025764427846	3.00442233465563	3.45425488563643	3.69213008704195	3.56841425983877	2.47706661884812	4.08041303571142	4.22982228737731	4.25613805670514	4.25604908005798	2.88968504097027	3.32056013127027	3.23653746188911	3.98371230117365	4.50392404096833	3.34041339485095	3.30573834042767	2.89817065906463	3.49984806719116	4.70369005819226	4.76382145171306	3.71629186715771	3.59485074739061	2.55451964187038	1.7835145160326	2.67607975633548	3.37650305701449	3.23719118092179	2.99001042999312	3.27279968070424	3.43793129450738	2.58140650222938	4.35112100769917	4.44161248471185	3.40568693411215	3.56505133596553	3.74233165038136	3.02585248798549	3.73460147747277	3.41292382919816	2.71355587250273	3.97672186642884	2.78559667323848	4.22009441467249	4.07618503723924	2.72570049325369	3.98768614884925	4.20694773511828	4.75405856904848	3.3207717216334	3.54245680769253	3.04366943577597
"SUSD2"	5.89098953935338	5.21013485962142	2.53847599162896	7.91930083888623	6.32156203529111	3.49537476954618	6.90353846063696	3.9762797183374	3.76389474892477	3.14362219255149	7.7654941845229	3.3341247163051	5.0636925689117	5.79244029356557	7.43110460031702	3.72814048136646	6.32072233471197	5.55210904198763	7.31374837636676	5.77635366793514	5.12151025619738	7.20521708749005	8.17903392925447	8.32805850144381	7.68555600456198	6.44045379047883	8.21570032253398	8.38998495008152	8.27683024433699	8.41001087341334	8.28325728311979	7.31668796102927	4.60087109000712	8.56777447968163	8.31093582670833	6.83816457129	4.88664105773219	8.1872531798301	7.83552340639664	6.95718827213942	5.81715265336322	7.31377405982352	5.15335601924963	4.81762579194581	8.67507763922069	8.09295448523543	7.22332998481944	8.29525643679565	8.9307155887817	5.42541887482182	8.07801577213234	8.20388334574691	7.44346206406951	6.68243543824654	5.48903021787441	5.40051178031387	6.69085324422196	6.42458790192759	9.12803419031947	3.22505582108938	3.61630182126951	3.60181736735593	4.0229834055516	2.89428555452102	3.45098548462534	5.63048694701444	3.58250507169164	2.01261187534676	2.07318258634894	1.74238627709998	2.35402834516144	2.66890477346349	2.37056117430726	3.86488399269297	3.40504540471956	3.4145874408666	4.65598306479748	3.95604377372865	5.54263006626847	3.04504178531462	5.04669618223089	2.65680367377965	3.01707884963363	4.79915227081934	5.76654549204323	2.21391512005338	2.64819089053648	3.45184152288413	1.61464526794519	4.19493125751514	2.99646697524111	4.02867331957118	2.53117563048385	2.57864564525843	1.64102877733165	5.53145679103547	3.99682315582237	2.99757953246823	4.09885126033836	1.81898096077205	3.79491794600011	1.9708261323429	4.66122989515968	7.46968655291544	2.31263005082072	2.75135046239404	1.9120137941343	2.62829187434891	2.25937221748295	3.87675209727824	4.28462098102014	6.65817494557398	4.93622773598431	3.20350293724484	2.91865365662978	5.533252554727	5.81620848507958	3.97789114694009	4.93299949216994	4.23157294318533	4.71734521983002
"LILRA2"	2.36569400530185	2.14783605627114	1.58488919122788	2.74656824684016	1.91671848529761	2.96884339139546	1.85323279353999	1.46150231303493	1.65334978392166	1.9426442966845	3.87438810329883	2.22438023128419	2.53895913569253	3.00742492296012	2.64702158872695	2.63675482436808	2.04574829648709	1.70569639838795	3.22811640336321	1.67097306197541	3.01144254759867	4.03433935657016	4.03358652581773	3.61489204073084	4.51827983942295	2.08671043414122	3.46203497493376	4.3058498164947	3.67491540634454	2.28132410741573	3.20550103171801	4.40678144458808	1.79650384576867	3.93312736552202	3.11959121552774	3.90720204610692	1.34228436821487	3.0784532485466	2.297106454668	2.79258652675638	2.43082624357361	4.07252938112473	2.32932487016682	1.33514643276256	2.14942721044681	2.81696427837255	2.9213691438711	3.76488658666174	1.27264926787646	1.72978233781236	4.31995557791648	3.01207654989422	3.45877127359051	2.73253414305525	1.99037622012025	1.66803388398395	2.25817062460502	1.84038562608812	3.80673612035654	2.18588986258937	2.32409076664436	1.42262097924578	3.86022152264122	1.87876622987775	2.71931958574733	2.35414372077917	2.20561298109815	2.41899063340998	2.28529549147815	2.20064207827784	1.97078591890862	1.87165567610641	1.66658932860564	2.69120465256459	2.07706262336449	2.76316429861116	2.26710999780957	2.16683453538288	3.3846093580697	1.64818235250218	1.47230255189375	1.69656492801832	3.15150344143794	3.09961410072398	2.49855522476394	2.49273097738953	1.85986435327279	1.72110844792796	1.48441741360561	2.33518844999266	1.74133490531377	2.36570013642475	2.02477950293559	1.81937669095446	0.906726033694486	2.02915046898741	1.31624555142184	3.75778349401498	2.32469702883427	2.06583841739242	2.79575118186386	1.91006447745473	2.62972174458218	2.59695533597725	1.75322170850713	1.80757325436578	2.29017563196094	1.87239639423229	1.80490619509517	1.29572848693385	2.00609284458413	2.15592115709287	1.72585083065264	1.72618101723697	1.62168591632807	3.04608238706306	1.85673589617289	2.63826676379398	1.69972916374824	1.92306150557439	2.47365345613361
"TBX5"	2.03794955447095	2.66296965151012	1.16136212331517	2.98524590076878	1.12615341349921	2.09538795878286	2.77501901527339	2.08479418442127	1.88944265195545	2.14091308383401	3.67340276003919	1.72021603909268	2.05122023081842	2.26002870922909	1.92599842513581	2.50447207421081	2.71962026086494	2.8335098640339	2.03110676294321	2.39592793257245	3.29463097315475	3.34716602634488	3.86553116596368	3.21838386232934	2.95429562875605	3.05587915301086	3.46629192369571	3.73436845463891	3.52162089921161	3.51696454332187	3.68962678933766	3.34616688406091	3.39834886868277	3.33888216090594	3.54386029890351	3.64971836316212	2.15117741395114	3.05798616186425	1.76351052011251	3.37814979523992	2.38520356779533	4.68054153037852	2.19194290961542	4.65629633444742	2.05422533473792	3.24982109631287	3.43656057125309	3.71763883375379	2.1914047545868	3.02836051356081	3.04200473752462	3.89681368298172	2.10461217538124	3.0223722984489	2.42935558902404	1.67959875880682	2.46574948681625	2.85261816955166	1.29513161371938	1.89356587914399	1.36776121180127	0.699199280368302	3.1617935908881	2.42515857435449	2.13102126612694	2.95032688689396	3.26569894207017	2.02907424214933	1.14231557101625	1.83801694087386	1.47754660242593	0.865170796238858	1.27238244959243	2.36548191435192	2.25544770500471	2.68630312144966	2.38916097101194	3.30458637258416	2.34206164573598	1.21965292699788	3.1644449628911	1.04415584092773	3.27159851233123	2.3032206680332	1.94018110912038	2.95607501244946	2.29398942479212	2.28650221327849	2.66857918625819	3.11817866126398	2.32504686704628	2.07582653918999	0.868235991881128	1.09533730997777	2.89189281568967	2.78662971276612	2.85125261215457	2.25211164497774	1.72372480124013	2.01689467364541	1.91240812920982	2.23202852193381	2.39793265902383	2.32450207334179	2.03755264845085	3.67985840139651	2.57526789442309	2.59334193287386	1.85718450334145	2.26811321774742	2.74904272263464	2.52438255647776	2.22658605600379	2.42876869130287	2.38353982861517	2.36891980318984	2.38266852472641	2.99461342949521	1.78798447194748	2.5201876821127	3.00052511996441
"LETM2"	1.87851690391744	3.75810949839367	2.51921687287712	2.48923327319729	2.25900569774089	2.5492516137067	2.72506366347003	2.17471212612318	2.57519028218013	2.90305441702945	2.40699386433574	2.78277357268539	1.82573583618299	3.34792082852066	1.9030675508783	4.29655355289243	2.00316614237183	2.50266021348519	3.56792121903653	2.67568645146792	2.60433029743263	1.71469632172699	2.27443895677461	1.99936707898754	1.75827670569382	1.43655482340314	3.05132428396542	2.37802134362354	1.62052871059126	3.26021229663669	1.87292162147524	3.53106103855871	1.87831341189889	2.64064841386513	2.05036444078241	2.46193663784858	2.86515974990666	2.33823560053209	2.5626264981828	1.62801194370737	3.42502757554973	2.16010445574671	2.29613763984663	2.86296190126967	2.40278014790728	2.246744133414	1.66047492255096	1.75727159400641	3.92161585287992	3.71296491112491	2.5295271122573	3.12298687048855	1.82906482949182	2.07775359109879	1.29871146999831	4.24119821450319	2.19705794186416	1.94328573814196	2.73742264921664	2.31533725322524	4.06935005384483	1.2994821765354	2.04486344724597	3.54848664779244	3.05529851372125	2.08040834053118	1.94076149652626	3.40422285056447	4.17527482700892	2.57254962678214	4.40337661587489	2.11531471844903	1.88846918093444	2.31392918199743	2.73849159693992	2.6610435142192	2.0172033055635	2.22240724778966	1.09421824604395	3.03063259924625	2.10599361378431	4.3204777526185	2.55291536273493	2.47149678175262	1.44260059267851	2.16853532412392	3.33297454442402	1.62682873222817	1.99180675278558	2.69729067434612	1.54488597513978	1.23784316451467	5.22804329031884	2.80563644436203	2.73410475794476	3.48961634874883	3.32477604200107	4.98009282268562	1.68486328581126	3.15928553378139	2.42890753280194	4.92683008606641	3.42821598148152	1.77039092059659	1.91790249709003	8.41144365493729	1.87707812874958	1.46599628169916	2.62213669970561	1.99457301025978	1.95225307934201	2.53705100692104	1.29295466287052	2.56278477441137	2.97988576062071	2.94475391492163	2.01121376611991	2.0340490083107	2.96872243449106	1.64772471810971	1.92576454014369
"CD93"	3.24172627263244	3.91103484628738	2.26289267914769	4.07691100254935	3.04939415197097	4.21508214597133	3.99771404555245	4.15593975148831	3.85745735238698	4.88305935739093	5.66739481744939	3.39841440931764	3.18297477403831	4.14141320864327	4.5465059805174	3.8816580301416	5.24692052676997	4.56033328067332	2.85290807007103	4.33120722535839	5.80680802948156	6.53549301559331	6.63844158853005	5.82190621287943	5.18341625056504	5.02869447546704	5.88597882972287	6.69925694519702	6.60979427195537	6.45880802294773	5.89925134582307	7.37583499629687	4.91671917344023	6.46663222079455	6.90709337271393	6.03868805564761	4.43172294064425	5.53483994447606	4.76550124579698	4.63305124122638	4.54525599456812	7.20875764682186	5.04724046923514	3.83555572935279	3.05673510749451	6.25611876740806	4.84145914218187	6.19632781612414	3.87796558460008	5.32234547025097	5.88451722084465	6.56278961105006	2.38011437311492	5.85734358431427	5.20219808921806	3.83040958092522	5.15213132043937	4.81778537504943	4.1847286321262	4.07092500131731	3.7017548039083	2.88972693566878	4.82488601569779	3.55308345229588	4.73522945650825	4.30388685143972	4.09741344285863	3.55188838672913	2.94564966699191	3.90202014584433	4.07470431808418	2.84087680353193	3.33812478549845	4.79638948679312	3.99555955379279	4.83513687073637	5.38991380613084	5.10267332025129	4.53620965473956	2.31709246535372	4.42109157438708	4.09207334606675	5.14410465403474	5.18696096336599	4.0102439138865	4.61657491115203	3.80653969408717	4.28906056452822	3.9262580574329	5.64891994696932	4.06873039149717	4.52968305695567	4.51257874060871	3.98055486463731	3.55953020563149	5.05403066487879	4.46770257007339	4.26006468094817	3.74120875589666	4.42359786621198	3.3560002423322	3.68481397916786	4.73951023713274	3.88065119186925	4.57820234109459	4.7098239759652	3.88056750767594	5.05170833990156	3.53887697733133	3.64126296368668	4.66983559902824	4.66216452174488	3.83804145449313	4.51453516418009	4.44923516905739	4.10263765078553	5.00264787335726	6.06425545814964	3.71430518999027	3.69289129176118	4.44459829661098
"CD80"	1.10010075911242	1.7652131830478	1.37484929404777	1.82355413726172	1.29138138990411	2.47701282010345	0.46483294736512	1.11376644371717	1.08508956818008	1.73722851403247	1.84779388717124	0.538787131754921	1.45166730975443	2.02793208372126	2.4375217738422	1.75954552562472	1.48522737562199	2.80471873823988	1.40180537343896	1.90133120130068	1.58662497461646	1.77010186955137	2.06794557475928	1.70050563443997	1.1682321661268	1.64783831751942	2.03087062983114	1.83089727005478	1.58308009964077	1.4112751052111	1.91676900372227	1.70617285322241	1.19120577363253	2.69081126852047	1.60095451306135	2.5950389730013	1.75109021657851	1.14059475570557	2.37255374690309	2.15026104703003	1.60559912835468	1.62500105427905	0.943463018805103	1.63513813936967	0.696324770894402	1.91813849510993	1.469805404786	2.0329292817834	2.24838830061943	1.4144254497298	2.21092620969389	1.71964778945615	1.25110358484289	2.24430152206541	1.42828396774214	1.1295945205965	1.9761379383544	2.01206343282613	2.53941736737683	2.0000882660771	2.25412772912008	1.51674378306173	2.91879593185826	1.37124029545114	2.5664297210155	2.2485323304103	1.74365854900796	1.54387096803847	2.73992621730766	2.02972571289704	2.02507506217728	1.85005388839055	2.39069002522226	2.19194212161097	1.32619376765423	2.44153171997932	1.88395045683836	1.19064821997168	2.27738700743696	1.99248943119582	0.811678631484763	1.77586161887263	0.825581660725641	2.04866092057543	1.94495794399841	1.62657199570267	1.0647041719823	1.67853429074484	1.26093569814721	2.72545067018506	1.87426922088696	2.34179309037922	2.34662652396789	2.20626967687513	0.783553699925777	2.01337908422084	2.08665792685208	1.36546549250202	2.1042036560798	1.42722652075644	1.36430719164845	1.75112258287431	2.61622960939708	1.95366007532169	2.30595908520048	2.18632219296335	1.9104675178083	1.80842398651165	2.2313403378401	3.62879714911173	1.45884708938946	1.17265376098321	1.87452414273111	1.46766159488465	1.2774052683835	1.87450006225418	2.43103576032188	2.26280849491334	1.91165599707522	1.83618901675436	2.37934152594703
"MNDA"	4.2168967845843	4.64243990691676	3.48383160201544	5.16087093169518	3.69487645306543	5.03775811180655	3.90072554755746	3.6379922129183	3.97943589559438	4.42668539051093	5.915496229074	3.27331548630126	3.96421567190267	5.44346560201678	5.11037862653408	4.72176057414395	5.04447073082057	4.5670426439663	5.00513943170598	4.03684634187374	5.48612414925751	6.49364518245903	6.02602073618668	4.93372560883297	5.399009974925	4.54239982559786	5.73320508457319	5.76582429294897	5.24615098558955	4.38227518104808	5.7566417373616	6.72586890610015	3.89436945227308	4.24730067023973	5.15578276133914	5.59262484051618	4.11666400908671	5.46826519507667	5.53350066730594	4.75443461940664	4.62683862294485	5.23865656008645	3.72267563737652	3.32424950191122	3.90727612040572	5.62488096477126	5.95345651882908	5.9039968690779	4.24501699540504	4.58435482273648	5.68082088324828	4.57823043759612	5.23733319780205	6.38938097865332	4.36713210512529	3.20429271844831	4.37206487997854	5.0337387304329	4.9866371891309	5.11627253812681	4.70104164466192	3.52068881286336	5.48925026083923	3.90573567838843	5.72285107358022	4.55034821327884	3.86545541696491	4.5577399600179	5.17424993535456	4.84261074251733	4.82724640282336	4.86752192600502	4.64240636662126	5.2790381098342	3.71655924586479	5.83988949177393	4.91717036077008	4.42217088975288	5.77112754873555	3.92479094431669	2.86741844859655	4.963036893596	3.63715846876428	4.91116708539583	4.66848648206743	4.19859992477785	3.44453783100334	4.45446073688517	1.91990197811727	4.95435203159535	4.01149519169512	4.65593215217992	4.29327301443522	3.7676793015891	2.18404200701823	4.5178999158894	4.68427379736629	5.25519764754663	4.81257514938004	4.42122721610086	4.75803234857221	5.00601381060157	5.64311850599703	4.82826677540114	5.0692915933717	4.00740109624235	4.55348421999413	4.47559156517604	4.70106076213072	3.51780353318999	3.6206730320567	4.13515984558282	4.6023873385645	3.71250042151429	3.76289766405369	4.89247265768672	6.00095253235395	5.24024576559884	4.23197669732092	4.97406265653915	4.79676919501498
"STX11"	2.63608469023098	2.69915201998494	2.29133406677338	2.72141400258136	2.13802907269938	2.38986959410051	1.6829728542438	1.59361739435869	2.09342724534214	3.09939588853063	5.13481515528787	1.72641166377601	2.69225671099445	4.14718083827673	2.26159521735268	1.78291554109172	2.85161117550369	3.92943913832754	2.38847737098832	2.88852793648756	3.72960054097685	5.06962094715807	5.782365654463	4.75689796605485	5.10965408668571	3.20850123327541	5.5609029607969	5.68172565484674	5.04725961496963	5.31333189077879	4.96451828733061	5.5604638774954	2.4706255766167	6.12455821446692	5.11381652717293	5.04697253423183	3.08454418582346	5.25846359088273	5.05873660614749	2.00691180407197	3.14885740377608	4.73133427550746	3.07897522195344	2.60873851000831	2.46455302612041	5.09715503114726	4.89341058155682	5.37286426012271	2.96327234994191	3.29414327504158	5.11996649574191	5.32776933375517	3.1153459091552	4.69213694519939	2.46473406803594	2.84077283807776	3.42118739709012	4.03114850952713	3.80182022120865	2.80970368154787	3.61980722580585	2.54384945575831	4.15096167203402	2.77383375351147	3.46072354261202	2.68328665943024	2.37559638105601	2.70194418452157	2.98477187144103	3.59022790490438	2.9847342192527	3.72353187949466	3.72321188184473	3.402364070549	1.67215061784256	2.89275524805938	2.87876043177148	2.58941212327355	3.59462910308986	2.95889574839013	1.83655029359756	3.2957401834055	2.33576934995679	3.85436807356542	2.36225871623544	2.9790644010155	2.16065524043462	3.28243040829051	1.27370629717384	3.70350794259551	3.22849964916359	3.16391068424799	2.13205995585569	2.13582510966318	0.826348905215354	1.94702669999859	2.81824867746129	2.6468128419998	3.68434939258692	2.64281307083268	3.64751346056693	3.15269514915772	3.37690599763075	2.48421237375194	3.18617473564504	2.9436499402862	3.34688434131758	2.98136353201946	3.05943038042692	2.82666383022673	2.60565308746883	2.54491770943482	3.3312108419301	2.37547515976457	2.25634682573058	2.61511047731357	3.46486834017794	3.60683122199009	2.52599367059815	2.99875243344266	2.37915389355546
