"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B01_841924"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B09_830678"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C05_830694"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C11_830764"	"MS2010072817"	"MS2010072827"	"MS2010072838"	"MS2010072913"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A11_841920"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A12_841926"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B08_841908"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C07_830734"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C08_830838"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C09_830750"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C10_830840"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D08_830828"	"MS2010072004"	"MS2010072024"	"MS2010072038"	"MS2010072835"	"MS2010072837"	"MS2010072902"	"MS2010072930"	"MS2010072932"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B04_841918"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A01_830792"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A07_830800"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A11_830708"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B11_830836"	"MS2010072001"	"MS2010072023"	"MS2010072026"	"MS2010072034"	"MS2010072042"	"MS2010072821"	"MS2010072824"	"MS2010072828"	"MS2010072904"	"MS2010072921"
"JHDM1D"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CLIP1"	8.06104152765939	9.4410580354593	7.88144551626459	9.0706671499968	8.66773902485247	9.42273098559391	9.17671218321792	8.89087360821071	8.04821852400947	8.92065669212912	8.70964430894009	8.62927177702587	8.73065747580653	8.66478343957233	9.19246148032013	9.44758529912487	9.43759798267635	8.89886707789342	9.56496365914146	10.0126870647344	9.60137408571467	9.85546042861902	9.50028583556425	9.96496766755101	9.17594191695732	9.81542627463446	9.48895936909028	9.36615277722474	8.72638394108703	9.87338288122741	9.37430600622782	10.1738810146845	9.60727317050926	8.60532251302267	9.4381202984089	8.70023468379209	9.43428183456438	9.33738027513068	10.2226618121403
"SLC9A9"	7.70441256405723	8.78583635715115	7.68262578060734	8.93313436468583	6.82406293419528	8.30849401322102	7.58713914463724	7.45930437845888	8.11752832566406	7.64740839722599	7.05415960618197	7.70201222441123	8.17074716957319	8.11024420439452	8.30858925747709	8.88310954019906	8.36134255842593	7.59669014626683	8.77549259082303	7.74310122617735	8.00699695443017	8.52940822881498	8.53402723684219	8.46698343808894	9.01659369334708	8.36525260891204	9.35482080493123	8.33992455771843	8.6797904341471	9.39816845619416	8.25769113830431	8.66378133590558	8.76687636826013	7.9551728893788	7.43666170984613	7.49238058461138	8.1489520986972	8.61172603704057	8.82430912648941
"LOC729009"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PDE4A"	3.02506325384324	5.51936835888479	3.88767088647114	5.1006195176242	3.24187330667814	3.43401717770698	5.12982988016794	3.60783296153289	5.30097468594923	5.53934822472222	5.34323763121174	4.93242561479462	5.39499609150387	5.11267089126986	5.55599193550102	4.85037862694662	3.28307476232185	3.98465253755122	3.49517009810805	3.5858253821851	3.59463815166619	5.62151376595815	7.63096258344956	5.29077344858386	5.2429410609525	4.46411845625685	4.53514554456454	4.69741624816702	3.97104519382524	5.09122460455514	4.96654732342488	5.55440768937767	5.24325626189496	4.68249336272358	3.61602727636813	3.32393438766431	5.38842868444904	3.3678021100386	4.42879364207395
"BST2"	11.1893775987572	10.1552852588257	10.289335660666	11.6928072212527	10.749346645307	9.82376444887884	11.4878486698107	11.787314459193	10.1027125549514	10.4823550234239	10.2479985967339	11.4533018464232	11.1921825865458	11.2126500212263	10.6909167205971	10.9189673950935	11.2688542034529	11.0667207358858	11.0266584668356	10.6588072145654	11.0786077470581	11.1736862070376	9.83282638260453	10.7790994686803	11.0569831846973	11.5126710504301	11.3727669309485	11.1625193537643	11.5816571634654	11.5998179925251	11.2410365834565	11.0662798881313	11.3860785413213	11.6983367876529	11.2567583499819	11.446904446758	11.6519413430844	11.7131930788417	11.9494208491923
"PFKFB4"	7.02076465816173	4.33738600215528	7.15325731453537	3.80396260982704	6.51271816547851	4.07107388887043	4.75617610417022	4.19189495683758	4.74872667659831	6.62653706975241	6.83778979199405	6.82619063878163	5.62899351896479	6.52058703452172	6.36431016053219	7.55263885487292	4.2519921749909	7.91328573672065	7.20569512774522	5.39101668524278	5.49377305601536	3.82194791691908	8.47369282797145	5.50612712528074	5.64389518719469	7.30417367195297	8.11863119881544	7.18487802542844	6.74208260442831	7.07183073351828	6.54911158753925	4.94610095397553	7.30153493903656	5.65099841670524	7.18924190571016	6.92952411067032	7.48188830771175	8.20186955400136	7.40284611117495
"DTX3L"	10.1522008365764	12.7810235858473	10.8365090612016	11.929960362403	12.3798437752461	11.5842778609929	11.8809840845925	12.4280557835269	11.8849333808087	11.6167126501234	11.5736903787245	11.8400277839063	11.6254448540518	12.159919732328	12.6688024729754	11.604518698139	11.6533290995961	10.1282000878926	11.3377431218698	11.0498812363951	10.9945309664896	11.2665362517653	9.13318490815203	10.5455346815842	11.8180432768379	12.3701456920903	12.4340962100614	12.2642835043851	12.0278414710621	11.9924287983004	12.7428785081389	11.8881884509746	12.4772185156406	12.1002406220751	11.9437846170019	10.9166172356982	11.5257898871106	11.9225769940141	12.3623562250412
"VCAM1"	11.3559402418124	12.7779813736033	12.0657912189627	11.9587081647819	10.3538505094226	11.707343156021	11.5483062223097	10.1305874553774	11.9247954823462	12.5988259112019	11.0106369331746	11.8542251868536	12.7401290571326	12.830863473675	12.7156953950156	13.5450844462314	12.3725497319287	10.4676816690712	11.0805402341232	11.9717371247374	12.8319843598041	12.491169201688	9.31701129165422	12.5472998927192	12.5403764559836	12.8693930743323	12.8711716504574	13.1259519553186	14.4073854748319	12.4105903656197	12.0499173750257	11.972913911236	12.2690790497374	12.0394293487663	10.7757349106661	11.477799942804	12.1050027065783	12.9296537703022	12.888599663912
"NUDT16P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CPEB2"	7.76664446744488	8.45420582227425	8.12549872474267	9.01148871582831	7.19172189919385	7.31488442527135	8.15361849309458	8.2994659624349	8.54315509135727	7.90736739861528	8.69217989050705	7.74738703070605	8.24032208415681	8.20384027102332	8.79872084395157	7.91729015941482	8.81146997854439	8.23085738018858	8.40495645566037	8.82031897293587	8.45554590259566	8.52873074735844	8.56891741623505	8.36597649798384	8.15907361603053	8.81200262344823	8.60009753279997	8.37016142419515	9.02203820659402	8.67287336985768	7.71928609772173	8.46317704390417	8.95897424039418	7.79111770269704	8.42436116533846	7.6790628645225	8.32454683119223	8.01435857877267	8.43440707614936
"GCNT1"	7.74343790624744	7.9156161687608	6.76732609622672	8.12166400314467	8.07282402022966	7.9248502389745	9.13276814922145	7.08929400267327	6.34520551710072	8.38548525788702	8.6991243808815	7.59280446977094	7.24731087865184	8.12597296592463	9.70915129952901	7.16316610617236	8.45717299058381	6.81516653967447	7.19392809520037	8.10294731569582	8.824843626022	7.39263414285959	9.28713823128923	7.48331172621012	8.84844533161835	9.75273151283362	9.36443851863797	9.15999874754424	9.8587377038965	8.08520677907859	7.8363562531901	9.26647323259853	9.01628805480317	8.51778614740275	8.79109082941142	9.02165506027032	8.56422452880596	9.19815619052479	9.95328842219299
"HLA.DQA1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"EIF4EBP3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CYP27A1"	10.2076502666102	9.0085458531165	9.76679221765721	9.51858978370451	8.94821545905662	8.50612526545787	8.40630943639201	8.5732588842588	10.4495259631695	9.96227532824992	8.96861256872928	10.3935835752155	10.2130976104777	10.6881110763625	9.2770167628811	11.4686794079648	9.73773653786683	11.2037797484318	11.8407455322787	9.22961680623468	9.854315437683	10.3185608244722	10.7051253818348	10.2641188682785	11.6585293346427	10.4848300381536	10.9547245982725	9.80938290132206	8.39155720060034	10.6241695715688	9.65594436440374	10.6325678990523	11.8958069226769	9.97518739864761	8.25661374903997	11.046869249754	9.31250737099094	10.0278511674701	10.380636347844
"RGS12"	4.68710572579312	3.60496172771417	5.00545058591995	4.99444329705359	3.51225717774673	3.8509025893908	4.27437690373281	5.77776002300042	5.78687980059846	4.43550342872621	4.95640036369449	3.34529667609442	5.00144582575138	5.2588371748009	3.159455604183	5.00630889545065	6.08333852099344	5.04272463965675	3.89632291891875	6.39406735487269	6.02380489111618	5.18889896567408	8.45760222299257	3.94386968304859	5.3592230474922	3.11215598122984	4.5047589084855	4.50324709125053	5.03673016547128	6.0665271428087	3.469381108529	5.58783613579175	5.61589092421051	5.21286760383871	5.60757358949022	5.61547726492629	5.02341758039233	4.01216344846954	5.98235322345055
"DPP9"	6.40631243430254	6.58085079458929	6.39201993706706	6.8243378910025	7.08858784008634	7.1828274795702	6.82348790708669	7.47365015352442	7.01691836175284	7.37873469462979	6.75261575664531	6.47253972094992	6.84555994957038	6.4534954931557	6.30334938139357	7.07579121986252	6.97985353255511	7.40481361511625	7.24845371268434	7.07405505715651	6.64525013520488	7.55555892419718	8.17231088187719	7.45785028662419	7.21821541595442	6.27766555117183	7.28606927426585	6.51869044258902	5.99859714368616	7.44780930174743	6.98806422620436	7.41701528583784	7.83159085207002	6.90846149361747	6.85174689113341	7.17517443506853	7.45879886747273	6.69606312685841	7.56458141036872
"MARCH2"	8.30291002162625	8.75850957030475	7.96721230008485	8.38824940712932	8.17312896244595	8.76159257443534	8.19799348177879	8.67686351368044	8.21497725928393	9.35944406725104	8.93656574741811	8.10098746885434	7.92375162084081	8.6873461414048	7.76490707101882	9.31369359532787	8.4118382752374	7.90151705756707	9.19963489719799	8.06884712980845	8.78680637210507	9.12135005860418	10.4596885025756	8.63204819317463	9.77562267550465	8.81258297358024	9.43248344890332	8.60394469521361	8.69783545359209	9.3691713556336	8.39752688965171	9.22683771639318	9.6787592389931	9.17076538512502	8.31198193477189	9.20704714670419	8.87699208805662	8.56293001054821	9.34194483552388
"GLB1"	11.2856767835463	9.78468271280491	10.3729315161635	10.971193224976	10.9123046038901	9.94648883473101	10.8466661619735	10.3477583479975	11.2944534542685	10.7676802739984	10.5022602413264	10.9396897873041	11.10563308307	10.5732531095502	10.4857850466083	11.3107397624068	9.74688881302145	10.7045331134047	11.6052793299606	9.8701849773545	10.8812108888733	10.6278431468051	10.2454586671018	10.8867034458962	11.6733354435792	11.4834582006206	11.7476347598641	11.3913965563679	10.7474334740161	10.7406348472149	11.2151921133874	11.219235732116	11.8483368782933	10.4913427884578	11.0171317575121	10.4924970148293	10.2573012664455	10.8684416983454	11.1380488445347
"FHAD1"	5.09489701533756	3.25029715453002	3.94763673449664	3.14522716839258	3.46527988329194	6.75813728713364	3.21960612644024	5.48267580635714	4.71474831899355	4.82445603512393	3.30879698096082	3.62045991320407	3.40655190514063	3.43979358990085	4.60603979867115	3.95082981443674	3.41146933838134	5.25611274017359	4.29539190076937	5.82910289216397	4.92129583505562	3.99824418045436	7.82785580285124	5.68008645830363	2.99726501882702	5.79834813116215	5.11723454695352	5.57893544700864	3.86100715691777	3.69595240677891	5.15147447153456	6.11319832071179	4.73990402996998	5.41293484041185	5.79747953097512	5.65182096645738	4.73315008197384	5.57398271100675	6.24906872727289
"TMEM104"	6.45340319405368	4.13534411990992	7.33726690901479	5.13522057501638	5.74811426595984	7.46135121151723	6.86571806050815	6.59848635797914	5.24281182773804	6.71388800220919	6.97082094055466	5.50875866696351	7.42335711098231	4.67697979231662	7.63156734866523	7.02749636794991	6.89363726047888	7.72930635481271	5.4337759324889	6.49195361090612	6.47715504341014	6.90252582296004	6.64204624538618	6.19567180713429	7.19896898905152	7.2949687747897	8.12440615940703	6.05638669868425	7.46728716245553	6.64017942212414	6.84243498000543	7.43496829513377	7.86460665618971	5.40117302414637	4.76359727990296	6.81437720650662	6.34846108833768	6.39972354838461	6.86486917102025
"PNMA1"	9.13363629587161	11.071639512116	10.407025036321	10.1996222159992	11.0751800698918	9.30229126705163	10.0314294410196	10.4566818339118	9.45449491400438	10.2116795545173	9.51640656152164	9.95805743129932	9.72466615479745	9.71879073925158	9.96279164898522	10.1732929093362	10.2990148309685	9.70859643627859	10.0460595249498	9.94875180768337	10.6159803538685	10.4078151480197	7.97413565180807	9.74704568030337	10.7343646724625	10.6227413266867	10.9289875780447	10.6816205531907	10.6098044252113	10.9820153341834	9.60922807799546	10.0009224854238	10.1547214308381	9.86908025117804	10.2865568530194	9.73695573062559	9.73376976178244	9.98349042073056	10.7403752453481
"SLFN5"	7.2293102320272	9.34105408921435	7.22603493759622	8.8833080939557	7.26347179456809	7.54882922681365	8.02540698419361	7.72482108166633	7.44787720962036	8.5418563311087	7.61965857675115	8.16721880240044	8.10459840485249	7.50341500594948	7.4599457285489	7.98807408026208	8.60662548048822	7.29173558710797	7.95665278794948	8.75280554795442	8.67955379215311	8.74849939161456	9.710328219261	7.96287565642353	8.95712358233111	8.30838990036977	8.55664296080032	9.0880891083724	8.79689108246146	9.5672301835762	8.02731308428927	9.09689062150732	8.31496477467754	8.17146259395515	8.33624340464196	8.10982861947275	8.1746740064899	7.49694846624774	8.9481720206167
"LOC154761"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TM7SF4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SLFN11"	9.24196741533379	9.67662566155222	8.99121711725477	9.42084516871629	9.59166649378242	8.05515732800095	8.52625956015025	8.84640888352891	9.62971260815821	9.72688014976627	9.76065841353577	9.18413537827657	9.60301006621747	9.77552298994222	9.0847099935877	9.61459001679152	9.90729420420491	9.3991654300284	9.505609250032	9.11381490639006	9.99926115089563	9.00715090606619	8.78922861719949	9.50226535353477	9.87029259827499	9.98954495416183	9.65857515440206	10.1056338656841	8.9836594341506	9.48036927132111	10.5384302177576	9.63248629083376	9.97463245344649	9.87745655844987	9.62240144535831	9.25693605252252	9.08096503016012	9.96718062077806	9.90080955358698
"GPR77"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PLCL1"	6.58471841193268	7.74665059279763	7.16518397609326	8.23076889809341	6.93067153047148	6.66066287868346	7.56460162994108	5.48470588636176	6.84412973142575	6.75288255717082	6.78945772811964	7.28171178117671	6.69691206182608	6.61935630509919	7.17062874474981	8.687076443626	7.26295854703219	6.00752080780066	7.71978132267648	7.1685459740909	7.4661900153054	8.36111205533443	9.27614316213051	7.14717619005525	8.06559324506998	6.82690301401812	7.28116737279215	7.66066073021674	7.98802324127457	8.28895146178551	6.94840664197476	7.62674561517722	8.20932994681793	6.9900754105148	6.59585802176316	6.80036126675803	7.59638710551335	7.38590644329975	6.65232289009485
"SCD"	6.3754752997015	3.05315839800657	7.19101961548426	5.55461696431677	7.86890539827718	6.59127325592917	4.20965326751685	4.58708185539814	7.90711240374715	6.97798575750071	5.89515585782822	6.05161326948704	5.48295745841168	3.78865378315396	6.48854384660775	5.03403107220808	7.52426041615685	7.07300009826694	6.50521956394459	4.92811359770161	3.37034885041894	3.98336614055551	9.1189943439057	6.36901226376138	8.32705153834775	9.11299860876317	7.30890133268904	7.15467130403156	5.01718714331917	6.19073726274483	6.94999934664547	5.8746244459671	7.83183167337342	4.83205252623239	5.43064593306564	7.79797707199329	6.71963168902201	6.4620170328124	5.21231448909215
"SULT1C2"	7.13451166629211	6.40079088875256	7.98327666790388	7.78794163929885	6.53922745335376	6.38067156804708	6.85322525688366	7.0146742796114	9.09370033500687	6.41315309428816	6.05442195494778	8.21787959518261	7.9159530717901	7.7019374154916	5.47938300963167	7.88752670791258	6.3980993176138	11.2040927656084	11.4396855429945	7.81319194864089	6.73717482719713	7.38870607232602	8.91448132557404	9.69241307005163	8.65883982972447	8.84925900443625	10.9028104910034	7.40341304252267	5.67073022772694	8.79284333630658	8.1742089117079	8.31284441621884	11.0658215043356	6.64535084370718	7.58868385622385	8.76196405326366	6.92016201470872	8.33938061283903	8.64915359731573
"FADS1"	8.3915601942944	8.62465112959345	8.81865659721261	7.6174894872785	7.96935096492496	7.85352054053169	7.87575074598979	7.66520294186549	8.82331697134376	8.64244187799648	8.63601564405592	9.12957770424963	9.55478930023308	9.0984778646347	8.00894824573299	8.94690409723476	8.91796903470054	9.35236842389015	9.44550607484046	8.64416237991834	9.2061938050481	7.69151683788563	9.0782364476629	8.51009187661762	9.30147340363193	9.74177776965221	8.93023889409143	9.07065492493476	8.71235349953253	8.62199465130656	8.42776070415755	8.61106055878987	9.92492899363292	7.98604692350859	8.54689866556811	9.1774999996214	8.51237793966811	8.46028043116586	8.7057018685304
"CSTB"	14.0359514679449	12.7908955634489	13.8135230341998	13.3756608507409	13.6076044272446	13.5130274881951	13.3478492437393	13.473135721955	13.8532431137009	13.8533081746939	14.084280344349	14.3946569951927	13.8487972020377	14.3212587760654	13.1098890930736	14.0677061829011	13.1045353143044	14.7149817338686	14.8898274957533	14.6932681206067	13.7491626713117	13.4211968171243	10.2218727743463	14.2670451034463	13.9453460538804	14.149357975273	14.4185495367332	13.7551675529091	13.2788017544717	13.953112296952	13.536798201518	13.7174004924561	14.5994624331329	14.2633848826699	13.3074510472591	14.3825442596473	13.4206283120339	14.0678023011851	14.2956115725548
"LOC344887"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TP53INP2"	7.10495717833825	6.76296416131454	7.30795855334023	6.48940755730586	7.35970262127866	6.27036701600858	7.56115110834004	7.78789968654136	7.2951670960989	7.21275180094741	7.55675785071358	7.53827211719305	7.61069626253112	7.9123997851613	7.56765379538733	7.77292721858371	5.80738203305167	9.17461480407327	8.36562287388196	7.63691235120293	7.79970485728077	6.79073725612517	8.67062169221401	6.79983767521338	8.28219172976354	8.39669215103277	8.82652784213991	7.81606932400362	7.50527928110149	8.54429923480433	7.12177133083568	6.784302550539	8.19063758311017	7.1890348754948	6.88019658452313	6.57459654472592	7.25839585603706	7.05333779783573	7.92261793595718
"MACF1"	10.1152093673337	11.0366116356342	9.31965894997717	10.5865777862015	10.085254822808	8.46289315133836	10.2332114646086	9.25389268085534	10.1977295020853	10.1720044032806	9.88937270228063	9.79492881445849	10.239193503723	9.97421163737668	10.2896203168642	10.2802153167959	10.2970654441208	9.73198497128822	10.1183536985879	10.4180445137978	11.9111953568387	10.748274584077	11.2363426685075	10.2599926790181	10.8335418903529	10.5971011091574	11.1063057320146	10.2578607520536	10.6637839132362	11.6939642601631	10.1067525797634	10.9129765893915	10.7858213311775	9.08973870022029	9.68227667155692	9.32269368735284	9.74295898035609	9.97459832814096	11.2603970555037
"ORM2"	4.35468943831406	2.50179788982866	7.44362817202218	2.29719425961903	7.36158398154435	4.98647191683033	5.62541799169036	4.30392912021771	8.45631476294635	1.36273065876665	1.18586802550514	6.48027739214911	7.22913563563488	6.2390582089272	5.95979835827313	12.0714040660175	8.5927746152558	12.3887771565662	14.276844271568	6.14502558740077	3.50644627978683	5.88650757042493	10.5887927684107	8.18580796142348	7.76966126212419	7.19027642997246	12.3345931930431	9.18108251379899	3.46773592589973	8.36540673451875	7.8166151174584	2.57354397391672	8.53701464277966	1.94481342746928	3.6682866312364	8.88300521417592	5.91446929610592	9.54314209822377	9.7296947930066
"PIGT"	9.82920153526549	9.51882240699198	9.74419408194603	10.0264616559355	9.7044195982928	9.02847673932235	9.33678719696813	10.1660231640946	9.98796728415201	9.47203385985462	9.75225822713915	9.74856789159153	9.8142857078196	10.590934599786	10.0777444270742	9.95480824918061	8.91254728532063	9.78134807454074	9.65699673584651	9.17469244246638	9.80825294891549	9.23759380212746	8.64249436772886	9.75940804497642	10.5242653490345	9.97319282736942	9.95789225583274	10.1134865407088	9.96912569731502	9.73549081045926	8.57433012101991	9.67955166812317	9.89819994385013	9.1957505676602	8.85960800337178	9.14148568997934	9.19857693299819	8.91439380330772	9.76438627191017
"TNIP2"	10.2241416895778	10.0717078614223	9.61221375967158	10.6806547437681	9.82126016923639	10.0422258415204	9.35650061422448	10.215455706215	10.4039199466935	9.85158043698999	11.3553940548787	9.68309967384381	9.88410860828576	10.2364690970062	9.95203574423456	10.2363122473401	9.63827389043293	9.8470776645574	10.207227147727	9.89150977266984	10.2856907592327	10.3229879257399	9.98000012226983	10.0336983741152	10.4953524286757	10.4401326734359	10.4384192807633	10.0887250312962	10.8435336713914	10.6351108677493	9.95853185672433	10.7411159110222	10.4579510391806	10.1790562970759	10.0611803365798	10.3177491697543	9.97744033611195	10.7077514102015	10.7837108314875
"HNRPLL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NCOA1"	10.1816394148236	10.1176077876564	10.5917502963023	10.2598661261046	9.75449090730535	8.56024523795184	10.17475353622	10.0482929254372	9.85686865064856	9.78224989809619	9.83444151709383	9.49632098844355	9.67222205144339	9.78243679946834	9.18697846368815	9.49371548993631	9.51009449992684	9.07320162556395	8.53078936727689	9.66883144974987	9.64776080168353	10.2282968865733	9.45717324955502	9.03256521936509	10.2789300418009	9.6274988147363	10.3595146014171	10.17184336648	10.2079508128537	10.9086602627926	8.94723194357078	10.0077850148277	9.69033619071127	8.76584378487281	9.08793069058956	8.93225549737395	8.95271391924332	9.26241046800659	10.3554578157733
"APOBEC3C"	10.3837250027454	9.66319534464551	10.3680260120562	9.63607313531411	10.6838597526169	10.9458935834091	10.9384555856392	10.4765184527711	11.3283346925065	10.3604466572798	10.2965820811194	8.77303191595614	10.0282898122069	10.330388880675	10.3132610724039	9.00274338106187	9.91163237535231	9.00211054897643	9.58342282796127	11.0061755021098	9.42134810785892	10.5989631312603	8.34283206180911	10.3080616218754	10.5821385920973	9.75819130008965	10.1072451522584	9.85602472567506	10.1156455766654	11.0011791295712	10.4591250654972	11.4371362148815	9.97200534770855	11.0193399070464	9.89420365662776	10.3510968113183	9.53641305460747	10.265280739726	10.4387039173779
"ACSM5"	5.61311383807186	6.72906719641528	6.11143873411058	6.05354241738135	5.68007764617802	6.29695886757223	5.05738731139507	6.3131148713785	5.68250221952481	5.49755717126267	4.53527569068159	6.68049129089589	5.7714145118152	6.24489502079875	6.87133997497692	5.52580965941617	6.37384889156682	4.44356927908282	5.36623929793343	6.67140252101912	6.9674293557834	7.22155913720821	8.23696564556698	7.12946437010745	7.27830572757162	5.59374035346836	6.18140714704827	5.58000691212844	6.04498516212244	7.62222369646367	6.73655629022475	6.94316020168129	7.11011444593674	6.49509952348626	6.89636783640646	6.66311087772492	7.08626001477499	4.37227821095768	5.1196316275752
"UBASH3B"	6.74652321260847	7.71428489608499	7.03469301596862	7.80633527794401	6.79428899528902	7.42099590629141	8.1001620118338	7.98974465667537	6.03006470512921	7.51225951692969	6.91092880232521	6.41478113590015	7.27418675619627	8.50978255853824	10.4015767757141	6.99273100501038	7.52458519773575	5.96464052608645	6.04782521719197	6.92931588412613	7.36800812840183	7.08147723435778	8.39894098100457	7.137685653285	7.72043680575164	7.51822943328444	8.19962560340113	7.12025851127403	8.76624670598525	8.06907438736654	6.64368108728179	7.32427988360213	8.12513112306429	7.8954086989365	6.67676506874585	7.00437878742365	8.66694108926445	6.75765058877132	7.63097477742561
"C17orf96"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FLJ45422"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C10orf105"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TREML4"	4.86943143331965	5.54157255258782	2.06713081742619	3.80759169954867	4.07070959648378	4.81115337928182	3.54319181855031	5.49852537158994	6.15869210273101	3.70235349486515	3.0412956276717	3.86790067421111	5.42533869625424	3.65624861868404	2.1659436808534	5.39337224489508	5.48970985897417	4.02492820757955	4.45078627742011	3.62279730242097	5.15268398479388	4.6918363094948	7.28228348633418	4.66478580846617	4.96252751995251	6.68193751760131	6.01681799539447	3.86707862779044	5.01116930011625	4.48215070344563	4.37958391165942	4.14329041853532	6.41987719270675	4.36390388986484	2.79164718591291	5.61823891638678	5.34195883300115	3.78057106880496	2.99184956483224
"ANXA4"	10.8526016285275	10.7139291360761	10.9476553417204	11.4456234830003	9.43819134508909	11.0886855040161	10.2568170902127	9.72405012096867	11.6908013528632	12.031167438031	11.7431218610752	11.1211779421976	10.9299742438265	11.6404935305464	11.3155697442716	11.8503611700681	10.198599667847	11.2189163224029	11.4232057213327	10.9793696130528	11.595411134727	10.9529939641557	9.31956108420924	11.0074502606405	11.5668037747468	11.6004474044743	11.7403438150895	11.4997116217756	11.2360832494253	10.7830976517076	11.3734851667496	11.5342176093824	11.4216824420753	11.2843006910368	10.5510283366095	11.1207971484332	11.8829232754785	10.9513110261351	11.4877233087967
"MT1DP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ST3GAL6"	7.43441431875243	6.58582210812223	5.30405327168128	6.16233003323787	5.48256789941846	6.74083498529865	6.62199111234964	4.16149909389975	5.96876969486482	7.32723308575955	7.85068334672138	7.08704441092532	6.84070394525587	7.79162245618451	5.96864958243496	6.30699083204795	8.3821221059817	7.07934995790099	7.14632914460146	6.98202985587873	7.69771637858143	6.1658692481732	8.43603492550638	7.20469740790682	7.39154663875152	7.86897300243695	7.06026311807455	7.31179598928962	6.17730003723424	6.82399603710332	7.10407925641	7.96602541668026	8.21371546733416	6.88148880332632	6.84652510176734	7.23324943218898	7.15779939337605	6.48597411631505	6.99141009953858
"MADD"	8.21697432556893	8.6821343903362	8.0839380913575	8.49748551429083	8.55890931851671	8.34996925454295	9.00421480046305	8.77446381698388	7.97787202716788	8.89016017148105	8.8775306659692	8.34067193262817	8.45864243479574	8.12376660328439	8.35702923719337	8.34518666019663	8.64146948452685	8.93136004763218	8.47733744342757	8.44631862249517	9.01571041762957	8.70000447922977	8.49907854158545	8.39328627792257	9.19430664570043	8.28333438804783	9.17155231031135	8.53679855509371	8.79344930645213	9.6078828155453	8.89125513727166	8.88488164342674	9.83074849179159	8.56404413780761	8.22270376458521	8.49389283637098	8.4116240962163	8.67805111984968	9.45837875799053
