"TCGA.05.4410.01A.21R.1858.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.22.5471.01A.01R.1635.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.39.5035.01A.01R.1443.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8085.01A.11R.2241.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.55.8508.01A.11R.2403.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.78.7159.01A.11R.2039.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.6970.01A.11R.1949.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.91.8496.01A.11R.2403.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.50.5946.02A.11R.2090.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.55.8207.01A.11R.2241.07"	"TCGA.56.7731.01A.11R.2125.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.86.6562.01A.11R.1755.07"	"TCGA.92.7340.01A.21R.2045.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.50.5066.01A.01R.1628.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.55.A492.01A.11R.A24H.07"	"TCGA.68.7757.01B.11R.2296.07"	"TCGA.75.6211.01A.11R.1755.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.05.4397.01A.01R.1206.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.37.A5EL.01A.11R.A26W.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.56.7223.01A.11R.2045.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.62.8394.01A.11R.2326.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.66.2756.01A.01R.0851.07"	"TCGA.77.8009.01A.11R.2187.07"	"TCGA.86.8358.01A.11R.2326.07"
"UROC1"	0.103108083290405	0.0546826981659034	0	0.102812677521526	0.007990451339529	0.224361404455181	0.0142913129519297	0.128852136742115	0.0136531676650382	0	0.085391291767803	0.0530423555568847	0	0.0110796550834405	0.0260170651409722	0.0764090662711371	0.0589199386696914	0.072389832090962	0	0.0616442224516954	0.0120552255485185	0.058802291780064	0.286331663894854	0.0166270342116351	0.0102946459358626	0	0.591342298840763	0	0	0.0411110276770276	0.0150955663889843	0.0267905643716846	0.128456698259533	0.0759647159246392	0.0262406832868004	0.0172792881193218	0.0271467901457323	0.116966380296829	0.0135184221805179	0.00759556567768039	0.188089509495018	0.0576907012704106	0.0418061197766952	0.0215048007957765	0.017436735636375	0	0	0.148747852346349	0.0433834707080474	0.0199100005544226	0.0494910280569445	0.190681092910025	0.0999839019951735	0.0409437020092393	0.0287568005850815	0.117120780578364	0.142600801579989	0.0089645976420276	0	0	0	0.100328727395939	0.127428283191206	0.138125214109478	0.129136672785128	0.0980093492669467	0.0389683624032331	0.230125899708379	0.0391022908997524	0.0395928320288629	0.0241558884165511	0.0314863816836842	0	0	0	0.0384843924840953	0.0257669405353398	0.122524766894934	0.155230710112336	0	0.0892959091477408	0.136161363730489	0.0226102090904168	0.0284035767908427	0.238299737653924	0.0496312991680903	0.0187615134633929	0	0.0387198533630889	0.117305500792415	0.140835951067799	0	0.220818687572163	0	0.528408318003847	0.0228728519334385	0.0872003777982261	0.0947063471372549	0.0336750072473389	0.500561862807372	0.021879893645047	0.0671246986852141	0.19751450993902	0.367451940237633	0.0395140789443941	0.106588938179903	0	0.0484509875966736	0.0893878529918484	0.0202950325636939	0.347268236330124	0.0538147178994649
"VAC14"	5.18641209882139	5.26717797554795	5.60756134330524	4.4848114313398	5.01248110392599	4.97164597075224	5.01998631572638	5.35174770847222	4.6909291766185	4.65364556096524	4.77732936098175	5.02491781174503	5.8259912958287	5.52606342583907	5.37470253719544	4.90377962394756	4.96541634117584	4.88183021790936	4.55139607803608	4.88648635468877	5.07201856413738	5.74646618573238	4.64534720697139	5.60573791375663	4.91806128276977	5.56600536320844	5.30720088738748	5.09308451298564	5.21756478336164	6.13160799891896	5.24450102572385	5.54406126374541	5.50700775980777	4.87403455674408	4.89096692012266	5.05105966897642	4.69864389701589	5.49985593102634	4.76389975055022	4.74077482946336	5.91588489127325	4.88477526249448	4.56256288997254	4.54575019106688	4.32512120999983	4.81617676508143	4.55248430681792	5.22634123822093	5.01218015086171	4.26812699756183	4.99894836814997	4.87139279527492	5.53404679099923	5.20181087731982	4.89568581599107	4.94273530803617	5.21327347878241	4.36280818115037	3.69021642838529	4.40467247254337	4.90491056301689	4.5799751682738	3.30048501840425	5.37449025804899	4.79502577861318	5.95660259842877	5.1557632408027	5.0515680998219	5.43145808757387	4.7066559157079	5.2946019065986	5.28504574789348	4.43775309895208	4.39201711241652	5.03617320275748	4.57828680223084	4.82766515239956	5.29714170577919	5.27916914309144	4.77419506370665	4.9894648152905	5.38837879560425	5.57356498074036	4.81357705233699	5.03834341975994	5.46062005973762	5.20294627517537	5.20781438512906	4.32385536743804	6.04114068772506	6.94903690736476	3.62778452817097	4.88816427411906	5.67341817989086	5.97864417467167	5.19695562678496	5.89028271598844	5.18982328669626	6.08090154440295	6.12363016736374	5.6201655771024	3.98869973194331	4.7124816018561	4.69972232097624	5.91107016451964	5.4041605599132	5.156919076841	5.21492515993672	4.96907222497107	6.15256984613076	5.31737134006884	5.64072248441519
"TMEM151A"	0	0.380143185769394	0.076512712589953	0.251837448718211	0.0395667182380373	0.0325241927829133	0.0140685410702961	0.0533762445309587	0.047364031127919	0.0463408359245702	0	0.018154050700066	0.368884660224768	0.125594449988472	0.171973919839779	0.129493078309262	0.0348312403666445	0.0274813231603628	0.0106784827928077	0.50562850220964	0.0371694564244296	0.13198331688361	0.045142689129138	0.0650295047794938	0.100032293279308	0.660385539606904	0	0.0326328013082534	0.0793511433935443	0.0473854957521591	0	0.0468070496505705	0.0522923817686193	0.932242835633927	0.0693855393038462	0.0692990972190733	0.0545026981168461	0.645271670245881	0.0804632844156844	0.0450260329496594	0.0799866712034538	0.248482764499823	0.0644791608672417	0	0.035632181479819	0.15832080949496	0.112234769929979	0.0379915630389363	0.121761096846192	0.283271321989679	0.0400718277115555	0.072061004965151	0.067163605727396	0.737177997589399	0.0676015154154033	0.0855557465558963	0.139908808504964	0.142887107477712	0.013182670610958	0.0134302789926329	0.145284307477586	0.120691081016323	0	0.0714545222382925	0.102789739459251	0.220044075617633	0.015795749361521	0.0874664985733569	0.137001370894832	0.0789970043068522	0.0425027888704058	0.113164497499825	0.0574428822049352	0.0649817264933512	0.0759076406922437	0.192126900266519	0.0977653830709223	0.169676300912589	0.376986128846294	0.0716792903871679	0.0791567256756219	0.149959908665425	0.110453459138097	0.102147552879339	0.0714082091050614	0.0945385408705507	0.111392558063301	0.127322580831792	0	0.220061114401302	0	0.0689424833715622	0.212398417073017	0.0225475599362347	0.144524614743569	0.0681496910778136	0.0296936018854332	0.0671293045369875	0.379285658627647	0.151000012015597	0.125753620519337	1.76277008703046	0.709244408588882	0.325354743257648	2.51773205888888	1.03312985735241	0.0843210979220584	0.0564849783428593	1.33994293535689	0.0469861263617084	0.341812433022361	2.32920947378074
"C1QL1"	0.113711398496143	0.251320258578527	2.4356022129027	1.47917447387838	0.438488365308683	0.156007404662022	0.604892924920616	0.585853893214571	0.15870693037328	0.232759878871341	0.0631068918584414	0.0751897548453124	0.373815879921682	0.341372529124778	0.20403326481575	0.434082924308368	0.119833053820409	0.133681814012861	1.05667628759714	0.121827413592199	1.14241062403207	2.77692436180282	0.126930765970017	0.0684943796578437	2.01254256019907	0.941998080200339	0.777457273257204	0.0703684728290229	0.0953962639645307	0.161901370640877	0.211454531504378	0.359193878657368	0.0565522268813531	0.0713855612427531	0.125869862498498	0.0372111549991074	0.0165980352976957	0.0689725169557704	0.14345262190838	0.122520850353772	0.084719743485384	0.177923536668964	0.0468569478731442	0.13654121951464	0.112565781062109	0.0869315525224356	0.352739033677291	0.119090914853534	0.163709331183077	0.0663443138615589	0.125620599916085	0	0.139094008422229	0.217275522217334	0.184418229952379	0.10802908115493	0.209070838322187	0.0895864243610131	0.0571590839041994	0.0578744059733514	0.0911967543202195	0.15504805277331	0.235101554320234	0.149989716745262	0.273139001176554	0.43657155419312	0.386464913356285	1.36537419970263	4.10017064365009	0.163600613817889	0.103023547422124	0.0874594316420337	2.01546255875068	0.673466994716684	0.585418669598894	0.484146412206673	0.12175283122853	0.744193104297787	1.7193691706319	0.840513178160638	0.827106391198887	2.84981759495741	0.305664404852181	0.493193502153858	0.963720486123301	0.97592030556403	1.01160072929084	1.61465534507469	0.518776652831157	1.28368705454416	0.163417944046116	0.862299851508839	0.0630467686080071	0.0243185654670359	0.481799551002971	0.0483255469287266	0.858901190597472	0.4937426365932	0.438928842908995	0.55952623610778	4.93362492972926	4.92916229278701	1.92709615843397	2.74625985816394	3.44900980231072	0.448243343196008	0.962998172279684	3.26843295088143	4.554024565492	0.0742117638452839	3.66682021197634	1.29830014401555
"KCNH5"	0.0953414305975328	0.141621010434519	0.0883093199784249	0.150827172336158	0.0717180004352557	0.0415631394886273	0.0732168711187724	0.466815984243598	0.0333257793648266	0	0.0550589676577944	0.109375712918184	0.172970803134	0.0643970018944299	0.0438076364487163	0.123017956826883	0.0851066107632147	0.0665771512780885	0.295955693299966	0.129195228526138	0.065210964236908	0.215447593341651	0.0522299815224141	0.139963025774775	0.528325586747181	0.0934508591361943	0.230041877022783	0.217945362901739	0.103855387020171	0.0557238508432116	0.816802590458803	0.361110396966027	0.13894281788656	0.168043865667311	0.0992978868293985	0.0899929178078605	0.128339934789125	0.0755059345628842	0.0848523565415401	0.026872714595234	0.0718625564129983	0.0392148558668798	0.259200490077984	0.132747239205373	0.313807954046191	0.0232935196727306	0.0834289410512403	0.817734110111215	0.0980141574296104	0.0610023940703975	0.295949460443972	0.0434722068622001	0.0581110978216052	0.163087902761807	0.0654826259324782	0.165560111845189	0.0224161762611046	0.194398176821764	0.0770161805039092	0.105913535657217	0.249114887176139	0.292151811618534	0.024326229847191	0.0596765025821453	0.0805631449996659	0.127874648596747	0.10429978142969	0.0281964326794511	0.141491322128015	0	0.0858079792305709	0.0756300962889744	0.00506771861106063	0.207358297520292	1.00025596181291	0.0603073214933083	0.0538237618827736	0.0835318555835378	0.282099191060053	0.349736691546296	1.71965367318471	1.21823128056554	0.0415719135605239	0.0748933821960995	0.0858845072651892	0.0677779186971805	0.0335928134155439	0.177491118816568	0.0642253463906993	0.0907204382953859	0.18711390603102	0.104703005663422	0.184913353615059	0.0555585850555147	0.00417684209866156	0.0801963455038348	0.0254109038766427	0.0435489918930189	0.29079091347074	0.0814425667448117	0.167098963139871	1.05507625104817	0.478688519014338	1.7571607659915	0.395911900106898	0.708563747194277	3.05088026012031	0.0467378535612551	1.48702429922814	0.623769749511724	0.0214228879677399	1.61303427707116
"GALNT9"	1.20870894479936	0.144782000387835	0.256676343160059	0.340994422133436	0.228817298441806	0.0118957170066325	0.0748246306177086	0.381758272717017	0.163437340413969	0.0513238137751959	0.474185857428091	0.0765873560909418	0.292938981484213	0.0846191626427804	0.540845108512784	0.335610635629731	0.26808276000296	0.292892423647436	0.141374556164397	0.158030372659446	0.114438689230215	0.173500842605547	0.233046698792329	0.196551863825157	0.167906184402606	0.393718136383051	0.533075905525986	0.721980740068007	0.202801453425709	0.420049588165589	0.384645273004602	0.629569413696221	0.57107086449515	1.23476282219611	0.0435375984741355	0.172269440673983	0.0515467716517201	0.306886641716962	0.0642081326583823	0.0542046746811113	0.325228351562686	0.320642861574293	0	0	0.288109251047207	0.0940856195524891	0.197676456418564	0.102352125562767	0.320573046378887	0.0501935281877817	0.0878907566782358	0.0528796368167684	0.470202045434653	0.246358642165786	0.145327016965302	0.1678046131831	0.427431171314821	0.293666054452746	0.0685843970276647	0.0817474713147546	0.0706610369916584	0.276889667609207	0.0575966572195012	0.259469950002439	0.22364618086067	0.411557428866584	0.205734811019094	0.608437397645678	0.134298558273501	0.269319459685266	0.102103508929593	0.159426865262807	0.0216331800287511	0.453581528337966	0.235746073385741	0.460896307220161	0.536894977454951	0.200736946283164	0.259911693347332	0.114716830418746	0.347482671469864	0.129314552419361	0.0690936277057655	0.0864644746096507	2.6721134172396	0.328221978119543	0.151100523195275	0.277382587377385	0.201666990619687	1.71909232964327	0.250377136961538	0.130487312640677	0.0969473747837108	0.0991763266510629	0.757500762717011	0.251866985972516	0.554147529746518	0.917887608448995	0.956411452277654	0.1546299693078	3.18890964369231	1.60954376154275	2.31111149238636	0.515820042596629	3.18189055141537	1.71255996448545	0.396492392947786	0.196876135942085	0.395814600841869	1.60380247647824	0.361299037133717	3.87818277369556
"ISM2"	0.161952381859931	0.0876078657600758	0.414019927695807	0.0949777354699841	0.202370153081281	3.44211552417503	0.122562281002478	0.0216480331914947	0	0	0.307121097644347	0.0431456307567304	0.0697697883568138	0.112902377391107	0.311670865050199	0	0.106986349356373	0.240276141201018	0.398218836936494	0	2.39063910430348	1.24554711230217	0.0665430186718818	0.293049204597734	0.344095924928202	0	0.117257580852814	0	0.0103544535992458	0.0524263313497593	0.0811696672844496	0.0285010320992288	0.0925727699980853	0.0459504556175316	0	0.0142199706371839	0.00726603641309749	0.0274203907156866	0.0253185858944533	0.0124416113589467	0	0.0475221149555025	0	0.0720786700023148	0.0594836793725512	0.0183464144158391	0	0.271702103014703	0.0538055514018267	0.137023497257765	0	0	0.117314038263036	0.146595049295993	0.0203486462289318	0.0501827797091773	0.03852427164985	0.0282418338980537	0	0	0	0.0218232521898888	0	0.105195130118293	0.016799262260119	0.390751059608036	0.13333189711212	0.154669621005257	0.0413661515134183	0.0751836218049645	0.0423515249378395	0.0171346895048013	0.122715098115486	0.161622571515916	0.127114784068146	0.0936833029334824	0.111239034630873	0.286508527442444	0.231182529780846	0.248938351987976	0.493796647167179	0.897542832593665	0.174594392539845	0.606248706498013	0.334030949676286	0.170643712146061	0.033828336110349	1.14960390348879	0.0335681754764681	1.31658515738079	0.813318840141487	0.312132349793748	0.034451845322591	0	0.0813350938598233	0	0.166723714263184	0.0206996316683737	0	0.0132452558045976	0.0182030051967313	2.12569375402136	1.43408886883572	0.153285511237515	0.0648871347999563	0.631545777503708	0.0936013707477136	0.0478716018587627	1.03330750598526	0.32319175727885	0.650923117107567	0.626876447987329
"NPFFR2"	0.155057879049687	0.0654995190910161	0.0697946916289974	0.144948534996317	0.0706724818581041	0.311203142427414	0.110942067318608	0.171011237768696	0.138431373732067	0.0681942113997631	0.326965968940829	0.138195988623707	0.173208269995596	0.345936472936438	0.0874918500209418	0.213397181243455	0.0396445009561087	0.115496051514924	1.56060046080187	0.202967516330757	0.139684897858057	0.770446907305192	0.164096372176481	0	0.0370632446406786	0.0353017783184654	0.609014902309422	0.385379293722252	1.97786294074569	0.301129771303472	0.265826460607546	0.170939532797002	0.0911750197039565	0.187637548140635	0.0464989145518438	0.0961224143790471	0.0480186553238545	0.121317429244567	0.0486453313221277	0.0890155390156584	0.18456315801163	0.0588961711781084	0.141697274854613	0.128599525572774	0.439614671201518	0.172387399042542	0.195836459431928	1.1473907387545	0.128955194148814	0.0376048853246849	0.187651511879325	0	0.153586763321854	0.0702489020120622	0.411851768235073	0.222248384827649	0.082274451298685	0.104435699366977	0.18110011743046	0.183553304218091	0.119146364700635	0.139202141631916	0.0317871949063221	0	0.369609348439002	0.241763676420821	0.155075453398697	0.160103252593438	2.75491610812289	0.206201505145331	0.132738354787272	0.085028568017349	0.125854843361074	1.3956297385764	2.52977074879427	0.129934959704241	0.216349364333243	0.0230027437446637	0.116420215263315	0.585218627691195	0.345442939097228	0.62020839436932	0.0421523405762959	0.0331856999397802	0.319530345434217	0.233304774135589	1.14468577788738	0.192159768478543	0.0916448902596807	0.93094489442509	0	0.132253199576333	0.252555747760439	0.0775470714725096	0.0603661326351219	0.0935702360623584	0.100334547604254	0.0760839498720235	0.319587265248975	0.215849547476653	3.01143948337913	0.608029924432272	0.0484846086158597	0.180037593675784	0.138616403097619	0.201509065436015	0.154795898125033	0.761908281841161	2.70758965762455	0.85023912671292	0.172890457106336	0.370090407703895
"SMTNL2"	1.0309951998751	0.671276004311309	0.313654879189944	0.486528559714074	0.379259715422356	0.375998552211121	0.474669606320482	0.322294495660683	1.39084718727692	0.555233742591762	1.47836302366518	0.705204991100493	0.472368352499268	0.207369078891038	0.673844159356162	0.536070587527804	0.94542369871608	0.271143348412821	0.695729134759187	0.132156727821102	0.13624181228589	1.1123044020065	2.01636245731357	0.904153652503037	0.762756941383067	0.822514464847558	1.44245368551064	0.781741920785038	0.706820080935297	0.818981115350196	0.873063525328829	0.174533050509553	1.39763847284514	2.32178641685507	1.89628656855668	1.67495249367914	1.90463328597013	0.951927910530472	1.46864113208373	2.04588136820296	0.63465363463413	2.51380895631745	2.0335529843781	2.24458965391985	2.04814507958753	1.5137657474485	2.34769739331495	1.51871231595638	2.30769364894944	0.374766400339841	2.19672117446881	0.918920470889057	0.901846735690108	1.2742560910245	1.60158792228284	1.68387381772733	0.960499894292332	2.73793284046786	2.1605797861296	2.49366622697124	1.84363293285247	2.31193044776264	0.993061509973173	1.85008521032823	0.564490928150869	2.18284334103191	1.73984394221368	2.81709298581665	0.395904660860178	1.84147018900557	0.628057696603456	1.79674173681599	1.1229498098316	2.18382685219544	2.71820224731066	0.257784748327347	0.547020572011103	0.994365860717597	1.16981034068411	1.2628014673961	1.9415965824736	0.29680560547455	1.16136863710214	0.567647223080278	0.431845382033985	1.647732872496	0.997173582283728	0.694716987317724	1.83265076800961	0.25449718508548	0.112613415648193	1.10947324730736	0.687973117875118	0.273729463357804	0.595492956923436	0.878581691012789	0.19422908071909	0.490534675209193	1.91492879276793	0.164530434517906	2.37991904372408	1.08288240226967	0.202436167843324	2.76611689941261	0.445302836781629	0.349948367579449	4.01908890065959	0.857571387260538	1.13116725831474	2.92155465670808	0.11302664608318	1.2202659315808
"FGF9"	2.58640034322718	0.197339276635108	0.0991354244933401	0.361377974143964	0.299127598085534	0.0151841196491065	0.331659539099722	0.0687893828412668	0.77377979880366	0.865248361668145	1.70416528145653	0.130292886745164	0.285079783563046	0.366781034059856	0.838589503549998	0.715437983924343	0.160150366985408	0.0936442664573569	0.282220258385547	0.432179955342205	0.255216359531467	0.215315176911063	0.441775775420761	0.0834069466005155	0.662235815426014	1.27822557982201	0.249522311026138	1.21095094425304	2.6080298148418	0.248617329917058	1.54086635220134	1.58607298227303	0.600516179586847	1.36345108575679	0.545100558216103	0.673643872006118	0.422123273594515	0.642729563943319	0.785584713520062	0.733623359249709	0.253268792056708	1.22178433633282	1.16628049643325	1.31932137435527	1.25470998770458	0.281679360719776	0.878167244498606	1.91552392278384	0.775078817970257	0.337306213806651	1.67924389187512	1.07146817394971	0.76604024260487	0.35422062071228	1.5297173979162	1.19287838214605	0.304314509042118	1.37495536852127	0.340227682925426	1.31909016849371	0.891181974441426	0.899421416708656	1.16837050509497	1.18424175640338	0.830062353449064	1.48383398953932	0.566834230427187	0.457475446301787	0.476658415930706	0.796783958706168	1.09224929601011	1.4195900554328	0.341715646124365	0.190798988054314	0.479392636971616	1.64453812104118	1.94491324950357	0.241120028906291	0.601631324347147	0.504859008176416	1.90777181440185	0.14408523847955	0.650756830755083	0.46817969774447	0.329402121770562	0.333522736911905	0.417125594978093	0.20142780535064	0.323559259740642	1.50504027234813	0.555854149741107	0.140319554658321	0.320075828131753	0.117390012197673	0.221962295006661	2.5681905016489	0.799325105386926	2.51049712363682	0.317981577762925	0.792628462923454	0.0648831597862085	1.76646708126939	0.0603806310809138	2.40351541374292	1.45532927892742	3.38750233500762	1.1334112519931	0.723857885263143	0.701655500953376	2.55274940162792	0.570724972938455	3.20232905678676
"FZD2"	1.78455601695376	2.57447021999823	2.35845933882019	2.79113661029957	2.61500014474233	2.04669782400262	1.16587315569696	2.67116384721113	2.41317552492435	3.84177297753649	5.06986913079734	2.96481920456708	2.86356252239143	2.32065651450377	2.32425933753624	3.22160218249892	2.05617941424356	2.64346913090587	2.69860416139217	1.98671143355345	2.37154621011696	3.63073701789668	3.29816762981153	2.06188846633706	3.60462311011667	2.724866082788	3.4392961096023	2.04159683284584	3.34701521630377	2.56715522765959	3.09613307601998	2.48104310526808	2.91887935659311	2.09590945670829	2.32231450152447	2.21074031829184	1.85825173798032	2.36536093368859	2.40258512693243	2.60812693470997	2.74352428950203	3.72972929886566	2.70978678678621	2.5953011957071	2.01413629461936	2.32708083458515	3.41747030495128	2.4329077047596	2.14320785381625	1.36746773893823	2.65888819198527	1.78514535455171	3.46053109604305	2.79912814058014	3.62062231301655	2.05358604550055	1.6297418008331	2.87042859957589	2.01822167127132	2.76902338304235	1.97046669426018	2.81806217521174	1.38846009792352	2.39186796599148	2.35474661416018	2.30697940455547	1.989069077291	2.55927535612614	2.50540639540412	2.91891107152469	3.10702960479027	4.52354024737376	2.52855801308357	3.43957917990184	4.13216532215149	2.53068659111643	2.77528173103657	2.58667754907566	3.48011954249221	3.24181175563655	2.41850798325553	4.10846568534087	3.33709781678004	3.40799388219215	2.27954883404969	3.53758355870524	1.97683517775495	3.61709002386279	2.59644897293722	3.28686360844262	1.76904125328566	2.03697043004844	3.19138391399613	0.558792690841813	3.21631260483826	2.19399781663967	2.85880166871932	3.23284654152319	3.14035695019698	3.72737505538392	2.22776383186437	5.07411067048835	3.15620634711853	3.88833857580707	3.62965910424953	4.00686002936674	0.932341270075615	1.97418630789866	4.74693022035314	2.60673960262681	3.18239114529752	3.161533114025
"CARNS1"	0.817823337496468	0.999115658179795	0.2376525341999	0.49370162432489	0.807558337987447	0.174531747937896	0.556338621703764	1.10393820988468	0.305726418196698	1.41702459710384	1.29409512354647	1.27624142276802	1.25033203811581	0.983301611660308	1.45781530152268	1.21489196821689	0.755353716924909	1.22623330226222	0.873125031957634	1.30701020214676	0.918555265328275	1.13945869847524	2.09824232509123	0.748872841711856	0.520894470475758	1.30280093083283	1.49802159104347	1.89749856383169	0.850199548413193	1.95612922018201	1.45291840483901	2.65740667050105	1.30384644292345	0.887414142649529	0.609860988008769	0.8385351509592	0.422945597641179	1.82591589642773	0.610681046507435	1.19753677021658	0.883328274797702	1.0969149562904	0.656047749310229	0.628312735355035	0.861984500402639	0.987828652872117	1.20375053381661	1.36947471254454	1.23437008313477	0.569910052633413	0.861608593181723	0.659123915094419	1.18939099845128	2.29435348788647	0.782748537964901	0.98263252086624	0.545487009564062	0.972109977531877	0.164473299105435	0.71626923495307	0.651530464189709	1.37312955773548	0.573585551681459	0.588586512340872	0.908775043402877	1.3472507462739	0.666924788154316	0.957764549642766	0.429363414294571	0.662751971753353	1.06529331212389	0.634239031132808	0.416015789979774	0.326451146992793	0.988805171448451	0.747869490353183	1.10119475517731	0.548343930772411	0.564740804155365	0.603656547720462	0.920275597668815	0.534201243086022	0.622806002237418	0.816962984199884	0.901943925182538	1.50930282460495	0.50052395562691	0.295580204354106	0.998195061643304	1.28603795010588	1.51528638221595	0.106912252291041	1.05730733008449	0.412249542117755	1.03590193074939	0.562939763746843	0.586681707479968	1.49392564349382	1.96332344627239	1.3451083699322	0.628073746026617	0.400501597870445	0.834182425162231	1.02536506746507	0.435540157768531	1.51721213440445	0.845748303419864	0.58632287531536	1.87151146749649	0.668845025710307	1.17199953154627	0.598374981833417
