"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A10_841922"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B08_841908"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A03_830756"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C08_830838"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D07_830762"	"MS2010072835"	"MS2010072925"	"MS2010072930"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A12_841926"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B04_841918"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A01_830792"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A07_830800"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A11_830708"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B11_830836"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C07_830734"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C09_830750"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C10_830840"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D08_830828"	"MS2010072026"	"MS2010072034"	"MS2010072038"	"MS2010072828"	"MS2010072837"	"MS2010072921"	"MS2010072932"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B09_830678"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C03_830686"	"MS2010072001"	"MS2010072004"	"MS2010072036"	"MS2010072805"	"MS2010072813"	"MS2010072831"	"MS2010072902"	"MS2010072917"
"LAMB1"	9.36182934142442	10.4625939558312	8.69414727863411	11.2683372811318	9.12874286965381	7.7522002774724	9.76857500700342	8.31728092258882	10.0408500722747	10.6641252605735	9.41973715984064	9.34063683753831	10.3123210357123	9.70342227850256	10.8849681214445	10.3051263947478	10.8193370474954	10.988015949195	10.1511961001401	9.05636045465613	10.602677760819	10.4079122247053	12.2689163247537	8.81519732015998	10.396766664174	9.48049670478402	9.09970235766518	8.34344477588521	9.64424001430655	8.45308841450345	7.96421793802449	8.56876057673277	9.39720018351734	9.92199942996201	8.18096042202386
"S100A8"	13.9124265902256	13.6829309384992	15.3045671080822	15.6804801149271	9.54333831991287	16.073752144676	12.714882406087	12.4953307261539	13.7250278808529	13.7837842765185	14.9898392964474	15.341403912	15.0812221476978	15.0710182332463	10.7906209244916	14.5308816757314	14.8984226544046	14.5082574914539	12.2922539013454	14.2555212781574	12.6200878611328	12.3775514096759	10.8587612158747	15.6131724065713	11.8052983786282	11.2698553095694	8.42345317545395	13.4366787142872	14.0179833201198	10.6216872023187	12.2581018523287	13.7217571001344	13.5602992504156	7.98701523327895	8.17018705884257
"LCOR"	8.52646384583972	8.2476153370562	9.61108612093112	8.85221171384021	9.35470378086988	10.0513242527101	9.31742674985967	9.71588061313182	8.54105186808189	8.54740777783977	9.13034752034853	8.98995727889177	9.38429064898085	9.07044553946616	8.62618863381278	8.56327271425974	9.03113732053961	8.37328584157674	9.54398516127642	9.38840872023468	8.73696966199009	8.86415209308171	9.24241743000902	9.60449659795397	8.92311117272136	9.77262713827519	9.72088267141856	9.22141189916132	9.75010901018933	8.41131301455149	9.23295325952656	8.77040676816687	8.70737853713935	9.93685595313046	9.19053167448009
"MBNL2"	7.58036762823537	6.34336992241087	7.45927112361169	6.77502132342583	7.12136734273002	8.76722885125697	7.14107159854278	9.78275424149177	7.62387552460564	7.41463471782385	7.26434756465084	6.75262390352234	6.79268283327173	7.06903789827333	7.00869399664491	6.17811185071349	8.17384072943625	6.9117798106591	7.83381401286231	7.88169209892651	8.59613068056796	7.92834324060371	8.47039810507238	8.79130830903251	8.13366180758524	7.18322719553714	7.15619793503884	8.02983170549815	7.80322575195586	6.9440028802903	7.68616768621552	8.42401131279952	7.76429574393806	8.12410341320083	7.73461084674125
"LOC644538"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PKP4"	7.22669982804541	8.89080697507941	8.68005086982809	9.12663081630803	7.76341114405966	8.98901952049071	8.181688560934	10.1983982801748	9.0072703613891	8.71583119626198	7.87784792416363	7.91747144383087	8.49609366293222	8.70136650734409	8.775631821183	7.4175347173104	8.04173556248307	8.03293568113273	8.06893987181366	7.41400464766049	7.25002126907624	7.00000335048832	10.0327700453532	8.07901188051179	8.22493052836022	9.31095568066263	8.95385490192737	8.74393489550788	9.02408540130679	7.85349307754878	8.21068379616334	7.90509287172592	9.4852354900234	8.85772977481113	8.81061798209071
"CASQ2"	6.91036374536097	5.65017666532637	3.45799100426414	5.22030408025613	4.58190877209678	2.36631189269643	9.56266880608283	6.40303115994323	5.9061836789779	7.04587382872619	6.34413822183972	6.06322527994727	2.46074927930861	1.36389834997751	3.37727761152229	2.59399104668566	3.66792672944839	3.40389341274696	10.9823650298754	2.91465531277541	6.38419116060273	2.18186839736582	8.80911330797338	3.71519674591083	5.48687880789028	5.70903292851172	3.4065169168587	6.50352540099109	3.61547121369983	6.25234129654933	5.85116613724869	7.63942189405505	4.16897963156319	3.39429200964086	2.68930234310366
"SPTB"	2.43049407038964	5.94552643065562	3.0311628838179	5.76612980285566	3.22651890965524	5.79277412534758	5.60011354146113	8.43703394176578	4.19006812820196	3.16374035687702	5.50868616937284	3.60208649336688	2.49428575343759	5.3795670497186	3.36664079569895	4.4631437188342	5.95631591395936	2.45432680371538	6.22999480961517	3.8429196147328	5.05933644879304	4.51646083987691	3.62789547689723	3.51707628982034	5.83289013982702	5.72673795417798	3.80084288442286	4.49198883646679	3.16325868587978	3.7412989379518	2.95919127325775	3.05378862275713	5.06258903064015	3.97603064248693	5.26188578582863
"DUSP6"	11.5819253875538	10.8346019530004	10.9753746450301	11.5446007751378	10.2224895900101	10.8164275102111	10.7753928866529	9.15387365147885	11.2113872135966	10.9227370849137	11.6370109770661	11.9830729007536	11.4297857162902	11.0369533549561	10.52807996631	11.2481173890925	11.8022028106265	10.9386482155011	10.4204742236156	11.3509004799868	11.6062328206877	11.406485649856	12.441761413435	12.5822530606081	11.7366073685762	11.9516918423609	11.6140914008516	12.1707929668887	11.6194380674922	10.7190311058557	11.327252196273	12.3941912020414	11.0179596232163	11.3152802543889	10.7963902723373
"DYRK2"	9.16055560854983	9.60846207062345	9.26591999540859	9.19170829944203	8.72250418635231	9.69321124853978	9.05444943866591	9.57068524549297	9.60918920421871	9.80441780027067	8.94156111123249	9.79484955436462	9.77961937160439	9.21785961610033	9.14206798813664	9.16354220504241	8.54434776462403	8.65729828103864	9.49954499387096	9.33602906837726	9.19193585947195	9.29016123276107	9.50829789118393	9.57542645206048	9.4525317940696	10.5771729133319	9.4433301747691	10.7144046222756	9.81290155305891	9.14891826964639	10.2865662578303	9.05254151173791	8.74260274632371	10.0081890632195	9.80099909345544
"PDK4"	6.92999601152999	8.11143173606299	7.51038338249636	7.85342412518449	8.49103077564386	7.15992944490254	8.19950512924679	8.25812590282618	8.66401978101235	9.89821858616	8.84946301644247	6.98825709796501	7.02453132781262	12.5831144345998	8.43886952416763	7.20040263334007	10.7473052381417	8.67676590928018	9.22975205927003	6.67395998567185	8.47006069619091	8.23037330263743	12.3493615167277	10.1804349783455	7.6830126010769	9.25252458801853	8.18710253354289	8.21943862126566	8.33928863318457	7.61773673950003	7.92770788086796	9.51358730936359	9.45682334473924	7.23585504621971	7.60615921572894
"CBR3"	9.6890085944826	9.22747018786881	8.87584204135498	9.37310018570408	6.60755434615326	9.0813152752745	8.62107854097943	7.44347385312729	8.46026609993405	8.8524702302072	9.30193152280916	10.0484666391485	8.32617035309409	7.83172101887867	8.32261289833129	8.55967735584084	6.5444024077591	9.31637051806249	10.0451735303358	9.37766004950615	9.52790405250661	8.4453917653099	8.85328603497973	8.26586100672737	8.97835241167239	8.53346017678245	8.0380023076413	8.56895079524706	8.1092335637419	7.31849281830726	9.73970824209711	9.62286157383964	9.10644992529956	8.04861382179735	7.17963784682182
"TRAF6"	7.35872050489307	7.97048696221149	7.97451536094865	7.29341165929251	7.44683553060969	8.06339331181499	7.35117068860284	9.48885922089401	7.67137913867822	8.44111476819608	7.51300618563909	8.07156887751838	7.8506870733415	7.95468808791143	7.53911877232631	7.42737438154135	7.87389075786195	7.68732980552471	7.90300450884114	7.94235637161543	7.97777342006581	7.410946487407	7.94423929043871	8.15721929040972	7.31571392242427	8.4917981250466	8.25044602357283	8.37057197946692	7.95466476176745	7.30354942198034	8.41008247324332	7.72700693560359	7.75553912450417	8.24863354442995	7.74090275713365
"CLIP1"	9.51040295938704	8.70964430894009	8.88107479810126	8.73065747580653	7.77442749434574	10.0126870647344	9.18566448242972	9.50028583556425	8.92065669212912	9.17594191695732	9.81542627463446	9.48895936909028	9.36615277722474	8.72638394108703	8.62927177702587	8.66478343957233	9.19246148032013	9.44758529912487	10.1738810146845	9.60727317050926	9.56496365914146	9.43428183456438	9.60137408571467	10.2226618121403	9.96496766755101	9.4410580354593	8.71114619875333	9.87338288122741	9.43759798267635	8.42015913389463	9.7320283503584	9.25874316086517	8.77897803367148	9.85546042861902	9.56203030465023
"TBC1D8"	7.09044202003581	8.5643291915635	8.75664593514251	8.53607223160732	10.9489025015275	8.72203051344727	8.32590378098194	9.30117755098117	8.98782516059108	8.99325698588195	11.0353032273423	10.2867114250559	9.43503492863742	11.1486640829223	7.81842934308217	8.63026417516823	9.77671875616008	10.2372186926594	8.52851643712762	10.1017026317937	9.39773659303749	8.51819980244077	9.84862392157933	10.4278356546346	8.77107171913488	8.94771051279386	9.55305598097536	8.96656155417321	9.7294491586534	9.0176696525679	8.57087419252237	9.42867085965581	8.7922450831857	9.02912592578889	8.33773537398893
"CX3CL1"	7.19904303643907	8.78566529619809	7.15281044806932	8.11092004614176	7.12287971014242	7.59958510915185	7.54521193328429	8.58402704819697	7.49782006514721	7.66240613658456	7.77870206981052	7.48516440489327	8.27819837579013	6.43572382648755	7.08250956705078	7.37111483529952	6.5486389903982	8.61813158854082	7.16975393841644	7.66825247188613	6.09941354597684	7.99181896268266	8.60002642516999	7.67016138492894	6.62648894465845	8.4902698511247	8.73000943057898	8.50632746449613	7.31606369492705	7.92517138790558	6.86785455543151	6.98657765277388	8.20293453692453	7.29297372730856	7.00633578036962
"FMO2"	6.66183142361973	8.19969868764831	10.174232585982	8.09217507980374	5.5506607345076	9.67874549416102	6.85974753724895	8.1419286283545	7.91046842658372	8.66173656396792	8.46081407612517	9.65531554512464	9.12466389412096	5.66230264712869	7.24562374670184	8.10015496218958	5.57228181853456	10.2527487291892	8.62916185188455	7.90255472515571	5.58603037260969	9.95041522584621	9.83077479430978	8.53766989156473	8.88577379964003	11.2114319030931	8.41299168791439	8.59856707898278	8.7846551113182	7.07202057161702	7.52136693191996	9.06007112659162	8.56306105952688	7.51704087717412	7.80017785080624
"COMMD9"	10.0479696224338	10.1433370294487	9.4284512321905	8.76717645041343	8.16828457772493	9.23333893163776	9.36766926871333	9.68814648267033	9.93588805826202	10.2212485101038	9.34513635743167	9.64538378235603	9.01225620176482	8.84778436913694	9.28737560093678	9.21369315512673	8.70792043917203	9.00422749274635	8.82651702880881	9.59135260787943	9.19251016630579	9.63770078137062	9.60178915872898	9.8699175998164	10.0878886972685	9.19516243921602	9.58028642536328	9.79173321080498	9.36804873653234	8.67061255140856	10.3036578989508	10.4674924878255	9.44750790675759	9.46839204317082	9.32033820704109
"LOC642131"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SULT1A1"	9.52795652038951	10.4536553782254	10.6265751341788	9.05436123798862	10.1144080700535	9.06564792708573	10.0437780554923	8.11937006978246	9.4313085952039	9.22559579925074	9.68440913956672	11.4557408634814	9.42070364317812	11.6955824393942	9.68095357597993	8.71479915407723	10.7329051077209	11.2574790268155	10.5360161668361	8.18145816195947	10.6236815118332	10.238161933885	9.97766769426469	10.2632945486385	9.8720196808354	9.2659527101854	10.7669730763637	10.1231949285797	9.70175931112006	8.99585518078612	9.22874112843532	10.4556539341786	9.22554200497287	9.48824071962022	9.08978493267009
"NUCB2"	10.2278690490209	10.3353917122439	9.93985246652112	9.78152020883974	9.5453095808836	10.1817346989753	8.67470333038819	10.8929405648879	10.0488356276266	9.6869341672709	9.81247545193021	10.2096862783685	10.4741563835415	9.31022095977183	9.5089880344972	9.22144274398033	10.4607898659628	9.57586067358421	9.89399517673789	9.16171378616242	9.35788408171302	9.9204316634301	9.54962165661156	10.4124540582614	8.96521097339716	10.6497150161093	8.66465954033683	9.47938803190642	9.79210153574521	9.49705875748081	10.9769490653007	10.5911967396604	8.50571821498221	9.83122792502758	10.1215162333721
"C11orf67"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NEU4"	2.2815609666016	6.24210694745031	5.01456002486872	4.21331509674354	5.6525083945421	6.11153211467892	5.67876612885557	5.41626574194049	5.48132736357945	6.19366255551172	4.41594715955602	3.87814132914924	5.4895173001919	5.80816220343414	5.27577987993454	5.12954795723893	3.83354283658728	5.40231657277725	5.95548588001086	4.93382576072538	6.46044070164685	5.09192733735485	5.90067199153208	6.47141718889011	6.41126995856279	4.77552541843191	4.72188285159295	5.1966669951033	5.87080839598586	6.24525916224985	5.79079685951638	6.38318290719749	5.13769826055743	4.63160038263805	5.74414912651815
"MAPK13"	7.58169508509832	8.79813076778446	8.0186178798006	8.08712318048232	9.35808874271883	8.8760437903919	7.69329007928974	9.65199729991849	7.87539995628457	8.7676443469106	7.97066489940314	8.956915296828	8.90418711263743	8.54544220824814	8.88567153406272	8.31461080163337	8.00700500470442	8.12319433166241	8.94225243754301	7.98167920806452	8.71081909222235	8.76371391722848	8.74517015173111	8.28986291334997	7.70782436594165	7.81104260955722	8.29159769480635	8.67655529459772	8.31003228755061	6.74076212617218	7.45779165706685	7.9215839848381	7.27735843643517	8.06207790263593	9.46526838849433
"TMEFF1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AMACR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DAB2IP"	6.17315953586162	7.09986010588996	3.8725069566501	6.46762599973691	6.2649064141654	6.16735585687776	6.54215354611804	8.69157589564598	6.4655799102431	5.87542902081128	3.45538316530163	6.03218369562546	6.5612801221101	6.03116911232934	4.33444399332963	5.91871297772997	5.2247213271547	6.22176964092539	6.19035572624384	5.10149444603846	4.62155599152632	6.516360333253	7.11745571680523	5.61520123761982	5.87690744011246	5.91010373014578	4.76819546641149	6.54583325480516	2.75455637444868	7.46240538635382	6.48820567505374	6.2608011505019	6.64655760871329	5.00748924269956	3.24806645076798
"AGXT2L1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TCEAL4"	11.7063847376874	11.3072137206471	11.4376228894685	10.6187432049093	9.63868096781567	11.3224623898201	9.02207162822414	8.54883423412345	11.1555637754282	11.260082969072	11.2679950851617	10.720067179503	11.3976214988141	11.1783465129098	11.3965305189689	12.0933480193442	11.38842153144	12.0011779219128	11.3125858139401	10.6894109213739	11.6568976433115	11.0347120046331	12.147261748454	10.1552284228883	11.3455432161897	11.7191583388855	10.4664774572793	10.3129954788383	11.0247943935494	9.15522457809818	11.7192855361014	12.0329535125359	10.9355642988929	11.0851010165394	9.82878241335434
"BTNL8"	3.72171109590527	3.41416317110498	3.01465332808796	2.34517568529399	5.89543362814416	7.9730796954693	4.3135623220493	8.94303446783436	7.17974310384458	2.48795356816852	6.42876843367738	3.51684483169636	6.41898344022708	3.11003541739285	6.25835993168216	6.10951292521451	3.76683208404527	2.45716688886353	4.11914250229475	6.02727751789326	3.8224528179213	7.41852466629676	3.76290097982042	6.50551512701087	6.63523071028195	2.97629662987594	4.22849996113178	3.49737296644912	4.65539547609306	6.27216755022525	2.05055242446619	5.48548952893751	2.33866429631567	3.91122561131777	2.48537314400707
"RRBP1"	8.26494154735165	9.45965486816509	7.70721662160941	8.54462569215253	7.68458835566122	8.90044886886773	8.66659030997693	9.28606815411005	8.63564152999569	9.19968892412662	8.64433516107199	8.87841706531472	8.19265957559733	8.41261208985536	8.78419114609195	8.43545514919034	8.43506027580997	8.88519868020165	9.07992189227554	9.21107011876683	8.62352538705139	9.1436448270393	9.43557997076321	8.76198677862579	8.13015397128261	8.74815945357713	9.10942236856354	8.93634192545313	8.7952348868256	9.11743051364454	8.45248455387081	7.97329275004881	9.33991899476094	8.72819930345702	8.72687606592998
"ZFPM2"	6.69604032038331	8.15568660366226	7.51407594370064	7.64974578405207	6.87124046970079	6.056944823042	6.34916554841339	8.48046501221919	9.07285564416487	8.95687318158912	6.85114298758209	6.30831772325096	6.82264166883532	7.99016187532114	8.16686466859663	7.65002784299649	7.74041007445854	7.8824377985203	7.46407925095235	5.72738645596281	6.33433191242283	6.18870739186732	8.94448278938075	5.93168685031043	7.71978758225227	10.0739906530336	9.22908483342153	6.28786257154713	8.4139031777156	7.00465432804364	7.84393244647631	7.89037497674827	6.23493297656828	8.7720066468423	7.0555760614549
"ART3"	5.04010664043249	5.92341187173003	1.78537122117729	2.26247089677743	5.24019650557465	4.09764492205766	7.8170336440981	6.93447373222818	5.31590579396535	6.94960273266498	5.57307488690192	1.25599399171135	6.84204668499301	7.44111143777092	1.38281812122966	5.38269410512091	4.60776554793831	5.16514510108449	6.17074717755358	4.48609838732145	2.64835397133379	5.84009987690329	2.85148725341555	6.41758675707694	5.53208375220385	5.63657401208914	5.26629572779165	6.17073886757113	5.07318299479488	5.91773638532481	6.04642375538925	2.79276100269823	5.78421159720289	4.33299837713452	3.56312419690965
"GJA4"	7.08656794294916	6.85822950912013	7.75236268995264	8.60759209648516	6.45693486928997	7.02341203758174	6.55850291616252	8.15776710350524	9.10380674186302	7.96844982786608	7.1968536394879	6.64595925017356	6.97945346349441	6.71500806783871	7.79502153302568	7.67581016540654	8.64578503246942	9.36318626191557	7.53503110049603	7.09106716389579	6.16784445558754	7.30181968098078	10.1107872498074	6.04560937800538	7.69275357177503	8.42723471794694	8.3859185574601	8.20783449669414	7.54945669449021	7.87126173374085	7.47010084101248	9.97596742152145	8.17921469694724	7.45790444371828	7.70498451090428
"MIB1"	10.1483505809209	9.7143821717397	9.99265033352549	10.7840957414472	9.84818609500882	10.3118811245805	9.78028732806777	9.87748130954991	8.81310613699097	9.64683180942603	9.03461799734892	9.25156997093643	9.36447352037891	9.49477870145172	9.75957077485988	9.94460463576779	10.1347155888147	9.49019685947824	9.50555981116497	9.34810635594959	9.4459703944836	9.50433303507399	9.99338108051711	9.56938464282706	9.71831481591835	10.3461745205022	9.94052837823505	9.40443896869304	10.2480557245333	9.39341656008109	10.0930208505981	9.65387604044484	9.34246489497373	10.8561943371158	10.075754432676
"EFNB1"	5.56670299650036	5.27210824092646	4.71061012589209	5.88076722328491	4.84656018440415	5.26153775427042	2.39892809514164	3.838403130347	4.02648857614376	4.56438353575579	5.30626738260068	5.65565488370702	3.1540142249278	4.8163777019103	5.41386514834476	5.33002827452951	3.67899205818568	4.50707893391735	5.81195223606132	3.14188000476377	5.64223683857179	2.59042479813923	5.83483705274829	2.65712698909424	5.08243945270138	6.39604495023952	6.71324371538194	5.3583283312181	6.33525882275818	4.73383335771816	5.5045921427563	5.97366656376339	6.37893039874734	4.93657701481791	4.67557986866428
"CACNA1I"	2.77377201037493	4.55388666009052	4.53176222030436	1.87644085655739	3.26522163533712	5.51215791195418	3.76970506370241	7.6162420714227	5.84337138809459	3.32876022254859	4.03355088406574	4.95422861376925	5.24500656808615	4.69048580622612	3.35862040979644	4.99821607290105	4.71059406610419	2.75348290737596	3.82639670260946	3.60354751201225	5.15864122797921	3.27084684508521	3.70640484859672	5.25706558468431	4.57420207765734	3.59369369967832	3.70681310033652	5.53196246176607	5.40535383883055	3.26094116003963	3.63715269763019	6.07758183894948	4.24277161160307	4.05550815105036	5.17730951856927
"EPHB6"	6.61317420299848	6.36179940225665	6.47543945917283	6.00674342706273	6.07131190835684	6.95081744280407	7.29751371356454	8.78723433233727	7.042927708207	6.80993596308179	6.33125138532623	6.20435354520691	6.31863816832421	5.51963235826675	6.25621151228909	6.61679633718201	5.4395868074717	6.17409381086595	6.15232529267181	6.13483207271898	6.74731289542373	7.01278497588583	5.7527002511159	5.88384157088411	6.6632268785617	7.61069110772316	7.5236014757656	8.09276798641927	7.08429290197227	5.108733550091	7.37278449396197	7.74531856733889	7.55341195866579	7.17155532005253	6.90183321384357
"GFRA1"	5.88415791124506	5.62522837611722	5.88865440138872	3.05934597928722	4.62765974182688	6.63751687276695	4.65688236793264	7.68826131554117	6.06134000041579	4.48062665389125	5.26110139026674	5.50682064596054	5.13754270862003	6.03948868643557	4.3710702367347	5.43095878737996	6.85892671581224	5.80192234624453	2.79304788795263	3.12878554065368	3.58937934492581	6.11673870498765	7.32922131039243	3.252282120494	5.39763798920921	7.34404331270504	6.77237267839656	6.73968629226736	6.69522589138708	5.47707210531084	6.35373473734286	6.62661382904071	5.44670562524092	6.33160619778994	5.37948254400311
"CUBN"	6.06422710987464	4.45310574155835	3.99366971432129	5.70119641471029	2.63269296448668	6.13648853538594	4.5564803370534	9.15709878188502	6.34608404280716	6.12320921562497	3.70413015737792	5.66413099910584	4.78307972445668	3.34916656982893	1.30145575825209	4.25788433110291	5.3945085137243	3.15769560695588	5.61131629934744	6.20855695786201	5.52059970662654	6.09391199878801	7.12025370335651	6.46502422352218	3.92116104113573	6.02697405040917	7.71171859057149	6.93416413314988	5.0090842879327	4.70592109873512	2.323887331263	5.13294436112021	6.21840019958552	4.36509957374221	5.61143836409803
"LIFR"	7.09460305620035	7.0033039895625	7.54435260632194	7.31265327617787	6.90674628754713	7.40957178873061	7.24013305577898	7.87892433767327	8.02997890533822	6.80950436059988	7.52939447529955	7.26801308557268	6.68109243185679	8.43447901665136	6.26077150573214	6.50346496396209	9.45357082612375	7.51843543234143	6.6566218927983	7.36670234789341	6.44972012634877	7.43413471347285	8.68960158078311	7.69728773426568	7.83863864725225	9.57112788939212	9.03366102467046	8.50071417856844	8.58624954438033	7.56934751604986	9.27162959260881	9.54833167674439	7.08904867218051	7.78796139060991	7.81555272920891
"FAM13AOS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"POU6F1"	5.73713516849381	6.33850319278915	6.04955113172345	5.52826639138916	4.15842732277715	6.3703832371254	6.40076131437296	8.38329829534819	6.30224511047183	6.56907632675872	5.21177250246747	6.24001183383804	5.66033193600819	5.63265256408557	5.78827920813865	6.1362644965292	6.16797208168497	5.31024569892785	6.37453649388001	6.19707552583738	6.5134973798362	6.43036405788028	6.79943467869093	6.22844380419679	6.57417749802025	7.16306890949758	5.14731713792739	7.56021903737238	6.42984637912074	5.30876692817645	5.30881651773041	5.73402321012531	6.34739954378026	6.63232907968798	6.58811568499033
"LCN10"	6.77910911208498	5.81253644058449	6.65791920260284	6.28875715035136	6.73868451813231	7.5831349412506	6.20233300945222	9.11889886993568	7.17691810809749	6.6556700653354	6.50846157926149	4.45075913814447	6.0496473861502	6.75097200542435	4.75675485493436	6.14658670354877	6.7992031117048	5.54288045628549	5.78939134839244	6.81066545978384	5.95012107362609	6.63940046240417	6.84399341786476	7.22722680600122	5.97902940774693	6.85070697340881	7.55810868037418	6.9223298112354	7.23395885710571	6.27155801849723	7.72192379962992	7.97915781619889	6.38268316590198	5.25056193282031	7.37500013152283
"SYT15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LRRC4B"	1.89974494020477	5.24999903900353	1.07116138917603	2.17284863530163	1.31004626559633	5.20037098693662	2.50889429029764	4.93519930669628	2.35029972526967	1.96326179896197	2.22823870930375	1.11832454232215	3.19055803701917	4.91368815246952	4.90113477367823	1.57662526130284	1.86393632947821	1.40010924354398	3.35704268733613	2.79483574430457	2.45314767319929	3.86836523948092	2.13260976119332	2.31311597577642	4.49347294806165	2.08638660070629	6.53522297107494	1.99890246932192	5.01610100115307	2.06083990537804	2.93902181876354	1.83858614030602	2.32827954582713	4.62640680005771	2.88670342111891
"TBX1"	3.06680883981479	2.84203925969404	3.89458285208776	3.03479287542677	4.83467106318572	3.17248896020163	5.05227712159939	7.25018790062189	5.18158291492605	5.15092353677719	5.00374357613465	5.19879953308761	3.94610776124222	4.18049757516141	4.49650226742819	3.25013076513303	5.28145032619257	4.20238152953106	4.7048922676887	5.08351481671681	5.96509082360063	6.40573459284984	4.0158151387668	5.80398488960177	3.23601356760769	5.27324055263397	6.02351543008111	3.73862064006346	5.40885259020497	5.12399265806571	4.0230152530572	5.31773643777829	3.68306327279311	4.0590639873716	4.38706237486548
"CETP"	2.79920405975295	5.49471364987733	8.69182486548229	7.76898743355382	7.96009479343932	3.32246998032119	3.53766614674309	7.46350150395561	9.13454512831214	8.75888515222021	7.9588150256449	8.22703943333284	2.5464623688712	10.7167937011967	7.63263643398578	7.61967336821858	12.366479024937	11.1807204682392	7.93232822790095	6.5794020485694	5.6041208987145	8.07854195050607	8.06524581329459	1.64703291853862	9.05462954184428	9.40481670188284	11.0701274407142	8.83744731589936	9.57803654753981	9.90096412245306	10.5204762199302	10.4963093779199	9.34510136957637	6.82752449465341	9.45102456855631
"ABCA3"	5.16366898610983	6.08528621749382	6.07233486299994	6.88666508856185	5.0952601708557	7.67854304232849	4.97190767076704	7.39315123431608	6.97995790465645	6.51474197431953	5.5993198220995	2.57461961014035	6.37485145772583	5.34496241543926	2.9878736726197	3.5591485774932	6.38653421415653	6.11928542752793	6.46618170738695	6.55165648838366	4.89050801550236	6.64697798330685	6.87991494987252	5.81702112261696	6.04465275391475	7.55973013937939	7.43587144850197	6.98943611713657	3.68851377796421	6.14975569784696	6.60250742321803	6.88486229099451	6.2059026653254	7.09471684267683	7.46189404355826
"PPP1R12B"	6.02554889773961	6.54705476406206	5.83784909726964	6.54874995584068	5.98321294091055	8.31712259483743	7.19340585838989	9.91265970838578	6.78866847896634	6.51261291400435	6.26632175320615	6.85257060801197	5.79309968750911	6.68824454781843	6.35642371402964	6.45378972504217	7.0285601927834	6.83237990391515	7.45486234918117	7.45954319914807	6.67440002381707	7.62708627262402	8.42842132884858	7.0123277663097	7.46650765512641	8.53624035256103	8.00295392276134	7.53455502677657	8.08778068493203	7.22308678103697	6.50138111279608	6.70392466156237	7.58164921305455	7.82224048827064	7.78767601895221
"SCML4"	5.28454702681939	5.37599190079399	6.75779073151805	5.30137857770187	5.72380240019507	7.11409549550402	5.05787604083434	8.37280799685052	7.60581867098479	7.6640105557145	5.95128268134484	6.96992352988329	6.29480203594869	6.72568168264341	5.04095119891431	6.07747388921579	6.04718957928427	5.09732719203734	6.83760597625712	6.82489879209137	5.88068521732755	6.49027915020805	6.3866826808308	6.80628470100268	6.31456601770833	8.47550814538213	7.49414788608092	8.64895081866679	7.18415207834761	6.04263722854051	7.25602465968933	8.21900488295582	6.59183003649035	6.45377905562314	7.228348871552
