"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"State"	"MaxFC"	"InitialState"
"ABCC6"	"ABCC6"	-0.807976844299116	1.32100198669627	-1.09081644521363	0.898203914594497	0.748565885087786	-0.841200605477407	0.470644038999216	-1.07684702191134	-0.616393549293824	1.04616467010599	-1.1798838014104	0.615651759517524	-0.812086492018039	-0.218974264854391	0.448004361754475	-1.07322892730347	"S06"	1.32100198669627	"IS02"
"GLB1L2"	"GLB1L2"	-0.965265596047652	1.30861642396925	-0.367193407641356	0.387350253587176	0.455293866049363	-0.716793688050923	0.436340832023954	-0.521074917909616	-0.31038780929971	-0.21044777505676	-1.00960187438149	0.839391676767401	-0.802750034366858	0.499358011737494	0.708921735536985	-1.31346517231724	"S06"	1.30861642396925	"IS02"
"C1orf116"	"C1orf116"	-0.786829105080594	1.30482530571674	-1.04365345372402	0.66945712647533	-0.150701697262264	0.0355498380160809	0.451112638079792	-1.3210714452742	-0.906232959045789	1.18265021169224	-0.363011792277427	0.776707928258966	-1.18955450190643	-0.977789884642803	0.877779740715676	-0.894183030236229	"S06"	1.30482530571674	"IS02"
"OCLN"	"OCLN"	-0.966755071543059	1.29751704320419	-0.919569365291821	0.522489673367188	0.757536089647534	-0.767910555999416	0.382217057297109	-1.20849446232672	-0.412649671318537	1.21352597546304	-1.07836423100875	0.646495599241078	-0.989489164928507	-0.158986649926623	0.795674477545836	-0.774405653913084	"S06"	1.29751704320419	"IS02"
"FMO5"	"FMO5"	-0.716802723155226	1.29669765075133	-0.800198288238424	0.795971432832209	0.671280156391161	-0.865273155986961	0.649548832868127	-1.09501736290017	-0.138355004429004	1.0120270334734	-1.3713426290514	0.387805627546063	-1.25468114914691	-0.0666535260411854	0.785458919541001	-1.39217437699947	"S06"	1.29669765075133	"IS02"
"PRR15L"	"PRR15L"	-0.580527274218766	1.29211692908128	-1.15678801353618	1.13291622007215	0.120548348300396	-0.87355632040383	0.348383814076092	-1.21266477714237	0.163262738560172	0.715899008996663	-1.20915012294384	0.635275891905972	-1.01953294569012	0.520056418961343	0.992272219173796	-0.682444422176029	"S06"	1.29211692908128	"IS02"
"GALNT10"	"GALNT10"	-0.818046846069453	1.29004172410725	-1.33118467783845	0.109810487851749	0.385722379932162	-0.044752634993785	0.890287498689806	-0.26705276787937	-1.00484279829422	0.534528349096198	-0.603280023503151	0.813348939045755	-1.22528062128556	-0.298779374235037	0.816049351736056	-1.06707630744221	"S06"	1.29004172410725	"IS02"
"CCNJL"	"CCNJL"	-0.817310481156899	1.27121611100878	-1.5912938635164	0.679932856617984	0.526527841805914	-0.560331750822506	0.579724833958363	-0.221167948817388	-0.772538305204421	0.550789549584541	-0.667428635127486	0.930582398259311	-0.943949648762857	0.0284811356403792	0.0282635378545178	-0.938797869283247	"S06"	1.27121611100878	"IS02"
"PON3"	"PON3"	-0.4848020255424	1.27094007526765	-1.28051760174359	0.677331964274222	0.586762213621647	-0.769088217927423	0.442325974654801	-0.515099699830992	0.652349169353913	0.580971456430738	-0.904833820299809	0.891177938209049	-1.23974066563878	-0.68280987071143	0.426674546131846	-1.21016970873265	"S06"	1.27094007526765	"IS02"
"MALL"	"MALL"	-0.220439717923109	1.27054018113044	-1.01925479740317	0.337593016600023	0.678176928379836	0.27400082934137	0.523154516044257	-1.43161009237064	-1.07891287911976	0.864753193559281	-0.480538045418093	0.370023135683512	-0.96594890300145	-1.05509243127712	0.363812318485337	-0.631263730735478	"S06"	1.27054018113044	"IS02"
"HNF1B"	"HNF1B"	-0.949213977044596	1.26790559793271	-1.15396923268937	1.13692871995911	0.489020406330554	-0.685751019155788	0.64157971963544	-1.13689749812577	-0.29175454139843	1.02014209757825	-0.943799873750007	0.804996010452236	-1.14794283945658	-0.883449778195551	1.1525910510964	-1.08636924281869	"S06"	1.26790559793271	"IS02"
"TMPRSS2"	"TMPRSS2"	-0.156920422070143	1.26312344967989	-1.16153121623902	0.546308247452397	0.430131425797145	-0.192123573233089	0.611713393374765	-0.810855158831158	-0.782251712797791	1.19734911677034	-1.21425912860126	0.464224417330022	-1.49686047213838	-0.917252204383318	0.877380271737075	-1.49539833093969	"S06"	1.26312344967989	"IS02"
"C16orf89"	"C16orf89"	-0.566507460170531	1.25085905683381	-1.01950983210857	0.832563142565297	0.608858619772182	-0.291402038642274	0.60429279107672	-1.23646370920636	-0.646996538336452	1.1933656510879	-1.06610739731197	0.421318440641092	-1.10433759226101	-0.898146481796278	0.452504679533799	-0.0573803301010527	"S06"	1.25085905683381	"IS02"
"RAP1GAP"	"RAP1GAP"	-0.925800301786501	1.24637595934197	-0.25649788729396	1.13569740881199	0.153233794377882	-0.618708386247586	0.0958216697820061	-0.88061284878387	-0.78276771350405	0.716366288523319	-1.13613745544077	-0.606168811242109	0.234051573816782	-0.00858731944478373	0.964463236942405	0.378817102252451	"S06"	1.24637595934197	"IS02"
"LMO3"	"LMO3"	-0.915259415623767	1.22564448854617	-1.13011721671068	0.67049731606786	0.269290379920923	-0.577978649279207	0.473125293411283	-0.779686732087348	-0.140102634453107	1.07500865887943	-0.859498539380332	0.899895660562006	-1.22208247734318	-0.313506607989737	0.334889522103776	-1.18229769553706	"S06"	1.22564448854617	"IS02"
"WFDC2"	"WFDC2"	0.119467982653312	1.22418165051983	-1.31524072553845	0.883232354026285	0.878180661695035	-0.434369353519961	0.490194713178784	-0.641534218892023	-0.0516806156015107	-0.190726889220679	-0.55319455016489	0.0701465347578941	-0.889382134473845	-0.283909800927486	0.752914265158378	-0.530415164040683	"S06"	1.22418165051983	"IS02"
"EMB"	"EMB"	-1.37428151528169	1.22129832900448	-0.875486428510969	0.404548548365872	0.715379047341778	-0.326861916332538	0.791823267030238	-0.161948827108732	-0.285308128011152	0.267154217789374	-0.374148022477701	0.901517577207163	-1.51223451184422	-0.593049805015215	0.771360681501703	-2.04014243968997	"S06"	1.22129832900448	"IS02"
"SFTA3"	"SFTA3"	-0.90549554198132	1.22121028247841	-1.09177910237256	0.717144463033258	0.822530558186891	-0.561423088165611	0.632344769809881	-1.26922132650848	-0.394515217351691	1.13855216628212	-0.955245016655375	0.918519886886706	-1.12339884899217	-0.611385128624816	0.252285736881304	-1.1876649360501	"S06"	1.22121028247841	"IS02"
"NKX2.1"	"NKX2.1"	-0.863683837142008	1.21080249393205	-1.11981707120068	0.701777635405785	0.956173550887767	-0.64973448222136	0.559051553958765	-1.29330637280444	-0.515989930619908	0.937493630130236	-0.899899713640124	1.02353028722452	-1.13099744481811	-0.391339747849261	0.323625332043417	-0.449104082241665	"S06"	1.21080249393205	"IS02"
"FUCA1"	"FUCA1"	-0.553737776581725	1.20857296271612	-0.641515789425305	0.369536837487883	0.142894794563219	-0.434638236594131	1.03378769203857	-1.05141405162271	-0.229924166127409	0.704852151993766	-0.996790615847824	0.625531904596316	-1.0580893736396	-0.733296070553679	1.12798346991353	-1.70497338241534	"S06"	1.20857296271612	"IS02"
"CEACAM6"	"CEACAM6"	-0.373445536243523	1.18686378192442	-1.1999388854148	0.755416194809614	0.927112942221011	-0.23487220480418	0.625325840293506	-1.40116389414184	0.148007634376017	0.587422690728991	-1.1903619246836	0.649808444023092	-0.965241545993722	-0.543683056655328	0.917815719236202	-1.19491788505392	"S06"	1.18686378192442	"IS02"
"AMY2B"	"AMY2B"	-0.588058418838367	1.18625065496486	-0.288992585642855	0.0404533105809543	0.0428407371366819	-0.608592624330463	0.155367688628423	0.0798742974938849	-1.27605206190662	0.632660573252859	-1.06755234537584	0.491974635707129	-0.795734109110165	-0.227372511992523	0.83241436671373	-1.29389959559902	"S06"	1.18625065496486	"IS02"
"SFTA2"	"SFTA2"	-0.947559330471092	1.18285883939385	-1.14696267710709	1.14318139994998	0.61171000319115	-0.638518627937649	0.539267822429987	-1.23479080734011	0.0677012059243188	1.09370008254869	-1.0354975716338	0.860144899374847	-1.14592959719576	-0.876236924093562	0.840153618328317	-0.568361494666053	"S06"	1.18285883939385	"IS02"
"DDAH1"	"DDAH1"	-0.935466557968976	1.17451461667906	-1.00223011460911	0.817831659873968	0.320198450482075	-0.857709126305856	0.625688147068597	-0.752034333747674	-0.494862985388729	1.06293969538472	-1.02214249570255	0.82566322629464	-1.33401425781012	-0.221672955416764	0.98402527517605	-1.37360030808825	"S06"	1.17451461667906	"IS02"
"CISH"	"CISH"	-1.07820677881742	1.17331908418632	-1.03259499851379	0.476457732723111	0.347692601445008	-0.288052201742053	0.763907573432122	-0.6665074715709	-0.901967416105973	1.1470811013457	-0.692304192268764	0.975476368572984	-1.18271125888917	-1.05998400842038	0.46948122368445	-0.220289413352675	"S06"	1.17331908418632	"IS02"
"METTL7B"	"METTL7B"	-0.427516446500437	1.17209193564143	-0.296476809539229	0.627368309682988	-0.209649377930313	-0.375664125792445	0.154714570841625	-0.470303111723865	-0.062858390600989	-0.593469793730471	-0.524134586547307	0.808028023615751	-0.956368187822742	-0.0711523277821395	1.11394073669163	-0.445271752006073	"S06"	1.17209193564143	"IS02"
"CLIC6"	"CLIC6"	-0.490086419214943	1.16019791903026	-0.534105687760301	0.546324041503527	1.16002915124101	-0.380839431251602	0.666508245518413	-0.521882408032116	-0.572233893073041	0.433786366414159	-1.26258102561484	-0.0201830915105893	-0.948540577412692	-0.711247226553381	0.602152734592835	-0.559472818135502	"S06"	1.16019791903026	"IS02"
"CADPS2"	"CADPS2"	-0.988658026880233	1.1511498094611	-1.22252067062106	0.59582786139338	0.983254448332275	-0.747554588326652	0.788617320508676	-0.195177808088293	-0.892678576521766	0.784335239282625	-1.216059553505	0.643166323071407	-1.12868337081568	0.0892339660515305	0.622113606157814	-1.52148019688925	"S06"	1.1511498094611	"IS02"
"LPCAT1"	"LPCAT1"	-0.904708670008342	1.15113727182031	-1.19021185096788	0.177401875844925	0.96409863966076	-0.739308392751614	0.636868797271485	-0.892889296068085	-0.816879574956845	1.11427655664383	-0.708426339218667	1.0748345873615	-1.00042957183005	-0.34779047739177	0.238977340739872	-0.89818721397461	"S06"	1.15113727182031	"IS02"
"PPP1R1B"	"PPP1R1B"	-0.555694385490346	1.14948782776163	-0.888792659677243	0.235688239055419	0.762029172555662	-0.663812590120788	0.674999408334934	-0.372583991317655	-0.758658516390066	0.880049671107714	-1.08282707094247	-0.118547016508615	-0.76567060963538	0.304825450115902	0.296850330175133	0.156182905336504	"S06"	1.14948782776163	"IS02"
"FOXJ1"	"FOXJ1"	0.0445297728577492	1.14880170551072	-1.01851556826008	0.0950848427146032	0.268564074169424	-0.902771916639777	0.280913507023796	-0.731974860363165	-0.412290925601439	0.761730248658835	-0.830204576210026	0.560223823184636	-1.03945662200971	0.264495592973902	1.07673022551952	-1.26787730914209	"S06"	1.14880170551072	"IS02"
"ATP11A"	"ATP11A"	-1.03893756235861	1.14639692416856	-0.948012522390561	0.782115130436829	1.07100894625329	-0.623122501694839	0.449777008177055	-0.880388875885213	-0.999330742210485	1.00379837024133	-0.967883087554351	0.609228080077765	-1.19910761316896	-0.206158231675414	0.608923698902372	-1.20548137311049	"S06"	1.14639692416856	"IS02"
"RGL3"	"RGL3"	-0.842146685130378	1.14552449577964	-1.1484681415291	0.766673276184228	0.940532305521374	-0.925254819463185	0.132295242106347	-0.878696344853625	-0.875623997491133	0.510623603247058	-0.737568579005792	0.892359720045228	-1.28080947107576	0.870109013614113	0.884985492382775	-1.11226173379583	"S06"	1.14552449577964	"IS02"
"NAPSA"	"NAPSA"	-0.700948179503914	1.14076948425328	-1.02695955578924	0.691415708103319	0.41072107221111	-0.27994757933819	0.698863602118703	-1.19699837080813	-0.37266765247642	1.12840176374499	-0.998440797646449	0.903022631580028	-1.05833493893992	-1.07723010537041	0.485626296860333	-0.0226312599301718	"S06"	1.14076948425328	"IS02"
"DNALI1"	"DNALI1"	-0.336299470892669	1.13869932212954	-1.33236619102958	0.386168840967681	1.05722331876577	-0.465390152144383	0.493831616923216	-0.926355081583411	-0.294290564223951	0.939592733774915	-1.016901491302	-0.0104685473021323	-1.14510577974662	0.444151357923078	1.05890072075216	-1.50676273179588	"S06"	1.13869932212954	"IS02"
"HNMT"	"HNMT"	-0.973309519728104	1.13859734537101	-1.01611506496984	0.651431542976356	-0.0669399360822293	-0.489974316440961	0.819682703846137	-0.692265653361774	0.735021833968857	0.908197460131894	-0.780178874719715	0.524595461701099	-0.513231146269081	-0.914991301309734	0.849048814579927	-1.66294727467351	"S06"	1.13859734537101	"IS02"
"TMEM173"	"TMEM173"	-0.426501518878365	1.13747049185588	-1.25764213707138	-0.420740039114239	0.0325790533062943	-0.0921785887643166	0.804304384196971	0.0995680130811836	-1.21049193005502	1.09847636916189	-0.304820569264789	0.567287719136067	-0.768815442447559	-1.2081378283001	0.748177825263118	-1.31983678687715	"S06"	1.13747049185588	"IS02"
"TMEM45B"	"TMEM45B"	-0.231020174990977	1.11141883946045	-0.993113302795253	0.546815936257988	1.03361984268542	-0.248858587562083	0.425102138228189	-1.38158639901352	0.724935991647374	-0.264932572774897	-1.19696909976865	0.99507006418295	-0.992890996274278	0.258934496121729	0.848335660372214	-0.991001310389883	"S06"	1.11141883946045	"IS02"
"TLR2"	"TLR2"	-0.528985323101856	1.11088105945963	-0.482291338950716	-0.502997625767935	-0.660201718202421	0.191544527412677	0.816175252840415	-0.62550726125578	-0.320350453768013	1.08476148156763	-0.221824900767426	0.588292546030884	-0.708374932806664	-1.39920603847461	0.385539497173502	-0.773877095486474	"S06"	1.11088105945963	"IS02"
"SLC43A3"	"SLC43A3"	-0.892764053983509	1.10495430637638	-1.31732504947775	-0.0972131756803062	0.451789916235586	-0.17092002926614	0.565597009150053	0.083407880095562	-0.749498761915346	0.742642708342592	-0.68364706098708	0.98910452496503	-1.39590789310372	0.11709263333827	0.436050250162939	-1.30134415146813	"S06"	1.10495430637638	"IS02"
"ADGRF1"	"ADGRF1"	0.566327341402664	1.10309662627647	-0.888738442316018	-0.56237488791637	-0.999353396466869	0.0358110561841214	0.768480327514886	-0.860100094969336	0.317986284475652	0.163734513000562	-0.281893560816861	0.822980284087657	-0.226794397821634	-0.833248966379666	1.02953807732904	-0.862671323548062	"S06"	1.10309662627647	"IS02"
"DTX4"	"DTX4"	0.143288421848402	1.10102417348796	-1.27788817098526	0.255621533657329	0.138049476774341	0.0458685565302271	0.810238635620866	-0.345672467387202	-0.904122914541325	0.986400422247789	-1.15512944627167	0.243398905789226	-1.07105289882527	-0.837274249008356	0.938724625095783	-1.64387188612447	"S06"	1.10102417348796	"IS02"
"RAB17"	"RAB17"	-0.593113525771021	1.09078754241744	-1.03568007732028	0.956741102160412	0.562418938848313	-1.01213656210639	0.0681334129797148	-1.26026970102861	-0.720951731605978	1.0559916944978	-0.632957328767114	0.35265666646551	-0.995665528102833	0.591443436931482	0.908997412369022	-1.50910042419362	"S06"	1.09078754241744	"IS02"
"GOLT1A"	"GOLT1A"	-0.862077955732644	1.08693720254138	-1.22693238947285	0.997600341149323	0.969590628371905	-0.959429683566859	0.30183637508487	-1.07172082697456	0.192205210249333	0.496069938354907	-0.553837934135371	0.82879234885092	-0.959048418047195	0.163023237270886	0.562866467418968	-1.43510104472816	"S06"	1.08693720254138	"IS02"
"ACSL5"	"ACSL5"	-0.932530065469392	1.08609819818128	-1.29701921649668	1.07865628131665	0.750710775077026	-0.67601614591664	0.480252654241702	-0.718132258192973	-0.00305598234706488	0.707758059285577	-0.461151641178878	0.819501750764901	-1.58865916214879	-0.563889423521665	1.05515451603794	-1.71863262800858	"S06"	1.08609819818128	"IS02"
"SLFN13"	"SLFN13"	-0.431074241464794	1.07801165020058	-0.627338921554742	-0.00244322037485297	0.916284873238026	-0.657777249732634	0.420042374376828	-0.179793466377678	-0.443571530155613	-0.47865643075563	-0.832161212173235	0.840797719635756	-1.05885808528426	0.670615138348995	0.910059450756612	-1.61342057371862	"S06"	1.07801165020058	"IS02"
"PNMA2"	"PNMA2"	-1.22712740211057	1.06561709953552	-1.19942400821856	0.778056059036232	0.920850243991643	-0.501825241951123	0.739409601933965	-0.49232358764217	-0.693756249113732	0.963778524408166	-0.991963540708525	0.739390439806214	-1.33894716646396	-0.256244692430039	0.709295412744089	-0.890641023417575	"S06"	1.06561709953552	"IS02"
"GDF15"	"GDF15"	-0.0498040182301904	1.02599574735274	-0.896803678852803	0.524877739744239	0.473906998877907	-0.275146410746466	0.275010683790168	-1.26115513834525	0.239003470259958	0.102946514295535	-0.181212681608915	-0.151679109627964	-0.714215988576569	0.502382371575211	0.897218356557067	-1.29861101706479	"S06"	1.02599574735274	"IS02"
"ARRDC3"	"ARRDC3"	-0.734174271824007	1.00135115597808	-0.992564344819202	0.126027907460116	0.151255242568347	-0.152243638952853	0.796660437405767	-0.603801772533275	0.594114505689762	0.980608017935072	-0.832373073895415	0.375710095942254	-0.610875135970275	-0.504492334930006	0.126277319232534	0.0851395258010866	"S06"	1.00135115597808	"IS02"
"AC131263.1"	"AC131263.1"	-0.480909642760693	1.00041351455633	-0.311634485049951	0.634131996161371	0.914560112028546	-0.630968582726539	-0.19540094430256	-0.407048424135418	-1.53598423581367	0.499767646030255	-0.927872568516601	0.00151553225739429	-0.534209691800465	-0.129233137238306	0.645577954983486	0.197172882522951	"S06"	1.00041351455633	"IS02"
"PTPRE"	"PTPRE"	-1.10651452105853	0.970753108786316	-0.79133068437421	0.345767283250243	0.738877228577678	0.00425535255688109	0.671054774889181	-0.547275555232031	-1.27558019341351	0.933960587893791	-0.644666962229241	0.690714809493624	-1.26373639282032	-0.594576305735306	0.417289567107314	-1.08827523279392	"S06"	0.970753108786316	"IS02"
"DUSP6"	"DUSP6"	-1.02739237637665	0.965300885012503	-0.794446206616923	-0.245297180681606	0.495602591713769	-0.202537806232211	0.734979545780473	-0.352363922938377	-0.53118142370472	0.809647052096246	-0.33104643011133	0.812576965397941	-0.917959195637478	-0.616997703239322	0.304381737812402	-0.528426390875598	"S06"	0.965300885012503	"IS02"
"AC008914.1"	"AC008914.1"	-0.432106627569266	0.939920169082187	-0.21725009734788	0.24400573734879	0.798888268235154	-0.653926110233083	-0.103956283649594	-0.201452479130317	-1.10476014915106	0.470600468363671	-0.323628007060113	-0.117432254693686	-0.591093921867767	-0.288242518653313	0.0184698718735786	0.477741519606004	"S06"	0.939920169082187	"IS02"
"PCSK1N"	"PCSK1N"	-0.514500229502084	0.938068364104039	-0.152174859992077	-0.207330880931459	0.404680908046913	-0.376936398301583	-0.0999993078083978	-0.398508188515869	-0.363275152811267	-0.402488090093936	-0.275110315939818	0.504667303946153	-0.189131465117381	0.522437394468527	0.656029878256337	-1.11623758477134	"S06"	0.938068364104039	"IS02"
"ERP27"	"ERP27"	-0.422349135393422	0.925968230986087	-1.05772389374223	0.125697610761452	0.19015692149059	-0.253624344735985	0.811041506088963	-0.307642590471472	0.0159429375362559	0.894609095259966	-0.67332939766297	0.283344245719749	-1.01996950635705	-0.599272166750378	0.894006252752234	-0.681692745886463	"S06"	0.925968230986087	"IS02"
"SEZ6L2"	"SEZ6L2"	0.0352639368482101	0.918977433114969	-0.809571296568179	0.0865062680678297	0.109237617609577	-0.10868485562578	0.648328799475985	0.338662103470273	-0.882630023465173	-0.769403354153234	-0.273427782715305	0.523842618666469	-0.609290796063117	0.000461841816532602	0.669369641053221	-0.654025319417314	"S06"	0.918977433114969	"IS02"
"ERV3.1"	"ERV3.1"	0.288253421201689	0.887437044691719	0.0269286302664477	0.272194361309769	0.630277227356363	0.0707211982901383	0.33474341069923	-0.245457512462372	-0.517458833864659	-0.745887053928519	-0.902847374732275	-0.13140905821865	-0.348905235717551	-0.317388393653424	0.213600295165161	-1.14483816833789	"S06"	0.887437044691719	"IS02"
"ITGB6"	"ITGB6"	-0.852104533946209	0.88266070578753	-1.39599888636108	0.557241501539341	-0.279810739346685	0.198270683266345	0.782092688072727	-0.154987930537334	-0.281859964739952	0.847731866147099	0.169553742109792	0.445353978970413	-1.00073171426415	-0.960724932084076	0.70072789433517	-1.61561483308783	"S06"	0.88266070578753	"IS02"
"ZNF486"	"ZNF486"	-0.507694790327117	0.861503321049294	-0.727186292734476	-0.0144904025884447	0.157944363217711	-0.54875872495873	0.716319726752154	-0.495683105901906	-0.128535662890895	0.522341532924107	-0.221764212369109	0.727685993829438	-1.15795036736986	-0.122293328428864	0.57178725478845	-1.29361203301948	"S06"	0.861503321049294	"IS02"
"RNF212"	"RNF212"	-0.445877172836861	0.845998424111934	-0.39342631478328	-0.0272962071105539	-0.40366829474612	0.090156880101563	0.379183139046941	-0.160775314336577	-0.189861158389064	0.0609720613346195	-0.654642984363113	0.615054043653756	-0.595407780505406	0.171239382640674	0.464948902681272	-1.48035413204231	"S06"	0.845998424111934	"IS02"
"AC090498.1"	"AC090498.1"	-0.0410766338848363	0.534443445032708	-0.276096315792657	0.462302728939456	0.426980600125113	-0.784701938712352	0.156886184725861	0.138713479100789	-0.15056295765744	-0.0613820232490815	0.280529279494626	0.0104730523610609	-0.379941303721115	-0.644099218456218	-0.57534449221364	-0.24581543254163	"S06"	0.534443445032708	"IS02"
"IL1R1"	"IL1R1"	-0.392930775216811	0.458463837832883	-0.848038764027224	-0.452993877946413	0.703677125831295	0.439642797551903	1.21254110395325	-0.110906079387911	-0.650556774509786	1.1017740598323	-0.710722764062344	0.511169218020754	-0.94890244770638	-1.55618696579924	0.295427941204792	-0.545439658343528	"S07"	1.21254110395325	"IS07"
"GUCY1A3"	"GUCY1A3"	-0.372943041160214	0.496240226620463	-0.52054303181534	-0.47140616810952	-0.0163969290635764	0.357232573193487	1.15727419854914	0.169650020205287	-0.531208563134942	1.0315432670611	-1.24791765190665	0.317088862345162	-0.803982405374018	-0.551307523617706	0.255146389379124	-1.54914477952273	"S07"	1.15727419854914	"IS07"
"MICAL2"	"MICAL2"	-0.987841074422992	0.707200543064348	-1.25983081938736	-0.159521648214728	0.535555186273602	0.293508860892793	1.1465622708673	0.00368341024531897	-1.31928835483796	0.731112689955725	-0.35421635411951	0.723354776945617	-1.19013427522484	-0.186234791334117	0.714618797015781	-0.670069600217455	"S07"	1.1465622708673	"IS07"
"EFEMP2"	"EFEMP2"	-0.427874131563175	-0.133159765733933	-0.582368217721912	-0.603572794470427	-0.503206359713129	0.833542446441435	1.14412856835037	0.657618778894872	-0.283637434850796	0.894765737282915	-0.330167495794458	0.445759509987754	-0.88481243277862	-0.739251096351485	0.386507130513669	-1.2713108697593	"S07"	1.14412856835037	"IS07"
"DPYSL3"	"DPYSL3"	-0.0601716460777888	-0.275586278711967	-0.112957412072632	-0.928330731869238	0.957471288232471	0.458297133783001	1.14284500853034	0.0833715374709788	-0.756045850480028	0.0340237490948543	-0.932488674048167	0.415606661701716	-0.155845688851333	0.627829416828906	-0.536604737102122	-1.38749662930335	"S07"	1.14284500853034	"IS07"
"LOXL1"	"LOXL1"	0.144300698660091	0.0253880008076868	0.209396839952446	-0.975137855058083	-0.11259232076375	0.903950396261092	1.1242551234578	1.00165432946105	-0.686687525077693	-1.10797405378332	0.349898986592807	0.399993986011167	-0.404799687527358	-1.02073398689965	0.0760234826638051	-0.733536862459811	"S07"	1.1242551234578	"IS07"
"ITGA2"	"ITGA2"	0.18416753825953	0.18848784256159	0.492594492262981	-0.936631230195402	-0.736188413364922	0.943631542796883	1.09944999491857	0.430621292175331	-1.03851898431949	-1.12792607378316	0.572025238690071	0.28533394763416	0.105517807494669	-1.12056062913153	0.254684932425337	1.0082893106329	"S07"	1.09944999491857	"IS07"
"RCN3"	"RCN3"	0.30638907425241	-0.0995333131721986	-0.565074876683498	-0.660031511911363	0.214216730538586	0.681649488510633	1.07461209484733	0.775128416358397	-0.526604886474713	-1.11766307131446	0.0351826938888145	1.0109907756149	-0.181555218050942	-0.509127685496099	0.0611496935065655	-1.14964826657782	"S07"	1.07461209484733	"IS07"
"MRC2"	"MRC2"	-0.276410354500344	-0.0688841279719144	-0.590177231630459	-0.812274959268075	-0.486973072361045	0.760781373964906	1.04759182510697	0.472321396674186	-1.22223089767498	0.785687237130872	0.353111039215471	0.528943846766844	-0.496522042320677	-0.885352951204489	-0.0104091575028662	-0.730756510999812	"S07"	1.04759182510697	"IS07"
"PAM"	"PAM"	-1.03011481676884	0.691948538943788	-1.0412695306073	0.483452745817817	0.9703595580966	-0.216069809640616	1.03963682922109	-0.0131455833238473	-0.889051158006118	0.406148401977386	-0.869018920817078	1.03739870088525	-1.19279518081684	-0.419891007821495	0.398623108955008	-1.36513444211252	"S07"	1.03963682922109	"IS07"
"GPC4"	"GPC4"	-0.452976100443238	0.948921783030549	-0.481618268228465	-0.339951798653392	0.399419443574119	-0.563705692618772	1.00856153752643	0.177484408572807	-1.24371014100602	0.50400609298343	-0.840248502140845	0.373066940901611	-0.692725311010005	-0.166087935948156	0.1860352677321	-1.13567714896261	"S07"	1.00856153752643	"IS07"
"TIMP1"	"TIMP1"	-0.52550195986264	0.284448498707082	-0.802154889145258	0.156445974166179	0.731159771607138	0.254606731499723	1.00336511600831	0.142002014101832	0.407353482874737	-1.12778129604575	0.215841159476558	0.958074292243389	-1.06201440888817	-0.0789770635702524	0.781792561034373	-1.22314605863139	"S07"	1.00336511600831	"IS07"
"CNN3"	"CNN3"	0.187499454883197	0.136592935493862	-1.23590983087288	-1.10033231953629	-0.638724094952751	0.245686850735476	1.00245611337395	0.632059133285045	0.458685459598204	0.890502640826014	-0.428452991883513	0.825081891421404	-0.858941175747859	0.210415586785074	-0.0896114445445632	-1.10100985344868	"S07"	1.00245611337395	"IS07"
"TNC"	"TNC"	0.177332798851487	0.0841923060995064	0.0202208524924555	-1.07041917840851	-0.372086938620477	0.78267252809691	0.983934236401024	0.742205052551667	-1.43853364653131	-0.588016241667351	0.270988527730618	0.633970518231825	-0.0426297526030225	-0.863396679775032	-0.248357823956973	0.319083232055741	"S07"	0.983934236401024	"IS07"
"CFI"	"CFI"	-0.661555964943783	0.493946111603745	-1.31515410306359	0.927772493634811	0.476022198749031	0.0986123393603059	0.963812998503404	-0.877438064072044	-0.40147808506079	0.800851608676587	-0.447112663022842	0.732824674911286	-1.02286640452043	-0.769100150059734	0.94069736513558	-1.39826094211968	"S07"	0.963812998503404	"IS07"
"ENC1"	"ENC1"	-0.802581277249251	0.912465935072679	-1.18725064316775	0.338652459909005	0.795539934225842	0.395212129547781	0.963641568825677	0.316387662618048	-0.828973155821266	-0.34498355134944	-0.303474747485761	0.280794447250969	-1.00340086023546	-0.202607549488444	0.929495766448217	-1.76589738003715	"S07"	0.963641568825677	"IS07"
"TRAM1"	"TRAM1"	-0.955570621839797	0.768972026324144	-1.07468097849046	0.50491105706925	0.317336384903355	-0.0380953045267619	0.956857169065439	-0.489646436815952	0.884745465045623	0.642091999317691	-0.706711045100329	0.656875469156208	-0.958769629938309	-0.606824105735793	0.413524128198127	-0.699955428832288	"S07"	0.956857169065439	"IS07"
"LY96"	"LY96"	-0.530279619787443	0.113983348309588	-0.959135440571317	0.381640526865098	0.832617910019914	0.186988181726229	0.952076339380581	-0.622725190572463	0.95198989139697	0.424757973429616	-0.72568722038211	0.646045596720647	-0.776328931514268	-0.35300172534396	0.682975952657406	-2.56811633635686	"S07"	0.952076339380581	"IS07"
"NRP1"	"NRP1"	-0.967227118929906	0.821576134422578	-1.25982752646318	0.131454898245094	0.793315598310289	-0.0611513257212404	0.951274890617336	-0.408677074888665	-0.584514306294534	0.894951738540437	-0.549147266643006	0.915348478537223	-0.922369423946778	-0.740086341053642	0.38954614666508	-1.57575564009621	"S07"	0.951274890617336	"IS07"
