"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"SEPT1"	"SEPT1"	0.308468682449019	-0.0404260902659619	-0.2519404510416	0.289001678771096	0.247463218940278	-0.206086415370179	"S01"	0.308468682449019	"IS01"
"GEMIN4"	"GEMIN4"	0.307892103698044	-0.125241847231176	-0.154126279194617	0.220864901383332	0.166639393179753	-0.112943395954638	"S01"	0.307892103698044	"IS01"
"GRWD1"	"GRWD1"	0.301429801813917	0.138549486694571	-0.176883577357412	0.105070318013706	0.176376154005998	-0.244500411837931	"S01"	0.301429801813917	"IS01"
"BLNK"	"BLNK"	0.299393174201812	0.209412288194633	-0.234707549467795	-0.101590556973477	0.192144664144576	-0.116916364862249	"S01"	0.299393174201812	"IS01"
"PAX5"	"PAX5"	0.299053202973436	0.200887972105909	-0.107833159523986	0.0147908134673215	-0.0279452106162937	-0.168941313284976	"S01"	0.299053202973436	"IS01"
"INPP5D"	"INPP5D"	0.298902404836919	-0.0679728242678338	-0.392036627758401	0.267731194867413	0.265826381721371	-0.0621808104779439	"S01"	0.298902404836919	"IS01"
"MAP2"	"MAP2"	0.29369793013925	0.00690804858189201	0.0225581887264078	-0.11416178740849	-0.0124612847215239	-0.0159347196270373	"S01"	0.29369793013925	"IS01"
"MICAL3"	"MICAL3"	0.286851972100808	0.10264403862376	-0.224562679044088	0.062205418828277	0.0771586117877775	-0.0817966915544812	"S01"	0.286851972100808	"IS01"
"C12orf74"	"C12orf74"	0.282591974272007	-0.0692767849197978	-0.0672417263664623	0.0651919695562292	-0.062570034671298	0.0229147730141182	"S01"	0.282591974272007	"IS01"
"SSH2"	"SSH2"	0.274605440616302	0.21888984959093	-0.312599762457059	0.126409564337565	-0.0880362880666787	-0.0612803805834986	"S01"	0.274605440616302	"IS01"
"ZCCHC11"	"ZCCHC11"	0.272198774480579	0.0624681055324836	-0.16985638559227	0.262111925117792	-0.00208416870552785	-0.187321175835419	"S01"	0.272198774480579	"IS01"
"ATP2A3"	"ATP2A3"	0.271425032022863	0.0275194778485305	-0.0220358949647773	0.243055433936007	0.0683318247170824	-0.30150178847108	"S01"	0.271425032022863	"IS01"
"CNR2"	"CNR2"	0.268359588739066	0.168744992059729	-0.0737970962687811	-0.126893630503375	0.100564369341255	-0.129581048774336	"S01"	0.268359588739066	"IS01"
"NIN"	"NIN"	0.263063209484474	-0.0232693316767755	-0.118698006231465	0.0518666396086907	0.182499568165682	-0.102861121670027	"S01"	0.263063209484474	"IS01"
"SLAMF6"	"SLAMF6"	0.250790848847698	0.200616073253536	-0.138406747340838	-0.0847675456082919	-0.147309792536085	0.0117413648069845	"S01"	0.250790848847698	"IS01"
"PPM1K"	"PPM1K"	0.245866426085239	0.173335037519031	-0.224045245310588	0.089530041657877	0.139602157878794	-0.18881843281618	"S01"	0.245866426085239	"IS01"
"ZNF766"	"ZNF766"	0.243955948690032	-0.00198869266088242	-0.118740225144889	0.07433517683465	0.0372506239988974	-0.0484615839297066	"S01"	0.243955948690032	"IS01"
"PIGB"	"PIGB"	0.240153836619615	0.0474216633479087	-0.192969186374588	-0.0311148313833129	0.0535724969414696	0.0367917382567793	"S01"	0.240153836619615	"IS01"
"TOE1"	"TOE1"	0.23939340583444	0.00771216763753127	-0.144375891544105	0.149131538419923	-0.00336215316280357	-0.0666421287093474	"S01"	0.23939340583444	"IS01"
"BEND5"	"BEND5"	0.234902447315332	0.234784618780313	-0.128436793562007	0.0562227932860566	-0.0990976095530703	-0.153279560250299	"S01"	0.234902447315332	"IS01"
"ABCB4"	"ABCB4"	0.234845753330149	0.108404478280775	-0.0418300465258814	-0.0256604967300552	-0.167053544744925	-0.0122504974864275	"S01"	0.234845753330149	"IS01"
"ARHGAP15"	"ARHGAP15"	0.229790071401257	0.0998262841591928	-0.192511988542431	0.114684386570406	0.0548534691700875	-0.114509829175643	"S01"	0.229790071401257	"IS01"
"RASSF2"	"RASSF2"	0.214120805604376	0.0238528962722622	-0.0900007739057417	0.0537002640299325	0.202914277260671	-0.166439080810526	"S01"	0.214120805604376	"IS01"
"ZNF791"	"ZNF791"	0.213835322874213	0.146133880646435	-0.152629592998776	-0.0546010155152039	-0.0664332296382175	0.0122641908920411	"S01"	0.213835322874213	"IS01"
"ZNF665"	"ZNF665"	0.207520306284298	0.173364194984009	-0.0825789068542774	-0.01107913688416	-0.0506679130245221	-0.106976101472585	"S01"	0.207520306284298	"IS01"
"ZNF75A"	"ZNF75A"	0.202543793234456	0.131932173363463	-0.158141999697812	-0.0725355041708211	0.0567156672018676	-0.0258357351150037	"S01"	0.202543793234456	"IS01"
