"TCGA.05.4410.01A.21R.1858.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8085.01A.11R.2241.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.NJ.A4YI.01A.11R.A262.07"	"TCGA.O2.A52S.01A.11R.A262.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.77.7465.01A.11R.2045.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.90.7767.01A.11R.2125.07"	"TCGA.22.4595.01A.01R.1201.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.55.7570.01A.11R.2039.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.75.6211.01A.11R.1755.07"	"TCGA.77.8139.01A.11R.2247.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.37.A5EN.01A.21R.A26W.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.63.A5ML.01A.31R.A27Q.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.NC.A5HL.01A.11R.A26W.07"
"ETNK1"	4.51227190832668	5.08940399605422	3.83684001940056	3.95371880414225	4.59172882986024	4.00263485154002	4.22700106688821	4.02284673294812	4.81224433569947	4.90331654847245	3.40172503053024	5.23715018188285	4.26429850982991	5.38916226726538	5.26772854735323	4.65886448867916	5.69914967421244	3.6109598262777	4.46359096869253	3.87606176966824	3.82934716636451	4.69824222690204	4.4254469286646	4.84487225920599	4.50360838382619	4.19216864828934	3.81152127702917	4.11794069845019	5.30241155496985	5.02457748977091	5.09625032272988	5.05007863607997	3.59774330044294	4.94430108164232	4.33710291656253	4.55909762658139	4.35468659508626	3.85178752171612	4.46894155238645	4.04268945824487	3.62287515470574	4.86460421240299	3.70225958184186	4.34375244600035	3.42443954191733	3.75367073506301	3.96333625732132	3.87236957270158	4.15188902503842	3.71903308175975	4.3415978420399	3.72622814548469	4.21777313881384	4.17473100493615	4.34657186566959	4.67916070953365	4.62240218014651	4.0409209318071	4.23241952305563	4.07512370785401	4.19815729904933	4.02621169037885	4.39057981209611	4.23208104106753	4.57922053638953	4.43159133305264	3.55370793082154	4.1822866968647	4.39494717265531	4.62726806349573	4.73239667048684	4.28024191377837	4.23534574466336	5.76709414759375	4.84711544209524	4.96046381768236	5.93257652142924	5.09859256687619	4.46946853883114	3.76056898221171	4.29459912339586	5.10206643518833	4.31881022061934	3.92603461162328	4.32521855754935	3.30149554444218	3.33845748357946
"KAT6A"	3.04658329539414	3.76277632685555	3.25924310578088	3.48485086917552	4.34791023901569	2.81574162007273	3.72804372962679	3.38779767299006	3.74439941742679	3.92055960516118	3.72740539439478	2.92762367081563	3.73668120265497	4.44744690939204	3.85303102341845	3.77046747616692	3.9382601261939	3.0073361152635	3.45043858710723	3.34331129753674	3.74814532777232	3.82889730124429	3.08148969171534	3.50160091934674	2.5824772813385	3.36643960274732	3.34624346772873	3.41638700691593	3.25210487124788	4.00170485470459	3.46324982814477	4.78970531242264	2.42311156688064	4.19666297600061	3.81153099044777	3.68861588750928	3.68503826884647	3.4069742751644	3.50909506764476	3.67445702784714	3.47794898114625	3.6110379367784	3.18711531135142	4.32498465591436	3.21345801767113	4.00026279116023	4.38143520107589	3.70347649708765	3.93789714410418	3.68436818617323	4.18794350474327	3.85795458265861	4.1413166798735	3.63744327000191	3.6640073697909	3.33505874955044	3.9390948982908	3.31258760290642	3.93412013317556	2.94142329374534	3.84105817316078	3.65879294957724	4.05702410530557	4.19431542418695	3.52639778513495	3.97360465407663	3.34705541399308	4.63076827455523	4.26910031019684	2.85777623569495	7.74910949124749	4.24660248969332	4.69001547335337	3.88880327078395	4.21931837846289	4.31983856901022	4.31964445999204	3.19218378475004	3.74255573938475	4.39945242168533	4.313157672917	4.5006416152439	3.4867815936939	3.44681684037536	2.64448497717663	3.21280319635544	3.94964730083847
"C11orf30"	3.59295876278833	3.31737178167169	3.37371760510785	3.64183442754734	3.827950563996	2.86024289594437	3.63314934588777	2.76544427407033	3.41105750322059	3.81435320479395	2.83620905369595	2.93704788842825	3.51672751323332	3.46767940935242	4.18457092276682	3.20964413745596	3.79487508809387	3.33109033936285	3.26874918595759	2.89495491495398	2.74202415414325	3.76882321758271	2.7876640095992	3.38160639577518	3.29009297995747	2.9653525086321	2.94311831300933	3.27475652419463	2.90403688783693	3.02610898556302	3.74893391927384	4.03769849396134	3.07382017284102	4.94277449955901	2.95139485450634	3.27631755406975	4.23003578181989	2.99695197542983	3.82029826314404	3.84035486224164	2.75838615312682	5.17402714218371	2.79466300680954	3.61711109283957	2.88688602188921	3.73197494888089	3.30410471949608	3.42506646390434	3.58804813157177	2.96131962166944	3.63925005555583	2.99118097458736	3.69207958918853	3.56207999374177	3.31151185179704	2.88432406390704	3.71867998046824	3.30261260800406	3.45268417636256	2.85039134876048	3.34017552427633	3.29418506242389	3.33329424979312	3.51197255537036	4.04774471106445	3.70506181817072	3.24567879687871	3.46266574104052	3.72519121552109	2.88240291033334	4.4426357374047	4.41252984698782	5.39207891150337	3.81800878991786	4.25743296890708	3.77603579353176	4.03605746531803	5.13562795801398	3.95320543728294	4.08064572897571	5.08099481807571	3.00143322958965	2.70573689867705	3.29223619585137	3.31963919260432	3.76562741500272	3.88585293709623
"C2CD5"	4.26680081656183	5.69213390637548	3.32072786912164	4.27252165929519	4.38382679888539	3.81762427407277	4.22438705606633	3.88140365285582	4.34068781159832	4.65324808945662	3.07767611024718	4.81868910554421	4.39686722955308	5.68858184899794	5.21581027270176	4.31801274177833	5.69655798432009	4.26402538437533	4.35809499607591	3.60345096363564	3.70532498188409	4.43702199349174	3.82025789867815	4.22639477334171	3.49402954664409	3.80797382894715	4.12297100194616	3.54410029755791	4.76270732135367	5.78243049658585	4.7616047028539	4.8382074008153	3.29932762451694	4.80317382505709	3.98356133591424	4.75667882810697	4.65955769868369	3.98311541813715	4.98203885725869	4.50610181691125	4.26569914035888	4.91021310443448	3.39472728223165	4.13165175566269	3.67503227292489	3.96863525032635	3.84505797171325	4.24060729380904	4.34301476012172	3.85436358331709	4.71142224180329	3.9033119126052	3.871146156121	4.02081206432951	4.66128914956447	4.26834964394883	4.9718352987575	4.12225277993603	4.40570229939777	3.43431336570542	4.26653754804294	4.23278267546573	4.38019365876215	4.25549800383794	4.47633196361589	4.00063885049617	3.9331562785116	4.37290623700758	4.79529661798464	4.31131482741146	4.67618408820622	4.90023772256385	5.34583390173235	4.8142525448638	5.01661178391008	4.36855250918163	5.35457274283053	5.75432094135563	4.17551516787876	4.18294410520287	4.84126992553383	5.56239537409122	4.56424270744604	4.85064697656027	4.4837931803614	4.35007634972343	3.69675950355848
"NAF1"	3.53583030957	3.73978446991257	3.41313260873997	3.35835682130313	3.42761059550067	3.10367765284575	3.19037107488881	2.99921079517012	3.01776815392413	3.22050388737572	2.97975165445631	3.07335174181568	3.54251862396643	3.3520615956142	3.04948435099137	3.72424613528553	3.94307019127484	3.00858523815886	3.09231901123859	3.180402831221	3.08767591901836	3.53334455308575	2.67596509103182	3.12170836099616	2.90664142592064	3.40558769440124	2.80113505812619	2.79667390869744	3.41402866278683	3.07559819977321	2.83319187802643	3.59790786855459	2.65793469663992	3.66851499833976	3.2902234102621	3.11278714020338	3.52935700648679	2.95807622935241	3.75742641691297	3.26680650919719	2.91773255982609	3.59108770656245	3.30846375346668	3.49127964682848	3.07662259912669	3.62465931389145	3.42034284465378	3.17880050709591	3.89862523060041	3.15151142970275	4.04103341747323	3.58418418126673	3.70102307167068	3.26101120916198	3.51185203767416	3.6078739333314	3.65244770512737	3.15131869280278	3.30387565897216	3.084100239431	3.5020656601306	3.51051546096905	3.74568596071569	3.27058570254567	4.36429942414472	3.0164739819042	3.15193393239871	3.51078405839768	3.42504452197565	3.14785541566404	4.00720389983741	3.96165300464592	4.10652148709765	3.23668186228562	4.16927825414477	3.808399505976	3.89810603247206	3.37293211563447	3.33317476350468	3.40224280613763	4.30059267502049	3.26429822340432	3.95763185651071	3.31990574196099	2.97028087251574	3.43619252265861	3.09010921222501
"PPM1D"	3.22278400062265	3.19639509030937	2.59468846331324	2.32013093164598	3.26351260616293	2.72244940954501	2.13719030508839	2.51692021867694	2.72671184922991	2.78830348364251	2.3038029206649	3.08369625844816	2.80266960898018	3.43997466079798	2.86858092437104	3.29161513508251	2.97452918853644	2.27377435830937	3.15385684301898	2.52653414703834	3.23839692230274	3.56153563654262	2.98780598901204	2.84058581905873	2.93321200347064	2.93194813450601	2.40226921305617	2.68869580726094	3.56879487515762	3.21485537816326	2.6960063604903	3.22726556135846	2.52405177881928	3.00934662408599	2.874287377659	2.66036709561954	2.81774155736217	2.41542758543633	2.93036414454174	3.61180502223149	3.05194090781112	3.32945222944297	3.65147577466442	3.91447736685117	3.14226960534452	4.01912566759544	3.70458517966778	3.21639587055734	4.06379142931491	3.24653938047416	4.8155481218072	4.08238591097418	3.47511519056471	3.30341517438063	3.27029647979847	3.51841781981521	3.4846141108472	3.11175026973784	3.44443960932941	3.43169737791508	3.47844202273399	3.25595372279591	4.13687213847142	3.56266337831812	2.99452462119055	2.68861749717284	3.51173447111857	2.63825438140306	3.07607862846007	2.91967742646851	2.97371161625527	3.30785023458464	3.70308588921364	3.49686887844288	3.72944125903003	3.15923951512045	2.76180603160123	3.03692177689499	3.82073163848873	2.76876018980727	5.21862351022041	3.04791373923601	2.79280691440854	3.06985835322693	2.96929962875697	2.77214149913503	2.89300819885468
"PKP4"	5.28728118059129	5.26270307589006	5.06814990840514	5.45825049612803	5.49436740117962	5.01193861869834	5.56049093683888	4.37442569940819	5.03952948693432	6.17438574839343	5.0567145487686	4.54066549887193	5.42904802731176	5.42546746988921	5.83859041686155	5.06150926860612	5.59505091991413	5.23333187082986	5.18610202077527	4.47595016663521	4.41865243403578	5.18473248866831	4.21714065142819	4.60627951939916	4.26835049536198	4.91738431941103	5.00157350793748	4.76559335152043	5.15108556095219	5.85540993207237	5.64608882338075	6.12566010605712	5.21481205356086	5.11886639171871	5.02239702594312	4.41496735174287	5.01252637233914	5.43719619621117	5.75151121862129	6.02458704789214	4.98918201655877	5.67104152842865	4.23822260052619	4.83161846491116	4.47120424720036	4.76852408981877	4.88240626249626	5.29923132540293	5.03019668054052	4.50050255148307	5.43659021118995	4.50032677668464	5.05042165896209	4.33422035728658	4.953183590659	4.23464949850492	5.23092451931946	4.40572174117651	4.83537399797468	3.77024026495891	4.58559125625297	4.71850413357179	5.15814548197442	4.94062775543288	4.77874492860909	5.63076464473574	4.66721509516651	5.53533763929312	6.47015076567421	5.1061918977243	6.14120660547858	4.99928661680666	5.44718121277174	4.8360482244076	5.47978606884066	6.49879594819355	6.07860238712674	5.74134760024501	5.59215381596663	5.98880957293857	6.17950432796751	5.61310771757517	6.30696854833359	5.38832810842249	5.61966995937391	5.60461071701157	5.17137103530056
"BEND3"	2.32431924268599	1.82553571232061	1.69263848613165	1.77978338699099	1.9532653816069	2.09423134015492	1.62799163608916	1.59989847382904	1.59011431716558	2.04945704727826	1.24173349018251	1.15669802066043	1.55773583488946	2.51966443600678	1.89456853344871	2.29292785029359	2.3956250543072	1.53722220607644	1.46619598174012	1.12785700082366	0.884644716104843	1.68825524254741	1.37029193899723	1.42870489281421	1.11356617580525	1.74895041212712	1.19595513563968	1.5215650058221	1.97154320196624	1.56835682598655	1.65122519556057	2.04021349706899	1.06842015500413	2.10831998569672	1.27707269817504	1.19188224797927	1.51047784156353	0.969156751017927	1.47708616158665	2.17990732196537	1.64915173737158	1.79077840890783	1.23764428811076	1.31344886534662	1.2547013566378	1.06506057337508	1.38733567221291	1.03197157184153	1.12401209076865	1.05719249619364	0.98256387158422	1.14163175390761	1.41336773541003	0.962871017363404	1.34414846873222	1.24727490453012	1.40324502044078	0.736249725145587	1.33428980452511	0.666616832502397	1.07670633810241	1.06905722204175	1.2105677810811	1.7416770441665	1.4773292034975	1.42688645919747	1.62914505151207	1.71336776694546	1.47691505013185	1.75484221769455	1.33809328324192	1.90303472908874	1.37161260491783	1.89634552280222	1.67576491434501	2.45251842768684	2.22034771934488	1.72310933902861	2.39140390829542	2.23513940225279	2.28818570108331	1.67462478881032	1.68584559980886	2.01366162952532	2.1666171137175	1.28155181795543	1.23684782661505
"RPS6KB1"	4.41862795539547	4.85040185389957	4.2572319241716	4.20482232030509	4.51887550832671	3.5061040365587	4.01180426423425	3.75963490852804	5.20508656954214	4.57782549100294	3.97784668201741	3.90522261067582	4.75262761966101	4.54629616295939	4.93008689736306	4.74090398739828	4.87243198791338	4.42175520821035	4.25845447004334	3.57271582772201	3.91172636442511	3.81980572097184	3.54358981908991	3.83402435372475	3.56862784815133	3.33307497513367	3.37776560781617	3.9086033551662	4.70613903069853	4.47405099432741	4.13152641824999	4.63562482029888	3.54390207699064	4.29250221449463	3.59305401581176	4.15753371238224	4.45798259699005	3.74210164379821	3.9274252092168	3.83492231624372	4.44438807807712	4.95709223165281	3.25548332166097	3.80841109430234	3.40104253035764	3.6677410286354	3.59292685129288	3.46912494428775	3.9512744109404	3.48085295464223	4.0662177788822	3.63600283369483	3.79868506710428	3.90595611466135	3.80403195959821	3.87499604227011	4.10223774993506	3.36920362885263	3.90102200981828	3.0318737634093	3.69995710683539	3.69632911107442	3.82897400478738	4.18656760421692	4.3481359624352	3.61438406273118	3.46721984262722	4.22358267468931	4.71432908599369	3.98995800397209	4.36883288661137	5.01058262656917	5.0789385259465	4.25716032371744	5.14137127554805	4.76007406414833	4.61567467535717	4.89992423222687	4.10388216190687	4.84761498325165	5.34435492834988	4.45993258041836	4.12743228525386	4.99001229825992	4.76567453668173	4.59964326941062	4.6587313735412
"CDK6"	1.63532533403088	2.23621638137326	2.86576175043316	4.67109755508985	2.47879831373307	1.18233595270644	3.39671864521687	1.85945798753107	3.38471439631678	2.59628410629674	1.44866072038741	2.58405267404024	3.01033359336861	5.04560470093384	2.29027461460618	3.52793207589543	3.27608184295564	2.24185319678561	3.51536291296746	2.11269690497878	2.03726543396403	2.10586467860884	2.90707890238296	4.05339930680963	2.67099482260154	1.55216557064421	2.052541634707	3.38118313588438	1.32365277873115	2.7590436736107	4.18875933179072	5.63600711768182	1.53160022919547	2.78724351291679	1.89877860648853	2.51359365120385	2.46294748673899	1.93396950083968	2.3602366447365	2.35690568363411	0.87984025960694	3.79635316525302	2.61554852508578	2.86610350803878	2.0919941289644	2.67160036731844	2.41798283691682	2.74125141053763	2.34254809768016	2.14121963385573	2.84702300541009	2.2632778011001	3.07312157604201	2.11789498841502	2.51233625793573	2.09318824546519	3.11118488982056	2.42923416428685	2.46100042085402	2.00666636941192	2.8384650576387	2.28442472900705	2.78465835688717	2.22225710651329	0.978275294994651	3.05505646043084	3.6824319648728	2.61760174102582	3.62737782001422	3.7107715618315	3.26371501738661	2.51052240726374	2.87763744044226	2.28432049009574	4.32151679168018	4.26761287711268	5.18840999618972	6.11778445391125	2.88413211339457	4.07031544939972	1.70793458537594	3.2322920785931	1.52955637286872	1.79208173701286	1.60881160089523	1.75747336227565	1.01975838274913
"DDX52"	4.41101000804601	4.46022050714785	4.51790227855088	3.9235519145983	3.9464586351745	3.92743112855123	4.53813384475008	3.50590836580746	3.86526749868645	3.40337601586824	3.27700493173532	3.8846477335456	4.44596835858191	4.80308994789194	4.68405181106127	4.93802741719963	4.64362322577684	3.93795756816398	3.50775054220647	3.5028472057345	3.4773831545861	3.70188036595939	3.37717267312085	3.7301400527425	3.94004063770701	3.97461182911239	3.13980231683615	3.41423419814095	4.46381244171888	3.80261604267036	4.00693364576249	3.45703208895409	3.61641564736702	3.8369912446881	3.82803050331025	4.23718033705756	4.15586585193118	3.45919299190399	3.94150085000945	4.1338625642953	3.58659873999492	5.48825431987517	3.142074153124	3.5126332621742	3.14437396267669	3.33322856534914	3.41756265921284	3.37999345208431	3.6988890978402	3.19947845916797	3.62470884729506	3.24094656806451	3.58658451280194	3.16804429205934	3.37747368386899	3.57967038345926	3.87470263271009	3.187039245551	3.47726625232416	3.37410518417129	3.4632711641263	3.52005737044651	3.44550112497093	4.36706835900409	3.87463065194397	3.69957662701192	4.34272841315853	4.16962884728707	3.24892981958748	4.29284851023177	3.90311543819526	4.27819705812722	4.74194610443114	4.01663203549223	3.81607050920382	4.24787931576652	4.59734806487743	4.30594867259741	5.27094763743553	4.58098418941719	4.79748532438405	4.19255032699607	4.02933909028847	4.70356428014562	3.90495477966972	3.71203404676663	4.44646643661618
"ZNF473"	2.64710562474832	2.22545018251614	2.18767713005874	3.59437578423767	2.55331692829099	1.59175939909388	2.49844644740185	2.10664135626558	3.2922884672518	2.91448783610792	2.28298435669322	1.89392082188058	2.43208815669606	3.92293430917787	2.58469100274749	2.35444708643199	3.21217323230188	2.6177972357878	2.27450973594996	2.66712052168888	1.53915652053761	2.61473089369856	2.31450272483867	2.42410236591746	2.66560715596318	2.07527284133501	2.0474214360644	2.39407892783186	2.01232148866901	2.06740609283027	2.61275017627577	2.42269084688689	2.35184560371234	2.11856623278058	2.33961126336364	2.4437478076586	3.52847919276977	1.91209098949203	4.56151909644362	3.62029377757169	2.61014497225356	3.71015108911474	1.76312313937622	2.51404509787365	2.26720590600701	2.29643461550208	2.47556731971017	2.02279126722145	2.45581822557295	2.08075427889786	2.28159926838695	1.94396646422241	2.41776463452611	2.38232249648435	2.00699907800643	2.5863705145019	2.78290873521869	3.30167174334022	2.48429430150633	1.64538182071785	1.95851869505266	2.15478898066975	3.30565297786041	2.28960741590011	2.53221885619575	3.05182322411991	2.90362796963053	2.83104349880962	2.56917721456403	2.53936955874889	2.611728510532	2.96426609373862	3.40729345077802	3.60286166968777	2.29558690313631	3.02265295506921	3.3118061188057	3.20364962462643	2.93757110753186	3.63959228849678	3.88138033664479	1.38303764366039	2.61013111511062	2.33366899764284	1.14109396781654	2.9902881050258	1.73342849101344
"AARS2"	3.0178748202163	3.37386695895422	2.85656066169971	3.50754392117715	3.17004776086486	3.45498942772233	3.40854568659515	3.31289917523718	4.42585784165719	3.47984857609448	2.85843976453462	2.84480695102327	3.22120172991477	4.27878394828949	3.75758139715243	2.6750054645019	3.48944596423974	3.59291174738444	3.72604178329662	2.29747737977726	2.76242646971155	3.05727687887843	2.33673165214522	2.8704632807903	2.7478584690148	2.51804963159162	2.85891190747041	2.8511377114046	3.34322486153431	3.41289455708077	4.22517841099303	4.16566960538886	3.12838407293628	2.3587805934935	2.32259351786294	3.56169056472514	3.4137863393636	3.28746648557397	3.41605860895788	3.55671691097498	2.90414346091817	3.42930212381587	2.16903292804448	2.61789898988915	2.64590161381823	2.17277905012168	2.54222721794246	2.64507743525379	2.64794748100756	2.41738416409248	2.4689299845949	1.54991366745696	2.49498925002976	2.96965629551515	2.69275509257966	2.4741023911609	2.75931408002252	2.6608296047133	2.61741371552277	1.2732697410292	1.98373857369064	2.41761249295783	2.56366046730706	3.37922220932391	4.10124228082131	3.2470645005755	2.98000995685317	3.57774888694899	3.28018903574438	2.92402195562036	4.07634353523736	3.9813280263823	2.95317517438049	2.73119449858728	3.87385821919112	3.42694650153298	3.20467408429607	4.02686117192828	2.47348299901638	4.12676044749393	4.9860472695842	3.765380189653	3.14205433897148	3.21313414906587	3.09944193975542	4.198232576204	3.3062253094764
"MTMR9"	1.63921821327517	2.2261468533293	2.43260710831879	2.48371088272626	2.45312028512867	1.22268799615101	1.87664775389062	1.70275910467384	2.53615857056431	2.20594422829275	1.45395698895366	1.67611815593893	2.45438023194418	2.27716002454666	1.83229901795137	2.8044365761756	1.72092018201434	2.16753247818856	2.29651880979729	2.03022634813254	1.87366226223382	2.25166886978234	2.37608949346171	2.42188921701777	2.02466866193904	2.00013004957074	2.00724217538119	2.10897086085194	2.37279733526156	2.23354550369102	1.69397983617362	2.73958678741344	1.44513437506136	3.05625295635113	2.38187743832225	2.19519592317044	2.22241644058633	1.76750559231057	2.10280847013988	3.06592561275059	1.64769171938676	2.29911628770182	2.25702794119702	2.53575060718998	2.12118979188654	2.14283868023913	2.66609388018942	2.28458333459176	2.48807381961014	2.05265170182799	2.84436436001512	2.46728251806328	2.66952542641369	2.22560218781295	2.41898015659178	2.22538953357135	2.90761339768771	2.00289872866791	2.36759378531689	1.89687906555346	2.3976407761227	2.29992483458316	2.45001652796193	2.45050910111234	2.98335329650075	2.87012540838261	2.64979757488963	2.7428781594558	1.83510846312288	1.79218642235711	2.60264380426425	2.63461214602374	2.02732775779628	3.35801088838722	2.65642269278122	2.09474150155975	2.42101469211919	2.37750547639391	2.15104857514199	2.08876801839743	3.23555438081951	1.79053262675181	2.31867992681204	1.65613681715793	1.5962687868889	2.00144430582569	1.63002660807732
"ERI1"	2.9071927057649	2.90449610745091	3.71765336797199	3.42235509585054	3.64059716009537	2.52031251862976	3.32795752715042	2.98646936749092	2.97919606904169	2.70465208444758	3.23290202651262	2.93303241314548	3.70117504878942	4.01895200841812	2.64394686520753	3.86713654877858	2.92695645974335	3.35432825314012	3.06427830992672	3.27253785478986	2.62898757579263	3.06654064755715	2.96422044921495	3.00017054960464	3.36158671701047	3.34926982661629	2.71139477477972	2.70173738740287	3.02109749021268	3.11560883299402	2.6591620035826	3.63460932247812	2.79638920936699	3.99025097085481	3.75454119795478	3.0561692442721	3.13915694829202	2.76266124582472	2.95712997662001	3.22980764676274	2.80443263772375	3.20506630798073	3.13104682245699	3.53954972157003	2.99740271791234	2.95405451008771	2.91962809416854	3.05664856771345	2.87887220184365	3.00672785408379	3.08759701686911	3.5924305173799	3.1654491075809	3.24001221918209	3.24582678554146	3.50154138688138	3.2963681411185	2.76115074561415	3.3485281151922	2.95214650829233	3.32107712157837	3.25053978684559	2.99560166079316	4.11037640813552	4.00170066498342	3.60400521908911	3.47546093444846	3.9788814090184	2.81595395694202	2.81659488831429	3.54050385465276	3.73991283825876	2.85207527361424	4.17871997327206	3.33559265790932	3.09292259223652	3.03175132759272	2.53658930913481	3.5934416184887	3.55200269090751	4.01434617300029	2.24560784779273	3.34199751418553	2.25308805636745	3.00983729010681	3.51726448213963	2.09625485739281
"EHHADH"	4.30931813960223	3.78052423710669	3.02590099525341	2.91845221005133	2.9935099671242	3.72940210903141	3.34124905856284	2.00843533771952	3.67623558624919	4.33845040065982	3.11635413468866	3.14383588597793	3.72252174296821	3.93861011761191	3.94136153468002	4.16828241029737	3.39926814601324	3.10608539165174	3.48802082771454	2.9704650902484	2.37478452127531	3.02321680012284	3.42579632104854	3.27617498495737	2.81682756036128	2.52807943708593	2.6497198124856	3.66876379728737	2.2692019372045	4.99847742313289	3.26633807078358	3.65205892020643	3.54131359188164	2.5060472772339	3.04326602262541	4.0979172555898	2.14119645888051	3.02278376481785	3.02470163394038	3.47058277383778	2.4642594594902	4.88993224762337	2.70463391307478	2.75532571885127	2.60004493575926	2.63987734700813	2.39811291591442	2.87631617907134	3.16012004101427	2.94579366416676	2.5064314843327	2.51005114946534	3.17709788355838	2.44382168776449	2.80199252515811	2.74290711144264	3.20949745446715	2.44948548522252	2.65466834136488	2.69819420933742	2.98914369819342	3.00903230521054	2.48866129531623	3.42208222405821	2.84047586405055	3.40572786175709	4.45498975676846	3.1442485514413	4.15108180657382	4.10918414612869	3.805113769256	3.7594540048615	3.56866790151181	3.83702217719534	3.45876076071848	3.34863605159794	4.52591164883986	4.16757939450635	2.90220523827313	3.42253976885784	3.32555937458457	3.93173341122334	3.25186721374948	4.57482785693655	2.35239632059276	2.23731476946287	4.46169283005422
"CTH"	2.80575552322295	1.50221977183447	2.37534847043335	2.44759713457728	2.74255563786232	3.67275363983868	3.60108363277994	2.53685878960769	1.85356341517487	1.69130270207656	3.44918939983548	2.08283384305322	3.06435182155368	2.09824881327308	3.15790910455694	2.39015458667685	3.44132324848522	2.89323624249063	1.7753578664834	2.62204321468888	2.48008285823628	2.89250702348567	1.78771973064972	1.52189871659742	2.24971427514585	2.3992639210939	2.19471115919299	1.89379687548394	3.53411270759619	1.8281988366116	3.65810780324225	1.87331874056198	2.44806040243467	2.80955848732758	3.02369997663532	2.56301423951796	2.63377140906574	3.15762391923942	4.63752376950768	2.45137468767979	2.63821769138542	2.22613670863921	2.31888524571969	2.41212048825141	2.1034658441335	2.01146477876747	1.92553236454559	2.13630804257939	3.08400859263028	2.19838996654673	2.87931405688074	2.00856155181238	1.62533283075034	2.08598866670404	2.68615118618247	2.57838545813521	2.37495248649031	1.83980700442358	2.52814991716291	1.86215519400066	2.50196294836483	2.28469752407606	2.43817750613762	2.4719538792222	2.5550912476546	1.93422735674374	2.75216445198895	1.56034982898867	2.50238474983919	2.09370865360415	1.89259765940284	2.53278265763501	0.941219476687167	2.01021853509839	1.4533190915945	3.45140378775444	3.01822260874972	2.80257515342307	2.90252050666826	2.83548614716621	2.62937972364939	2.51088448403432	3.53979375849554	2.27921279492249	2.6589561412952	2.89660506473825	2.80624508134048
