"V1"	"CTSP.ACY5"
"NUMBL"	"NUMBL"	-0.292877884086888
"FAM22F"	"FAM22F"	-0.729205642811928
"TRIM14"	"TRIM14"	-0.398454571235998
"HDAC4"	"HDAC4"	-0.00215502914994036
"DTX3L"	"DTX3L"	-0.814184494129055
"NRF1"	"NRF1"	-0.767109326872937
"RUNDC1"	"RUNDC1"	0.448945170540567
"CYP2C9"	"CYP2C9"	1.34014642379744
"TMEM79"	"TMEM79"	-0.872458401991097
"LOC100289461"	"LOC100289461"	-0.513488404013753
"C8G"	"C8G"	0.0611002533499389
"JUNB"	"JUNB"	2.5160870581197
"MELK"	"MELK"	-0.0891055110976157
"LMNB1"	"LMNB1"	0.410852353866134
"CACNB2"	"CACNB2"	-0.621019156942269
"LOC729580"	"LOC729580"	-0.269018029640916
"JAKMIP1"	"JAKMIP1"	-0.0778229219717908
"LOC91316"	"LOC91316"	-0.538483592722424
"LOC255783"	"LOC255783"	0.714297401064303
"LTBR"	"LTBR"	1.49966018073651
"MKRN1"	"MKRN1"	1.53330089812694
"IFITM2"	"IFITM2"	0.616787337693765
"TNXA"	"TNXA"	-0.428651873660517
"FAM95B1"	"FAM95B1"	-0.590129987225429
"CREB5"	"CREB5"	0.292665201340742
"NLGN2"	"NLGN2"	0.29595415502602
"LOC100131311"	"LOC100131311"	-0.474897051510353
"SLA2"	"SLA2"	0.00941702267912138
"GPBAR1"	"GPBAR1"	0.578266171826064
"DOK2"	"DOK2"	0.62325873772244
"CGB1"	"CGB1"	-0.358339671878886
"ENG"	"ENG"	2.35291168839178
"LARP1"	"LARP1"	1.23539365809919
"MINK1"	"MINK1"	0.00947918811270548
"HPD"	"HPD"	0.54138048629021
"ABCA2"	"ABCA2"	0.00485233397380165
"WRNIP1"	"WRNIP1"	1.03292153895381
"TNFRSF1B"	"TNFRSF1B"	0.404524400861907
"FLJ46552"	"FLJ46552"	-0.463835882915321
"ZBTB9"	"ZBTB9"	0.536868007534665
"HELB"	"HELB"	0.403346037489522
"RIN1"	"RIN1"	1.25606383208601
"NR1D1"	"NR1D1"	-0.894592997437622
"ZNF444"	"ZNF444"	-0.226945417121443
"PRF1"	"PRF1"	0.413206535003735
"ESRRA"	"ESRRA"	0.877403410550921
"UBE3B"	"UBE3B"	1.22738982299082
"OTUB2"	"OTUB2"	0.387290584843745
