"V1"	"CTSP.ACY5"
"NCOR2"	"NCOR2"	-0.740179101380711
"SIRPB2"	"SIRPB2"	0.176750988994163
"FREM1"	"FREM1"	-0.460541838045756
"APLNR"	"APLNR"	1.58882261494531
"SUSD5"	"SUSD5"	1.5971451142635
"KIAA1199"	"KIAA1199"	1.84745364165511
"CYP26B1"	"CYP26B1"	1.57188622277068
"LOC392275"	"LOC392275"	0.796131642673708
"CYTSB"	"CYTSB"	-0.127901496418917
"FSCN1"	"FSCN1"	-0.0728364725012346
"DDR1"	"DDR1"	0.0297273790496706
"PPAP2A"	"PPAP2A"	1.78178152990145
"VWA5A"	"VWA5A"	2.01756648530976
"COL8A1"	"COL8A1"	2.12734293353101
"LRMP"	"LRMP"	-1.40628704035659
"SATB2"	"SATB2"	0.812011255548674
"TPSAB1"	"TPSAB1"	0.40488857512472
"PRSS7"	"PRSS7"	-0.427094566115882
"SIRT5"	"SIRT5"	-1.26315756384644
"LOC196415"	"LOC196415"	-1.08715456886298
"SCG2"	"SCG2"	0.611936279720937
"SIX1"	"SIX1"	1.55988020693915
"MMP20"	"MMP20"	-0.472856292201801
"MIXL1"	"MIXL1"	-1.12613581197782
"RGS16"	"RGS16"	0.426624302972265
"CASZ1"	"CASZ1"	-0.606203831284685
"JAKMIP2"	"JAKMIP2"	0.721842440209031
"SOAT1"	"SOAT1"	0.903888688727106
"C15orf21"	"C15orf21"	2.18174686749704
"SH3YL1"	"SH3YL1"	-0.305213242834155
"PRPSAP2"	"PRPSAP2"	0.235216931133148
"DUSP23"	"DUSP23"	2.01694177420286
"CA12"	"CA12"	1.98845657489486
"PNRC1"	"PNRC1"	1.71465988019558
"IFITM1"	"IFITM1"	0.0520525330029729
"GPR25"	"GPR25"	2.7311915192743
"CLIP2"	"CLIP2"	-0.106510258140745
"TREM1"	"TREM1"	2.08351881492422
"LPIN3"	"LPIN3"	0.488156995788414
"NUP62CL"	"NUP62CL"	-1.02221519516743
"HSD17B12"	"HSD17B12"	0.465114364541754
"RAB13"	"RAB13"	1.56922297602538
"FBXL13"	"FBXL13"	0.308897342272675
"KLHDC7B"	"KLHDC7B"	-0.513726366347865
"CRLF1"	"CRLF1"	0.382785025368209
"ADAMTS16"	"ADAMTS16"	2.41508694760074
"PLA2G2A"	"PLA2G2A"	2.34035664994074
"KHK"	"KHK"	1.75233607425116
"FANK1"	"FANK1"	0.644452324861003
"PAX6"	"PAX6"	-1.07886964198982
"LRRC17"	"LRRC17"	1.73270331275635
"F3"	"F3"	1.71812425525357
"SSBP4"	"SSBP4"	-0.148087985984099
"RNF207"	"RNF207"	-0.225651479423599
"A4GALT"	"A4GALT"	0.40067350320561
"CILP2"	"CILP2"	1.82736136050001
"THEM5"	"THEM5"	-1.01964312844014
"LOC284441"	"LOC284441"	-0.978004235375743
"MMP13"	"MMP13"	2.7455818150404
"C10orf47"	"C10orf47"	0.135631412962933
"SERPINE1"	"SERPINE1"	1.98212245229046
"MGAT4A"	"MGAT4A"	1.14493212495158
"HGF"	"HGF"	0.554473748555814
"WIPI2"	"WIPI2"	-0.703026881896564
"COL12A1"	"COL12A1"	2.54247848611924
"CXorf57"	"CXorf57"	-0.830060527457688
"SLC15A4"	"SLC15A4"	-0.632932335316124
"MOSC1"	"MOSC1"	1.05335756292787
"HRASLS2"	"HRASLS2"	-0.437762331030497
"CD59"	"CD59"	1.49538574594605
"CCPG1"	"CCPG1"	1.16927869837822
"EIF3CL"	"EIF3CL"	-0.909221999269785
"IL15RA"	"IL15RA"	0.983134206966462
"ITGAM"	"ITGAM"	0.83550327349516
"FREQ"	"FREQ"	1.10351424333017
"F2RL2"	"F2RL2"	-0.632036521405256
"CYR61"	"CYR61"	2.05060083948395
"PTGIS"	"PTGIS"	1.67615654950675
"ESR1"	"ESR1"	-0.195374357978196
